date,history,method,seed,new_probability,archived_probability,absolute_gap
2026-08-21,rolling5_annual20,learned_order_extension,20260912,0.4665302722091267,0.46653070967261673,4.3746349004392115e-07
2026-08-21,weekly_state_validated,learned_order_extension,20260912,0.4665302722091267,0.46653070967261673,4.3746349004392115e-07
2026-08-21,annual_head_timeweight2y,learned_order_extension,20260912,0.4631920214038062,0.46319258052329443,5.591194882081929e-07
2026-08-21,annual_head_weighted_intercept,learned_order_extension,20260912,0.4914754266000718,0.4914758659048603,4.3930478849096843e-07
2026-08-21,annual_head_weighted_slopes,learned_order_extension,20260912,0.43844469942727793,0.43844525307303633,5.536457584054411e-07
2026-08-21,rolling5_annual20,learned_order_offset,20260912,0.46659637587039254,0.4665968127191565,4.3684876394056715e-07
2026-08-21,weekly_state_validated,learned_order_offset,20260912,0.46659637587039254,0.4665968127191565,4.3684876394056715e-07
2026-08-21,annual_head_timeweight2y,learned_order_offset,20260912,0.46345735726724874,0.463457914698178,5.574309292488699e-07
2026-08-21,annual_head_weighted_intercept,learned_order_offset,20260912,0.4915363970181435,0.49153683569964485,4.3868150134684925e-07
2026-08-21,annual_head_weighted_slopes,learned_order_offset,20260912,0.43871277586062046,0.4387133278649703,5.520043498408178e-07
