job,method,cutoff,seed,date,row_index,clipped_coordinates,coordinate_clip_fraction,maximum_standardized_distance_before,maximum_standardized_distance_after
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-01-26,1702,0,0.0,1.271190822311684,1.271190822311684
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-02-02,1707,0,0.0,1.9583792850772321,1.9583792850772321
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-02-09,1712,0,0.0,2.3167528754014866,2.3167528754014866
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-02-23,1717,2,0.08,2.6656035909457754,2.6656035909457754
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-03-02,1722,0,0.0,1.643409779364241,1.643409779364241
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-03-09,1727,0,0.0,1.6042677684282558,1.6042677684282558
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-03-16,1732,0,0.0,1.5284763278300342,1.5284763278300342
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-03-23,1737,0,0.0,1.0899160517438782,1.0899160517438782
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-03-30,1742,1,0.04,1.9040910399014228,1.9040910399014228
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-04-13,1750,1,0.04,4.006646376599202,4.006646376599202
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-04-20,1755,1,0.04,2.036151469302541,2.036151469302541
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-04-27,1760,0,0.0,2.8540214087517795,2.8540214087517795
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-05-04,1763,0,0.0,1.2454156133906673,1.2454156133906673
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-05-11,1768,0,0.0,1.292505136681991,1.292505136681991
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-05-18,1773,0,0.0,1.048040543785626,1.048040543785626
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-05-25,1778,1,0.04,3.1497376771107817,3.1497376771107817
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-06-01,1783,0,0.0,3.094417511276816,3.094417511276816
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-06-08,1788,0,0.0,1.536161842796581,1.536161842796581
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-06-15,1793,0,0.0,1.0802146256991065,1.0802146256991065
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-06-22,1797,0,0.0,1.0605744116524627,1.0605744116524627
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-06-29,1802,0,0.0,1.4522115703754344,1.4522115703754344
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-07-06,1807,0,0.0,1.2764780544294054,1.2764780544294054
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-07-13,1812,1,0.04,1.929924963461356,1.8036593144412847
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-07-20,1817,0,0.0,1.2321625529380518,1.2321625529380518
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-07-27,1822,0,0.0,1.206127714268571,1.206127714268571
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-08-03,1827,1,0.04,1.8011646739321372,1.45494270730544
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-08-10,1832,0,0.0,1.676731644027861,1.676731644027861
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-08-17,1837,1,0.04,1.3267924069626982,1.3267924069626982
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-08-24,1842,0,0.0,1.2116676751006858,1.2116676751006858
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-08-31,1847,0,0.0,1.8628902040382433,1.8628902040382433
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-09-07,1852,4,0.16,1.3150353506034356,1.2605147107048271
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-09-14,1857,0,0.0,1.252724725810398,1.252724725810398
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-09-21,1862,0,0.0,1.241353263213927,1.241353263213927
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-09-28,1866,0,0.0,1.2829670324811322,1.2829670324811322
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-10-12,1871,0,0.0,1.5987665724999005,1.5987665724999005
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-10-19,1876,0,0.0,1.5905434459851162,1.5905434459851162
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-10-26,1881,0,0.0,1.241816379432709,1.241816379432709
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-11-02,1886,0,0.0,1.5999525156886087,1.5999525156886087
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-11-09,1891,0,0.0,1.7066827040584462,1.7066827040584462
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-11-16,1896,2,0.08,2.671946071829888,2.668472544842738
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-11-23,1901,1,0.04,2.147509536926232,2.147509536926232
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-11-30,1906,0,0.0,1.2949560745680144,1.2949560745680144
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-12-07,1911,1,0.04,1.8131492969053769,1.8131492969053769
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-12-14,1916,1,0.04,1.9335457841144952,1.8036593144412847
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-12-21,1921,0,0.0,1.65708242261574,1.65708242261574
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-12-28,1926,0,0.0,1.556800448913444,1.556800448913444
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-01-05,1687,0,0.0,2.1031870560056856,2.1031870560056856
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-01-12,1692,0,0.0,1.783020523316516,1.783020523316516
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-01-19,1697,0,0.0,1.1879641761212747,1.1879641761212747
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-01-26,1702,0,0.0,1.1170036654848112,1.1170036654848112
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-02-02,1707,1,0.04,1.6937038658047172,1.6937038658047172
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-02-09,1712,0,0.0,1.286607588695512,1.286607588695512
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-02-23,1717,1,0.04,2.053100483675232,2.053100483675232
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-03-02,1722,0,0.0,1.6857297783649572,1.6857297783649572
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-03-09,1727,0,0.0,1.271855348287463,1.271855348287463
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-03-16,1732,0,0.0,1.181378359144614,1.181378359144614
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-03-23,1737,2,0.08,2.0542094934526363,1.9061477291446753
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-03-30,1742,0,0.0,1.3453333088141055,1.3453333088141055
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-04-13,1750,1,0.04,1.4607158146554173,1.4607158146554173
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-04-20,1755,0,0.0,1.1952861156384755,1.1952861156384755
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-04-27,1760,1,0.04,1.435025597962486,1.435025597962486
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-05-04,1763,0,0.0,1.5216842392467798,1.5216842392467798
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-05-11,1768,0,0.0,1.5463323770723372,1.5463323770723372
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-05-18,1773,0,0.0,1.5711861528770503,1.5711861528770503
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-05-25,1778,0,0.0,1.7073104075329484,1.7073104075329484
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-06-01,1783,0,0.0,1.2707506260260146,1.2707506260260146
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-06-08,1788,0,0.0,1.3222616361531445,1.3222616361531445
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-06-15,1793,0,0.0,1.4430629114296718,1.4430629114296718
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-06-22,1797,0,0.0,1.4663631708481022,1.4663631708481022
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-06-29,1802,0,0.0,1.402767345883853,1.402767345883853
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-07-06,1807,0,0.0,1.201591501875899,1.201591501875899
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-07-13,1812,0,0.0,1.1938327013653767,1.1938327013653767
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-07-20,1817,0,0.0,1.244153015992666,1.244153015992666
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-07-27,1822,3,0.12,1.763655488685393,1.7491223313148376
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-08-03,1827,2,0.08,1.7296339922851711,1.7296339922851711
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-08-10,1832,0,0.0,1.6748430332152777,1.6748430332152777
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-08-17,1837,0,0.0,1.2179705911010463,1.2179705911010463
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-08-24,1842,1,0.04,1.6571591214984758,1.6571591214984758
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-08-31,1847,0,0.0,1.0937728591261255,1.0937728591261255
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-09-07,1852,0,0.0,1.6144472248717738,1.6144472248717738
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-09-14,1857,1,0.04,1.6033535639933132,1.6033535639933132
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-09-21,1862,0,0.0,1.1643602872292975,1.1643602872292975
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-09-28,1866,0,0.0,1.160665038117528,1.160665038117528
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-10-12,1871,0,0.0,1.518024035197592,1.518024035197592
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-10-19,1876,0,0.0,1.595452265644114,1.595452265644114
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-10-26,1881,0,0.0,1.4841809852411016,1.4841809852411016
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-11-02,1886,0,0.0,1.26738116329461,1.26738116329461
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-11-09,1891,0,0.0,1.4256974441230634,1.4256974441230634
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-11-16,1896,0,0.0,1.2985368824794368,1.2985368824794368
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-11-23,1901,0,0.0,1.433480862618819,1.433480862618819
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-11-30,1906,2,0.08,1.5718934600128278,1.5718934600128278
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-12-07,1911,0,0.0,1.556379143548078,1.556379143548078
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-12-14,1916,0,0.0,1.3656961328555979,1.3656961328555979
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-12-21,1921,2,0.08,1.521516553308165,1.521516553308165
learned_2017-12-31_20260912_clip,learned_clip,2017-12-31,20260912,2018-12-28,1926,1,0.04,1.5240569044423673,1.5240569044423673
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-01-04,1929,1,0.04,2.817218680925947,2.817218680925947
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-01-11,1934,0,0.0,1.1418395299796533,1.1418395299796533
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-01-18,1939,0,0.0,1.3324005315502858,1.3324005315502858
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-01-25,1944,0,0.0,1.3600433727354633,1.3600433727354633
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-02-01,1949,1,0.04,2.241862156192736,2.241862156192736
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-02-15,1954,1,0.04,1.7289428133471563,1.7289428133471563
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-02-22,1959,0,0.0,1.4578072308471857,1.4578072308471857
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-03-01,1964,0,0.0,0.8738625378957335,0.8738625378957335
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-03-08,1969,0,0.0,1.8544261103832524,1.8544261103832524
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-03-15,1974,0,0.0,1.2005790296062109,1.2005790296062109
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-03-22,1979,0,0.0,2.029452210882171,2.029452210882171
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-03-29,1984,0,0.0,1.4982576045436542,1.4982576045436542
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-04-12,1993,0,0.0,1.5820704045485319,1.5820704045485319
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-04-19,1998,0,0.0,1.8149438375712725,1.8149438375712725
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-04-26,2003,3,0.12,2.4583953186401764,2.4583953186401764
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-05-10,2010,2,0.08,1.6201241071826455,1.6123904186351763
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-05-17,2015,0,0.0,1.4686330394725666,1.4686330394725666
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-05-24,2020,0,0.0,1.1665136071677533,1.1665136071677533
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-05-31,2025,0,0.0,0.97762426492259,0.97762426492259
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-06-14,2034,1,0.04,1.9678498977224828,1.9678498977224828
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-06-21,2039,0,0.0,1.2984135950115843,1.2984135950115843
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-06-28,2044,1,0.04,1.3034214944939602,1.3034214944939602
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-07-05,2049,1,0.04,1.1917615688178063,1.1917615688178063
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-07-12,2054,0,0.0,1.1532976061398528,1.1532976061398528
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-07-19,2059,0,0.0,1.5209946595381536,1.5209946595381536
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-07-26,2064,1,0.04,1.5476166908445304,1.5476166908445304
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-08-02,2069,0,0.0,1.5090954732028625,1.5090954732028625
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-08-09,2074,0,0.0,1.0379092226442432,1.0379092226442432
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-08-16,2079,0,0.0,1.9599459637117682,1.9599459637117682
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-08-23,2084,0,0.0,1.270662640578175,1.270662640578175
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-08-30,2089,2,0.08,1.487359527569076,1.487359527569076
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-09-06,2094,0,0.0,1.7558679318840535,1.7558679318840535
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-09-20,2103,5,0.2,1.6817650352515556,1.6123904186351763
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-09-27,2108,0,0.0,1.370291816796203,1.370291816796203
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-10-11,2113,0,0.0,1.6976208844259033,1.6976208844259033
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-10-18,2118,0,0.0,2.0231236712956804,2.0231236712956804
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-10-25,2123,0,0.0,1.115379796830834,1.115379796830834
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-11-01,2128,0,0.0,1.1651833851357367,1.1651833851357367
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-11-08,2133,0,0.0,1.153241526308789,1.153241526308789
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-11-15,2138,0,0.0,1.27130074464189,1.27130074464189
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-11-22,2143,4,0.16,1.5414180097837864,1.5414180097837864
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-11-29,2148,4,0.16,2.0230295189540217,2.0230295189540217
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-12-06,2153,1,0.04,1.557624807191846,1.5331623225195483
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-12-13,2158,0,0.0,1.0014859740814228,1.0014859740814228
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-12-20,2163,0,0.0,1.4123973408791513,1.4123973408791513
learned_2018-12-31_20260910_clip,learned_clip,2018-12-31,20260910,2019-12-27,2168,0,0.0,1.4193162643644184,1.4193162643644184
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-01-04,1929,0,0.0,1.4290739962535524,1.4290739962535524
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-01-11,1934,0,0.0,1.4978580257795382,1.4978580257795382
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-01-18,1939,0,0.0,1.381329461451915,1.381329461451915
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-01-25,1944,0,0.0,1.6214919260748468,1.6214919260748468
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-02-01,1949,0,0.0,0.9262714244399356,0.9262714244399356
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-02-15,1954,0,0.0,2.09435793951973,2.09435793951973
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-02-22,1959,0,0.0,1.731993279525687,1.731993279525687
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-03-01,1964,0,0.0,1.2938726333846196,1.2938726333846196
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-03-08,1969,0,0.0,1.3158497850606707,1.3158497850606707
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-03-15,1974,0,0.0,1.077746147202996,1.077746147202996
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-03-22,1979,1,0.04,1.2126843948756143,1.2126843948756143
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-03-29,1984,0,0.0,1.7828633949858497,1.7828633949858497
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-04-12,1993,0,0.0,1.8288535468450369,1.8288535468450369
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-04-19,1998,0,0.0,1.6672390923423153,1.6672390923423153
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-04-26,2003,4,0.16,2.038137422453514,1.935836244575381
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-05-10,2010,0,0.0,1.7722001551079554,1.7722001551079554
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-05-17,2015,0,0.0,2.024295033420125,2.024295033420125
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-05-24,2020,0,0.0,2.040481180520964,2.040481180520964
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-05-31,2025,0,0.0,1.838356143544234,1.838356143544234
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-06-14,2034,0,0.0,1.9014121522322072,1.9014121522322072
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-06-21,2039,0,0.0,1.7176766809683035,1.7176766809683035
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-06-28,2044,0,0.0,1.353058834949285,1.353058834949285
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-07-05,2049,0,0.0,1.4703878957613155,1.4703878957613155
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-07-12,2054,2,0.08,1.6266927727848566,1.6266927727848566
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-07-19,2059,0,0.0,1.6852060668872293,1.6852060668872293
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-07-26,2064,0,0.0,1.752232240877211,1.752232240877211
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-08-02,2069,0,0.0,1.80148786935469,1.80148786935469
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-08-09,2074,0,0.0,1.4293097025213017,1.4293097025213017
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-08-16,2079,0,0.0,1.385974750356427,1.385974750356427
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-08-23,2084,0,0.0,1.5541641560319743,1.5541641560319743
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-08-30,2089,0,0.0,1.324546171848982,1.324546171848982
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-09-06,2094,0,0.0,1.7763699021219173,1.7763699021219173
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-09-20,2103,0,0.0,1.3750420112691728,1.3750420112691728
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-09-27,2108,3,0.12,1.995386550751941,1.9311926979037262
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-10-11,2113,0,0.0,1.8330526880838098,1.8330526880838098
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-10-18,2118,0,0.0,2.1071190807799725,2.1071190807799725
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-10-25,2123,1,0.04,1.5276591437815308,1.5276591437815308
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-11-01,2128,0,0.0,1.4430718501051132,1.4430718501051132
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-11-08,2133,0,0.0,1.3345621954125497,1.3345621954125497
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-11-15,2138,1,0.04,1.3514541873708383,1.3514541873708383
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-11-22,2143,0,0.0,1.5020077561144753,1.5020077561144753
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-11-29,2148,1,0.04,1.6784569226859107,1.6784569226859107
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-12-06,2153,0,0.0,1.3468103704013517,1.3468103704013517
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-12-13,2158,0,0.0,1.6522198943062443,1.6522198943062443
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-12-20,2163,0,0.0,1.4707271585645316,1.4707271585645316
learned_2018-12-31_20260911_clip,learned_clip,2018-12-31,20260911,2019-12-27,2168,0,0.0,2.0251349599260036,2.0251349599260036
learned_2018-12-31_20260912_clip,learned_clip,2018-12-31,20260912,2019-01-04,1929,0,0.0,1.5932847009109448,1.5932847009109448
learned_2018-12-31_20260912_clip,learned_clip,2018-12-31,20260912,2019-01-11,1934,0,0.0,1.6113394682335613,1.6113394682335613
learned_2018-12-31_20260912_clip,learned_clip,2018-12-31,20260912,2019-01-18,1939,4,0.16,2.10624564130449,2.048782004624617
learned_2018-12-31_20260912_clip,learned_clip,2018-12-31,20260912,2019-01-25,1944,3,0.12,2.8874825935952204,2.6827461457304174
learned_2018-12-31_20260912_clip,learned_clip,2018-12-31,20260912,2019-02-01,1949,0,0.0,1.8709314969772906,1.8709314969772906
learned_2018-12-31_20260912_clip,learned_clip,2018-12-31,20260912,2019-02-15,1954,2,0.08,2.487526201369682,2.37012218278198
learned_2018-12-31_20260912_clip,learned_clip,2018-12-31,20260912,2019-02-22,1959,2,0.08,1.8786452756646193,1.7793779245843289
learned_2018-12-31_20260912_clip,learned_clip,2018-12-31,20260912,2019-03-01,1964,0,0.0,2.0790729306298257,2.0790729306298257
learned_2018-12-31_20260912_clip,learned_clip,2018-12-31,20260912,2019-03-08,1969,0,0.0,1.6529732639073194,1.6529732639073194
learned_2018-12-31_20260912_clip,learned_clip,2018-12-31,20260912,2019-03-15,1974,0,0.0,1.7261511156557239,1.7261511156557239
learned_2018-12-31_20260912_clip,learned_clip,2018-12-31,20260912,2019-03-22,1979,0,0.0,1.8595325918233687,1.8595325918233687
learned_2018-12-31_20260912_clip,learned_clip,2018-12-31,20260912,2019-03-29,1984,0,0.0,1.7028756257900466,1.7028756257900466
learned_2018-12-31_20260912_clip,learned_clip,2018-12-31,20260912,2019-04-12,1993,1,0.04,2.410318492120573,2.2235450319330177
learned_2018-12-31_20260912_clip,learned_clip,2018-12-31,20260912,2019-04-19,1998,0,0.0,2.4057655523519577,2.4057655523519577
learned_2018-12-31_20260912_clip,learned_clip,2018-12-31,20260912,2019-04-26,2003,1,0.04,2.094819620586382,2.094819620586382
learned_2018-12-31_20260912_clip,learned_clip,2018-12-31,20260912,2019-05-10,2010,0,0.0,2.178423373533339,2.178423373533339
learned_2018-12-31_20260912_clip,learned_clip,2018-12-31,20260912,2019-05-17,2015,1,0.04,2.098555787578737,2.098555787578737
learned_2018-12-31_20260912_clip,learned_clip,2018-12-31,20260912,2019-05-24,2020,3,0.12,2.550044222716115,2.411704332122449
learned_2018-12-31_20260912_clip,learned_clip,2018-12-31,20260912,2019-05-31,2025,3,0.12,2.635036248070138,2.635036248070138
