policy,cutoff,end,seed,job_index,worker,epoch,train_n,presentations,optimizer_steps,training_order_sha256,online_joint_loss,final_model_train_return_mse,final_model_train_auxiliary_mse,validation_mse
recent3y,2018-12-31,2019-12-31,20260912,29,1,18,725,1921,16,fbec60f5be5cc731338fa7ee44c96a65bd08f12acf6e529ef7bb6ffe1bbc73ce,0.9225196565333162,,,
recent3y,2018-12-31,2019-12-31,20260912,29,1,19,725,1921,16,82a59551096030ce9e15a4547aa46a7f0446277dd2c45ee4907b643dc835462b,0.9371437918838891,,,
recent3y,2018-12-31,2019-12-31,20260912,29,1,20,725,1921,16,99f8b187ffb8f7988af8e6f7bd20a7880d74e5697ae750238f8e464500c5bc0f,0.9359504469107489,0.7880081808629494,1.0569956803321838,0.0010053847788225813
disjoint0,2019-12-31,2020-12-31,20260911,31,1,1,350,2165,17,01ba884f0ea5a199586f887dda50962542f132a5ff37332f771000af326a087b,1.1282031257488436,,,
disjoint0,2019-12-31,2020-12-31,20260911,31,1,2,350,2165,17,c5b4b833fc5b76c5a17a3bf2d8a3922886184b14721f3f7f09a376ee6f9e8120,1.1037636579597243,,,
disjoint0,2019-12-31,2020-12-31,20260911,31,1,3,350,2165,17,3b545b4ed24e76f56f5fb28015f032bff8ebdc6739b11ed1fc2b38fb6083d766,1.1133506938436566,,,
disjoint0,2019-12-31,2020-12-31,20260911,31,1,4,350,2165,17,4713d76b463570bfe754b60cd16fe69d71fd77c66557b1b87a44929dc5a2ac43,1.096588306944585,,,
disjoint0,2019-12-31,2020-12-31,20260911,31,1,5,350,2165,17,6b8b7981943f0a9aecc4ad53a734a8d303b30da695e13b8a942972f95f7e4637,1.0966508422107124,,,
disjoint0,2019-12-31,2020-12-31,20260911,31,1,6,350,2165,17,f9614347e00f2316e8848a692c7287bbf9c16d3806cf16e97a3a1a02702e26f3,1.1056672516375712,,,
disjoint0,2019-12-31,2020-12-31,20260911,31,1,7,350,2165,17,c633ac6b2151c5311f370981adc361956b6796f21ea84d2d162b0d26d8b4be3d,1.095028737510875,,,
disjoint0,2019-12-31,2020-12-31,20260911,31,1,8,350,2165,17,7800ec2039bfcf83c1013072cad03a8f9bf24ea50f10bf8f20f58d495ede9f8d,1.0957574928054634,,,
disjoint0,2019-12-31,2020-12-31,20260911,31,1,9,350,2165,17,8fec3a7048c68123559af9a828021f14abc6db52f27c0ea476acc47c555b3e03,1.0806145992345126,,,
disjoint0,2019-12-31,2020-12-31,20260911,31,1,10,350,2165,17,1e4dafa913b5ef55b316329e787f4e7123e796eb01af96338a02e9a242e43cad,1.048859059122363,,,
disjoint0,2019-12-31,2020-12-31,20260911,31,1,11,350,2165,17,5ece6fdf1f3b4ce6a7705e631d827af518bb4b2c9e42a294550edb2d0c3ef53c,1.0274685709911462,,,
disjoint0,2019-12-31,2020-12-31,20260911,31,1,12,350,2165,17,42bc686c40ec70aed90d7679e4d949083d093a7f37abc50af6efb45298a90e65,1.0012267847810001,,,
disjoint0,2019-12-31,2020-12-31,20260911,31,1,13,350,2165,17,24fbf4c12ba8dfb048d5491998d32da8051d003ae53d87716e24bad2f2fbed7d,0.9629469261433732,,,
disjoint0,2019-12-31,2020-12-31,20260911,31,1,14,350,2165,17,c5eae475da7c77fc18f57add6bbf9ceeb4e87c7cc86712b040adf7c38d729a6d,0.9389327114228564,,,
disjoint0,2019-12-31,2020-12-31,20260911,31,1,15,350,2165,17,f0b38a092a3ee976bd2e94052673e203f2840508ad4faaa0c15c94f5dee26327,0.9159637637556838,,,
disjoint0,2019-12-31,2020-12-31,20260911,31,1,16,350,2165,17,922ffacd15f5064d2ed9fbf1e95532906292a783520bba0141284643713d2d22,0.8956221641348912,,,
disjoint0,2019-12-31,2020-12-31,20260911,31,1,17,350,2165,17,4ad8c0fc066091372ff6c492e142bd00df8f0ca821045fa66f914f2ad6ac50eb,0.8897374796812308,,,
disjoint0,2019-12-31,2020-12-31,20260911,31,1,18,350,2165,17,e3f718f9b80285199dde88da062260182f149d4d25f78f9ddf2dcc75a2cc0ba8,0.8666557178486302,,,
disjoint0,2019-12-31,2020-12-31,20260911,31,1,19,350,2165,17,1cfb1774de170a6081698ea4e518f78072b50984cc943a4234be63a551dd611c,0.8307171604099229,,,
disjoint0,2019-12-31,2020-12-31,20260911,31,1,20,350,2165,17,57a167b82767b28d5c02bb3904e8a1d2e477962955b4f76e2e448c2e60ffca8b,0.8128240242566027,0.6120190798300271,0.9952244458241122,0.001400391897919479
disjoint1,2019-12-31,2020-12-31,20260910,33,1,1,349,2165,17,6e06c09375435cd4eae4b56ffe30b2377cb0c56b1bbd1b93235d26bbc6827a2d,1.1064662423475236,,,
disjoint1,2019-12-31,2020-12-31,20260910,33,1,2,349,2165,17,d9e3a7c4e844f77a6708f31284ca76034ef7f84f656e7bc6c5267b6fb4e55e3e,1.1049176593025067,,,
disjoint1,2019-12-31,2020-12-31,20260910,33,1,3,349,2165,17,c46e5b09e43e2fcdb858209b82b040527cd3e53b08214923d691a0edc8198620,1.088988136722089,,,
disjoint1,2019-12-31,2020-12-31,20260910,33,1,4,349,2165,17,6150eb7a498a0f0805d460ed6327f941dcd7c3aca6a36c0dd2247a8962cb22d7,1.1026100305156399,,,
disjoint1,2019-12-31,2020-12-31,20260910,33,1,5,349,2165,17,777c6714683df4cc29363cfb9d52024808f2ee388e7ed9bd266dc986bc6b4992,1.0972774724762104,,,
disjoint1,2019-12-31,2020-12-31,20260910,33,1,6,349,2165,17,46f833dc93acb0ccdc118c67f2641eafc34ed16510a1ad8957fd054358453bd4,1.109107432244281,,,
disjoint1,2019-12-31,2020-12-31,20260910,33,1,7,349,2165,17,55b2bea2a21e1b159635eadb04becd8b6e6ab66f1a0d93e9733f48fe65c8a12a,1.0882740451337007,,,
disjoint1,2019-12-31,2020-12-31,20260910,33,1,8,349,2165,17,51110c52e5851be77a59d2a65b197df98d369e34628056daef9717d4fe0500bb,1.0930077843522916,,,
disjoint1,2019-12-31,2020-12-31,20260910,33,1,9,349,2165,17,9928cc086c5fd986c9c38fa826958f0b63904806732229da6c1fb046b8773d67,1.0753413454764984,,,
disjoint1,2019-12-31,2020-12-31,20260910,33,1,10,349,2165,17,11aa7e193696f44edfa87bcce0c53c81f7d4ebcde2e5edd341f45da98f5694a1,1.0415442900073997,,,
disjoint1,2019-12-31,2020-12-31,20260910,33,1,11,349,2165,17,826f748ae273269c024149266bd12ae5622b598cc37fcaaeede3f3ef85d85d41,1.0169452182415175,,,
disjoint1,2019-12-31,2020-12-31,20260910,33,1,12,349,2165,17,492631083c272600d73ea4136a8abf1e0a2270cb7dca17d625f9def08dd185f1,0.9983692358602828,,,
disjoint1,2019-12-31,2020-12-31,20260910,33,1,13,349,2165,17,bb93364581306dd117316b1e252b6de8bed6f2d567ba23c01490a6653caf08f5,0.968399078768891,,,
disjoint1,2019-12-31,2020-12-31,20260910,33,1,14,349,2165,17,ec315ea0ab3efd1d0bab130138ffb73e7844e31560a8e6999a65de722f3e721a,0.9477407335684426,,,
disjoint1,2019-12-31,2020-12-31,20260910,33,1,15,349,2165,17,a16586f0a43f13113f5c2ea8abddab957ad294ab7f8ff62f7969252b84663a91,0.9570262812026379,,,
disjoint1,2019-12-31,2020-12-31,20260910,33,1,16,349,2165,17,74073fa51464834017c3bed12a30db5652661107487dac39c1f513c7f60c3229,0.9450775259912152,,,
disjoint1,2019-12-31,2020-12-31,20260910,33,1,17,349,2165,17,ca1bcca28f758d43a065face167c9e81b0126c192285e80af19646151915f8db,0.9143988691907006,,,
disjoint1,2019-12-31,2020-12-31,20260910,33,1,18,349,2165,17,d657574bd6919b193fef02277182d3ce10437636bb9a3a234345b3f1f1eb2c18,0.9154714321704714,,,
disjoint1,2019-12-31,2020-12-31,20260910,33,1,19,349,2165,17,df4d0544e5ae1c9aa2dd2c706b40b3b7f02f5558ca40d3055668411cf649fc21,0.8895401370718077,,,
disjoint1,2019-12-31,2020-12-31,20260910,33,1,20,349,2165,17,039fcb3a658d81bfd9c5c72f88b3444ebec927e8e386e493c04169bdb55f92d4,0.8712215750652428,0.7218005027226956,0.9468268994402066,0.001327944651210219
disjoint1,2019-12-31,2020-12-31,20260912,35,1,1,349,2165,17,c6509456409a855408019ca8fcbc428fb847e087b36c2a05aa5883980fe99e5e,1.1269209202662902,,,
disjoint1,2019-12-31,2020-12-31,20260912,35,1,2,349,2165,17,2a6d5fd7dfe369dd91ce2d45cd53b2de17ac03e7c4a4e0d9d79b349e9aed12f7,1.1086054936842886,,,
disjoint1,2019-12-31,2020-12-31,20260912,35,1,3,349,2165,17,aee2be72f03af53f17fefcbf4d78031bcd2a661684c5fce0f5b8fe1607c045b8,1.1016069248697224,,,
disjoint1,2019-12-31,2020-12-31,20260912,35,1,4,349,2165,17,1423cf00ae5aadcc04087019b4f41b421e916452986da2b87798882671450813,1.0925609089210457,,,
disjoint1,2019-12-31,2020-12-31,20260912,35,1,5,349,2165,17,97a001237d99faf81e66a7810aafabc3649398069331bf78c0e14a966c3c91ff,1.1231165767541933,,,
disjoint1,2019-12-31,2020-12-31,20260912,35,1,6,349,2165,17,8cc468de1d245440cfde2b73d74fa6df34956800a4e13c8e1a8f8c5fd3a73681,1.09465323422302,,,
disjoint1,2019-12-31,2020-12-31,20260912,35,1,7,349,2165,17,488407d70ac10e194a508fb04ebe8adbf4c415278a6253d1df318a49fb8a1c69,1.1073298734550387,,,
disjoint1,2019-12-31,2020-12-31,20260912,35,1,8,349,2165,17,0229749a87b2ef97e3cefc3a1a4bf88e9ae40b1628fa128893f981e43980aab0,1.1004914345421912,,,
disjoint1,2019-12-31,2020-12-31,20260912,35,1,9,349,2165,17,0f070651f950ce5107fe7f40bd4a3d7eacef389b19d0244a86c40bcf6762528d,1.100409764615823,,,
disjoint1,2019-12-31,2020-12-31,20260912,35,1,10,349,2165,17,b33b9abd16c9a2da0b679aae5e7375239ffab041c31384c7447f75ec81a21cb4,1.0840475568044543,,,
disjoint1,2019-12-31,2020-12-31,20260912,35,1,11,349,2165,17,26595cea247ce24b3bbf88d20e49276436b5eeff872a6acbc898230f4e250fcd,1.0470014632436475,,,
disjoint1,2019-12-31,2020-12-31,20260912,35,1,12,349,2165,17,43af8b8837612dade4e0b1e1b128da1968be4affe305b735190d21cb2be71c79,1.0281673946777061,,,
disjoint1,2019-12-31,2020-12-31,20260912,35,1,13,349,2165,17,4c22a18b96fdaddd1deda383dd69bbce2c76aa88d439f761993850dcfefefac8,1.0135656562743507,,,
disjoint1,2019-12-31,2020-12-31,20260912,35,1,14,349,2165,17,10ad36242b707a06a01eaf71926053c33d3f020c68cbe61e251691e59d29f73a,0.9908441523756771,,,
disjoint1,2019-12-31,2020-12-31,20260912,35,1,15,349,2165,17,780e3d13e00a1bcec869027bd6f9d6a6721de416d513b9ded1f1e5dda7edb9b8,0.9477129670819289,,,
disjoint1,2019-12-31,2020-12-31,20260912,35,1,16,349,2165,17,255c10b37896185a24119403b8ed81726c02ac3379d470d92b0eccd04928bc60,0.9434571984183155,,,
disjoint1,2019-12-31,2020-12-31,20260912,35,1,17,349,2165,17,f41806b4b5a6045a1c800e73859d0293a15cd6f57589dd4fddd9ee60ce1ebdbf,0.9201366106577338,,,
disjoint1,2019-12-31,2020-12-31,20260912,35,1,18,349,2165,17,48d3cf39009705900bb4569af9dad3492542b4574503be9825e8014d6d5de869,0.9134973983015805,,,
disjoint1,2019-12-31,2020-12-31,20260912,35,1,19,349,2165,17,643463dc667a41fe6a9c1202c02e4de91d69f9ce5bbb741fda99dd8810fa68d1,0.8905536950598137,,,
disjoint1,2019-12-31,2020-12-31,20260912,35,1,20,349,2165,17,69f7bb15b9c4757190fb9a8ec96eda95556365c784cdc1a830e9c80e4c2a61da,0.8616794571314893,0.6409200089352572,0.9925541508206324,0.0013670283877771413
disjoint2,2019-12-31,2020-12-31,20260911,37,1,1,351,2165,17,ea410ac25f29323d37aeed13805f8d03f5f339e79c5ce277839beb6b87276cd9,1.1229715516330463,,,
disjoint2,2019-12-31,2020-12-31,20260911,37,1,2,351,2165,17,0298c2716abe87dd919f057c607054e8cc85de5c05d61c11c6dd145c1219c929,1.107543834968197,,,
disjoint2,2019-12-31,2020-12-31,20260911,37,1,3,351,2165,17,1365fa5bacf09134334344f1d6a824ffbe38ee34fa47c3e54ab36467f2d1f848,1.1115660027598675,,,
disjoint2,2019-12-31,2020-12-31,20260911,37,1,4,351,2165,17,d52b49880077045629eeee92ea94c7dcff167878997035ee71b536f458da3135,1.112428067022328,,,
disjoint2,2019-12-31,2020-12-31,20260911,37,1,5,351,2165,17,e79729752600f22b4c95353a4b6761b75ba90081dd901260286645b2d9eb6056,1.0952790303813944,,,
disjoint2,2019-12-31,2020-12-31,20260911,37,1,6,351,2165,17,4a5bff895b71d8c7bfd2a5d76ee46e42dcca1444663a1246c3ce6747a045b1f5,1.1053376403746924,,,
disjoint2,2019-12-31,2020-12-31,20260911,37,1,7,351,2165,17,526e951585c474fe0ed8351ff5c4e5b8bae30ed2a8e1b279d819e16def134d31,1.0998857011971241,,,
disjoint2,2019-12-31,2020-12-31,20260911,37,1,8,351,2165,17,b79696fa7d900263eaa1336454f49355d1b3ab70a9aa2e8c77f4f5456e657de5,1.0926972481725397,,,
disjoint2,2019-12-31,2020-12-31,20260911,37,1,9,351,2165,17,aae928ad23b80d50ba983f7956cf7b54332b8e96eddf7fdd31480ee9665ff02c,1.0949817156406252,,,
disjoint2,2019-12-31,2020-12-31,20260911,37,1,10,351,2165,17,c2eec68c746201367029e095b2239d07e65f261ff5e16b5a8f157ec5e63950eb,1.1072747663867941,,,
disjoint2,2019-12-31,2020-12-31,20260911,37,1,11,351,2165,17,fab18a1bcd0392ff042541ec43cbe260e9d7e1e38a2cc7f35c1409d0d859bf8d,1.0824806732063206,,,
disjoint2,2019-12-31,2020-12-31,20260911,37,1,12,351,2165,17,d93da7b4c0d66dddb8f1dfb09dde5d5cf206100f6ba155d1124f29af09ae2f2e,1.0579792281496607,,,
disjoint2,2019-12-31,2020-12-31,20260911,37,1,13,351,2165,17,176d78f4b9ab51dbe0c37d4ecaf39ef719a2328454e34c8216578852ec1145e0,1.0165420074661113,,,
disjoint2,2019-12-31,2020-12-31,20260911,37,1,14,351,2165,17,efa4c61d971bc1fcd31538dffb19c667d10b87cea9982b5e9a63e8b866ead6bd,1.0201008852304543,,,
disjoint2,2019-12-31,2020-12-31,20260911,37,1,15,351,2165,17,520d6b42470c85735809d2df30eb3b7178bfbc26409d6f37fd11acaf9bd8305b,1.0001907867867732,,,
disjoint2,2019-12-31,2020-12-31,20260911,37,1,16,351,2165,17,fe56c2501177612fa353b88ce3c1b630ed6785f0981e27a1812d3760faa2c1d9,0.9676324289885735,,,
disjoint2,2019-12-31,2020-12-31,20260911,37,1,17,351,2165,17,74eb10b29fcd5a39a16b026ee2ad52fe993231c768c5cc28e527079552dfd2cd,0.9379244231186618,,,
disjoint2,2019-12-31,2020-12-31,20260911,37,1,18,351,2165,17,367d01bf2d0395453c6f33d2896a354066a401a6c8a1b449f3a16079731a2569,0.9185538662498598,,,
disjoint2,2019-12-31,2020-12-31,20260911,37,1,19,351,2165,17,8c57e6eadf4d48472cc1fcc549bbb03d22a6e7109fcd5bb4b75bb3dda445eaa1,0.8900214466156641,,,
disjoint2,2019-12-31,2020-12-31,20260911,37,1,20,351,2165,17,2e0da075184b7f23fe178e3859114195644f10433c0cda66e64deac360c0c7c7,0.8844517892833119,0.6888220165290767,0.8871231669629062,0.0016003428242162008
quarter_equal,2019-12-31,2020-12-31,20260910,39,1,1,2165,2165,17,3dda8d53be590ad25ab1180ae68049d39c24348756c9df75d655b72746e609a8,1.1146900694585011,,,
quarter_equal,2019-12-31,2020-12-31,20260910,39,1,2,2165,2165,17,cff22eeba0253f61a75fc2421e4eebfee1189fb6f8eeeb6c897e017275ff8505,1.105711669541947,,,
quarter_equal,2019-12-31,2020-12-31,20260910,39,1,3,2165,2165,17,5a727427375e0b719c3e8fadb345ac51c529da2d4eda85e2552e52400ca915ad,1.1034742212185409,,,
quarter_equal,2019-12-31,2020-12-31,20260910,39,1,4,2165,2165,17,fd39c31c0e279241f533df2312180d0b3bbc548daf6e13a19283b02f005a6c1c,1.102833720663128,,,
quarter_equal,2019-12-31,2020-12-31,20260910,39,1,5,2165,2165,17,5b426ee084c149fa58ecbadeae09cf2528d57811bdfcdd576cd6703d4d962496,1.1020591158789796,,,
quarter_equal,2019-12-31,2020-12-31,20260910,39,1,6,2165,2165,17,2a8cfe448d81857441f3ab288c6b7ab8a0148ec71561e071eecfaf23247005cf,1.1025827613768897,,,
quarter_equal,2019-12-31,2020-12-31,20260910,39,1,7,2165,2165,17,dcb4ac754e83f44378e1445483c285b02a131b3e87afffa6983943b1ea5166f3,1.1018261755311187,,,
quarter_equal,2019-12-31,2020-12-31,20260910,39,1,8,2165,2165,17,d552a06ee00fad39463aa56b722981b3ebdf1264c0ef4a2381e6d66a98d9d726,1.100791645242766,,,
quarter_equal,2019-12-31,2020-12-31,20260910,39,1,9,2165,2165,17,5811cc5a6d70adaf50df1dac1a3a07c69642c0ae7c51b977eed60b63ddcfd8a9,1.1018777212700173,,,
quarter_equal,2019-12-31,2020-12-31,20260910,39,1,10,2165,2165,17,9b390b895a3fcacbeced4338b7c451a250e88d0def2c8f9b96c5ca805527b026,1.1016296381763167,,,
quarter_equal,2019-12-31,2020-12-31,20260910,39,1,11,2165,2165,17,18e48ecbbb31b54048302dc9b8f1efbca90c614b9abdd878aa436b66afd0d9c2,1.100469892680232,,,
quarter_equal,2019-12-31,2020-12-31,20260910,39,1,12,2165,2165,17,60dc377b6f0058fb0c373c7a87d46771a39698a3747f0ef86e7909142ac0ecb6,1.0993203682381891,,,
quarter_equal,2019-12-31,2020-12-31,20260910,39,1,13,2165,2165,17,e479b49eb4e58178c6376f7071aba714ad1ba60be4ade8f767a405c93e5869e5,1.0985103411432227,,,
quarter_equal,2019-12-31,2020-12-31,20260910,39,1,14,2165,2165,17,a3af29b781e178955ac642ceeae3446019b8efe134360f4f366aabe82e12f3ad,1.0968183500937447,,,
quarter_equal,2019-12-31,2020-12-31,20260910,39,1,15,2165,2165,17,fab3ba04b75f8cac92a66a1e9a88a93af31b4d7157a6e8c193e2e27d2c3593bf,1.0864032049377301,,,
quarter_equal,2019-12-31,2020-12-31,20260910,39,1,16,2165,2165,17,89b7814ca10f2144008cb9566d920bae79312106f81e3e432ec6798707ee0f73,1.065440025230478,,,
quarter_equal,2019-12-31,2020-12-31,20260910,39,1,17,2165,2165,17,22f5e877c423fe7949e4b4c86c217c940f4409c8a10e08e8f4a11f8b8471047c,1.0317570466092223,,,
quarter_equal,2019-12-31,2020-12-31,20260910,39,1,18,2165,2165,17,3ff0b8bfa5328ad0fcf1d30b319fff3435a1e208a73aaf8b7ba801676cd763f1,1.0306138921554866,,,
quarter_equal,2019-12-31,2020-12-31,20260910,39,1,19,2165,2165,17,aa5904007669a96ae13ac97fa3e929e42464a8fe47237aaf2b7496e8b6b8114c,0.9921614958287387,,,
quarter_equal,2019-12-31,2020-12-31,20260910,39,1,20,2165,2165,17,775ea14b8e69a3d786a2e607ccf5c2f97000b2094504716cfaa16e514056c201,0.9916049180074873,0.8122057703904312,1.0119457341532185,0.001165749991503317
quarter_equal,2019-12-31,2020-12-31,20260912,41,1,1,2165,2165,17,ad82c3029925953f4e9b134a0a10ec3cb0d5f61a35b85cd22cc0409e57ac5f46,1.1209057134513767,,,
quarter_equal,2019-12-31,2020-12-31,20260912,41,1,2,2165,2165,17,da4638f673f7f524768dbb41786f794dd68ae55f4b9e28fa8e7c69eed64b79c1,1.1074538081402592,,,
quarter_equal,2019-12-31,2020-12-31,20260912,41,1,3,2165,2165,17,8878fbfab2e82a0dd7f1c4d3cdd99353611952ea51c9f026a04e0e28742c3392,1.104194840933379,,,
quarter_equal,2019-12-31,2020-12-31,20260912,41,1,4,2165,2165,17,89d87d85cb7a28cd4a47b00aea7a489a63a97da19348add01010980fdfd1cb1e,1.1030479032503264,,,
quarter_equal,2019-12-31,2020-12-31,20260912,41,1,5,2165,2165,17,90fa618b0fa099672b7dd9aafd82497550aa3df37d45ae409c02642b068972fa,1.1030349007930271,,,
quarter_equal,2019-12-31,2020-12-31,20260912,41,1,6,2165,2165,17,8ec3f424defacfa8883f0f53ca4d743a08a0178359ad80e9e4c8c00fed514c68,1.1027675279568856,,,
quarter_equal,2019-12-31,2020-12-31,20260912,41,1,7,2165,2165,17,16259044fcdb521ae15a51b39c18b0e20ade9ea02981b8d92c1918d5f9a4afa0,1.1012634449137275,,,
quarter_equal,2019-12-31,2020-12-31,20260912,41,1,8,2165,2165,17,eeb0009a71e103546e3b8318d8a15c0734bf3227df9af77143a1ac4acff75753,1.1017229912187432,,,
quarter_equal,2019-12-31,2020-12-31,20260912,41,1,9,2165,2165,17,9c5bb95b9958d783691ced19dd9f53842c6cc013a1c63ecb8d81ad8fa9bf9e9c,1.1016395120092133,,,
quarter_equal,2019-12-31,2020-12-31,20260912,41,1,10,2165,2165,17,84a292cd30550b9357f69fff85a16a52735a66b8bd51eef5e44f9be8c26251a2,1.1006110911556535,,,
quarter_equal,2019-12-31,2020-12-31,20260912,41,1,11,2165,2165,17,65b703a128f83feeaafa5a5174491fdc8f3352f67d899501016d04d353b2d366,1.0991140771407728,,,
quarter_equal,2019-12-31,2020-12-31,20260912,41,1,12,2165,2165,17,5acbffd1624a8f7d15ba0112e3fadd8d0f1d9aa082fa46e942b7987f84fc438e,1.0955376507778916,,,
quarter_equal,2019-12-31,2020-12-31,20260912,41,1,13,2165,2165,17,4aabadabffb807b347714898ad869492323985ff29b77ba9d1b28f10d703ae99,1.0848026280590348,,,
quarter_equal,2019-12-31,2020-12-31,20260912,41,1,14,2165,2165,17,0483a739611c929c64e9c90b7495cfac146101fb8ea4594dbceddafd68e2f065,1.0789319399598014,,,
quarter_equal,2019-12-31,2020-12-31,20260912,41,1,15,2165,2165,17,776043cf29269c393b3a5504f7a8f2ea9d26095bcc961a714246b827082549a2,1.0867696731800847,,,
quarter_equal,2019-12-31,2020-12-31,20260912,41,1,16,2165,2165,17,69d1268f58aafd57e4c93514734c7560bda83799f5cb65a888140e4ba0528168,1.0628179060669474,,,
quarter_equal,2019-12-31,2020-12-31,20260912,41,1,17,2165,2165,17,66b0f124dc8405ce78053ecca1177172ef276742c631bda9c9695a3ab55b446a,1.0567716743874496,,,
quarter_equal,2019-12-31,2020-12-31,20260912,41,1,18,2165,2165,17,13205e90768479965d2ec29234a552bea867bf9abb63f58b595970954c0dba68,1.0534530314782475,,,
quarter_equal,2019-12-31,2020-12-31,20260912,41,1,19,2165,2165,17,ab4675faf8963770ae41cdf11df659d0a95987545c331da6fb4e8fce2027b360,1.015540589911833,,,
quarter_equal,2019-12-31,2020-12-31,20260912,41,1,20,2165,2165,17,88260c82082e041ecaca5bfb798bd8dec881038fda5d2a91ee84924ab9d952f1,0.9866331036867225,0.8422001187985964,1.0785751289028374,0.0011376035483898384
recent3y,2019-12-31,2020-12-31,20260911,43,1,1,725,2165,17,3041f6e8e9db96767fe1c6f80c271395f86a95a1af96fce9bf99a4bc6a723bea,1.1233378032063226,,,
recent3y,2019-12-31,2020-12-31,20260911,43,1,2,725,2165,17,3e4d428e3b7f9387dd0b8c1ea648c56ebee6fbb45be5d2f013ee362c17b71790,1.1058318573112575,,,
recent3y,2019-12-31,2020-12-31,20260911,43,1,3,725,2165,17,bfa46700fc33ea0ccc13acf1b5efc86590874c97b433405b73b219527016ab2a,1.1036951784173556,,,
recent3y,2019-12-31,2020-12-31,20260911,43,1,4,725,2165,17,ee63d6dcb17b1758741135b7716d32a119940405c7f8128ba82ec3577788a698,1.099146338698495,,,
recent3y,2019-12-31,2020-12-31,20260911,43,1,5,725,2165,17,4af332d460ec9a21a65ae1c4c178e8f3d61d161ed77bcf27433f803fe05fcc19,1.100676039184764,,,
recent3y,2019-12-31,2020-12-31,20260911,43,1,6,725,2165,17,e10ac29bfd6050e0022f0af6fcbab79d6c0abb1014ade528ed7aef6af59b5296,1.0967804994649204,,,
recent3y,2019-12-31,2020-12-31,20260911,43,1,7,725,2165,17,0f7851b5d22fafa5e0e5a87a6d1a905647086b75f90340306bac7ec86c4e0791,1.0998914113220937,,,
recent3y,2019-12-31,2020-12-31,20260911,43,1,8,725,2165,17,8a29d911e386b53fd0c8b4296a8dbc0d855927106433480432f44a146cc51fdd,1.0920161436116171,,,
recent3y,2019-12-31,2020-12-31,20260911,43,1,9,725,2165,17,45d6f8cd35c70c89d487d853365989d8d03012217dbad093c74d9fe510637b14,1.076927023176233,,,
recent3y,2019-12-31,2020-12-31,20260911,43,1,10,725,2165,17,cf90a2ee986e35d644656d7363c189dda3fb83d02b953c2fbebfb79f53e79d26,1.0180025214411095,,,
recent3y,2019-12-31,2020-12-31,20260911,43,1,11,725,2165,17,4f2c42d2bf30dd6bd9b5ac8f035e1694e5c8867f3a7875d76b6a0c02c9dd2ef5,0.9968636713732748,,,
recent3y,2019-12-31,2020-12-31,20260911,43,1,12,725,2165,17,1080778585ca023fefc9a84fbf3c33b06c26a7ebeba3ea7710f02523994218af,0.9646971168474017,,,
recent3y,2019-12-31,2020-12-31,20260911,43,1,13,725,2165,17,b9b2b721f67ae464698b26a412c715d5c40b2cbeba8d6a71616f823c67d9d208,0.9266721857612733,,,
recent3y,2019-12-31,2020-12-31,20260911,43,1,14,725,2165,17,e8c921af687129565b33214a834a2cb17dfc087e5a77c7001a89655551646723,0.8914444642309228,,,
recent3y,2019-12-31,2020-12-31,20260911,43,1,15,725,2165,17,839d2fe5cfebd406e96d38e625946e1089cbd28b0443256e5e64bf2924d7fb45,0.8606055013026707,,,
recent3y,2019-12-31,2020-12-31,20260911,43,1,16,725,2165,17,18d2f44ce32bbdc0a8410f7ee05f81463f5d47d26937326adc8f950e68bf8705,0.8370938866573449,,,
recent3y,2019-12-31,2020-12-31,20260911,43,1,17,725,2165,17,bccb3a6f3e9314571a1144f7494e0b49780b204561e6c58b5f86ad9c57e6d2d4,0.8239237921342564,,,
recent3y,2019-12-31,2020-12-31,20260911,43,1,18,725,2165,17,8a5cbb8c1cc143635bc4b40364a8ae5c8d1790a5c3daa694c7dbd5ce21277eb1,0.8113707842507484,,,
recent3y,2019-12-31,2020-12-31,20260911,43,1,19,725,2165,17,5173d79ad1ebbb6777691b1a74c2cc044ea9b616868c0392c1158d2e2127d072,0.7922872458264129,,,
recent3y,2019-12-31,2020-12-31,20260911,43,1,20,725,2165,17,d072a79b37e156b304568b3070f1b3a58f33a11ead893db8bcf81bc81c5bef81,0.7801924051368484,0.5511422412791324,1.0097412341730347,0.0011623551775914998
