job,solver,solver_success,iterations,probability_gap,objective_gap,gradient_inf,coefficient_gap
rolling3_learned_vol_interaction_2023-06-30_20260911,L-BFGS-B,True,82,7.947319224932414e-08,1.4432899320127035e-15,6.874286995867639e-09,
rolling3_learned_order_extension_2023-06-30_20260911,L-BFGS-B,True,85,7.468857693426756e-08,8.881784197001252e-16,6.2799752325454206e-09,
rolling3_learned_order_offset_2023-06-30_20260911,brentq,True,8,,1.1102230246251565e-16,1.3438279352143145e-15,5.529942823101486e-13
rolling3_learned_market_2023-06-30_20260912,L-BFGS-B,True,66,7.626038023289539e-08,1.6653345369377348e-15,1.043514549569453e-08,
rolling3_learned_vol_interaction_2023-06-30_20260912,L-BFGS-B,True,64,3.980290996796754e-08,6.661338147750939e-16,3.4482109643758224e-09,
rolling3_learned_order_extension_2023-06-30_20260912,L-BFGS-B,True,62,5.060116470279041e-08,5.551115123125783e-16,3.031978427440324e-09,
rolling3_learned_order_offset_2023-06-30_20260912,brentq,True,11,,0.0,1.0408340855860843e-17,4.7878367936959876e-15
rolling3_learned_market_2023-09-30_20260910,L-BFGS-B,True,56,5.552274806586155e-08,8.881784197001252e-16,7.541314952065961e-09,
rolling3_learned_vol_interaction_2023-09-30_20260910,L-BFGS-B,True,57,9.611480022986285e-08,1.7763568394002505e-15,7.721842374720789e-09,
rolling3_learned_order_extension_2023-09-30_20260910,L-BFGS-B,True,55,8.211211000030971e-08,1.9984014443252818e-15,5.669022281934357e-09,
rolling3_learned_order_offset_2023-09-30_20260910,brentq,True,11,,1.1102230246251565e-16,2.6020852139652106e-18,3.3584246494910985e-15
rolling3_learned_market_2023-09-30_20260911,L-BFGS-B,True,70,9.173120685268543e-08,2.3314683517128287e-15,2.266680633033341e-08,
rolling3_learned_vol_interaction_2023-09-30_20260911,L-BFGS-B,True,71,7.726568029831071e-08,1.4432899320127035e-15,1.3691928411364851e-08,
rolling3_learned_order_extension_2023-09-30_20260911,L-BFGS-B,True,71,6.618616743558903e-08,1.3322676295501878e-15,6.234971809248452e-09,
rolling3_learned_order_offset_2023-09-30_20260911,brentq,True,10,,0.0,4.87890977618477e-18,2.0816681711721685e-17
rolling3_learned_market_2023-09-30_20260912,L-BFGS-B,True,62,6.767120519501901e-08,1.3322676295501878e-15,4.788961567310079e-09,
rolling3_learned_vol_interaction_2023-09-30_20260912,L-BFGS-B,True,64,6.064768398594822e-08,1.1102230246251565e-15,3.7349840979901926e-09,
rolling3_learned_order_extension_2023-09-30_20260912,L-BFGS-B,True,62,8.372670762257783e-08,1.4432899320127035e-15,9.87136877100836e-09,
rolling3_learned_order_offset_2023-09-30_20260912,brentq,True,11,,0.0,4.9873299934333204e-18,3.0503377601576176e-14
rolling3_learned_market_2023-12-31_20260910,L-BFGS-B,True,82,4.706953576905093e-08,1.2212453270876722e-15,3.969178960440585e-09,
rolling3_learned_vol_interaction_2023-12-31_20260910,L-BFGS-B,True,83,4.692970323461054e-08,8.881784197001252e-16,6.019249117368564e-09,
rolling3_learned_order_extension_2023-12-31_20260910,L-BFGS-B,True,84,7.846216520945859e-08,1.887379141862766e-15,1.442720949662319e-08,
rolling3_learned_order_offset_2023-12-31_20260910,brentq,True,11,,0.0,1.951563910473908e-18,1.3877787807814457e-17
rolling3_learned_market_2023-12-31_20260911,L-BFGS-B,True,76,6.485348041929129e-08,1.4432899320127035e-15,7.1663626699525196e-09,
rolling3_learned_vol_interaction_2023-12-31_20260911,L-BFGS-B,True,72,6.449342693226612e-08,1.2212453270876722e-15,8.146390997757283e-09,
rolling3_learned_order_extension_2023-12-31_20260911,L-BFGS-B,True,73,5.262628099966804e-08,1.887379141862766e-15,3.872493383252906e-09,
rolling3_learned_order_offset_2023-12-31_20260911,brentq,True,11,,1.1102230246251565e-16,1.5178830414797062e-18,3.6914915568786455e-15
rolling3_learned_market_2023-12-31_20260912,L-BFGS-B,True,71,6.27166857891659e-08,1.7763568394002505e-15,5.930852111941248e-09,
rolling3_learned_vol_interaction_2023-12-31_20260912,L-BFGS-B,True,68,6.048356432364344e-08,2.220446049250313e-15,7.770461359860731e-09,
rolling3_learned_order_extension_2023-12-31_20260912,L-BFGS-B,True,70,8.430142584003875e-08,2.7755575615628914e-15,6.386559031189981e-09,
rolling3_learned_order_offset_2023-12-31_20260912,brentq,True,10,,0.0,8.782037597132586e-18,6.938893903907228e-18
rolling3_learned_market_2024-03-31_20260910,L-BFGS-B,True,76,6.112832101612398e-08,1.1102230246251565e-15,5.3815791506255095e-09,
rolling3_learned_vol_interaction_2024-03-31_20260910,L-BFGS-B,True,79,8.141444457487879e-08,2.1094237467877974e-15,6.60608237513724e-09,
rolling3_learned_order_extension_2024-03-31_20260910,L-BFGS-B,True,75,8.661946798715903e-08,1.4432899320127035e-15,4.7146145018594e-09,
rolling3_learned_order_offset_2024-03-31_20260910,brentq,True,11,,0.0,2.3852447794681098e-18,4.163336342344337e-17
rolling3_learned_market_2024-03-31_20260911,L-BFGS-B,True,78,6.023521548215172e-08,1.3322676295501878e-15,4.788790154063984e-09,
rolling3_learned_vol_interaction_2024-03-31_20260911,L-BFGS-B,True,75,7.091608134057736e-08,2.6645352591003757e-15,1.047058365206445e-08,
rolling3_learned_order_extension_2024-03-31_20260911,L-BFGS-B,True,79,8.386938715743142e-08,2.4424906541753444e-15,7.453484702699131e-09,
rolling3_learned_order_offset_2024-03-31_20260911,brentq,True,10,,0.0,3.649099251934462e-15,1.740274591099933e-14
rolling3_learned_market_2024-03-31_20260912,L-BFGS-B,True,79,7.13421668407932e-08,2.1094237467877974e-15,6.941815187592017e-09,
rolling3_learned_vol_interaction_2024-03-31_20260912,L-BFGS-B,True,77,1.128019094798205e-07,2.6645352591003757e-15,1.5811727059177744e-08,
rolling3_learned_order_extension_2024-03-31_20260912,L-BFGS-B,True,78,7.496762327585671e-08,1.887379141862766e-15,1.4671714769910315e-08,
rolling3_learned_order_offset_2024-03-31_20260912,brentq,True,11,,0.0,1.951563910473908e-18,2.7755575615628914e-17
rolling3_learned_market_2024-06-30_20260910,L-BFGS-B,True,77,5.750537440674108e-08,3.219646771412954e-15,5.6129682820052484e-09,
rolling3_learned_vol_interaction_2024-06-30_20260910,L-BFGS-B,True,84,3.432446393780708e-08,7.771561172376096e-16,2.4164904677964616e-09,
rolling3_learned_order_extension_2024-06-30_20260910,L-BFGS-B,True,77,7.801409229735157e-08,2.6645352591003757e-15,8.212394434631287e-09,
rolling3_learned_order_offset_2024-06-30_20260910,brentq,True,11,,0.0,1.3725999503666486e-16,6.38378239159465e-16
rolling3_learned_market_2024-06-30_20260911,L-BFGS-B,True,74,1.0551307794148812e-07,3.1086244689504383e-15,1.5477122410935407e-08,
rolling3_learned_vol_interaction_2024-06-30_20260911,L-BFGS-B,True,73,5.071847203330648e-08,2.220446049250313e-15,6.055637886319756e-09,
rolling3_learned_order_extension_2024-06-30_20260911,L-BFGS-B,True,74,8.009316526669252e-08,3.4416913763379853e-15,4.423443529001647e-09,
rolling3_learned_order_offset_2024-06-30_20260911,brentq,True,11,,1.1102230246251565e-16,2.1141942363467336e-17,4.3021142204224816e-16
rolling3_learned_market_2024-06-30_20260912,L-BFGS-B,True,79,7.044841920933465e-08,2.9976021664879227e-15,1.3570037480449592e-08,
rolling3_learned_vol_interaction_2024-06-30_20260912,L-BFGS-B,True,73,9.992770799716055e-08,3.1086244689504383e-15,8.826300968529585e-09,
rolling3_learned_order_extension_2024-06-30_20260912,L-BFGS-B,True,71,6.032137356282163e-08,1.7763568394002505e-15,5.77639056026499e-09,
rolling3_learned_order_offset_2024-06-30_20260912,brentq,True,10,,0.0,4.336808689942018e-19,6.938893903907228e-18
rolling3_learned_market_2024-09-30_20260910,L-BFGS-B,True,74,8.333019735351499e-08,2.9976021664879227e-15,1.5596440120727723e-08,
rolling3_learned_vol_interaction_2024-09-30_20260910,L-BFGS-B,True,74,9.664144795529239e-08,2.9976021664879227e-15,8.624985554537765e-09,
rolling3_learned_order_extension_2024-09-30_20260910,L-BFGS-B,True,79,1.0519100557271344e-07,5.773159728050814e-15,1.7069894592876972e-08,
rolling3_learned_order_offset_2024-09-30_20260910,brentq,True,11,,0.0,9.974659986866641e-18,0.0
rolling3_learned_market_2024-09-30_20260911,L-BFGS-B,True,66,6.630589499678763e-08,3.9968028886505635e-15,9.89293329938315e-09,
rolling3_learned_vol_interaction_2024-09-30_20260911,L-BFGS-B,True,75,5.986517442879702e-08,1.6653345369377348e-15,6.867879360278945e-09,
rolling3_learned_order_extension_2024-09-30_20260911,L-BFGS-B,True,72,4.91025550219959e-08,1.5543122344752192e-15,7.602464532257061e-09,
rolling3_learned_order_offset_2024-09-30_20260911,brentq,True,11,,1.1102230246251565e-16,1.0128616695359582e-15,3.1308289294429414e-14
rolling3_learned_market_2024-09-30_20260912,L-BFGS-B,True,78,9.059801558963798e-08,4.9960036108132044e-15,8.366994803921633e-09,
rolling3_learned_vol_interaction_2024-09-30_20260912,L-BFGS-B,True,80,5.892849763711183e-08,1.6653345369377348e-15,7.256480777807078e-09,
rolling3_learned_order_extension_2024-09-30_20260912,L-BFGS-B,True,74,8.763193681815551e-08,5.218048215738236e-15,6.8765948122405385e-09,
rolling3_learned_order_offset_2024-09-30_20260912,brentq,True,10,,0.0,4.7704895589362195e-18,2.0816681711721685e-17
rolling3_learned_market_2024-12-31_20260910,L-BFGS-B,True,72,5.99740693774109e-08,2.886579864025407e-15,5.312383155337691e-09,
rolling3_learned_vol_interaction_2024-12-31_20260910,L-BFGS-B,True,73,9.623657759583182e-08,2.55351295663786e-15,9.274903864787791e-09,
rolling3_learned_order_extension_2024-12-31_20260910,L-BFGS-B,True,75,1.287399103433451e-07,4.6629367034256575e-15,9.043627668351567e-09,
rolling3_learned_order_offset_2024-12-31_20260910,brentq,True,11,,0.0,3.0357660829594124e-18,1.9081958235744878e-13
rolling3_learned_market_2024-12-31_20260911,L-BFGS-B,True,75,1.213911493547215e-07,7.993605777301127e-15,2.8218396049516092e-08,
rolling3_learned_vol_interaction_2024-12-31_20260911,L-BFGS-B,True,76,7.250099987032854e-08,2.9976021664879227e-15,1.1824962350016205e-08,
rolling3_learned_order_extension_2024-12-31_20260911,L-BFGS-B,True,74,8.2919453858743e-08,2.886579864025407e-15,1.7338197704375863e-08,
rolling3_learned_order_offset_2024-12-31_20260911,brentq,True,11,,0.0,4.0809369772354387e-16,3.912981050291364e-13
rolling3_learned_market_2024-12-31_20260912,L-BFGS-B,True,80,5.561729254921488e-08,1.3322676295501878e-15,5.285482219797978e-09,
rolling3_learned_vol_interaction_2024-12-31_20260912,L-BFGS-B,True,80,7.245677657863325e-08,1.887379141862766e-15,9.5990163964145e-09,
rolling3_learned_order_extension_2024-12-31_20260912,L-BFGS-B,True,79,8.076266100331964e-08,2.4424906541753444e-15,6.108557096349415e-09,
rolling3_learned_order_offset_2024-12-31_20260912,brentq,True,10,,1.1102230246251565e-16,1.691355389077387e-17,3.0511704274260865e-13
rolling3_learned_market_2025-03-31_20260910,L-BFGS-B,True,75,5.58199478306598e-08,2.1094237467877974e-15,5.361951973571755e-09,
rolling3_learned_vol_interaction_2025-03-31_20260910,L-BFGS-B,True,75,6.120749640459167e-08,1.3322676295501878e-15,5.5382115933186316e-09,
rolling3_learned_order_extension_2025-03-31_20260910,L-BFGS-B,True,77,6.032570326608422e-08,1.887379141862766e-15,5.833815968281017e-09,
rolling3_learned_order_offset_2025-03-31_20260910,brentq,True,11,,0.0,5.366800753803247e-18,9.08995101411847e-16
rolling3_learned_market_2025-03-31_20260911,L-BFGS-B,True,69,7.408485169779766e-08,3.4416913763379853e-15,1.1115693610138852e-08,
rolling3_learned_vol_interaction_2025-03-31_20260911,L-BFGS-B,True,74,5.245472373127669e-08,2.4424906541753444e-15,8.665258355257041e-09,
rolling3_learned_order_extension_2025-03-31_20260911,L-BFGS-B,True,69,7.165752796689517e-08,2.220446049250313e-15,1.2470046251134535e-08,
rolling3_learned_order_offset_2025-03-31_20260911,brentq,True,11,,0.0,3.5475095083725705e-16,1.9192980538207394e-14
rolling3_learned_market_2025-03-31_20260912,L-BFGS-B,True,74,7.483888797565896e-08,6.328271240363392e-15,1.075478266035837e-08,
rolling3_learned_vol_interaction_2025-03-31_20260912,L-BFGS-B,True,77,7.873111868006433e-08,2.3314683517128287e-15,6.848678842140757e-09,
rolling3_learned_order_extension_2025-03-31_20260912,L-BFGS-B,True,74,7.056013828776742e-08,2.220446049250313e-15,6.460217101623479e-09,
rolling3_learned_order_offset_2025-03-31_20260912,brentq,True,9,,1.1102230246251565e-16,4.0661376175810116e-15,1.986952269383835e-14
rolling3_learned_market_2025-06-30_20260910,L-BFGS-B,True,73,9.931312383582025e-08,3.3306690738754696e-15,1.7200890323090627e-08,
rolling3_learned_vol_interaction_2025-06-30_20260910,L-BFGS-B,True,75,1.655907268527379e-07,5.218048215738236e-15,1.3757080926692089e-08,
rolling3_learned_order_extension_2025-06-30_20260910,L-BFGS-B,True,74,7.043656513605612e-08,2.7755575615628914e-15,1.1325043023160952e-08,
rolling3_learned_order_offset_2025-06-30_20260910,brentq,True,11,,0.0,1.0625181290357943e-17,1.3461454173580023e-13
rolling3_learned_market_2025-06-30_20260911,L-BFGS-B,True,68,8.338066020963097e-08,2.1094237467877974e-15,6.966636961758255e-09,
rolling3_learned_vol_interaction_2025-06-30_20260911,L-BFGS-B,True,68,9.289248475985445e-08,3.3306690738754696e-15,1.1248569639979444e-08,
rolling3_learned_order_extension_2025-06-30_20260911,L-BFGS-B,True,70,6.614691372419657e-08,1.2212453270876722e-15,5.466552675369857e-09,
rolling3_learned_order_offset_2025-06-30_20260911,brentq,True,11,,0.0,3.577867169202165e-18,8.326672684688674e-17
rolling3_learned_market_2025-06-30_20260912,L-BFGS-B,True,75,5.0066178203245215e-08,7.771561172376096e-16,9.864860623038166e-09,
rolling3_learned_vol_interaction_2025-06-30_20260912,L-BFGS-B,True,74,1.1932788446245013e-07,1.887379141862766e-15,4.8712306788094295e-09,
rolling3_learned_order_extension_2025-06-30_20260912,L-BFGS-B,True,72,1.2364958124067016e-07,3.3306690738754696e-15,6.4081581041975505e-09,
rolling3_learned_order_offset_2025-06-30_20260912,brentq,True,11,,0.0,8.131516293641283e-19,3.282096816548119e-15
rolling3_learned_market_2025-09-30_20260910,L-BFGS-B,True,62,7.663186646356124e-08,1.3322676295501878e-15,5.448413778897775e-09,
rolling3_learned_vol_interaction_2025-09-30_20260910,L-BFGS-B,True,63,8.602512291400188e-08,1.3322676295501878e-15,5.2818809099684436e-09,
rolling3_learned_order_extension_2025-09-30_20260910,L-BFGS-B,True,62,6.200002367062751e-08,1.1102230246251565e-15,5.254540975290281e-09,
rolling3_learned_order_offset_2025-09-30_20260910,brentq,True,11,,0.0,4.445228907190568e-18,2.3592239273284576e-16
rolling3_learned_market_2025-09-30_20260911,L-BFGS-B,True,73,1.1088481921550652e-07,8.548717289613705e-15,8.720726107393217e-09,
rolling3_learned_vol_interaction_2025-09-30_20260911,L-BFGS-B,True,82,5.60733949273029e-08,1.4432899320127035e-15,6.558705300651474e-09,
rolling3_learned_order_extension_2025-09-30_20260911,L-BFGS-B,True,79,9.312127047245156e-08,3.774758283725532e-15,5.70946727179375e-09,
rolling3_learned_order_offset_2025-09-30_20260911,brentq,True,9,,1.1102230246251565e-16,2.7511630126819675e-18,7.454139736018384e-12
rolling3_learned_market_2025-09-30_20260912,L-BFGS-B,True,69,6.262113860788787e-08,1.7763568394002505e-15,1.0486164795526083e-08,
rolling3_learned_vol_interaction_2025-09-30_20260912,L-BFGS-B,True,66,8.241665461206082e-08,1.887379141862766e-15,6.885243986499284e-09,
rolling3_learned_order_extension_2025-09-30_20260912,L-BFGS-B,True,68,7.104302535143603e-08,1.4432899320127035e-15,6.512194862572443e-09,
rolling3_learned_order_offset_2025-09-30_20260912,brentq,True,11,,0.0,6.505213034913027e-19,5.551115123125783e-17
rolling3_learned_market_2025-12-31_20260910,L-BFGS-B,True,73,7.594580331282685e-08,2.886579864025407e-15,1.0562116009929512e-08,
rolling3_learned_vol_interaction_2025-12-31_20260910,L-BFGS-B,True,75,7.139128505029291e-08,1.5543122344752192e-15,1.1726076921958484e-08,
rolling3_learned_order_extension_2025-12-31_20260910,L-BFGS-B,True,72,8.758279057552443e-08,3.6637359812630166e-15,1.1308934981611035e-08,
rolling3_learned_order_offset_2025-12-31_20260910,brentq,True,10,,0.0,3.469446951953614e-18,2.6205704273252195e-12
rolling3_learned_market_2025-12-31_20260911,L-BFGS-B,True,81,6.907100241759778e-08,1.6653345369377348e-15,1.5098061846422796e-08,
rolling3_learned_vol_interaction_2025-12-31_20260911,L-BFGS-B,True,74,8.515739058356786e-08,4.884981308350689e-15,7.772052242342904e-09,
rolling3_learned_order_extension_2025-12-31_20260911,L-BFGS-B,True,75,1.5546515197417676e-07,1.2434497875801753e-14,1.0992609960854861e-08,
rolling3_learned_order_offset_2025-12-31_20260911,brentq,True,11,,1.1102230246251565e-16,2.177077962350893e-16,5.266176383855736e-12
rolling3_learned_market_2025-12-31_20260912,L-BFGS-B,True,68,9.775495046770999e-08,3.4416913763379853e-15,1.7929777816963477e-08,
rolling3_learned_vol_interaction_2025-12-31_20260912,L-BFGS-B,True,67,1.5829736221828483e-07,5.10702591327572e-15,1.0233665363908184e-08,
rolling3_learned_order_extension_2025-12-31_20260912,L-BFGS-B,True,67,6.918134420885735e-08,1.5543122344752192e-15,5.866084538475383e-09,
rolling3_learned_order_offset_2025-12-31_20260912,brentq,True,11,,0.0,1.7672495411513722e-17,1.3877787807814457e-17
rolling3_learned_market_2026-03-31_20260910,L-BFGS-B,True,72,3.07019506484707e-08,3.3306690738754696e-16,2.452640529906902e-09,
rolling3_learned_vol_interaction_2026-03-31_20260910,L-BFGS-B,True,71,4.7301461747473184e-08,1.1102230246251565e-15,4.9383342584467804e-09,
rolling3_learned_order_extension_2026-03-31_20260910,L-BFGS-B,True,65,9.691520663768216e-08,2.6645352591003757e-15,8.510304083404058e-09,
rolling3_learned_order_offset_2026-03-31_20260910,brentq,True,10,,0.0,1.0354130747236567e-17,5.551115123125783e-17
rolling3_learned_market_2026-03-31_20260911,L-BFGS-B,True,67,6.872010610559087e-08,8.881784197001252e-16,6.401586236364637e-09,
rolling3_learned_vol_interaction_2026-03-31_20260911,L-BFGS-B,True,66,6.158610543760545e-08,7.771561172376096e-16,3.0710313372178666e-09,
rolling3_learned_order_extension_2026-03-31_20260911,L-BFGS-B,True,70,5.888449639002147e-08,7.771561172376096e-16,1.072847081182507e-08,
rolling3_learned_order_offset_2026-03-31_20260911,brentq,True,8,,1.1102230246251565e-16,2.8053731213062427e-18,2.7923583584277267e-13
rolling3_learned_market_2026-03-31_20260912,L-BFGS-B,True,66,9.581559573534904e-08,2.7755575615628914e-15,6.5502180397899144e-09,
rolling3_learned_vol_interaction_2026-03-31_20260912,L-BFGS-B,True,65,1.243638046988238e-07,3.1086244689504383e-15,8.185249169428976e-09,
rolling3_learned_order_extension_2026-03-31_20260912,L-BFGS-B,True,67,1.0082511903153346e-07,2.6645352591003757e-15,9.078701001911937e-09,
rolling3_learned_order_offset_2026-03-31_20260912,brentq,True,11,,0.0,2.0383000842727483e-17,5.551115123125783e-17
rolling3_learned_market_2026-06-30_20260910,L-BFGS-B,True,59,9.032676495657199e-08,2.220446049250313e-15,1.4781319686470173e-08,
rolling3_learned_vol_interaction_2026-06-30_20260910,L-BFGS-B,True,57,8.184213962092457e-08,2.220446049250313e-15,1.4236457901006111e-08,
rolling3_learned_order_extension_2026-06-30_20260910,L-BFGS-B,True,58,9.045373083882424e-08,2.7755575615628914e-15,1.6335304673493166e-08,
rolling3_learned_order_offset_2026-06-30_20260910,brentq,True,11,,2.220446049250313e-16,4.9873299934333204e-18,7.022160630754115e-15
rolling3_learned_market_2026-06-30_20260911,L-BFGS-B,True,60,8.861568084883586e-08,9.992007221626409e-16,7.71601109568476e-09,
rolling3_learned_vol_interaction_2026-06-30_20260911,L-BFGS-B,True,60,7.667883616946369e-08,7.771561172376096e-16,9.011610673176698e-09,
rolling3_learned_order_extension_2026-06-30_20260911,L-BFGS-B,True,59,7.585194961023944e-08,7.771561172376096e-16,8.002196214256657e-09,
rolling3_learned_order_offset_2026-06-30_20260911,brentq,True,11,,0.0,2.3852447794681098e-18,0.0
rolling3_learned_market_2026-06-30_20260912,L-BFGS-B,True,55,8.344948332350555e-08,1.6653345369377348e-15,4.6701626334579374e-09,
rolling3_learned_vol_interaction_2026-06-30_20260912,L-BFGS-B,True,55,5.2946156903210806e-08,5.551115123125783e-16,3.727513649522465e-09,
rolling3_learned_order_extension_2026-06-30_20260912,L-BFGS-B,True,57,6.174406630421458e-08,6.661338147750939e-16,4.562638169841246e-09,
rolling3_learned_order_offset_2026-06-30_20260912,brentq,True,11,,0.0,6.938893903907228e-18,1.1102230246251565e-16
