job,history,method,cutoff,seed,train_n,iterations,objective,gradient_inf,hessian_min,reduced_objective
rolling3_learned_vol_interaction_2021-12-31_20260911,rolling3,learned_vol_interaction,2021-12-31,20260911,724,4,0.6279741468055487,3.9491630451915505e-14,0.010047970336395793,
rolling3_learned_order_extension_2021-12-31_20260911,rolling3,learned_order_extension,2021-12-31,20260911,724,4,0.6237758767849587,9.562832296861057e-13,0.010047737596143722,
rolling3_learned_order_offset_2021-12-31_20260911,rolling3,learned_order_offset,2021-12-31,20260911,724,3,0.6238086800378877,4.889318117040631e-15,0.21233263734767246,0.6212712542681081
rolling3_learned_market_2021-12-31_20260912,rolling3,learned_market,2021-12-31,20260912,724,4,0.6272869168867286,1.3030632887815752e-13,0.010548639806691575,
rolling3_learned_vol_interaction_2021-12-31_20260912,rolling3,learned_vol_interaction,2021-12-31,20260912,724,4,0.6256806465416513,2.1221089122058778e-13,0.01054777415909045,
rolling3_learned_order_extension_2021-12-31_20260912,rolling3,learned_order_extension,2021-12-31,20260912,724,4,0.6236764759381368,2.1929942670834146e-12,0.010549776454874473,
rolling3_learned_order_offset_2021-12-31_20260912,rolling3,learned_order_offset,2021-12-31,20260912,724,3,0.623691881977551,6.396792817664476e-17,0.20014245999120212,0.6190948300189554
rolling3_learned_market_2022-03-31_20260910,rolling3,learned_market,2022-03-31,20260910,724,3,0.6649147591888325,2.70284958477085e-10,0.010110807924270914,
rolling3_learned_vol_interaction_2022-03-31_20260910,rolling3,learned_vol_interaction,2022-03-31,20260910,724,4,0.6637281299044462,4.017657906792694e-17,0.010110752524993194,
rolling3_learned_order_extension_2022-03-31_20260910,rolling3,learned_order_extension,2022-03-31,20260910,724,4,0.6635855565136337,2.5587171270657905e-17,0.010110646742378021,
rolling3_learned_order_offset_2022-03-31_20260910,rolling3,learned_order_offset,2022-03-31,20260910,724,2,0.663585608456129,1.727322825788649e-11,0.24213076559389382,0.6564651385578419
rolling3_learned_market_2022-03-31_20260911,rolling3,learned_market,2022-03-31,20260911,724,4,0.6447426801815058,1.435917357239802e-14,0.010102850081033773,
rolling3_learned_vol_interaction_2022-03-31_20260911,rolling3,learned_vol_interaction,2022-03-31,20260911,724,4,0.6447383241032738,1.4342260018507247e-14,0.010102843816036482,
rolling3_learned_order_extension_2022-03-31_20260911,rolling3,learned_order_extension,2022-03-31,20260911,724,4,0.6445889162966248,1.4765098865776594e-14,0.010102601860654767,
rolling3_learned_order_offset_2022-03-31_20260911,rolling3,learned_order_offset,2022-03-31,20260911,724,3,0.6445891740516033,3.3068166260807885e-18,0.2172465061728291,0.6405081621669103
rolling3_learned_market_2022-03-31_20260912,rolling3,learned_market,2022-03-31,20260912,724,3,0.6598781899231494,8.059183485495391e-11,0.012368921101874675,
rolling3_learned_vol_interaction_2022-03-31_20260912,rolling3,learned_vol_interaction,2022-03-31,20260912,724,4,0.6576536980287296,5.188991597515624e-16,0.012365462203576311,
rolling3_learned_order_extension_2022-03-31_20260912,rolling3,learned_order_extension,2022-03-31,20260912,724,4,0.6576450244721164,5.726755875068434e-16,0.012366141749010075,
rolling3_learned_order_offset_2022-03-31_20260912,rolling3,learned_order_offset,2022-03-31,20260912,724,2,0.6576450315723941,1.0219180238352568e-12,0.23653522696780416,0.649703427507541
rolling3_learned_market_2022-06-30_20260910,rolling3,learned_market,2022-06-30,20260910,723,4,0.6446566081165394,2.106387980704838e-15,0.011130067395265772,
rolling3_learned_vol_interaction_2022-06-30_20260910,rolling3,learned_vol_interaction,2022-06-30,20260910,723,4,0.6430941217268525,7.661406231651569e-15,0.011130499092472006,
rolling3_learned_order_extension_2022-06-30_20260910,rolling3,learned_order_extension,2022-06-30,20260910,723,4,0.6420248309259463,2.147147477177258e-13,0.011124583192526958,
rolling3_learned_order_offset_2022-06-30_20260910,rolling3,learned_order_offset,2022-06-30,20260910,723,3,0.642032493610872,4.336808689942018e-18,0.21623630474955105,0.6382398442836787
rolling3_learned_market_2022-06-30_20260911,rolling3,learned_market,2022-06-30,20260911,723,4,0.6603467082565926,1.431146867680866e-17,0.010059790002105492,
rolling3_learned_vol_interaction_2022-06-30_20260911,rolling3,learned_vol_interaction,2022-06-30,20260911,723,4,0.6594939204522502,3.717403988801049e-15,0.01005992647278912,
rolling3_learned_order_extension_2022-06-30_20260911,rolling3,learned_order_extension,2022-06-30,20260911,723,4,0.6564301918871968,8.733508707892135e-14,0.01005905606938826,
rolling3_learned_order_offset_2022-06-30_20260911,rolling3,learned_order_offset,2022-06-30,20260911,723,3,0.6564416773096523,5.204170427930421e-18,0.2289992375948465,0.6518416794694962
rolling3_learned_market_2022-06-30_20260912,rolling3,learned_market,2022-06-30,20260912,723,4,0.6416949124739086,2.1656461346442057e-13,0.010477154947100983,
rolling3_learned_vol_interaction_2022-06-30_20260912,rolling3,learned_vol_interaction,2022-06-30,20260912,723,4,0.6413604509466492,4.1713767856554895e-13,0.010476752634496898,
rolling3_learned_order_extension_2022-06-30_20260912,rolling3,learned_order_extension,2022-06-30,20260912,723,4,0.6385612837578649,7.726227210097525e-12,0.010474404046755845,
rolling3_learned_order_offset_2022-06-30_20260912,rolling3,learned_order_offset,2022-06-30,20260912,723,3,0.6385948775303663,1.0076531622993379e-13,0.20097559007920357,0.6347388646967311
rolling3_learned_market_2022-09-30_20260910,rolling3,learned_market,2022-09-30,20260910,723,3,0.662420497317443,4.0772413331842394e-10,0.010344088620987015,
rolling3_learned_vol_interaction_2022-09-30_20260910,rolling3,learned_vol_interaction,2022-09-30,20260910,723,4,0.6608693660968539,4.683753385137379e-17,0.010343677213954879,
rolling3_learned_order_extension_2022-09-30_20260910,rolling3,learned_order_extension,2022-09-30,20260910,723,4,0.6605235775679678,2.2551405187698492e-17,0.010342304779957184,
rolling3_learned_order_offset_2022-09-30_20260910,rolling3,learned_order_offset,2022-09-30,20260910,723,2,0.6605241153838846,5.206763839527007e-13,0.23282392615137704,0.6548600316575633
rolling3_learned_market_2022-09-30_20260911,rolling3,learned_market,2022-09-30,20260911,723,4,0.6248676607846297,4.975499179327159e-13,0.010067251928433113,
rolling3_learned_vol_interaction_2022-09-30_20260911,rolling3,learned_vol_interaction,2022-09-30,20260911,723,4,0.6246877696545725,1.3551243460696583e-12,0.010066871135219776,
rolling3_learned_order_extension_2022-09-30_20260911,rolling3,learned_order_extension,2022-09-30,20260911,723,4,0.6245423404304401,2.004593539772781e-12,0.010066893608126883,
rolling3_learned_order_offset_2022-09-30_20260911,rolling3,learned_order_offset,2022-09-30,20260911,723,3,0.624544124644766,4.0115480381963664e-18,0.18091229041378068,0.6148163044548159
rolling3_learned_market_2022-09-30_20260912,rolling3,learned_market,2022-09-30,20260912,723,4,0.6383635365330552,1.0170250058783026e-14,0.018413143801006338,
rolling3_learned_vol_interaction_2022-09-30_20260912,rolling3,learned_vol_interaction,2022-09-30,20260912,723,4,0.638231368889615,1.3332000434185254e-14,0.018428908022828896,
rolling3_learned_order_extension_2022-09-30_20260912,rolling3,learned_order_extension,2022-09-30,20260912,723,4,0.6377648660968122,8.781170235394598e-14,0.018382862682113584,
rolling3_learned_order_offset_2022-09-30_20260912,rolling3,learned_order_offset,2022-09-30,20260912,723,3,0.6377672211255331,3.577867169202165e-18,0.21175465977457228,0.6317049722943922
rolling3_learned_market_2022-12-31_20260910,rolling3,learned_market,2022-12-31,20260910,722,4,0.6499474190497818,1.187108275637979e-16,0.011172911106576722,
rolling3_learned_vol_interaction_2022-12-31_20260910,rolling3,learned_vol_interaction,2022-12-31,20260910,722,4,0.6479663802876819,2.34035880952721e-15,0.011174373916439446,
rolling3_learned_order_extension_2022-12-31_20260910,rolling3,learned_order_extension,2022-12-31,20260910,722,4,0.6478166733163454,3.9840093030152346e-15,0.011174879496740257,
rolling3_learned_order_offset_2022-12-31_20260910,rolling3,learned_order_offset,2022-12-31,20260910,722,2,0.6478177287712225,4.476130252041577e-11,0.21379502970054962,0.6406616734971163
rolling3_learned_market_2022-12-31_20260911,rolling3,learned_market,2022-12-31,20260911,722,4,0.6415031013864675,6.845652517073475e-15,0.011994253441502315,
rolling3_learned_vol_interaction_2022-12-31_20260911,rolling3,learned_vol_interaction,2022-12-31,20260911,722,4,0.64081719685369,3.2163291127651483e-14,0.011989600453695928,
rolling3_learned_order_extension_2022-12-31_20260911,rolling3,learned_order_extension,2022-12-31,20260911,722,4,0.6407083918430045,6.398294979774455e-13,0.011987148235927642,
rolling3_learned_order_offset_2022-12-31_20260911,rolling3,learned_order_offset,2022-12-31,20260911,722,2,0.6407095476626364,1.1668402138606537e-11,0.21302297017438468,0.6326665501087044
rolling3_learned_market_2022-12-31_20260912,rolling3,learned_market,2022-12-31,20260912,722,4,0.6363473421430528,1.654405779039081e-14,0.013714536273907776,
rolling3_learned_vol_interaction_2022-12-31_20260912,rolling3,learned_vol_interaction,2022-12-31,20260912,722,4,0.6355556094443281,9.979799105164222e-14,0.013702114498235237,
rolling3_learned_order_extension_2022-12-31_20260912,rolling3,learned_order_extension,2022-12-31,20260912,722,4,0.6343243382769278,3.674415372661999e-14,0.013696555813299842,
rolling3_learned_order_offset_2022-12-31_20260912,rolling3,learned_order_offset,2022-12-31,20260912,722,3,0.6343384514115281,1.734723475976807e-18,0.20374986961292466,0.6288344185722982
rolling3_learned_market_2023-03-31_20260910,rolling3,learned_market,2023-03-31,20260910,723,4,0.632474444415581,8.640926515979253e-13,0.010790859204896893,
rolling3_learned_vol_interaction_2023-03-31_20260910,rolling3,learned_vol_interaction,2023-03-31,20260910,723,4,0.6303880090826883,6.748671066425516e-12,0.010783877326661489,
rolling3_learned_order_extension_2023-03-31_20260910,rolling3,learned_order_extension,2023-03-31,20260910,723,4,0.6303198388736817,3.428390378664922e-11,0.010783695395826192,
rolling3_learned_order_offset_2023-03-31_20260910,rolling3,learned_order_offset,2023-03-31,20260910,723,2,0.6303217545278718,1.9474585518427373e-11,0.18935103624665722,0.6219555087104337
rolling3_learned_market_2023-03-31_20260911,rolling3,learned_market,2023-03-31,20260911,723,4,0.6464962513215988,2.3531090270756394e-14,0.013078779345576854,
rolling3_learned_vol_interaction_2023-03-31_20260911,rolling3,learned_vol_interaction,2023-03-31,20260911,723,4,0.6464415413745914,5.6270526432866674e-14,0.013076824879834236,
rolling3_learned_order_extension_2023-03-31_20260911,rolling3,learned_order_extension,2023-03-31,20260911,723,4,0.6459093773533323,1.1421525942904853e-11,0.01306920922705199,
rolling3_learned_order_offset_2023-03-31_20260911,rolling3,learned_order_offset,2023-03-31,20260911,723,3,0.6459201968889237,4.0223900599212215e-17,0.208964047049443,0.6400983552776446
rolling3_learned_market_2023-03-31_20260912,rolling3,learned_market,2023-03-31,20260912,723,4,0.6548757402961124,2.736526283353413e-16,0.011324954639789879,
rolling3_learned_vol_interaction_2023-03-31_20260912,rolling3,learned_vol_interaction,2023-03-31,20260912,723,4,0.6532401957135253,5.300881261716128e-15,0.011312928226740175,
rolling3_learned_order_extension_2023-03-31_20260912,rolling3,learned_order_extension,2023-03-31,20260912,723,4,0.6520744695898714,1.0043308849502774e-11,0.01131288603560602,
rolling3_learned_order_offset_2023-03-31_20260912,rolling3,learned_order_offset,2023-03-31,20260912,723,3,0.6520999762192321,3.97988933475979e-15,0.20604849566567926,0.6469824969624336
rolling3_learned_market_2023-06-30_20260910,rolling3,learned_market,2023-06-30,20260910,723,4,0.6399721737233378,3.1534757444218187e-13,0.013047871262559888,
rolling3_learned_vol_interaction_2023-06-30_20260910,rolling3,learned_vol_interaction,2023-06-30,20260910,723,4,0.6379571004764817,4.732531207196633e-12,0.013011234282551363,
rolling3_learned_order_extension_2023-06-30_20260910,rolling3,learned_order_extension,2023-06-30,20260910,723,4,0.6370001464116452,8.027812789523914e-12,0.012998509526036418,
rolling3_learned_order_offset_2023-06-30_20260910,rolling3,learned_order_offset,2023-06-30,20260910,723,3,0.6370239757742344,1.3010426069826053e-18,0.19343477691721014,0.6305371779217382
rolling3_learned_market_2023-06-30_20260911,rolling3,learned_market,2023-06-30,20260911,723,4,0.6408678479169142,2.801713938974104e-16,0.010114615917557237,
rolling3_learned_vol_interaction_2023-06-30_20260911,rolling3,learned_vol_interaction,2023-06-30,20260911,723,4,0.6407054599640493,3.211948935988307e-16,0.010114223430242441,
rolling3_learned_order_extension_2023-06-30_20260911,rolling3,learned_order_extension,2023-06-30,20260911,723,4,0.6407002122264397,3.5953689874748066e-16,0.010114225991378352,
rolling3_learned_order_offset_2023-06-30_20260911,rolling3,learned_order_offset,2023-06-30,20260911,723,2,0.6407002211382967,1.2181579258762482e-13,0.21784237298025716,0.6332693854364758
rolling3_learned_market_2023-06-30_20260912,rolling3,learned_market,2023-06-30,20260912,723,4,0.6517671474443358,4.44956571588051e-16,0.014174440122692512,
rolling3_learned_vol_interaction_2023-06-30_20260912,rolling3,learned_vol_interaction,2023-06-30,20260912,723,4,0.6515463210779728,2.844024928755351e-15,0.01416463895377533,
rolling3_learned_order_extension_2023-06-30_20260912,rolling3,learned_order_extension,2023-06-30,20260912,723,4,0.6506340970661503,5.752370693494491e-12,0.014128774417890386,
rolling3_learned_order_offset_2023-06-30_20260912,rolling3,learned_order_offset,2023-06-30,20260912,723,3,0.6506530947455599,1.0002849243351264e-15,0.20653957474120124,0.6457134327864154
rolling3_learned_market_2023-09-30_20260910,rolling3,learned_market,2023-09-30,20260910,721,4,0.6327443614200529,1.0545331968758731e-12,0.017368158513769855,
rolling3_learned_vol_interaction_2023-09-30_20260910,rolling3,learned_vol_interaction,2023-09-30,20260910,721,4,0.6308098352148487,8.120053024071594e-12,0.017383898091524345,
rolling3_learned_order_extension_2023-09-30_20260910,rolling3,learned_order_extension,2023-09-30,20260910,721,4,0.6277452684768168,2.386419620942215e-12,0.017315265130299858,
rolling3_learned_order_offset_2023-09-30_20260910,rolling3,learned_order_offset,2023-09-30,20260910,721,3,0.6278479966106759,6.195131213582172e-16,0.18391659269808633,0.6234937187182507
rolling3_learned_market_2023-09-30_20260911,rolling3,learned_market,2023-09-30,20260911,721,4,0.6465863102258012,3.081953095507295e-15,0.011512293310939264,
rolling3_learned_vol_interaction_2023-09-30_20260911,rolling3,learned_vol_interaction,2023-09-30,20260911,721,4,0.6464592801043955,5.104640668496252e-15,0.011510262509658444,
rolling3_learned_order_extension_2023-09-30_20260911,rolling3,learned_order_extension,2023-09-30,20260911,721,4,0.6460991757370863,2.2109918063062395e-13,0.011510135932126384,
rolling3_learned_order_offset_2023-09-30_20260911,rolling3,learned_order_offset,2023-09-30,20260911,721,3,0.6461029856269547,3.3610267347050637e-18,0.2140075361654906,0.6417399544984508
rolling3_learned_market_2023-09-30_20260912,rolling3,learned_market,2023-09-30,20260912,721,4,0.6324777339124655,1.2079313244095502e-14,0.014008978121176557,
rolling3_learned_vol_interaction_2023-09-30_20260912,rolling3,learned_vol_interaction,2023-09-30,20260912,721,4,0.6311961264837904,1.439733748886951e-13,0.013989346354395808,
rolling3_learned_order_extension_2023-09-30_20260912,rolling3,learned_order_extension,2023-09-30,20260912,721,4,0.6288094895560952,6.625680188960398e-10,0.013978187625866497,
rolling3_learned_order_offset_2023-09-30_20260912,rolling3,learned_order_offset,2023-09-30,20260912,721,3,0.6289073642868429,5.973520289526135e-15,0.19598551175835643,0.622371576989057
rolling3_learned_market_2023-12-31_20260910,rolling3,learned_market,2023-12-31,20260910,721,4,0.626991795895987,5.2473216743953444e-14,0.010467862517095288,
rolling3_learned_vol_interaction_2023-12-31_20260910,rolling3,learned_vol_interaction,2023-12-31,20260910,721,4,0.6249221928578861,1.6540523291308507e-13,0.010462225821792943,
rolling3_learned_order_extension_2023-12-31_20260910,rolling3,learned_order_extension,2023-12-31,20260910,721,4,0.624115952995155,1.8424216145784822e-13,0.010459373078290748,
rolling3_learned_order_offset_2023-12-31_20260910,rolling3,learned_order_offset,2023-12-31,20260910,721,3,0.6241193018064071,8.673617379884035e-19,0.19906331717786513,0.6163316597635717
rolling3_learned_market_2023-12-31_20260911,rolling3,learned_market,2023-12-31,20260911,721,4,0.6236561971527028,1.410937339185736e-13,0.011161590510824203,
rolling3_learned_vol_interaction_2023-12-31_20260911,rolling3,learned_vol_interaction,2023-12-31,20260911,721,4,0.6236412844877856,1.7880835700978537e-13,0.011160564343954972,
rolling3_learned_order_extension_2023-12-31_20260911,rolling3,learned_order_extension,2023-12-31,20260911,721,4,0.6202104809252832,3.897975692224165e-13,0.011162425804118666,
rolling3_learned_order_offset_2023-12-31_20260911,rolling3,learned_order_offset,2023-12-31,20260911,721,3,0.6202308112620714,7.879981389624646e-16,0.2120440239604091,0.6118912865843427
rolling3_learned_market_2023-12-31_20260912,rolling3,learned_market,2023-12-31,20260912,721,4,0.6296692190785754,1.1339887362460388e-14,0.0102255202109774,
rolling3_learned_vol_interaction_2023-12-31_20260912,rolling3,learned_vol_interaction,2023-12-31,20260912,721,4,0.6267695098926077,1.820217154085979e-13,0.010222628981257066,
rolling3_learned_order_extension_2023-12-31_20260912,rolling3,learned_order_extension,2023-12-31,20260912,721,4,0.6264452559218129,4.983175330708356e-12,0.010221841028883016,
rolling3_learned_order_offset_2023-12-31_20260912,rolling3,learned_order_offset,2023-12-31,20260912,721,3,0.6264507060201285,5.095750210681871e-18,0.19763755096295144,0.6205458171367494
rolling3_learned_market_2024-03-31_20260910,rolling3,learned_market,2024-03-31,20260910,721,4,0.6227539715826841,1.9815746266083067e-14,0.010953001826955048,
rolling3_learned_vol_interaction_2024-03-31_20260910,rolling3,learned_vol_interaction,2024-03-31,20260910,721,4,0.6227531881678828,2.2671101107540892e-14,0.010952934367520616,
rolling3_learned_order_extension_2024-03-31_20260910,rolling3,learned_order_extension,2024-03-31,20260910,721,4,0.6212377303084015,1.3093389220064644e-13,0.010958995507212764,
rolling3_learned_order_offset_2024-03-31_20260910,rolling3,learned_order_offset,2024-03-31,20260910,721,3,0.6212497989853764,3.686287386450715e-18,0.20927481952040392,0.6111330020135451
rolling3_learned_market_2024-03-31_20260911,rolling3,learned_market,2024-03-31,20260911,721,4,0.6264487075440821,1.0292483011709042e-13,0.010237207343337464,
rolling3_learned_vol_interaction_2024-03-31_20260911,rolling3,learned_vol_interaction,2024-03-31,20260911,721,4,0.6261754824057801,2.2689510860429696e-13,0.010236961343198632,
rolling3_learned_order_extension_2024-03-31_20260911,rolling3,learned_order_extension,2024-03-31,20260911,721,4,0.6256276858279266,2.257142606501561e-12,0.010235948648354589,
rolling3_learned_order_offset_2024-03-31_20260911,rolling3,learned_order_offset,2024-03-31,20260911,721,3,0.6256329841338313,2.3852447794681098e-18,0.20965536289979805,0.6181940973724007
rolling3_learned_market_2024-03-31_20260912,rolling3,learned_market,2024-03-31,20260912,721,4,0.6169358688159577,3.1650055840048985e-12,0.010331374722815478,
rolling3_learned_vol_interaction_2024-03-31_20260912,rolling3,learned_vol_interaction,2024-03-31,20260912,721,4,0.6168940117606986,5.093780865855768e-12,0.010330996614161751,
rolling3_learned_order_extension_2024-03-31_20260912,rolling3,learned_order_extension,2024-03-31,20260912,721,4,0.6135085075036442,2.3407030979270826e-10,0.010328078130876944,
rolling3_learned_order_offset_2024-03-31_20260912,rolling3,learned_order_offset,2024-03-31,20260912,721,3,0.6135844563680464,3.2526065174565133e-18,0.20241535551971826,0.6066984888821518
rolling3_learned_market_2024-06-30_20260910,rolling3,learned_market,2024-06-30,20260910,720,4,0.6231157401409617,2.0538475434261905e-13,0.010049353668206317,
rolling3_learned_vol_interaction_2024-06-30_20260910,rolling3,learned_vol_interaction,2024-06-30,20260910,720,4,0.6226198007026349,5.111267312174483e-13,0.010049013604527993,
rolling3_learned_order_extension_2024-06-30_20260910,rolling3,learned_order_extension,2024-06-30,20260910,720,4,0.6201688445516721,1.6541438357942084e-12,0.010048893035426078,
rolling3_learned_order_offset_2024-06-30_20260910,rolling3,learned_order_offset,2024-06-30,20260910,720,3,0.6201807308400876,1.0842021724855044e-18,0.21526020024484363,0.6151548112242283
rolling3_learned_market_2024-06-30_20260911,rolling3,learned_market,2024-06-30,20260911,720,4,0.6122570412088126,3.257958139379902e-13,0.010621225239159529,
rolling3_learned_vol_interaction_2024-06-30_20260911,rolling3,learned_vol_interaction,2024-06-30,20260911,720,4,0.611830837923781,2.3253766533865017e-12,0.010622784161624977,
rolling3_learned_order_extension_2024-06-30_20260911,rolling3,learned_order_extension,2024-06-30,20260911,720,4,0.6109115234308095,1.6358933522045427e-12,0.010624001010862319,
rolling3_learned_order_offset_2024-06-30_20260911,rolling3,learned_order_offset,2024-06-30,20260911,720,3,0.6109216207589174,7.090682208055199e-17,0.19591636165661594,0.6037333554164589
rolling3_learned_market_2024-06-30_20260912,rolling3,learned_market,2024-06-30,20260912,720,4,0.6185109550404195,1.301028946035232e-12,0.010353221661150014,
rolling3_learned_vol_interaction_2024-06-30_20260912,rolling3,learned_vol_interaction,2024-06-30,20260912,720,4,0.6179273981849324,1.214488795989177e-12,0.01035388244010038,
rolling3_learned_order_extension_2024-06-30_20260912,rolling3,learned_order_extension,2024-06-30,20260912,720,4,0.6175589602211015,3.6780645044399984e-11,0.010352766702469875,
rolling3_learned_order_offset_2024-06-30_20260912,rolling3,learned_order_offset,2024-06-30,20260912,720,3,0.6175670845272716,8.565197162635485e-18,0.1908332347891214,0.6138237464265729
rolling3_learned_market_2024-09-30_20260910,rolling3,learned_market,2024-09-30,20260910,720,4,0.6258002100842566,7.161979342917846e-14,0.010027357178941937,
rolling3_learned_vol_interaction_2024-09-30_20260910,rolling3,learned_vol_interaction,2024-09-30,20260910,720,4,0.625496000908285,5.240079203883141e-13,0.010027225613762373,
rolling3_learned_order_extension_2024-09-30_20260910,rolling3,learned_order_extension,2024-09-30,20260910,720,4,0.6239209247816289,1.1292134761975436e-12,0.01002714192365747,
rolling3_learned_order_offset_2024-09-30_20260910,rolling3,learned_order_offset,2024-09-30,20260910,720,3,0.6239276350971459,1.734723475976807e-18,0.222323936019112,0.6206268912361798
rolling3_learned_market_2024-09-30_20260911,rolling3,learned_market,2024-09-30,20260911,720,4,0.6124014301568327,2.14406413630297e-11,0.01007340938893097,
rolling3_learned_vol_interaction_2024-09-30_20260911,rolling3,learned_vol_interaction,2024-09-30,20260911,720,4,0.6123673650040382,2.111829504672369e-11,0.010073428332795889,
rolling3_learned_order_extension_2024-09-30_20260911,rolling3,learned_order_extension,2024-09-30,20260911,720,4,0.6086597401366057,2.1360695167966376e-11,0.01007223134594583,
rolling3_learned_order_offset_2024-09-30_20260911,rolling3,learned_order_offset,2024-09-30,20260911,720,3,0.6086750461623089,5.2520921639542806e-15,0.20004012501389573,0.6062239802292342
rolling3_learned_market_2024-09-30_20260912,rolling3,learned_market,2024-09-30,20260912,720,4,0.6266014431512087,2.606503337818089e-14,0.010207221098933243,
rolling3_learned_vol_interaction_2024-09-30_20260912,rolling3,learned_vol_interaction,2024-09-30,20260912,720,4,0.6258406664979926,6.08389207068516e-14,0.01020562287233699,
rolling3_learned_order_extension_2024-09-30_20260912,rolling3,learned_order_extension,2024-09-30,20260912,720,4,0.6256766807428779,9.035139173288464e-14,0.010205364264694485,
rolling3_learned_order_offset_2024-09-30_20260912,rolling3,learned_order_offset,2024-09-30,20260912,720,3,0.6256785127549646,3.0357660829594124e-18,0.20995023990618816,0.6186371362559359
rolling3_learned_market_2024-12-31_20260910,rolling3,learned_market,2024-12-31,20260910,720,4,0.6281057156820771,3.080684578965487e-14,0.011162563583516414,
rolling3_learned_vol_interaction_2024-12-31_20260910,rolling3,learned_vol_interaction,2024-12-31,20260910,720,4,0.6252721745100467,2.0593741962377995e-13,0.011158642771339728,
rolling3_learned_order_extension_2024-12-31_20260910,rolling3,learned_order_extension,2024-12-31,20260910,720,4,0.6232136475093145,7.969889743823788e-11,0.011128944425929915,
rolling3_learned_order_offset_2024-12-31_20260910,rolling3,learned_order_offset,2024-12-31,20260910,720,3,0.6232721866310064,3.538727470775438e-14,0.1854455791248527,0.6139878589781141
rolling3_learned_market_2024-12-31_20260911,rolling3,learned_market,2024-12-31,20260911,720,4,0.6400536912342591,3.465110143263672e-16,0.010077921900419548,
rolling3_learned_vol_interaction_2024-12-31_20260911,rolling3,learned_vol_interaction,2024-12-31,20260911,720,4,0.6370001396384429,1.6040771141923038e-15,0.010077403543686263,
rolling3_learned_order_extension_2024-12-31_20260911,rolling3,learned_order_extension,2024-12-31,20260911,720,4,0.6355352940325909,1.6239874028878276e-13,0.010077318404993867,
rolling3_learned_order_offset_2024-12-31_20260911,rolling3,learned_order_offset,2024-12-31,20260911,720,3,0.6355448233677563,8.096279723035504e-14,0.2079591145494581,0.6280795108730218
rolling3_learned_market_2024-12-31_20260912,rolling3,learned_market,2024-12-31,20260912,720,4,0.6057503081408548,1.072588740914926e-12,0.010130603147319707,
rolling3_learned_vol_interaction_2024-12-31_20260912,rolling3,learned_vol_interaction,2024-12-31,20260912,720,4,0.6057440763001514,1.7569925549187904e-12,0.01013065608339516,
rolling3_learned_order_extension_2024-12-31_20260912,rolling3,learned_order_extension,2024-12-31,20260912,720,4,0.604827408800195,4.253625143085804e-11,0.01012979933886406,
rolling3_learned_order_offset_2024-12-31_20260912,rolling3,learned_order_offset,2024-12-31,20260912,720,3,0.6048410865324726,5.924752875807737e-14,0.19415990156458035,0.5959873125085564
rolling3_learned_market_2025-03-31_20260910,rolling3,learned_market,2025-03-31,20260910,719,4,0.6340004310201798,6.827871601444713e-15,0.010287500472532716,
rolling3_learned_vol_interaction_2025-03-31_20260910,rolling3,learned_vol_interaction,2025-03-31,20260910,719,4,0.6334277787362594,2.6330500280113966e-14,0.010287822335083244,
rolling3_learned_order_extension_2025-03-31_20260910,rolling3,learned_order_extension,2025-03-31,20260910,719,4,0.6333190376473988,3.233264350699372e-14,0.010287481201502073,
rolling3_learned_order_offset_2025-03-31_20260910,rolling3,learned_order_offset,2025-03-31,20260910,719,3,0.6333205608755706,1.8241701552068612e-16,0.19663253818851548,0.6245710377265753
rolling3_learned_market_2025-03-31_20260911,rolling3,learned_market,2025-03-31,20260911,719,4,0.6360575583106203,2.8019253583977388e-14,0.010110373100787497,
rolling3_learned_vol_interaction_2025-03-31_20260911,rolling3,learned_vol_interaction,2025-03-31,20260911,719,4,0.6355550749557871,2.487766936898339e-14,0.010110554659228976,
rolling3_learned_order_extension_2025-03-31_20260911,rolling3,learned_order_extension,2025-03-31,20260911,719,4,0.6342501903352931,8.506966832355634e-13,0.010110782620655413,
rolling3_learned_order_offset_2025-03-31_20260911,rolling3,learned_order_offset,2025-03-31,20260911,719,3,0.6342672857741654,3.5455579444620966e-15,0.20325479736574503,0.628753206556577
rolling3_learned_market_2025-03-31_20260912,rolling3,learned_market,2025-03-31,20260912,719,4,0.6359902428310131,7.665634620124262e-14,0.010190853784888623,
rolling3_learned_vol_interaction_2025-03-31_20260912,rolling3,learned_vol_interaction,2025-03-31,20260912,719,4,0.6310310662763605,1.1235481945856551e-12,0.010188233214474412,
rolling3_learned_order_extension_2025-03-31_20260912,rolling3,learned_order_extension,2025-03-31,20260912,719,4,0.6309691401152147,2.028397090049483e-12,0.010188557272235213,
rolling3_learned_order_offset_2025-03-31_20260912,rolling3,learned_order_offset,2025-03-31,20260912,719,3,0.6309700536821207,1.0299920638612292e-18,0.20411197668108128,0.6250259542430188
rolling3_learned_market_2025-06-30_20260910,rolling3,learned_market,2025-06-30,20260910,720,4,0.6304497750145188,8.102676515853169e-15,0.010414078827671706,
rolling3_learned_vol_interaction_2025-06-30_20260910,rolling3,learned_vol_interaction,2025-06-30,20260910,720,4,0.6304368768653855,8.062127354602211e-15,0.010413973260605051,
rolling3_learned_order_extension_2025-06-30_20260910,rolling3,learned_order_extension,2025-06-30,20260910,720,4,0.6293492992023955,4.841238087499589e-13,0.010411185429902629,
