cadence,cutoff,method,state,mode,training_n,validation_n,accepted,reason,brier_difference,correct_difference,baseline_correct,candidate_correct,metric_eligible
monthly,2024-11-30,learned_market,negative_low,ready,32,6,False,brier_not_better,0.0012470210620974555,0,4,4,True
monthly,2024-11-30,learned_market,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-11-30,learned_market,nonnegative_low,ready,14,0,False,insufficient_validation,,0,0,0,False
monthly,2024-11-30,learned_market,nonnegative_high,ready,2,7,False,insufficient_state_train,0.0,0,6,6,False
monthly,2024-11-30,learned_vol_interaction,negative_low,ready,32,6,False,brier_not_better,0.0028301643977279925,0,4,4,True
monthly,2024-11-30,learned_vol_interaction,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-11-30,learned_vol_interaction,nonnegative_low,ready,14,0,False,insufficient_validation,,0,0,0,False
monthly,2024-11-30,learned_vol_interaction,nonnegative_high,ready,2,7,False,insufficient_state_train,0.0,0,6,6,False
monthly,2024-11-30,learned_order_extension,negative_low,ready,32,6,True,accepted,-0.001839659915831691,0,4,4,True
monthly,2024-11-30,learned_order_extension,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-11-30,learned_order_extension,nonnegative_low,ready,14,0,False,insufficient_validation,,0,0,0,False
monthly,2024-11-30,learned_order_extension,nonnegative_high,ready,2,7,False,insufficient_state_train,0.0,0,6,6,False
monthly,2024-11-30,learned_order_offset,negative_low,ready,32,6,True,accepted,-0.0020952232500473975,0,4,4,True
monthly,2024-11-30,learned_order_offset,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-11-30,learned_order_offset,nonnegative_low,ready,14,0,False,insufficient_validation,,0,0,0,False
monthly,2024-11-30,learned_order_offset,nonnegative_high,ready,2,7,False,insufficient_state_train,0.0,0,6,6,False
monthly,2024-12-31,learned_market,negative_low,annual_reset,32,1,False,annual_reset,0.0,0,0,0,False
monthly,2024-12-31,learned_market,negative_high,annual_reset,4,0,False,annual_reset,,0,0,0,False
monthly,2024-12-31,learned_market,nonnegative_low,annual_reset,14,1,False,annual_reset,0.0,0,0,0,False
monthly,2024-12-31,learned_market,nonnegative_high,annual_reset,2,11,False,annual_reset,0.0,0,9,9,False
monthly,2024-12-31,learned_vol_interaction,negative_low,annual_reset,32,1,False,annual_reset,0.0,0,0,0,False
monthly,2024-12-31,learned_vol_interaction,negative_high,annual_reset,4,0,False,annual_reset,,0,0,0,False
monthly,2024-12-31,learned_vol_interaction,nonnegative_low,annual_reset,14,1,False,annual_reset,0.0,0,0,0,False
monthly,2024-12-31,learned_vol_interaction,nonnegative_high,annual_reset,2,11,False,annual_reset,0.0,0,10,10,False
monthly,2024-12-31,learned_order_extension,negative_low,annual_reset,32,1,False,annual_reset,0.0,0,0,0,False
monthly,2024-12-31,learned_order_extension,negative_high,annual_reset,4,0,False,annual_reset,,0,0,0,False
monthly,2024-12-31,learned_order_extension,nonnegative_low,annual_reset,14,1,False,annual_reset,0.0,0,0,0,False
monthly,2024-12-31,learned_order_extension,nonnegative_high,annual_reset,2,11,False,annual_reset,0.0,0,10,10,False
monthly,2024-12-31,learned_order_offset,negative_low,annual_reset,32,1,False,annual_reset,0.0,0,0,0,False
monthly,2024-12-31,learned_order_offset,negative_high,annual_reset,4,0,False,annual_reset,,0,0,0,False
monthly,2024-12-31,learned_order_offset,nonnegative_low,annual_reset,14,1,False,annual_reset,0.0,0,0,0,False
monthly,2024-12-31,learned_order_offset,nonnegative_high,annual_reset,2,11,False,annual_reset,0.0,0,9,9,False
monthly,2025-01-31,learned_market,negative_low,q1_guard,32,0,False,q1_guard,,0,0,0,False
monthly,2025-01-31,learned_market,negative_high,q1_guard,3,3,False,q1_guard,0.0,0,2,2,False
monthly,2025-01-31,learned_market,nonnegative_low,q1_guard,13,2,False,q1_guard,0.0,0,1,1,False
monthly,2025-01-31,learned_market,nonnegative_high,q1_guard,4,8,False,q1_guard,0.0,0,6,6,False
monthly,2025-01-31,learned_vol_interaction,negative_low,q1_guard,32,0,False,q1_guard,,0,0,0,False
monthly,2025-01-31,learned_vol_interaction,negative_high,q1_guard,3,3,False,q1_guard,0.0,0,2,2,False
monthly,2025-01-31,learned_vol_interaction,nonnegative_low,q1_guard,13,2,False,q1_guard,0.0,0,1,1,False
monthly,2025-01-31,learned_vol_interaction,nonnegative_high,q1_guard,4,8,False,q1_guard,0.0,0,7,7,False
monthly,2025-01-31,learned_order_extension,negative_low,q1_guard,32,0,False,q1_guard,,0,0,0,False
monthly,2025-01-31,learned_order_extension,negative_high,q1_guard,3,3,False,q1_guard,0.0,0,2,2,False
monthly,2025-01-31,learned_order_extension,nonnegative_low,q1_guard,13,2,False,q1_guard,0.0,0,1,1,False
monthly,2025-01-31,learned_order_extension,nonnegative_high,q1_guard,4,8,False,q1_guard,0.0,0,7,7,False
monthly,2025-01-31,learned_order_offset,negative_low,q1_guard,32,0,False,q1_guard,,0,0,0,False
monthly,2025-01-31,learned_order_offset,negative_high,q1_guard,3,3,False,q1_guard,0.0,0,2,2,False
monthly,2025-01-31,learned_order_offset,nonnegative_low,q1_guard,13,2,False,q1_guard,0.0,0,1,1,False
monthly,2025-01-31,learned_order_offset,nonnegative_high,q1_guard,4,8,False,q1_guard,0.0,0,6,6,False
monthly,2025-02-28,learned_market,negative_low,q1_guard,30,2,False,q1_guard,0.0,0,2,2,False
monthly,2025-02-28,learned_market,negative_high,q1_guard,3,4,False,q1_guard,0.0,0,3,3,False
monthly,2025-02-28,learned_market,nonnegative_low,q1_guard,12,2,False,q1_guard,0.0,0,1,1,False
monthly,2025-02-28,learned_market,nonnegative_high,q1_guard,7,5,False,q1_guard,0.0,0,4,4,False
monthly,2025-02-28,learned_vol_interaction,negative_low,q1_guard,30,2,False,q1_guard,0.0,0,2,2,False
monthly,2025-02-28,learned_vol_interaction,negative_high,q1_guard,3,4,False,q1_guard,0.0,0,3,3,False
monthly,2025-02-28,learned_vol_interaction,nonnegative_low,q1_guard,12,2,False,q1_guard,0.0,0,1,1,False
monthly,2025-02-28,learned_vol_interaction,nonnegative_high,q1_guard,7,5,False,q1_guard,0.0,0,5,5,False
monthly,2025-02-28,learned_order_extension,negative_low,q1_guard,30,2,False,q1_guard,0.0,0,2,2,False
monthly,2025-02-28,learned_order_extension,negative_high,q1_guard,3,4,False,q1_guard,0.0,0,3,3,False
monthly,2025-02-28,learned_order_extension,nonnegative_low,q1_guard,12,2,False,q1_guard,0.0,0,1,1,False
monthly,2025-02-28,learned_order_extension,nonnegative_high,q1_guard,7,5,False,q1_guard,0.0,0,5,5,False
monthly,2025-02-28,learned_order_offset,negative_low,q1_guard,30,2,False,q1_guard,0.0,0,2,2,False
monthly,2025-02-28,learned_order_offset,negative_high,q1_guard,3,4,False,q1_guard,0.0,0,3,3,False
monthly,2025-02-28,learned_order_offset,nonnegative_low,q1_guard,12,2,False,q1_guard,0.0,0,1,1,False
monthly,2025-02-28,learned_order_offset,nonnegative_high,q1_guard,7,5,False,q1_guard,0.0,0,4,4,False
monthly,2025-03-31,learned_market,negative_low,ready,25,5,False,brier_not_better,0.004311907211239019,0,4,4,True
monthly,2025-03-31,learned_market,negative_high,ready,3,4,False,insufficient_state_train,0.0,0,3,3,False
monthly,2025-03-31,learned_market,nonnegative_low,ready,12,4,False,insufficient_validation,0.00046754658346376265,0,1,1,False
monthly,2025-03-31,learned_market,nonnegative_high,ready,12,0,False,insufficient_validation,,0,0,0,False
monthly,2025-03-31,learned_vol_interaction,negative_low,ready,25,5,False,brier_not_better,0.004064020207986768,1,4,5,True
monthly,2025-03-31,learned_vol_interaction,negative_high,ready,3,4,False,insufficient_state_train,0.0,0,3,3,False
monthly,2025-03-31,learned_vol_interaction,nonnegative_low,ready,12,4,False,insufficient_validation,0.0005092152269302319,0,1,1,False
monthly,2025-03-31,learned_vol_interaction,nonnegative_high,ready,12,0,False,insufficient_validation,,0,0,0,False
monthly,2025-03-31,learned_order_extension,negative_low,ready,25,5,False,brier_not_better,0.003055441826207811,1,3,4,True
monthly,2025-03-31,learned_order_extension,negative_high,ready,3,4,False,insufficient_state_train,0.0,0,3,3,False
monthly,2025-03-31,learned_order_extension,nonnegative_low,ready,12,4,False,insufficient_validation,0.0003285208872410225,0,1,1,False
monthly,2025-03-31,learned_order_extension,nonnegative_high,ready,12,0,False,insufficient_validation,,0,0,0,False
monthly,2025-03-31,learned_order_offset,negative_low,ready,25,5,False,brier_not_better,0.00313677109125044,1,3,4,True
monthly,2025-03-31,learned_order_offset,negative_high,ready,3,4,False,insufficient_state_train,0.0,0,3,3,False
monthly,2025-03-31,learned_order_offset,nonnegative_low,ready,12,4,False,insufficient_validation,0.0003212375529698594,0,1,1,False
monthly,2025-03-31,learned_order_offset,nonnegative_high,ready,12,0,False,insufficient_validation,,0,0,0,False
monthly,2025-04-30,learned_market,negative_low,ready,22,6,True,accepted,-0.0015546493930911666,1,4,5,True
monthly,2025-04-30,learned_market,negative_high,ready,3,5,False,insufficient_state_train,0.0,0,3,3,False
monthly,2025-04-30,learned_market,nonnegative_low,ready,14,2,False,insufficient_validation,-3.847679445090346e-05,0,0,0,False
monthly,2025-04-30,learned_market,nonnegative_high,ready,13,0,False,insufficient_validation,,0,0,0,False
monthly,2025-04-30,learned_vol_interaction,negative_low,ready,22,6,True,accepted,-0.0017009218380809321,1,4,5,True
monthly,2025-04-30,learned_vol_interaction,negative_high,ready,3,5,False,insufficient_state_train,0.0,0,3,3,False
monthly,2025-04-30,learned_vol_interaction,nonnegative_low,ready,14,2,False,insufficient_validation,-4.183951135919295e-05,0,0,0,False
monthly,2025-04-30,learned_vol_interaction,nonnegative_high,ready,13,0,False,insufficient_validation,,0,0,0,False
monthly,2025-04-30,learned_order_extension,negative_low,ready,22,6,True,accepted,-0.0029108790388585695,1,3,4,True
monthly,2025-04-30,learned_order_extension,negative_high,ready,3,5,False,insufficient_state_train,0.0,0,3,3,False
monthly,2025-04-30,learned_order_extension,nonnegative_low,ready,14,2,False,insufficient_validation,-1.2336113498045975e-05,0,0,0,False
monthly,2025-04-30,learned_order_extension,nonnegative_high,ready,13,0,False,insufficient_validation,,0,0,0,False
monthly,2025-04-30,learned_order_offset,negative_low,ready,22,6,True,accepted,-0.002912014414099056,1,3,4,True
monthly,2025-04-30,learned_order_offset,negative_high,ready,3,5,False,insufficient_state_train,0.0,0,3,3,False
monthly,2025-04-30,learned_order_offset,nonnegative_low,ready,14,2,False,insufficient_validation,4.605045703098831e-08,0,0,0,False
monthly,2025-04-30,learned_order_offset,nonnegative_high,ready,13,0,False,insufficient_validation,,0,0,0,False
monthly,2025-05-31,learned_market,negative_low,ready,19,8,False,brier_not_better,0.0004529645924180054,1,5,6,True
monthly,2025-05-31,learned_market,negative_high,ready,6,3,False,insufficient_state_train,0.0,0,1,1,False
monthly,2025-05-31,learned_market,nonnegative_low,ready,14,2,False,insufficient_validation,-3.847679445090346e-05,0,0,0,False
monthly,2025-05-31,learned_market,nonnegative_high,ready,13,0,False,insufficient_validation,,0,0,0,False
monthly,2025-05-31,learned_vol_interaction,negative_low,ready,19,8,False,brier_not_better,0.0004564819902507823,1,5,6,True
monthly,2025-05-31,learned_vol_interaction,negative_high,ready,6,3,False,insufficient_state_train,0.0,0,1,1,False
monthly,2025-05-31,learned_vol_interaction,nonnegative_low,ready,14,2,False,insufficient_validation,-4.183951135919295e-05,0,0,0,False
monthly,2025-05-31,learned_vol_interaction,nonnegative_high,ready,13,0,False,insufficient_validation,,0,0,0,False
monthly,2025-05-31,learned_order_extension,negative_low,ready,19,8,True,accepted,-6.324108079329947e-05,1,4,5,True
monthly,2025-05-31,learned_order_extension,negative_high,ready,6,3,False,insufficient_state_train,0.0,0,1,1,False
monthly,2025-05-31,learned_order_extension,nonnegative_low,ready,14,2,False,insufficient_validation,-1.2336113498045975e-05,0,0,0,False
monthly,2025-05-31,learned_order_extension,nonnegative_high,ready,13,0,False,insufficient_validation,,0,0,0,False
monthly,2025-05-31,learned_order_offset,negative_low,ready,19,8,True,accepted,-5.1123511960139353e-05,1,4,5,True
monthly,2025-05-31,learned_order_offset,negative_high,ready,6,3,False,insufficient_state_train,0.0,0,1,1,False
monthly,2025-05-31,learned_order_offset,nonnegative_low,ready,14,2,False,insufficient_validation,4.605045703098831e-08,0,0,0,False
monthly,2025-05-31,learned_order_offset,nonnegative_high,ready,13,0,False,insufficient_validation,,0,0,0,False
monthly,2025-06-30,learned_market,negative_low,ready,18,9,True,accepted,-0.0006764285296830495,1,4,5,True
monthly,2025-06-30,learned_market,negative_high,ready,7,3,False,insufficient_state_train,0.0,0,1,1,False
monthly,2025-06-30,learned_market,nonnegative_low,ready,14,1,False,insufficient_validation,-0.003082741631957431,0,0,0,False
monthly,2025-06-30,learned_market,nonnegative_high,ready,13,0,False,insufficient_validation,,0,0,0,False
monthly,2025-06-30,learned_vol_interaction,negative_low,ready,18,9,True,accepted,-0.0006584022372381497,0,5,5,True
monthly,2025-06-30,learned_vol_interaction,negative_high,ready,7,3,False,insufficient_state_train,0.0,0,1,1,False
monthly,2025-06-30,learned_vol_interaction,nonnegative_low,ready,14,1,False,insufficient_validation,-0.0028752555561492588,0,0,0,False
monthly,2025-06-30,learned_vol_interaction,nonnegative_high,ready,13,0,False,insufficient_validation,,0,0,0,False
monthly,2025-06-30,learned_order_extension,negative_low,ready,18,9,True,accepted,-0.0014688098757339512,0,4,4,True
monthly,2025-06-30,learned_order_extension,negative_high,ready,7,3,False,insufficient_state_train,0.0,0,1,1,False
monthly,2025-06-30,learned_order_extension,nonnegative_low,ready,14,1,False,insufficient_validation,-0.0005372733016614228,0,0,0,False
monthly,2025-06-30,learned_order_extension,nonnegative_high,ready,13,0,False,insufficient_validation,,0,0,0,False
monthly,2025-06-30,learned_order_offset,negative_low,ready,18,9,True,accepted,-0.001493803218036805,0,4,4,True
monthly,2025-06-30,learned_order_offset,negative_high,ready,7,3,False,insufficient_state_train,0.0,0,1,1,False
monthly,2025-06-30,learned_order_offset,nonnegative_low,ready,14,1,False,insufficient_validation,-0.00041804178376397827,0,0,0,False
monthly,2025-06-30,learned_order_offset,nonnegative_high,ready,13,0,False,insufficient_validation,,0,0,0,False
monthly,2025-07-31,learned_market,negative_low,ready,20,7,False,brier_not_better,0.0018789213044452166,0,4,4,True
monthly,2025-07-31,learned_market,negative_high,ready,4,2,False,insufficient_state_train,0.0,0,1,1,False
monthly,2025-07-31,learned_market,nonnegative_low,ready,16,4,False,insufficient_validation,0.002447884979732029,0,3,3,False
monthly,2025-07-31,learned_market,nonnegative_high,ready,12,0,False,insufficient_validation,,0,0,0,False
monthly,2025-07-31,learned_vol_interaction,negative_low,ready,20,7,False,brier_not_better,0.0019663214382107503,0,4,4,True
monthly,2025-07-31,learned_vol_interaction,negative_high,ready,4,2,False,insufficient_state_train,0.0,0,1,1,False
monthly,2025-07-31,learned_vol_interaction,nonnegative_low,ready,16,4,False,insufficient_validation,0.0021568621319188255,0,3,3,False
monthly,2025-07-31,learned_vol_interaction,nonnegative_high,ready,12,0,False,insufficient_validation,,0,0,0,False
monthly,2025-07-31,learned_order_extension,negative_low,ready,20,7,False,brier_not_better,0.0023463892060044955,0,4,4,True
monthly,2025-07-31,learned_order_extension,negative_high,ready,4,2,False,insufficient_state_train,0.0,0,1,1,False
monthly,2025-07-31,learned_order_extension,nonnegative_low,ready,16,4,False,insufficient_validation,0.0004895671481982486,0,4,4,False
monthly,2025-07-31,learned_order_extension,nonnegative_high,ready,12,0,False,insufficient_validation,,0,0,0,False
monthly,2025-07-31,learned_order_offset,negative_low,ready,20,7,False,brier_not_better,0.0023371709880474867,0,4,4,True
monthly,2025-07-31,learned_order_offset,negative_high,ready,4,2,False,insufficient_state_train,0.0,0,1,1,False
monthly,2025-07-31,learned_order_offset,nonnegative_low,ready,16,4,False,insufficient_validation,0.0004032656294009271,0,4,4,False
monthly,2025-07-31,learned_order_offset,nonnegative_high,ready,12,0,False,insufficient_validation,,0,0,0,False
monthly,2025-08-31,learned_market,negative_low,ready,21,5,False,brier_not_better,0.00019914180021146088,0,3,3,True
monthly,2025-08-31,learned_market,negative_high,ready,7,0,False,insufficient_state_train,,0,0,0,False
monthly,2025-08-31,learned_market,nonnegative_low,ready,13,8,True,accepted,-0.002233354766974855,0,4,4,True
monthly,2025-08-31,learned_market,nonnegative_high,ready,11,0,False,insufficient_validation,,0,0,0,False
monthly,2025-08-31,learned_vol_interaction,negative_low,ready,21,5,False,brier_not_better,0.00016937412415203302,0,3,3,True
monthly,2025-08-31,learned_vol_interaction,negative_high,ready,7,0,False,insufficient_state_train,,0,0,0,False
monthly,2025-08-31,learned_vol_interaction,nonnegative_low,ready,13,8,True,accepted,-0.002420613715119972,1,4,5,True
monthly,2025-08-31,learned_vol_interaction,nonnegative_high,ready,11,0,False,insufficient_validation,,0,0,0,False
monthly,2025-08-31,learned_order_extension,negative_low,ready,21,5,False,brier_not_better,0.00011247163562248252,0,3,3,True
monthly,2025-08-31,learned_order_extension,negative_high,ready,7,0,False,insufficient_state_train,,0,0,0,False
monthly,2025-08-31,learned_order_extension,nonnegative_low,ready,13,8,True,accepted,-0.0026119732793604966,0,5,5,True
monthly,2025-08-31,learned_order_extension,nonnegative_high,ready,11,0,False,insufficient_validation,,0,0,0,False
monthly,2025-08-31,learned_order_offset,negative_low,ready,21,5,False,brier_not_better,9.507113411547918e-05,0,3,3,True
monthly,2025-08-31,learned_order_offset,negative_high,ready,7,0,False,insufficient_state_train,,0,0,0,False
monthly,2025-08-31,learned_order_offset,nonnegative_low,ready,13,8,True,accepted,-0.0026421386028371886,0,5,5,True
monthly,2025-08-31,learned_order_offset,nonnegative_high,ready,11,0,False,insufficient_validation,,0,0,0,False
monthly,2025-09-30,learned_market,negative_low,ready,26,0,False,insufficient_validation,,0,0,0,False
monthly,2025-09-30,learned_market,negative_high,ready,7,0,False,insufficient_state_train,,0,0,0,False
monthly,2025-09-30,learned_market,nonnegative_low,ready,8,10,False,insufficient_state_train,0.0,0,4,4,False
monthly,2025-09-30,learned_market,nonnegative_high,ready,11,3,False,insufficient_validation,-0.0007912982183190439,0,0,0,False
monthly,2025-09-30,learned_vol_interaction,negative_low,ready,26,0,False,insufficient_validation,,0,0,0,False
monthly,2025-09-30,learned_vol_interaction,negative_high,ready,7,0,False,insufficient_state_train,,0,0,0,False
monthly,2025-09-30,learned_vol_interaction,nonnegative_low,ready,8,10,False,insufficient_state_train,0.0,0,5,5,False
monthly,2025-09-30,learned_vol_interaction,nonnegative_high,ready,11,3,False,insufficient_validation,-0.0007613767818098194,0,0,0,False
monthly,2025-09-30,learned_order_extension,negative_low,ready,26,0,False,insufficient_validation,,0,0,0,False
monthly,2025-09-30,learned_order_extension,negative_high,ready,7,0,False,insufficient_state_train,,0,0,0,False
monthly,2025-09-30,learned_order_extension,nonnegative_low,ready,8,10,False,insufficient_state_train,0.0,0,6,6,False
monthly,2025-09-30,learned_order_extension,nonnegative_high,ready,11,3,False,insufficient_validation,-0.0013176113074233424,0,0,0,False
monthly,2025-09-30,learned_order_offset,negative_low,ready,26,0,False,insufficient_validation,,0,0,0,False
monthly,2025-09-30,learned_order_offset,negative_high,ready,7,0,False,insufficient_state_train,,0,0,0,False
monthly,2025-09-30,learned_order_offset,nonnegative_low,ready,8,10,False,insufficient_state_train,0.0,0,6,6,False
monthly,2025-09-30,learned_order_offset,nonnegative_high,ready,11,3,False,insufficient_validation,-0.0013258628235840824,0,0,0,False
monthly,2025-10-31,learned_market,negative_low,ready,27,0,False,insufficient_validation,,0,0,0,False
monthly,2025-10-31,learned_market,negative_high,ready,7,0,False,insufficient_state_train,,0,0,0,False
monthly,2025-10-31,learned_market,nonnegative_low,ready,7,7,False,insufficient_state_train,0.0,0,2,2,False
monthly,2025-10-31,learned_market,nonnegative_high,ready,11,6,True,accepted,-0.0009126542915241601,0,1,1,True
monthly,2025-10-31,learned_vol_interaction,negative_low,ready,27,0,False,insufficient_validation,,0,0,0,False
monthly,2025-10-31,learned_vol_interaction,negative_high,ready,7,0,False,insufficient_state_train,,0,0,0,False
monthly,2025-10-31,learned_vol_interaction,nonnegative_low,ready,7,7,False,insufficient_state_train,0.0,0,3,3,False
monthly,2025-10-31,learned_vol_interaction,nonnegative_high,ready,11,6,True,accepted,-0.0008741533316266962,0,1,1,True
monthly,2025-10-31,learned_order_extension,negative_low,ready,27,0,False,insufficient_validation,,0,0,0,False
monthly,2025-10-31,learned_order_extension,negative_high,ready,7,0,False,insufficient_state_train,,0,0,0,False
monthly,2025-10-31,learned_order_extension,nonnegative_low,ready,7,7,False,insufficient_state_train,0.0,0,3,3,False
monthly,2025-10-31,learned_order_extension,nonnegative_high,ready,11,6,True,accepted,-0.001460397314700319,0,1,1,True
monthly,2025-10-31,learned_order_offset,negative_low,ready,27,0,False,insufficient_validation,,0,0,0,False
monthly,2025-10-31,learned_order_offset,negative_high,ready,7,0,False,insufficient_state_train,,0,0,0,False
monthly,2025-10-31,learned_order_offset,nonnegative_low,ready,7,7,False,insufficient_state_train,0.0,0,3,3,False
monthly,2025-10-31,learned_order_offset,nonnegative_high,ready,11,6,True,accepted,-0.0014688737205327494,0,1,1,True
monthly,2025-11-30,learned_market,negative_low,ready,23,0,False,insufficient_validation,,0,0,0,False
monthly,2025-11-30,learned_market,negative_high,ready,7,0,False,insufficient_state_train,,0,0,0,False
monthly,2025-11-30,learned_market,nonnegative_low,ready,11,4,False,insufficient_validation,-0.0025209264420023234,0,1,1,False
monthly,2025-11-30,learned_market,nonnegative_high,ready,11,9,True,accepted,-0.0004186655420469538,0,2,2,True
monthly,2025-11-30,learned_vol_interaction,negative_low,ready,23,0,False,insufficient_validation,,0,0,0,False
monthly,2025-11-30,learned_vol_interaction,negative_high,ready,7,0,False,insufficient_state_train,,0,0,0,False
monthly,2025-11-30,learned_vol_interaction,nonnegative_low,ready,11,4,False,insufficient_validation,-0.0027217227817102063,-1,2,1,False
monthly,2025-11-30,learned_vol_interaction,nonnegative_high,ready,11,9,True,accepted,-0.00040753232927289037,0,2,2,True
monthly,2025-11-30,learned_order_extension,negative_low,ready,23,0,False,insufficient_validation,,0,0,0,False
monthly,2025-11-30,learned_order_extension,negative_high,ready,7,0,False,insufficient_state_train,,0,0,0,False
monthly,2025-11-30,learned_order_extension,nonnegative_low,ready,11,4,False,insufficient_validation,-0.003183616839965188,-1,2,1,False
monthly,2025-11-30,learned_order_extension,nonnegative_high,ready,11,9,True,accepted,-0.0006912040247898778,0,2,2,True
monthly,2025-11-30,learned_order_offset,negative_low,ready,23,0,False,insufficient_validation,,0,0,0,False
monthly,2025-11-30,learned_order_offset,negative_high,ready,7,0,False,insufficient_state_train,,0,0,0,False
monthly,2025-11-30,learned_order_offset,nonnegative_low,ready,11,4,False,insufficient_validation,-0.0031962040738929658,-1,2,1,False
monthly,2025-11-30,learned_order_offset,nonnegative_high,ready,11,9,True,accepted,-0.0006942178996005515,0,2,2,True
monthly,2025-12-31,learned_market,negative_low,annual_reset,19,0,False,annual_reset,,0,0,0,False
monthly,2025-12-31,learned_market,negative_high,annual_reset,7,0,False,annual_reset,,0,0,0,False
monthly,2025-12-31,learned_market,nonnegative_low,annual_reset,14,5,False,annual_reset,0.0,0,3,3,False
monthly,2025-12-31,learned_market,nonnegative_high,annual_reset,12,8,False,annual_reset,0.0,0,2,2,False
monthly,2025-12-31,learned_vol_interaction,negative_low,annual_reset,19,0,False,annual_reset,,0,0,0,False
monthly,2025-12-31,learned_vol_interaction,negative_high,annual_reset,7,0,False,annual_reset,,0,0,0,False
monthly,2025-12-31,learned_vol_interaction,nonnegative_low,annual_reset,14,5,False,annual_reset,0.0,0,3,3,False
monthly,2025-12-31,learned_vol_interaction,nonnegative_high,annual_reset,12,8,False,annual_reset,0.0,0,2,2,False
monthly,2025-12-31,learned_order_extension,negative_low,annual_reset,19,0,False,annual_reset,,0,0,0,False
monthly,2025-12-31,learned_order_extension,negative_high,annual_reset,7,0,False,annual_reset,,0,0,0,False
monthly,2025-12-31,learned_order_extension,nonnegative_low,annual_reset,14,5,False,annual_reset,0.0,0,4,4,False
monthly,2025-12-31,learned_order_extension,nonnegative_high,annual_reset,12,8,False,annual_reset,0.0,0,2,2,False
monthly,2025-12-31,learned_order_offset,negative_low,annual_reset,19,0,False,annual_reset,,0,0,0,False
monthly,2025-12-31,learned_order_offset,negative_high,annual_reset,7,0,False,annual_reset,,0,0,0,False
monthly,2025-12-31,learned_order_offset,nonnegative_low,annual_reset,14,5,False,annual_reset,0.0,0,4,4,False
monthly,2025-12-31,learned_order_offset,nonnegative_high,annual_reset,12,8,False,annual_reset,0.0,0,2,2,False
monthly,2026-01-31,learned_market,negative_low,q1_guard,16,0,False,q1_guard,,0,0,0,False
monthly,2026-01-31,learned_market,negative_high,q1_guard,7,0,False,q1_guard,,0,0,0,False
monthly,2026-01-31,learned_market,nonnegative_low,q1_guard,14,8,False,q1_guard,0.0,0,3,3,False
monthly,2026-01-31,learned_market,nonnegative_high,q1_guard,15,5,False,q1_guard,0.0,0,1,1,False
monthly,2026-01-31,learned_vol_interaction,negative_low,q1_guard,16,0,False,q1_guard,,0,0,0,False
monthly,2026-01-31,learned_vol_interaction,negative_high,q1_guard,7,0,False,q1_guard,,0,0,0,False
monthly,2026-01-31,learned_vol_interaction,nonnegative_low,q1_guard,14,8,False,q1_guard,0.0,0,3,3,False
monthly,2026-01-31,learned_vol_interaction,nonnegative_high,q1_guard,15,5,False,q1_guard,0.0,0,1,1,False
monthly,2026-01-31,learned_order_extension,negative_low,q1_guard,16,0,False,q1_guard,,0,0,0,False
monthly,2026-01-31,learned_order_extension,negative_high,q1_guard,7,0,False,q1_guard,,0,0,0,False
monthly,2026-01-31,learned_order_extension,nonnegative_low,q1_guard,14,8,False,q1_guard,0.0,0,4,4,False
monthly,2026-01-31,learned_order_extension,nonnegative_high,q1_guard,15,5,False,q1_guard,0.0,0,1,1,False
monthly,2026-01-31,learned_order_offset,negative_low,q1_guard,16,0,False,q1_guard,,0,0,0,False
monthly,2026-01-31,learned_order_offset,negative_high,q1_guard,7,0,False,q1_guard,,0,0,0,False
monthly,2026-01-31,learned_order_offset,nonnegative_low,q1_guard,14,8,False,q1_guard,0.0,0,4,4,False
monthly,2026-01-31,learned_order_offset,nonnegative_high,q1_guard,15,5,False,q1_guard,0.0,0,1,1,False
monthly,2026-02-28,learned_market,negative_low,q1_guard,13,2,False,q1_guard,0.0,0,2,2,False
monthly,2026-02-28,learned_market,negative_high,q1_guard,7,0,False,q1_guard,,0,0,0,False
monthly,2026-02-28,learned_market,nonnegative_low,q1_guard,14,9,False,q1_guard,0.0,0,3,3,False
monthly,2026-02-28,learned_market,nonnegative_high,q1_guard,18,2,False,q1_guard,0.0,0,0,0,False
monthly,2026-02-28,learned_vol_interaction,negative_low,q1_guard,13,2,False,q1_guard,0.0,0,2,2,False
monthly,2026-02-28,learned_vol_interaction,negative_high,q1_guard,7,0,False,q1_guard,,0,0,0,False
monthly,2026-02-28,learned_vol_interaction,nonnegative_low,q1_guard,14,9,False,q1_guard,0.0,0,3,3,False
monthly,2026-02-28,learned_vol_interaction,nonnegative_high,q1_guard,18,2,False,q1_guard,0.0,0,0,0,False
monthly,2026-02-28,learned_order_extension,negative_low,q1_guard,13,2,False,q1_guard,0.0,0,2,2,False
monthly,2026-02-28,learned_order_extension,negative_high,q1_guard,7,0,False,q1_guard,,0,0,0,False
monthly,2026-02-28,learned_order_extension,nonnegative_low,q1_guard,14,9,False,q1_guard,0.0,0,4,4,False
monthly,2026-02-28,learned_order_extension,nonnegative_high,q1_guard,18,2,False,q1_guard,0.0,0,0,0,False
