cadence,cutoff,method,state,mode,training_n,validation_n,accepted,reason,brier_difference,correct_difference,baseline_correct,candidate_correct,metric_eligible,loo_n,metric_flip_count,full_flip_count,minimum_support_boundary,sensitivity_class,helpful_brier_weeks,harmful_brier_weeks,largest_helpful_share,future_n,future_brier_vs_annual,future_recoveries,future_regressions
quarterly,2020-12-31,learned_order_offset,nonnegative_low,annual_reset,0,0,False,annual_reset,,0,0,0,False,0,0,0,False,unsupported,0,0,,1,0.0,0,0
quarterly,2020-12-31,learned_order_offset,nonnegative_high,annual_reset,0,0,False,annual_reset,,0,0,0,False,0,0,0,False,unsupported,0,0,,9,0.0,0,0
quarterly,2021-03-31,learned_market,negative_low,insufficient_history,0,0,False,insufficient_history,,0,0,0,False,0,0,0,False,unsupported,0,0,,2,0.0,0,0
quarterly,2021-03-31,learned_market,negative_high,insufficient_history,0,1,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,7,0.0,0,0
quarterly,2021-03-31,learned_market,nonnegative_low,insufficient_history,0,1,False,insufficient_history,0.0,0,0,0,False,0,0,0,False,unsupported,0,0,,3,0.0,0,0
quarterly,2021-03-31,learned_market,nonnegative_high,insufficient_history,0,8,False,insufficient_history,0.0,0,5,5,False,0,0,0,False,unsupported,0,0,,1,0.0,0,0
quarterly,2021-03-31,learned_vol_interaction,negative_low,insufficient_history,0,0,False,insufficient_history,,0,0,0,False,0,0,0,False,unsupported,0,0,,2,0.0,0,0
quarterly,2021-03-31,learned_vol_interaction,negative_high,insufficient_history,0,1,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,7,0.0,0,0
quarterly,2021-03-31,learned_vol_interaction,nonnegative_low,insufficient_history,0,1,False,insufficient_history,0.0,0,0,0,False,0,0,0,False,unsupported,0,0,,3,0.0,0,0
quarterly,2021-03-31,learned_vol_interaction,nonnegative_high,insufficient_history,0,8,False,insufficient_history,0.0,0,5,5,False,0,0,0,False,unsupported,0,0,,1,0.0,0,0
quarterly,2021-03-31,learned_order_extension,negative_low,insufficient_history,0,0,False,insufficient_history,,0,0,0,False,0,0,0,False,unsupported,0,0,,2,0.0,0,0
quarterly,2021-03-31,learned_order_extension,negative_high,insufficient_history,0,1,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,7,0.0,0,0
quarterly,2021-03-31,learned_order_extension,nonnegative_low,insufficient_history,0,1,False,insufficient_history,0.0,0,0,0,False,0,0,0,False,unsupported,0,0,,3,0.0,0,0
quarterly,2021-03-31,learned_order_extension,nonnegative_high,insufficient_history,0,8,False,insufficient_history,0.0,0,5,5,False,0,0,0,False,unsupported,0,0,,1,0.0,0,0
quarterly,2021-03-31,learned_order_offset,negative_low,insufficient_history,0,0,False,insufficient_history,,0,0,0,False,0,0,0,False,unsupported,0,0,,2,0.0,0,0
quarterly,2021-03-31,learned_order_offset,negative_high,insufficient_history,0,1,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,7,0.0,0,0
quarterly,2021-03-31,learned_order_offset,nonnegative_low,insufficient_history,0,1,False,insufficient_history,0.0,0,0,0,False,0,0,0,False,unsupported,0,0,,3,0.0,0,0
quarterly,2021-03-31,learned_order_offset,nonnegative_high,insufficient_history,0,8,False,insufficient_history,0.0,0,5,5,False,0,0,0,False,unsupported,0,0,,1,0.0,0,0
quarterly,2021-06-30,learned_market,negative_low,insufficient_history,0,2,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,1,0.0,0,0
quarterly,2021-06-30,learned_market,negative_high,insufficient_history,0,7,False,insufficient_history,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,9,0.0,0,0
quarterly,2021-06-30,learned_market,nonnegative_low,insufficient_history,1,2,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2021-06-30,learned_market,nonnegative_high,insufficient_history,8,2,False,insufficient_history,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,3,0.0,0,0
quarterly,2021-06-30,learned_vol_interaction,negative_low,insufficient_history,0,2,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,1,0.0,0,0
quarterly,2021-06-30,learned_vol_interaction,negative_high,insufficient_history,0,7,False,insufficient_history,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,9,0.0,0,0
quarterly,2021-06-30,learned_vol_interaction,nonnegative_low,insufficient_history,1,2,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2021-06-30,learned_vol_interaction,nonnegative_high,insufficient_history,8,2,False,insufficient_history,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,3,0.0,0,0
quarterly,2021-06-30,learned_order_extension,negative_low,insufficient_history,0,2,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,1,0.0,0,0
quarterly,2021-06-30,learned_order_extension,negative_high,insufficient_history,0,7,False,insufficient_history,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,9,0.0,0,0
quarterly,2021-06-30,learned_order_extension,nonnegative_low,insufficient_history,1,2,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2021-06-30,learned_order_extension,nonnegative_high,insufficient_history,8,2,False,insufficient_history,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,3,0.0,0,0
quarterly,2021-06-30,learned_order_offset,negative_low,insufficient_history,0,2,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,1,0.0,0,0
quarterly,2021-06-30,learned_order_offset,negative_high,insufficient_history,0,7,False,insufficient_history,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,9,0.0,0,0
quarterly,2021-06-30,learned_order_offset,nonnegative_low,insufficient_history,1,2,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2021-06-30,learned_order_offset,nonnegative_high,insufficient_history,8,2,False,insufficient_history,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,3,0.0,0,0
quarterly,2021-09-30,learned_market,negative_low,insufficient_history,2,0,False,insufficient_history,,0,0,0,False,0,0,0,False,unsupported,0,0,,7,0.0,0,0
quarterly,2021-09-30,learned_market,negative_high,insufficient_history,8,9,False,insufficient_history,0.0,0,5,5,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2021-09-30,learned_market,nonnegative_low,insufficient_history,2,1,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,6,0.0,0,0
quarterly,2021-09-30,learned_market,nonnegative_high,insufficient_history,10,3,False,insufficient_history,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2021-09-30,learned_vol_interaction,negative_low,insufficient_history,2,0,False,insufficient_history,,0,0,0,False,0,0,0,False,unsupported,0,0,,7,0.0,0,0
quarterly,2021-09-30,learned_vol_interaction,negative_high,insufficient_history,8,9,False,insufficient_history,0.0,0,5,5,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2021-09-30,learned_vol_interaction,nonnegative_low,insufficient_history,2,1,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,6,0.0,0,0
quarterly,2021-09-30,learned_vol_interaction,nonnegative_high,insufficient_history,10,3,False,insufficient_history,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2021-09-30,learned_order_extension,negative_low,insufficient_history,2,0,False,insufficient_history,,0,0,0,False,0,0,0,False,unsupported,0,0,,7,0.0,0,0
quarterly,2021-09-30,learned_order_extension,negative_high,insufficient_history,8,9,False,insufficient_history,0.0,0,5,5,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2021-09-30,learned_order_extension,nonnegative_low,insufficient_history,2,1,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,6,0.0,0,0
quarterly,2021-09-30,learned_order_extension,nonnegative_high,insufficient_history,10,3,False,insufficient_history,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2021-09-30,learned_order_offset,negative_low,insufficient_history,2,0,False,insufficient_history,,0,0,0,False,0,0,0,False,unsupported,0,0,,7,0.0,0,0
quarterly,2021-09-30,learned_order_offset,negative_high,insufficient_history,8,9,False,insufficient_history,0.0,0,5,5,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2021-09-30,learned_order_offset,nonnegative_low,insufficient_history,2,1,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,6,0.0,0,0
quarterly,2021-09-30,learned_order_offset,nonnegative_high,insufficient_history,10,3,False,insufficient_history,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2021-12-31,learned_market,negative_low,annual_reset,2,8,False,annual_reset,0.0,0,5,5,False,0,0,0,False,unsupported,0,0,,4,0.0,0,0
quarterly,2021-12-31,learned_market,negative_high,annual_reset,15,1,False,annual_reset,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,7,0.0,0,0
quarterly,2021-12-31,learned_market,nonnegative_low,annual_reset,4,4,False,annual_reset,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2021-12-31,learned_market,nonnegative_high,annual_reset,13,0,False,annual_reset,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2021-12-31,learned_vol_interaction,negative_low,annual_reset,2,8,False,annual_reset,0.0,0,5,5,False,0,0,0,False,unsupported,0,0,,4,0.0,0,0
quarterly,2021-12-31,learned_vol_interaction,negative_high,annual_reset,15,1,False,annual_reset,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,7,0.0,0,0
quarterly,2021-12-31,learned_vol_interaction,nonnegative_low,annual_reset,4,4,False,annual_reset,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2021-12-31,learned_vol_interaction,nonnegative_high,annual_reset,13,0,False,annual_reset,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2021-12-31,learned_order_extension,negative_low,annual_reset,2,8,False,annual_reset,0.0,0,5,5,False,0,0,0,False,unsupported,0,0,,4,0.0,0,0
quarterly,2021-12-31,learned_order_extension,negative_high,annual_reset,15,1,False,annual_reset,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,7,0.0,0,0
quarterly,2021-12-31,learned_order_extension,nonnegative_low,annual_reset,4,4,False,annual_reset,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2021-12-31,learned_order_extension,nonnegative_high,annual_reset,13,0,False,annual_reset,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2021-12-31,learned_order_offset,negative_low,annual_reset,2,8,False,annual_reset,0.0,0,5,5,False,0,0,0,False,unsupported,0,0,,4,0.0,0,0
quarterly,2021-12-31,learned_order_offset,negative_high,annual_reset,15,1,False,annual_reset,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,7,0.0,0,0
quarterly,2021-12-31,learned_order_offset,nonnegative_low,annual_reset,4,4,False,annual_reset,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2021-12-31,learned_order_offset,nonnegative_high,annual_reset,13,0,False,annual_reset,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2022-03-31,learned_market,negative_low,insufficient_history,10,4,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2022-03-31,learned_market,negative_high,insufficient_history,17,6,False,insufficient_history,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,10,0.0,0,0
quarterly,2022-03-31,learned_market,nonnegative_low,insufficient_history,6,3,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,1,0.0,0,0
quarterly,2022-03-31,learned_market,nonnegative_high,insufficient_history,13,0,False,insufficient_history,,0,0,0,False,0,0,0,False,unsupported,0,0,,1,0.0,0,0
quarterly,2022-03-31,learned_vol_interaction,negative_low,insufficient_history,10,4,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2022-03-31,learned_vol_interaction,negative_high,insufficient_history,17,6,False,insufficient_history,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,10,0.0,0,0
quarterly,2022-03-31,learned_vol_interaction,nonnegative_low,insufficient_history,6,3,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,1,0.0,0,0
quarterly,2022-03-31,learned_vol_interaction,nonnegative_high,insufficient_history,13,0,False,insufficient_history,,0,0,0,False,0,0,0,False,unsupported,0,0,,1,0.0,0,0
quarterly,2022-03-31,learned_order_extension,negative_low,insufficient_history,10,4,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2022-03-31,learned_order_extension,negative_high,insufficient_history,17,6,False,insufficient_history,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,10,0.0,0,0
quarterly,2022-03-31,learned_order_extension,nonnegative_low,insufficient_history,6,3,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,1,0.0,0,0
quarterly,2022-03-31,learned_order_extension,nonnegative_high,insufficient_history,13,0,False,insufficient_history,,0,0,0,False,0,0,0,False,unsupported,0,0,,1,0.0,0,0
quarterly,2022-03-31,learned_order_offset,negative_low,insufficient_history,10,4,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2022-03-31,learned_order_offset,negative_high,insufficient_history,17,6,False,insufficient_history,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,10,0.0,0,0
quarterly,2022-03-31,learned_order_offset,nonnegative_low,insufficient_history,6,3,False,insufficient_history,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,1,0.0,0,0
quarterly,2022-03-31,learned_order_offset,nonnegative_high,insufficient_history,13,0,False,insufficient_history,,0,0,0,False,0,0,0,False,unsupported,0,0,,1,0.0,0,0
quarterly,2022-06-30,learned_market,negative_low,ready,14,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,5,-0.010936271294360162,0,0
quarterly,2022-06-30,learned_market,negative_high,ready,21,12,True,accepted,-0.0019458113949629337,1,4,5,True,12,0,0,False,accepted_single_drop_stable,6,6,0.1766982139772812,0,,0,0
quarterly,2022-06-30,learned_market,nonnegative_low,ready,9,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,5,0.0,0,0
quarterly,2022-06-30,learned_market,nonnegative_high,ready,8,1,False,insufficient_state_train,0.0,0,0,0,False,0,0,0,False,unsupported,0,0,,4,0.0,0,0
quarterly,2022-06-30,learned_vol_interaction,negative_low,ready,14,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,5,-0.011405524711257201,0,0
quarterly,2022-06-30,learned_vol_interaction,negative_high,ready,21,12,True,accepted,-0.002042234084024191,0,5,5,True,12,1,1,False,accepted_metric_fragile,6,6,0.17499423177956047,0,,0,0
quarterly,2022-06-30,learned_vol_interaction,nonnegative_low,ready,9,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,5,0.0,0,0
quarterly,2022-06-30,learned_vol_interaction,nonnegative_high,ready,8,1,False,insufficient_state_train,0.0,0,0,0,False,0,0,0,False,unsupported,0,0,,4,0.0,0,0
quarterly,2022-06-30,learned_order_extension,negative_low,ready,14,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,5,-0.012340569272692717,0,0
quarterly,2022-06-30,learned_order_extension,negative_high,ready,21,12,True,accepted,-0.002007177407106115,0,5,5,True,12,1,1,False,accepted_metric_fragile,6,6,0.17543331897405529,0,,0,0
quarterly,2022-06-30,learned_order_extension,nonnegative_low,ready,9,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,5,0.0,0,0
quarterly,2022-06-30,learned_order_extension,nonnegative_high,ready,8,1,False,insufficient_state_train,0.0,0,0,0,False,0,0,0,False,unsupported,0,0,,4,0.0,0,0
quarterly,2022-06-30,learned_order_offset,negative_low,ready,14,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,5,-0.012331045932623241,0,0
quarterly,2022-06-30,learned_order_offset,negative_high,ready,21,12,True,accepted,-0.001986711033265433,0,5,5,True,12,1,1,False,accepted_metric_fragile,6,6,0.1755152206678856,0,,0,0
quarterly,2022-06-30,learned_order_offset,nonnegative_low,ready,9,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,5,0.0,0,0
quarterly,2022-06-30,learned_order_offset,nonnegative_high,ready,8,1,False,insufficient_state_train,0.0,0,0,0,False,0,0,0,False,unsupported,0,0,,4,0.0,0,0
quarterly,2022-09-30,learned_market,negative_low,ready,12,3,False,insufficient_validation,-0.013479231470792377,0,1,1,False,0,0,0,False,unsupported,2,1,0.5008355986293348,0,,0,0
quarterly,2022-09-30,learned_market,negative_high,ready,27,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,10,-0.00035828120542643894,1,0
quarterly,2022-09-30,learned_market,nonnegative_low,ready,9,6,False,insufficient_state_train,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,2,0.0,0,0
quarterly,2022-09-30,learned_market,nonnegative_high,ready,4,4,False,insufficient_state_train,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2022-09-30,learned_vol_interaction,negative_low,ready,12,3,False,insufficient_validation,-0.014026620050073152,0,1,1,False,0,0,0,False,unsupported,2,1,0.5047913164677491,0,,0,0
quarterly,2022-09-30,learned_vol_interaction,negative_high,ready,27,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,10,-0.00024927047319401875,0,2
quarterly,2022-09-30,learned_vol_interaction,nonnegative_low,ready,9,6,False,insufficient_state_train,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,2,0.0,0,0
quarterly,2022-09-30,learned_vol_interaction,nonnegative_high,ready,4,4,False,insufficient_state_train,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2022-09-30,learned_order_extension,negative_low,ready,12,3,False,insufficient_validation,-0.015627761702037793,0,1,1,False,0,0,0,False,unsupported,2,1,0.50575041931307,0,,0,0
quarterly,2022-09-30,learned_order_extension,negative_high,ready,27,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,10,-0.00018643988618123332,1,2
quarterly,2022-09-30,learned_order_extension,nonnegative_low,ready,9,6,False,insufficient_state_train,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,2,0.0,0,0
quarterly,2022-09-30,learned_order_extension,nonnegative_high,ready,4,4,False,insufficient_state_train,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2022-09-30,learned_order_offset,negative_low,ready,12,3,False,insufficient_validation,-0.015596241315256323,0,1,1,False,0,0,0,False,unsupported,2,1,0.5057332189342171,0,,0,0
quarterly,2022-09-30,learned_order_offset,negative_high,ready,27,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,10,-0.00017453095019041298,1,2
quarterly,2022-09-30,learned_order_offset,nonnegative_low,ready,9,6,False,insufficient_state_train,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,2,0.0,0,0
quarterly,2022-09-30,learned_order_offset,nonnegative_high,ready,4,4,False,insufficient_state_train,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2022-12-31,learned_market,negative_low,annual_reset,13,3,False,annual_reset,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2022-12-31,learned_market,negative_high,annual_reset,22,9,False,annual_reset,0.0,0,4,4,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2022-12-31,learned_market,nonnegative_low,annual_reset,12,1,False,annual_reset,0.0,0,0,0,False,0,0,0,False,unsupported,0,0,,12,0.0,0,0
quarterly,2022-12-31,learned_market,nonnegative_high,annual_reset,5,0,False,annual_reset,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2022-12-31,learned_vol_interaction,negative_low,annual_reset,13,3,False,annual_reset,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2022-12-31,learned_vol_interaction,negative_high,annual_reset,22,9,False,annual_reset,0.0,0,5,5,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2022-12-31,learned_vol_interaction,nonnegative_low,annual_reset,12,1,False,annual_reset,0.0,0,0,0,False,0,0,0,False,unsupported,0,0,,12,0.0,0,0
quarterly,2022-12-31,learned_vol_interaction,nonnegative_high,annual_reset,5,0,False,annual_reset,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2022-12-31,learned_order_extension,negative_low,annual_reset,13,3,False,annual_reset,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2022-12-31,learned_order_extension,negative_high,annual_reset,22,9,False,annual_reset,0.0,0,4,4,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2022-12-31,learned_order_extension,nonnegative_low,annual_reset,12,1,False,annual_reset,0.0,0,0,0,False,0,0,0,False,unsupported,0,0,,12,0.0,0,0
quarterly,2022-12-31,learned_order_extension,nonnegative_high,annual_reset,5,0,False,annual_reset,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2022-12-31,learned_order_offset,negative_low,annual_reset,13,3,False,annual_reset,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2022-12-31,learned_order_offset,negative_high,annual_reset,22,9,False,annual_reset,0.0,0,4,4,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2022-12-31,learned_order_offset,nonnegative_low,annual_reset,12,1,False,annual_reset,0.0,0,0,0,False,0,0,0,False,unsupported,0,0,,12,0.0,0,0
quarterly,2022-12-31,learned_order_offset,nonnegative_high,annual_reset,5,0,False,annual_reset,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2023-03-31,learned_market,negative_low,ready,11,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,9,-0.007421647971472491,1,0
quarterly,2023-03-31,learned_market,negative_high,ready,25,1,False,insufficient_validation,0.022484477593827573,0,1,1,False,0,0,0,False,unsupported,0,1,,0,,0,0
quarterly,2023-03-31,learned_market,nonnegative_low,ready,11,12,False,brier_not_better,0.006514806483125642,0,3,3,True,12,0,0,False,rejected_single_drop_stable,5,7,0.23219905902997648,3,-0.02691203557269949,0,0
quarterly,2023-03-31,learned_market,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2023-03-31,learned_vol_interaction,negative_low,ready,11,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,9,-0.008018622152066954,2,0
quarterly,2023-03-31,learned_vol_interaction,negative_high,ready,25,1,False,insufficient_validation,0.02217057353805943,-1,1,0,False,0,0,0,False,unsupported,0,1,,0,,0,0
quarterly,2023-03-31,learned_vol_interaction,nonnegative_low,ready,11,12,False,brier_not_better,0.00679453574971528,0,3,3,True,12,0,0,False,rejected_single_drop_stable,5,7,0.23574721265913728,3,-0.026817063935233226,0,0
quarterly,2023-03-31,learned_vol_interaction,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2023-03-31,learned_order_extension,negative_low,ready,11,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,9,-0.00866010656161849,2,0
quarterly,2023-03-31,learned_order_extension,negative_high,ready,25,1,False,insufficient_validation,0.021774611868107974,-1,1,0,False,0,0,0,False,unsupported,0,1,,0,,0,0
quarterly,2023-03-31,learned_order_extension,nonnegative_low,ready,11,12,False,brier_not_better,0.007047209728649577,0,3,3,True,12,0,0,False,rejected_single_drop_stable,5,7,0.23631770595048843,3,-0.02899720695798234,0,0
quarterly,2023-03-31,learned_order_extension,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2023-03-31,learned_order_offset,negative_low,ready,11,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,9,-0.008704584859292474,2,0
quarterly,2023-03-31,learned_order_offset,negative_high,ready,25,1,False,insufficient_validation,0.0216996095812981,-1,1,0,False,0,0,0,False,unsupported,0,1,,0,,0,0
quarterly,2023-03-31,learned_order_offset,nonnegative_low,ready,11,12,False,brier_not_better,0.00704127523474291,0,3,3,True,12,0,0,False,rejected_single_drop_stable,5,7,0.23625945032777199,3,-0.0290508990285524,0,0
quarterly,2023-03-31,learned_order_offset,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2023-06-30,learned_market,negative_low,ready,6,8,False,insufficient_state_train,0.0,0,4,4,False,0,0,0,False,unsupported,0,0,,9,0.0,0,0
quarterly,2023-06-30,learned_market,negative_high,ready,25,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,1,0.021145760979132178,0,0
quarterly,2023-06-30,learned_market,nonnegative_low,ready,16,5,False,brier_not_better,0.004157071906117399,0,2,2,True,5,0,0,True,rejected_single_drop_stable,2,3,0.5965409807710246,2,-0.01241330031230617,0,0
quarterly,2023-06-30,learned_market,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2023-06-30,learned_vol_interaction,negative_low,ready,6,8,False,insufficient_state_train,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,9,0.0,0,0
quarterly,2023-06-30,learned_vol_interaction,negative_high,ready,25,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,1,0.02026147784516527,0,1
quarterly,2023-06-30,learned_vol_interaction,nonnegative_low,ready,16,5,False,brier_not_better,0.004093531760708658,0,2,2,True,5,0,0,True,rejected_single_drop_stable,2,3,0.6109185240044569,2,-0.012174821783077439,0,0
quarterly,2023-06-30,learned_vol_interaction,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2023-06-30,learned_order_extension,negative_low,ready,6,8,False,insufficient_state_train,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,9,0.0,0,0
quarterly,2023-06-30,learned_order_extension,negative_high,ready,25,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,1,0.020386363086690784,0,0
quarterly,2023-06-30,learned_order_extension,nonnegative_low,ready,16,5,False,brier_not_better,0.0041391261442958625,-1,2,1,True,5,0,0,True,rejected_single_drop_stable,2,3,0.6005135368932367,2,-0.012328230347779176,0,0
quarterly,2023-06-30,learned_order_extension,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
quarterly,2023-06-30,learned_order_offset,negative_low,ready,6,8,False,insufficient_state_train,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,9,0.0,0,0
quarterly,2023-06-30,learned_order_offset,negative_high,ready,25,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,1,0.02033642265263158,0,0
quarterly,2023-06-30,learned_order_offset,nonnegative_low,ready,16,5,False,brier_not_better,0.0041344324535684375,-1,2,1,True,5,0,0,True,rejected_single_drop_stable,2,3,0.5996889486491248,2,-0.012345246974931293,0,0
