h,method,bin_lower,bin_upper,n,mean_probability,actual_up_frequency
5,mse_q2026_e10.add.I,0.6,0.7,158,0.6398547837218446,0.5253164556962026
5,mse_q2026_e10.add.I,0.7,0.8,53,0.7331661361177841,0.4528301886792453
5,mse_q2026_e10.add.I,0.8,0.9,11,0.8259425897049172,0.18181818181818182
5,mse_q2026_e10.add.I,0.9,1.0,0,,
5,mse_q2026_e10.add.S,0.0,0.1,0,,
5,mse_q2026_e10.add.S,0.1,0.2,0,,
5,mse_q2026_e10.add.S,0.2,0.3,43,0.27252874974691815,0.5116279069767442
5,mse_q2026_e10.add.S,0.3,0.4,159,0.354148877361917,0.4968553459119497
5,mse_q2026_e10.add.S,0.4,0.5,225,0.4527572418705786,0.5688888888888889
5,mse_q2026_e10.add.S,0.5,0.6,275,0.5488015292460808,0.5018181818181818
5,mse_q2026_e10.add.S,0.6,0.7,130,0.6402949612679624,0.4846153846153846
5,mse_q2026_e10.add.S,0.7,0.8,44,0.7317966554014212,0.5681818181818182
5,mse_q2026_e10.add.S,0.8,0.9,17,0.844365967925447,0.17647058823529413
5,mse_q2026_e10.add.S,0.9,1.0,0,,
5,mse_q2026_e10.vol.U,0.0,0.1,0,,
5,mse_q2026_e10.vol.U,0.1,0.2,0,,
5,mse_q2026_e10.vol.U,0.2,0.3,36,0.26862818674586586,0.4722222222222222
5,mse_q2026_e10.vol.U,0.3,0.4,135,0.3566028239732353,0.5481481481481482
5,mse_q2026_e10.vol.U,0.4,0.5,242,0.453996774491383,0.5206611570247934
5,mse_q2026_e10.vol.U,0.5,0.6,279,0.5453614670686248,0.5232974910394266
5,mse_q2026_e10.vol.U,0.6,0.7,152,0.6442541385385172,0.5263157894736842
5,mse_q2026_e10.vol.U,0.7,0.8,49,0.729860091075616,0.30612244897959184
5,mse_q2026_e10.vol.U,0.8,0.9,0,,
5,mse_q2026_e10.vol.U,0.9,1.0,0,,
5,mse_q2026_e10.vol.W,0.0,0.1,0,,
5,mse_q2026_e10.vol.W,0.1,0.2,0,,
5,mse_q2026_e10.vol.W,0.2,0.3,41,0.2706526231629846,0.4634146341463415
5,mse_q2026_e10.vol.W,0.3,0.4,168,0.35082871491059847,0.5297619047619048
5,mse_q2026_e10.vol.W,0.4,0.5,232,0.455494703505197,0.5431034482758621
5,mse_q2026_e10.vol.W,0.5,0.6,266,0.5492783021976243,0.5037593984962406
5,mse_q2026_e10.vol.W,0.6,0.7,133,0.641123853353545,0.49624060150375937
5,mse_q2026_e10.vol.W,0.7,0.8,38,0.737780522537675,0.5526315789473685
5,mse_q2026_e10.vol.W,0.8,0.9,15,0.818000966200333,0.2
5,mse_q2026_e10.vol.W,0.9,1.0,0,,
5,mse_q2026_e10.vol.I,0.0,0.1,0,,
5,mse_q2026_e10.vol.I,0.1,0.2,0,,
5,mse_q2026_e10.vol.I,0.2,0.3,38,0.26753668624146015,0.5
5,mse_q2026_e10.vol.I,0.3,0.4,135,0.3545851429101933,0.5555555555555556
5,mse_q2026_e10.vol.I,0.4,0.5,246,0.4539214473966849,0.5203252032520326
5,mse_q2026_e10.vol.I,0.5,0.6,274,0.5465870698502862,0.5109489051094891
5,mse_q2026_e10.vol.I,0.6,0.7,153,0.644417043229219,0.5359477124183006
5,mse_q2026_e10.vol.I,0.7,0.8,47,0.7350148451900382,0.2978723404255319
5,mse_q2026_e10.vol.I,0.8,0.9,0,,
5,mse_q2026_e10.vol.I,0.9,1.0,0,,
5,mse_q2026_e10.vol.S,0.0,0.1,0,,
5,mse_q2026_e10.vol.S,0.1,0.2,0,,
5,mse_q2026_e10.vol.S,0.2,0.3,34,0.269145956357709,0.5
5,mse_q2026_e10.vol.S,0.3,0.4,170,0.35058763559879014,0.5176470588235295
5,mse_q2026_e10.vol.S,0.4,0.5,232,0.4548863563042702,0.5560344827586207
5,mse_q2026_e10.vol.S,0.5,0.6,273,0.5484900419648425,0.4945054945054945
5,mse_q2026_e10.vol.S,0.6,0.7,125,0.6412404136375871,0.472
5,mse_q2026_e10.vol.S,0.7,0.8,47,0.734655600765468,0.5957446808510638
5,mse_q2026_e10.vol.S,0.8,0.9,12,0.8064970352925918,0.16666666666666666
5,mse_q2026_e10.vol.S,0.9,1.0,0,,
5,mse_q2026_e10.order_joint.U,0.0,0.1,0,,
5,mse_q2026_e10.order_joint.U,0.1,0.2,1,0.18546507688035674,1.0
5,mse_q2026_e10.order_joint.U,0.2,0.3,55,0.25790711494592766,0.41818181818181815
5,mse_q2026_e10.order_joint.U,0.3,0.4,109,0.3557971492635691,0.5596330275229358
5,mse_q2026_e10.order_joint.U,0.4,0.5,275,0.4567943047147841,0.5054545454545455
5,mse_q2026_e10.order_joint.U,0.5,0.6,279,0.5450228486402205,0.5412186379928315
5,mse_q2026_e10.order_joint.U,0.6,0.7,120,0.6348747538034213,0.5583333333333333
5,mse_q2026_e10.order_joint.U,0.7,0.8,48,0.7394543591425714,0.3125
5,mse_q2026_e10.order_joint.U,0.8,0.9,6,0.8156560547258884,0.16666666666666666
5,mse_q2026_e10.order_joint.U,0.9,1.0,0,,
5,mse_q2026_e10.order_joint.W,0.0,0.1,0,,
5,mse_q2026_e10.order_joint.W,0.1,0.2,6,0.19163379824582938,0.5
5,mse_q2026_e10.order_joint.W,0.2,0.3,49,0.2561870915785218,0.3877551020408163
5,mse_q2026_e10.order_joint.W,0.3,0.4,148,0.3532295853379683,0.581081081081081
5,mse_q2026_e10.order_joint.W,0.4,0.5,254,0.45365619284423414,0.5118110236220472
5,mse_q2026_e10.order_joint.W,0.5,0.6,269,0.5487235686858675,0.5241635687732342
5,mse_q2026_e10.order_joint.W,0.6,0.7,112,0.639939319381118,0.5089285714285714
5,mse_q2026_e10.order_joint.W,0.7,0.8,39,0.7412325572176754,0.48717948717948717
5,mse_q2026_e10.order_joint.W,0.8,0.9,16,0.8348540557448553,0.1875
5,mse_q2026_e10.order_joint.W,0.9,1.0,0,,
5,mse_q2026_e10.order_joint.I,0.0,0.1,0,,
5,mse_q2026_e10.order_joint.I,0.1,0.2,1,0.1846154742330106,1.0
5,mse_q2026_e10.order_joint.I,0.2,0.3,57,0.25703803441415896,0.42105263157894735
5,mse_q2026_e10.order_joint.I,0.3,0.4,112,0.35615023532888124,0.5714285714285714
5,mse_q2026_e10.order_joint.I,0.4,0.5,269,0.455690386643593,0.5055762081784386
5,mse_q2026_e10.order_joint.I,0.5,0.6,289,0.5462225832714449,0.532871972318339
5,mse_q2026_e10.order_joint.I,0.6,0.7,114,0.6408939114804906,0.5614035087719298
5,mse_q2026_e10.order_joint.I,0.7,0.8,42,0.7391578793143129,0.3333333333333333
5,mse_q2026_e10.order_joint.I,0.8,0.9,9,0.8163501769927772,0.1111111111111111
5,mse_q2026_e10.order_joint.I,0.9,1.0,0,,
5,mse_q2026_e10.order_joint.S,0.0,0.1,0,,
5,mse_q2026_e10.order_joint.S,0.1,0.2,4,0.1884660269243639,0.75
5,mse_q2026_e10.order_joint.S,0.2,0.3,48,0.2535499805549289,0.3541666666666667
5,mse_q2026_e10.order_joint.S,0.3,0.4,145,0.3537263948041603,0.5724137931034483
5,mse_q2026_e10.order_joint.S,0.4,0.5,256,0.45348524133046775,0.52734375
5,mse_q2026_e10.order_joint.S,0.5,0.6,265,0.5456657425118248,0.5245283018867924
5,mse_q2026_e10.order_joint.S,0.6,0.7,117,0.6377482738130803,0.5042735042735043
5,mse_q2026_e10.order_joint.S,0.7,0.8,45,0.7410128696630688,0.4666666666666667
5,mse_q2026_e10.order_joint.S,0.8,0.9,13,0.8275423044924187,0.07692307692307693
5,mse_q2026_e10.order_joint.S,0.9,1.0,0,,
5,mse_q2026_e10.order_fixed.U,0.0,0.1,0,,
5,mse_q2026_e10.order_fixed.U,0.1,0.2,1,0.18968027824441636,1.0
5,mse_q2026_e10.order_fixed.U,0.2,0.3,51,0.25637847495432325,0.43137254901960786
5,mse_q2026_e10.order_fixed.U,0.3,0.4,112,0.35446196734239294,0.5446428571428571
5,mse_q2026_e10.order_fixed.U,0.4,0.5,275,0.45682500919925223,0.509090909090909
5,mse_q2026_e10.order_fixed.U,0.5,0.6,282,0.5451400829146016,0.5425531914893617
5,mse_q2026_e10.order_fixed.U,0.6,0.7,118,0.6347030740670776,0.5508474576271186
5,mse_q2026_e10.order_fixed.U,0.7,0.8,48,0.738782280169569,0.3125
5,mse_q2026_e10.order_fixed.U,0.8,0.9,6,0.8150312624390432,0.16666666666666666
5,mse_q2026_e10.order_fixed.U,0.9,1.0,0,,
5,mse_q2026_e10.order_fixed.W,0.0,0.1,0,,
5,mse_q2026_e10.order_fixed.W,0.1,0.2,3,0.19352916726404532,0.6666666666666666
5,mse_q2026_e10.order_fixed.W,0.2,0.3,47,0.2534340667752452,0.3829787234042553
5,mse_q2026_e10.order_fixed.W,0.3,0.4,158,0.3542385107096082,0.5569620253164557
5,mse_q2026_e10.order_fixed.W,0.4,0.5,254,0.4551341048116202,0.5275590551181102
5,mse_q2026_e10.order_fixed.W,0.5,0.6,270,0.549738373792989,0.5222222222222223
5,mse_q2026_e10.order_fixed.W,0.6,0.7,107,0.6414793152166302,0.5046728971962616
5,mse_q2026_e10.order_fixed.W,0.7,0.8,38,0.7400008721323952,0.47368421052631576
5,mse_q2026_e10.order_fixed.W,0.8,0.9,16,0.8328706865247067,0.1875
5,mse_q2026_e10.order_fixed.W,0.9,1.0,0,,
5,mse_q2026_e10.order_fixed.I,0.0,0.1,0,,
5,mse_q2026_e10.order_fixed.I,0.1,0.2,1,0.1887478108369718,1.0
5,mse_q2026_e10.order_fixed.I,0.2,0.3,57,0.2586648841670508,0.43859649122807015
5,mse_q2026_e10.order_fixed.I,0.3,0.4,111,0.3567742484512604,0.5495495495495496
5,mse_q2026_e10.order_fixed.I,0.4,0.5,269,0.45564043750795047,0.5092936802973977
5,mse_q2026_e10.order_fixed.I,0.5,0.6,291,0.545872776345608,0.5395189003436426
5,mse_q2026_e10.order_fixed.I,0.6,0.7,114,0.6407057243661396,0.543859649122807
5,mse_q2026_e10.order_fixed.I,0.7,0.8,41,0.7391841733511669,0.34146341463414637
5,mse_q2026_e10.order_fixed.I,0.8,0.9,9,0.8156634068578885,0.1111111111111111
5,mse_q2026_e10.order_fixed.I,0.9,1.0,0,,
5,mse_q2026_e10.order_fixed.S,0.0,0.1,0,,
5,mse_q2026_e10.order_fixed.S,0.1,0.2,2,0.1918511403437424,0.5
5,mse_q2026_e10.order_fixed.S,0.2,0.3,46,0.25294138598946136,0.391304347826087
5,mse_q2026_e10.order_fixed.S,0.3,0.4,154,0.3551337476703655,0.551948051948052
5,mse_q2026_e10.order_fixed.S,0.4,0.5,255,0.45484237173324193,0.5372549019607843
5,mse_q2026_e10.order_fixed.S,0.5,0.6,265,0.546390522473336,0.5207547169811321
5,mse_q2026_e10.order_fixed.S,0.6,0.7,115,0.6392671810922275,0.5130434782608696
5,mse_q2026_e10.order_fixed.S,0.7,0.8,43,0.7408012308063869,0.4418604651162791
5,mse_q2026_e10.order_fixed.S,0.8,0.9,13,0.8254589088170347,0.07692307692307693
5,mse_q2026_e10.order_fixed.S,0.9,1.0,0,,
5,mse_q2026_e10.scalar_probe.U,0.0,0.1,0,,
5,mse_q2026_e10.scalar_probe.U,0.1,0.2,0,,
5,mse_q2026_e10.scalar_probe.U,0.2,0.3,0,,
5,mse_q2026_e10.scalar_probe.U,0.3,0.4,54,0.38077694879775026,0.5
5,mse_q2026_e10.scalar_probe.U,0.4,0.5,451,0.4525429631671932,0.5365853658536586
5,mse_q2026_e10.scalar_probe.U,0.5,0.6,338,0.5483742918704259,0.48520710059171596
5,mse_q2026_e10.scalar_probe.U,0.6,0.7,50,0.6131531324511748,0.5
5,mse_q2026_e10.scalar_probe.U,0.7,0.8,0,,
5,mse_q2026_e10.scalar_probe.U,0.8,0.9,0,,
5,mse_q2026_e10.scalar_probe.U,0.9,1.0,0,,
5,mse_q2026_e20.add.U,0.0,0.1,0,,
5,mse_q2026_e20.add.U,0.1,0.2,0,,
5,mse_q2026_e20.add.U,0.2,0.3,40,0.2620602218181434,0.625
5,mse_q2026_e20.add.U,0.3,0.4,168,0.35710438371370035,0.44047619047619047
5,mse_q2026_e20.add.U,0.4,0.5,236,0.4512765363859249,0.4279661016949153
5,mse_q2026_e20.add.U,0.5,0.6,238,0.5444838210080565,0.6260504201680672
5,mse_q2026_e20.add.U,0.6,0.7,135,0.6463092629813861,0.6
5,mse_q2026_e20.add.U,0.7,0.8,62,0.7425093013625694,0.3548387096774194
5,mse_q2026_e20.add.U,0.8,0.9,14,0.8123554716374154,0.42857142857142855
5,mse_q2026_e20.add.U,0.9,1.0,0,,
5,mse_q2026_e20.add.W,0.0,0.1,0,,
5,mse_q2026_e20.add.W,0.1,0.2,1,0.19791109033723708,1.0
5,mse_q2026_e20.add.W,0.2,0.3,50,0.27209238178106027,0.58
5,mse_q2026_e20.add.W,0.3,0.4,177,0.3570905672020366,0.4350282485875706
5,mse_q2026_e20.add.W,0.4,0.5,236,0.4537567190731298,0.4745762711864407
5,mse_q2026_e20.add.W,0.5,0.6,220,0.5456931142851431,0.5727272727272728
5,mse_q2026_e20.add.W,0.6,0.7,141,0.6480492465818806,0.6170212765957447
5,mse_q2026_e20.add.W,0.7,0.8,48,0.7343517452782939,0.4583333333333333
5,mse_q2026_e20.add.W,0.8,0.9,20,0.8343423032748019,0.2
5,mse_q2026_e20.add.W,0.9,1.0,0,,
5,mse_q2026_e20.add.I,0.0,0.1,0,,
5,mse_q2026_e20.add.I,0.1,0.2,0,,
5,mse_q2026_e20.add.I,0.2,0.3,44,0.2614984082977481,0.6136363636363636
5,mse_q2026_e20.add.I,0.3,0.4,169,0.357484683783407,0.4556213017751479
5,mse_q2026_e20.add.I,0.4,0.5,231,0.4500086830116776,0.42424242424242425
5,mse_q2026_e20.add.I,0.5,0.6,244,0.5455212120167163,0.6147540983606558
5,mse_q2026_e20.add.I,0.6,0.7,128,0.6447994148927515,0.578125
5,mse_q2026_e20.add.I,0.7,0.8,62,0.7400043516468594,0.43548387096774194
5,mse_q2026_e20.add.I,0.8,0.9,15,0.813673807143679,0.3333333333333333
5,mse_q2026_e20.add.I,0.9,1.0,0,,
5,mse_q2026_e20.add.S,0.0,0.1,0,,
5,mse_q2026_e20.add.S,0.1,0.2,1,0.19948043166299836,1.0
5,mse_q2026_e20.add.S,0.2,0.3,42,0.27269852334131073,0.5952380952380952
5,mse_q2026_e20.add.S,0.3,0.4,177,0.3556963180726411,0.4350282485875706
5,mse_q2026_e20.add.S,0.4,0.5,235,0.4521777397000141,0.4723404255319149
5,mse_q2026_e20.add.S,0.5,0.6,231,0.5444226526178427,0.5757575757575758
5,mse_q2026_e20.add.S,0.6,0.7,131,0.648325391900845,0.6183206106870229
5,mse_q2026_e20.add.S,0.7,0.8,55,0.7315345689504679,0.45454545454545453
5,mse_q2026_e20.add.S,0.8,0.9,21,0.8241282417584385,0.23809523809523808
5,mse_q2026_e20.add.S,0.9,1.0,0,,
5,mse_q2026_e20.vol.U,0.0,0.1,0,,
5,mse_q2026_e20.vol.U,0.1,0.2,6,0.19128883207901934,0.6666666666666666
5,mse_q2026_e20.vol.U,0.2,0.3,34,0.2629433591600974,0.6470588235294118
5,mse_q2026_e20.vol.U,0.3,0.4,134,0.361971778916051,0.4552238805970149
5,mse_q2026_e20.vol.U,0.4,0.5,271,0.4511631698587453,0.42435424354243545
5,mse_q2026_e20.vol.U,0.5,0.6,245,0.5443480704940076,0.6122448979591837
5,mse_q2026_e20.vol.U,0.6,0.7,128,0.6435738302432804,0.6171875
5,mse_q2026_e20.vol.U,0.7,0.8,68,0.7441646964741487,0.35294117647058826
5,mse_q2026_e20.vol.U,0.8,0.9,7,0.8102635147856491,0.42857142857142855
5,mse_q2026_e20.vol.U,0.9,1.0,0,,
5,mse_q2026_e20.vol.W,0.0,0.1,0,,
5,mse_q2026_e20.vol.W,0.1,0.2,1,0.18917527934912837,1.0
5,mse_q2026_e20.vol.W,0.2,0.3,39,0.26559821205352874,0.6153846153846154
5,mse_q2026_e20.vol.W,0.3,0.4,168,0.35976627645751946,0.44047619047619047
5,mse_q2026_e20.vol.W,0.4,0.5,258,0.45254582357081014,0.45348837209302323
5,mse_q2026_e20.vol.W,0.5,0.6,224,0.5456013560863668,0.5982142857142857
5,mse_q2026_e20.vol.W,0.6,0.7,135,0.645048155998708,0.6148148148148148
5,mse_q2026_e20.vol.W,0.7,0.8,47,0.7369245039717917,0.425531914893617
5,mse_q2026_e20.vol.W,0.8,0.9,21,0.8362226344955351,0.23809523809523808
5,mse_q2026_e20.vol.W,0.9,1.0,0,,
5,mse_q2026_e20.vol.I,0.0,0.1,0,,
5,mse_q2026_e20.vol.I,0.1,0.2,6,0.18869544994357257,0.6666666666666666
5,mse_q2026_e20.vol.I,0.2,0.3,37,0.26116524999137536,0.6216216216216216
5,mse_q2026_e20.vol.I,0.3,0.4,134,0.3615987315628066,0.47761194029850745
5,mse_q2026_e20.vol.I,0.4,0.5,273,0.45083618428789796,0.4175824175824176
5,mse_q2026_e20.vol.I,0.5,0.6,243,0.545995923857817,0.6090534979423868
5,mse_q2026_e20.vol.I,0.6,0.7,128,0.6422530989363453,0.6015625
5,mse_q2026_e20.vol.I,0.7,0.8,63,0.7452015600139026,0.3968253968253968
5,mse_q2026_e20.vol.I,0.8,0.9,9,0.8092076002689661,0.3333333333333333
5,mse_q2026_e20.vol.I,0.9,1.0,0,,
5,mse_q2026_e20.vol.S,0.0,0.1,0,,
5,mse_q2026_e20.vol.S,0.1,0.2,1,0.19081029798032678,1.0
5,mse_q2026_e20.vol.S,0.2,0.3,33,0.26631666562483025,0.6363636363636364
5,mse_q2026_e20.vol.S,0.3,0.4,172,0.3603169201162755,0.436046511627907
5,mse_q2026_e20.vol.S,0.4,0.5,252,0.45202200345739896,0.4722222222222222
5,mse_q2026_e20.vol.S,0.5,0.6,240,0.5456544804178974,0.5791666666666667
5,mse_q2026_e20.vol.S,0.6,0.7,120,0.6480649996782869,0.625
5,mse_q2026_e20.vol.S,0.7,0.8,53,0.734522210821144,0.41509433962264153
5,mse_q2026_e20.vol.S,0.8,0.9,22,0.826412748732044,0.2727272727272727
5,mse_q2026_e20.vol.S,0.9,1.0,0,,
5,mse_q2026_e20.order_joint.U,0.0,0.1,0,,
5,mse_q2026_e20.order_joint.U,0.1,0.2,5,0.18928801972619752,0.8
5,mse_q2026_e20.order_joint.U,0.2,0.3,46,0.2688280561181327,0.5869565217391305
5,mse_q2026_e20.order_joint.U,0.3,0.4,132,0.3598403476491872,0.45454545454545453
5,mse_q2026_e20.order_joint.U,0.4,0.5,264,0.45475133903183135,0.4356060606060606
5,mse_q2026_e20.order_joint.U,0.5,0.6,264,0.5456724483172826,0.5984848484848485
5,mse_q2026_e20.order_joint.U,0.6,0.7,121,0.6452798803193234,0.6198347107438017
5,mse_q2026_e20.order_joint.U,0.7,0.8,55,0.7438067965258326,0.32727272727272727
5,mse_q2026_e20.order_joint.U,0.8,0.9,6,0.8131257563550859,0.16666666666666666
5,mse_q2026_e20.order_joint.U,0.9,1.0,0,,
5,mse_q2026_e20.order_joint.W,0.0,0.1,0,,
5,mse_q2026_e20.order_joint.W,0.1,0.2,1,0.19192808808992443,1.0
5,mse_q2026_e20.order_joint.W,0.2,0.3,53,0.26602239901641617,0.5849056603773585
5,mse_q2026_e20.order_joint.W,0.3,0.4,155,0.3558077120998749,0.4774193548387097
5,mse_q2026_e20.order_joint.W,0.4,0.5,253,0.45375975078109626,0.43478260869565216
5,mse_q2026_e20.order_joint.W,0.5,0.6,254,0.5484958247409927,0.5866141732283464
5,mse_q2026_e20.order_joint.W,0.6,0.7,118,0.6453985217142472,0.6101694915254238
5,mse_q2026_e20.order_joint.W,0.7,0.8,41,0.7384585998399449,0.43902439024390244
5,mse_q2026_e20.order_joint.W,0.8,0.9,18,0.8445706857114512,0.16666666666666666
5,mse_q2026_e20.order_joint.W,0.9,1.0,0,,
5,mse_q2026_e20.order_joint.I,0.0,0.1,0,,
5,mse_q2026_e20.order_joint.I,0.1,0.2,6,0.18872760092423846,0.6666666666666666
5,mse_q2026_e20.order_joint.I,0.2,0.3,50,0.2686483131814258,0.6
5,mse_q2026_e20.order_joint.I,0.3,0.4,128,0.35828905410297857,0.4765625
5,mse_q2026_e20.order_joint.I,0.4,0.5,263,0.4534470314964102,0.41825095057034223
5,mse_q2026_e20.order_joint.I,0.5,0.6,267,0.546858647660227,0.5917602996254682
5,mse_q2026_e20.order_joint.I,0.6,0.7,119,0.6424783901226356,0.6554621848739496
5,mse_q2026_e20.order_joint.I,0.7,0.8,48,0.7370818964936859,0.3125
5,mse_q2026_e20.order_joint.I,0.8,0.9,12,0.8128908044442361,0.16666666666666666
5,mse_q2026_e20.order_joint.I,0.9,1.0,0,,
5,mse_q2026_e20.order_joint.S,0.0,0.1,0,,
5,mse_q2026_e20.order_joint.S,0.1,0.2,1,0.19358348095400837,1.0
5,mse_q2026_e20.order_joint.S,0.2,0.3,46,0.26766725209569603,0.5652173913043478
5,mse_q2026_e20.order_joint.S,0.3,0.4,155,0.35554151823421043,0.47096774193548385
5,mse_q2026_e20.order_joint.S,0.4,0.5,255,0.4523119627481763,0.4470588235294118
5,mse_q2026_e20.order_joint.S,0.5,0.6,262,0.547990959482977,0.5877862595419847
5,mse_q2026_e20.order_joint.S,0.6,0.7,110,0.6476212835610893,0.6090909090909091
5,mse_q2026_e20.order_joint.S,0.7,0.8,46,0.7386479885673604,0.43478260869565216
5,mse_q2026_e20.order_joint.S,0.8,0.9,18,0.8330416194505708,0.16666666666666666
5,mse_q2026_e20.order_joint.S,0.9,1.0,0,,
5,mse_q2026_e20.order_fixed.U,0.0,0.1,0,,
5,mse_q2026_e20.order_fixed.U,0.1,0.2,5,0.18921339763561354,0.8
5,mse_q2026_e20.order_fixed.U,0.2,0.3,44,0.2675470185526681,0.5909090909090909
5,mse_q2026_e20.order_fixed.U,0.3,0.4,132,0.35916253596548703,0.4621212121212121
5,mse_q2026_e20.order_fixed.U,0.4,0.5,267,0.45478426539846895,0.4344569288389513
5,mse_q2026_e20.order_fixed.U,0.5,0.6,267,0.5462276777402092,0.5917602996254682
5,mse_q2026_e20.order_fixed.U,0.6,0.7,118,0.646188497905499,0.6271186440677966
5,mse_q2026_e20.order_fixed.U,0.7,0.8,54,0.7442652194790609,0.3333333333333333
5,mse_q2026_e20.order_fixed.U,0.8,0.9,6,0.8126476416787877,0.16666666666666666
5,mse_q2026_e20.order_fixed.U,0.9,1.0,0,,
5,mse_q2026_e20.order_fixed.W,0.0,0.1,0,,
5,mse_q2026_e20.order_fixed.W,0.1,0.2,1,0.19158808374160055,1.0
5,mse_q2026_e20.order_fixed.W,0.2,0.3,50,0.2656416456946037,0.58
5,mse_q2026_e20.order_fixed.W,0.3,0.4,154,0.3553192358835638,0.4805194805194805
5,mse_q2026_e20.order_fixed.W,0.4,0.5,258,0.45243795256342384,0.437984496124031
5,mse_q2026_e20.order_fixed.W,0.5,0.6,253,0.5475677147524679,0.5849802371541502
5,mse_q2026_e20.order_fixed.W,0.6,0.7,118,0.6455094027314373,0.6101694915254238
5,mse_q2026_e20.order_fixed.W,0.7,0.8,41,0.7388490031787432,0.43902439024390244
5,mse_q2026_e20.order_fixed.W,0.8,0.9,18,0.8442221896163701,0.16666666666666666
5,mse_q2026_e20.order_fixed.W,0.9,1.0,0,,
5,mse_q2026_e20.order_fixed.I,0.0,0.1,0,,
5,mse_q2026_e20.order_fixed.I,0.1,0.2,6,0.1885211345990986,0.6666666666666666
5,mse_q2026_e20.order_fixed.I,0.2,0.3,48,0.2679367433748796,0.6041666666666666
5,mse_q2026_e20.order_fixed.I,0.3,0.4,130,0.35836439862497793,0.47692307692307695
5,mse_q2026_e20.order_fixed.I,0.4,0.5,265,0.4541209816125486,0.4226415094339623
5,mse_q2026_e20.order_fixed.I,0.5,0.6,267,0.5471215654006099,0.5917602996254682
5,mse_q2026_e20.order_fixed.I,0.6,0.7,117,0.6425983830770949,0.6410256410256411
5,mse_q2026_e20.order_fixed.I,0.7,0.8,48,0.7366943548690877,0.3333333333333333
5,mse_q2026_e20.order_fixed.I,0.8,0.9,12,0.8125390716885984,0.16666666666666666
5,mse_q2026_e20.order_fixed.I,0.9,1.0,0,,
5,mse_q2026_e20.order_fixed.S,0.0,0.1,0,,
5,mse_q2026_e20.order_fixed.S,0.1,0.2,1,0.193335212574681,1.0
5,mse_q2026_e20.order_fixed.S,0.2,0.3,45,0.26846777896675367,0.5777777777777777
5,mse_q2026_e20.order_fixed.S,0.3,0.4,154,0.3560907395299889,0.4675324675324675
5,mse_q2026_e20.order_fixed.S,0.4,0.5,262,0.4521899576606686,0.44656488549618323
5,mse_q2026_e20.order_fixed.S,0.5,0.6,257,0.5477569482398525,0.5914396887159533
5,mse_q2026_e20.order_fixed.S,0.6,0.7,109,0.6471758623767184,0.6146788990825688
5,mse_q2026_e20.order_fixed.S,0.7,0.8,47,0.7377944649800583,0.425531914893617
5,mse_q2026_e20.order_fixed.S,0.8,0.9,18,0.8327723763486458,0.16666666666666666
5,mse_q2026_e20.order_fixed.S,0.9,1.0,0,,
5,mse_q2026_e20.scalar_probe.U,0.0,0.1,0,,
5,mse_q2026_e20.scalar_probe.U,0.1,0.2,0,,
5,mse_q2026_e20.scalar_probe.U,0.2,0.3,14,0.28467066779815653,0.6428571428571429
5,mse_q2026_e20.scalar_probe.U,0.3,0.4,153,0.36672659208148123,0.5228758169934641
5,mse_q2026_e20.scalar_probe.U,0.4,0.5,319,0.44864414889450327,0.47335423197492166
5,mse_q2026_e20.scalar_probe.U,0.5,0.6,267,0.5502104766545822,0.6142322097378277
5,mse_q2026_e20.scalar_probe.U,0.6,0.7,130,0.6360346665972083,0.3923076923076923
5,mse_q2026_e20.scalar_probe.U,0.7,0.8,10,0.717677958585803,0.3
5,mse_q2026_e20.scalar_probe.U,0.8,0.9,0,,
5,mse_q2026_e20.scalar_probe.U,0.9,1.0,0,,
5,frequency_q2026,0.0,0.1,0,,
5,frequency_q2026,0.1,0.2,0,,
5,frequency_q2026,0.2,0.3,0,,
5,frequency_q2026,0.3,0.4,0,,
5,frequency_q2026,0.4,0.5,783,0.4938551201811977,0.508301404853129
5,frequency_q2026,0.5,0.6,110,0.5031308940022634,0.5454545454545454
5,frequency_q2026,0.6,0.7,0,,
5,frequency_q2026,0.7,0.8,0,,
5,frequency_q2026,0.8,0.9,0,,
5,frequency_q2026,0.9,1.0,0,,
5,market4_q2026,0.0,0.1,0,,
5,market4_q2026,0.1,0.2,0,,
5,market4_q2026,0.2,0.3,0,,
5,market4_q2026,0.3,0.4,11,0.3929264337196761,0.45454545454545453
5,market4_q2026,0.4,0.5,420,0.45926206672134157,0.4880952380952381
5,market4_q2026,0.5,0.6,422,0.5357553488722255,0.5497630331753555
5,market4_q2026,0.6,0.7,40,0.6454519901558239,0.4
5,market4_q2026,0.7,0.8,0,,
5,market4_q2026,0.8,0.9,0,,
5,market4_q2026,0.9,1.0,0,,
5,constant_0.5,0.0,0.1,0,,
5,constant_0.5,0.1,0.2,0,,
5,constant_0.5,0.2,0.3,0,,
5,constant_0.5,0.3,0.4,0,,
5,constant_0.5,0.4,0.5,0,,
5,constant_0.5,0.5,0.6,893,0.5,0.5128779395296752
5,constant_0.5,0.6,0.7,0,,
5,constant_0.5,0.7,0.8,0,,
5,constant_0.5,0.8,0.9,0,,
5,constant_0.5,0.9,1.0,0,,
5,always_up,0.0,0.1,0,,
5,always_up,0.1,0.2,0,,
5,always_up,0.2,0.3,0,,
5,always_up,0.3,0.4,0,,
5,always_up,0.4,0.5,0,,
5,always_up,0.5,0.6,0,,
5,always_up,0.6,0.7,0,,
5,always_up,0.7,0.8,0,,
