head_cutoff,encoder_cutoff,seed,method,group,dimensions,old_norm,new_norm,delta_norm,old_intercept,new_intercept
2024-09-30,2023-12-31,20260911,learned_order_extension,vol,1,0.004849488468156756,0.017877062973249994,0.02272655144140675,,
2024-09-30,2023-12-31,20260911,learned_order_extension,order,1,0.15875938575583595,0.08233461724019031,0.07642476851564564,,
2024-09-30,2023-12-31,20260911,learned_order_offset,intercept,1,0.010805601294049016,0.11457591803564399,0.125381519329693,0.010805601294049016,-0.11457591803564399
2024-09-30,2023-12-31,20260911,learned_order_offset,decoded,25,0.7440853226164954,0.8206274677905449,0.38359454098100604,,
2024-09-30,2023-12-31,20260911,learned_order_offset,market,4,0.23382098047012126,0.23347825758066307,0.10473141998451176,,
2024-09-30,2023-12-31,20260911,learned_order_offset,vol,1,0.003450205152532855,0.01775719383270761,0.021207398985240464,,
2024-09-30,2023-12-31,20260911,learned_order_offset,order,1,0.15818534637538473,0.08222640606992682,0.07595894030545791,,
2024-09-30,2023-12-31,20260912,learned_market,intercept,1,0.010815868280274395,0.11461244428275916,0.12542831256303355,0.010815868280274395,-0.11461244428275916
2024-09-30,2023-12-31,20260912,learned_market,decoded,25,0.8083051358897143,0.8781747123671237,0.42147493991532453,,
2024-09-30,2023-12-31,20260912,learned_market,market,4,0.27251152873911294,0.22435621079526202,0.12239980890032966,,
2024-09-30,2023-12-31,20260912,learned_market,vol,0,0.0,0.0,0.0,,
2024-09-30,2023-12-31,20260912,learned_market,order,0,0.0,0.0,0.0,,
2024-09-30,2023-12-31,20260912,learned_vol_interaction,intercept,1,0.009989162293396544,0.11729178876821601,0.12728095106161255,0.009989162293396544,-0.11729178876821601
2024-09-30,2023-12-31,20260912,learned_vol_interaction,decoded,25,0.8082692994533042,0.8814666522808571,0.4229910143385732,,
2024-09-30,2023-12-31,20260912,learned_vol_interaction,market,4,0.26967094275157644,0.2219676478775003,0.12458425856103746,,
2024-09-30,2023-12-31,20260912,learned_vol_interaction,vol,1,0.04452886195103127,0.09543669833566525,0.050907836384633975,,
2024-09-30,2023-12-31,20260912,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2024-09-30,2023-12-31,20260912,learned_order_extension,intercept,1,0.00967959920394028,0.11758586173987323,0.12726546094381352,0.00967959920394028,-0.11758586173987323
2024-09-30,2023-12-31,20260912,learned_order_extension,decoded,25,0.8140665248783823,0.8843247121496748,0.4247168166700178,,
2024-09-30,2023-12-31,20260912,learned_order_extension,market,4,0.27073414266644863,0.22096592842218543,0.12530156092472525,,
2024-09-30,2023-12-31,20260912,learned_order_extension,vol,1,0.04705380132935029,0.09570156904268229,0.048647767713332,,
2024-09-30,2023-12-31,20260912,learned_order_extension,order,1,0.18814900828682019,0.1137209410276612,0.07442806725915899,,
2024-09-30,2023-12-31,20260912,learned_order_offset,intercept,1,0.009989162293396544,0.11729178876821601,0.12728095106161255,0.009989162293396544,-0.11729178876821601
2024-09-30,2023-12-31,20260912,learned_order_offset,decoded,25,0.8082692994533042,0.8814666522808571,0.4229910143385732,,
2024-09-30,2023-12-31,20260912,learned_order_offset,market,4,0.26967094275157644,0.2219676478775003,0.12458425856103746,,
2024-09-30,2023-12-31,20260912,learned_order_offset,vol,1,0.04452886195103127,0.09543669833566525,0.050907836384633975,,
2024-09-30,2023-12-31,20260912,learned_order_offset,order,1,0.1872242217622284,0.11331246251351858,0.07391175924870981,,
2024-12-31,2024-12-31,20260910,learned_market,intercept,1,0.1120144742804048,0.1120144742804048,0.0,-0.1120144742804048,-0.1120144742804048
2024-12-31,2024-12-31,20260910,learned_market,decoded,25,0.8414258587483006,0.8414258587483006,0.0,,
2024-12-31,2024-12-31,20260910,learned_market,market,4,0.2131978847738972,0.2131978847738972,0.0,,
2024-12-31,2024-12-31,20260910,learned_market,vol,0,0.0,0.0,0.0,,
2024-12-31,2024-12-31,20260910,learned_market,order,0,0.0,0.0,0.0,,
2024-12-31,2024-12-31,20260910,learned_vol_interaction,intercept,1,0.11455730542619307,0.11455730542619307,0.0,-0.11455730542619307,-0.11455730542619307
2024-12-31,2024-12-31,20260910,learned_vol_interaction,decoded,25,0.8484135721458371,0.8484135721458371,0.0,,
2024-12-31,2024-12-31,20260910,learned_vol_interaction,market,4,0.21154111958849547,0.21154111958849547,0.0,,
2024-12-31,2024-12-31,20260910,learned_vol_interaction,vol,1,0.15555798240568308,0.15555798240568308,0.0,,
2024-12-31,2024-12-31,20260910,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2024-12-31,2024-12-31,20260910,learned_order_extension,intercept,1,0.11461010714748407,0.11461010714748407,0.0,-0.11461010714748407,-0.11461010714748407
2024-12-31,2024-12-31,20260910,learned_order_extension,decoded,25,0.8493670472516841,0.8493670472516841,0.0,,
2024-12-31,2024-12-31,20260910,learned_order_extension,market,4,0.21234102417124473,0.21234102417124473,0.0,,
2024-12-31,2024-12-31,20260910,learned_order_extension,vol,1,0.1576171736456069,0.1576171736456069,0.0,,
2024-12-31,2024-12-31,20260910,learned_order_extension,order,1,0.15180075173298135,0.15180075173298135,0.0,,
2024-12-31,2024-12-31,20260910,learned_order_offset,intercept,1,0.11455730542619307,0.11455730542619307,0.0,-0.11455730542619307,-0.11455730542619307
2024-12-31,2024-12-31,20260910,learned_order_offset,decoded,25,0.8484135721458371,0.8484135721458371,0.0,,
2024-12-31,2024-12-31,20260910,learned_order_offset,market,4,0.21154111958849547,0.21154111958849547,0.0,,
2024-12-31,2024-12-31,20260910,learned_order_offset,vol,1,0.15555798240568308,0.15555798240568308,0.0,,
2024-12-31,2024-12-31,20260910,learned_order_offset,order,1,0.15146740204620915,0.15146740204620915,0.0,,
2024-12-31,2024-12-31,20260911,learned_market,intercept,1,0.11386925875866571,0.11386925875866571,0.0,-0.11386925875866571,-0.11386925875866571
2024-12-31,2024-12-31,20260911,learned_market,decoded,25,0.8417160858597751,0.8417160858597751,0.0,,
2024-12-31,2024-12-31,20260911,learned_market,market,4,0.22458733873888767,0.22458733873888767,0.0,,
2024-12-31,2024-12-31,20260911,learned_market,vol,0,0.0,0.0,0.0,,
2024-12-31,2024-12-31,20260911,learned_market,order,0,0.0,0.0,0.0,,
2024-12-31,2024-12-31,20260911,learned_vol_interaction,intercept,1,0.11450664208239453,0.11450664208239453,0.0,-0.11450664208239453,-0.11450664208239453
2024-12-31,2024-12-31,20260911,learned_vol_interaction,decoded,25,0.8417824511838314,0.8417824511838314,0.0,,
2024-12-31,2024-12-31,20260911,learned_vol_interaction,market,4,0.22446403721891398,0.22446403721891398,0.0,,
2024-12-31,2024-12-31,20260911,learned_vol_interaction,vol,1,0.03878115212490905,0.03878115212490905,0.0,,
2024-12-31,2024-12-31,20260911,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2024-12-31,2024-12-31,20260911,learned_order_extension,intercept,1,0.11449372077314893,0.11449372077314893,0.0,-0.11449372077314893,-0.11449372077314893
2024-12-31,2024-12-31,20260911,learned_order_extension,decoded,25,0.841965843658569,0.841965843658569,0.0,,
2024-12-31,2024-12-31,20260911,learned_order_extension,market,4,0.2244325757990512,0.2244325757990512,0.0,,
2024-12-31,2024-12-31,20260911,learned_order_extension,vol,1,0.0387118512813932,0.0387118512813932,0.0,,
2024-12-31,2024-12-31,20260911,learned_order_extension,order,1,0.01625562099811786,0.01625562099811786,0.0,,
2024-12-31,2024-12-31,20260911,learned_order_offset,intercept,1,0.11450664208239453,0.11450664208239453,0.0,-0.11450664208239453,-0.11450664208239453
2024-12-31,2024-12-31,20260911,learned_order_offset,decoded,25,0.8417824511838314,0.8417824511838314,0.0,,
2024-12-31,2024-12-31,20260911,learned_order_offset,market,4,0.22446403721891398,0.22446403721891398,0.0,,
2024-12-31,2024-12-31,20260911,learned_order_offset,vol,1,0.03878115212490905,0.03878115212490905,0.0,,
2024-12-31,2024-12-31,20260911,learned_order_offset,order,1,0.016247633978483427,0.016247633978483427,0.0,,
2024-12-31,2024-12-31,20260912,learned_market,intercept,1,0.12208563700691155,0.12208563700691155,0.0,-0.12208563700691155,-0.12208563700691155
2024-12-31,2024-12-31,20260912,learned_market,decoded,25,0.7486231234104654,0.7486231234104654,0.0,,
2024-12-31,2024-12-31,20260912,learned_market,market,4,0.2000730472504807,0.2000730472504807,0.0,,
2024-12-31,2024-12-31,20260912,learned_market,vol,0,0.0,0.0,0.0,,
2024-12-31,2024-12-31,20260912,learned_market,order,0,0.0,0.0,0.0,,
2024-12-31,2024-12-31,20260912,learned_vol_interaction,intercept,1,0.12328937925305299,0.12328937925305299,0.0,-0.12328937925305299,-0.12328937925305299
2024-12-31,2024-12-31,20260912,learned_vol_interaction,decoded,25,0.7494582907129698,0.7494582907129698,0.0,,
2024-12-31,2024-12-31,20260912,learned_vol_interaction,market,4,0.19868792211532413,0.19868792211532413,0.0,,
2024-12-31,2024-12-31,20260912,learned_vol_interaction,vol,1,0.02732238361215982,0.02732238361215982,0.0,,
2024-12-31,2024-12-31,20260912,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2024-12-31,2024-12-31,20260912,learned_order_extension,intercept,1,0.12819998354686354,0.12819998354686354,0.0,-0.12819998354686354,-0.12819998354686354
2024-12-31,2024-12-31,20260912,learned_order_extension,decoded,25,0.7553128444481886,0.7553128444481886,0.0,,
2024-12-31,2024-12-31,20260912,learned_order_extension,market,4,0.19992552970610852,0.19992552970610852,0.0,,
2024-12-31,2024-12-31,20260912,learned_order_extension,vol,1,0.0287946602653379,0.0287946602653379,0.0,,
2024-12-31,2024-12-31,20260912,learned_order_extension,order,1,0.17540051737207954,0.17540051737207954,0.0,,
2024-12-31,2024-12-31,20260912,learned_order_offset,intercept,1,0.12328937925305299,0.12328937925305299,0.0,-0.12328937925305299,-0.12328937925305299
2024-12-31,2024-12-31,20260912,learned_order_offset,decoded,25,0.7494582907129698,0.7494582907129698,0.0,,
2024-12-31,2024-12-31,20260912,learned_order_offset,market,4,0.19868792211532413,0.19868792211532413,0.0,,
2024-12-31,2024-12-31,20260912,learned_order_offset,vol,1,0.02732238361215982,0.02732238361215982,0.0,,
2024-12-31,2024-12-31,20260912,learned_order_offset,order,1,0.17298973853976155,0.17298973853976155,0.0,,
2025-03-31,2024-12-31,20260910,learned_market,intercept,1,0.1120144742804048,0.107065231739958,0.004949242540446805,-0.1120144742804048,-0.107065231739958
2025-03-31,2024-12-31,20260910,learned_market,decoded,25,0.8414258587483006,0.8523996722529011,0.24661140629771278,,
2025-03-31,2024-12-31,20260910,learned_market,market,4,0.2131978847738972,0.19295190813184043,0.22355699007201532,,
2025-03-31,2024-12-31,20260910,learned_market,vol,0,0.0,0.0,0.0,,
2025-03-31,2024-12-31,20260910,learned_market,order,0,0.0,0.0,0.0,,
2025-03-31,2024-12-31,20260910,learned_vol_interaction,intercept,1,0.11455730542619307,0.1086690060563897,0.005888299369803368,-0.11455730542619307,-0.1086690060563897
2025-03-31,2024-12-31,20260910,learned_vol_interaction,decoded,25,0.8484135721458371,0.8581120967841742,0.2470824890297575,,
2025-03-31,2024-12-31,20260910,learned_vol_interaction,market,4,0.21154111958849547,0.194045048550643,0.22072688619325498,,
2025-03-31,2024-12-31,20260910,learned_vol_interaction,vol,1,0.15555798240568308,0.12310991691335928,0.032448065492323805,,
2025-03-31,2024-12-31,20260910,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2025-03-31,2024-12-31,20260910,learned_order_extension,intercept,1,0.11461010714748407,0.10863507282326088,0.005975034324223194,-0.11461010714748407,-0.10863507282326088
2025-03-31,2024-12-31,20260910,learned_order_extension,decoded,25,0.8493670472516841,0.8589794977387889,0.2476648142042523,,
2025-03-31,2024-12-31,20260910,learned_order_extension,market,4,0.21234102417124473,0.19514124009061865,0.22214463646007476,,
2025-03-31,2024-12-31,20260910,learned_order_extension,vol,1,0.1576171736456069,0.12540892416211022,0.03220824948349668,,
2025-03-31,2024-12-31,20260910,learned_order_extension,order,1,0.15180075173298135,0.16815835495741796,0.016357603224436607,,
2025-03-31,2024-12-31,20260910,learned_order_offset,intercept,1,0.11455730542619307,0.1086690060563897,0.005888299369803368,-0.11455730542619307,-0.1086690060563897
2025-03-31,2024-12-31,20260910,learned_order_offset,decoded,25,0.8484135721458371,0.8581120967841742,0.2470824890297575,,
2025-03-31,2024-12-31,20260910,learned_order_offset,market,4,0.21154111958849547,0.194045048550643,0.22072688619325498,,
2025-03-31,2024-12-31,20260910,learned_order_offset,vol,1,0.15555798240568308,0.12310991691335928,0.032448065492323805,,
2025-03-31,2024-12-31,20260910,learned_order_offset,order,1,0.15146740204620915,0.167645611303333,0.01617820925712385,,
2025-03-31,2024-12-31,20260911,learned_market,intercept,1,0.11386925875866571,0.10990173490632085,0.003967523852344862,-0.11386925875866571,-0.10990173490632085
2025-03-31,2024-12-31,20260911,learned_market,decoded,25,0.8417160858597751,0.8649439019594991,0.2600938799312901,,
2025-03-31,2024-12-31,20260911,learned_market,market,4,0.22458733873888767,0.30429309467133836,0.2319866536954141,,
2025-03-31,2024-12-31,20260911,learned_market,vol,0,0.0,0.0,0.0,,
2025-03-31,2024-12-31,20260911,learned_market,order,0,0.0,0.0,0.0,,
2025-03-31,2024-12-31,20260911,learned_vol_interaction,intercept,1,0.11450664208239453,0.11033571464634685,0.004170927436047675,-0.11450664208239453,-0.11033571464634685
2025-03-31,2024-12-31,20260911,learned_vol_interaction,decoded,25,0.8417824511838314,0.8649050513562188,0.2602102941355491,,
2025-03-31,2024-12-31,20260911,learned_vol_interaction,market,4,0.22446403721891398,0.30443093934475285,0.2315799825038729,,
2025-03-31,2024-12-31,20260911,learned_vol_interaction,vol,1,0.03878115212490905,0.03515469734787794,0.0036264547770311073,,
2025-03-31,2024-12-31,20260911,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2025-03-31,2024-12-31,20260911,learned_order_extension,intercept,1,0.11449372077314893,0.11033553111370208,0.004158189659446851,-0.11449372077314893,-0.11033553111370208
2025-03-31,2024-12-31,20260911,learned_order_extension,decoded,25,0.841965843658569,0.8653663352776527,0.2604339764912145,,
2025-03-31,2024-12-31,20260911,learned_order_extension,market,4,0.2244325757990512,0.30479412512999815,0.23167737940270663,,
2025-03-31,2024-12-31,20260911,learned_order_extension,vol,1,0.0387118512813932,0.035194705878880815,0.003517145402512384,,
2025-03-31,2024-12-31,20260911,learned_order_extension,order,1,0.01625562099811786,0.024911374567435952,0.008655753569318091,,
2025-03-31,2024-12-31,20260911,learned_order_offset,intercept,1,0.11450664208239453,0.11033571464634685,0.004170927436047675,-0.11450664208239453,-0.11033571464634685
2025-03-31,2024-12-31,20260911,learned_order_offset,decoded,25,0.8417824511838314,0.8649050513562188,0.2602102941355491,,
2025-03-31,2024-12-31,20260911,learned_order_offset,market,4,0.22446403721891398,0.30443093934475285,0.2315799825038729,,
2025-03-31,2024-12-31,20260911,learned_order_offset,vol,1,0.03878115212490905,0.03515469734787794,0.0036264547770311073,,
2025-03-31,2024-12-31,20260911,learned_order_offset,order,1,0.016247633978483427,0.02489834610270588,0.008650712124222453,,
2025-03-31,2024-12-31,20260912,learned_market,intercept,1,0.12208563700691155,0.11789937343436757,0.00418626357254398,-0.12208563700691155,-0.11789937343436757
2025-03-31,2024-12-31,20260912,learned_market,decoded,25,0.7486231234104654,0.745492662700767,0.2552717743737685,,
2025-03-31,2024-12-31,20260912,learned_market,market,4,0.2000730472504807,0.2370347599103046,0.20248513636534413,,
2025-03-31,2024-12-31,20260912,learned_market,vol,0,0.0,0.0,0.0,,
2025-03-31,2024-12-31,20260912,learned_market,order,0,0.0,0.0,0.0,,
2025-03-31,2024-12-31,20260912,learned_vol_interaction,intercept,1,0.12328937925305299,0.11970675330625294,0.003582625946800047,-0.12328937925305299,-0.11970675330625294
2025-03-31,2024-12-31,20260912,learned_vol_interaction,decoded,25,0.7494582907129698,0.7477639127736729,0.25564688998836266,,
2025-03-31,2024-12-31,20260912,learned_vol_interaction,market,4,0.19868792211532413,0.23935686183643418,0.20424265302252215,,
2025-03-31,2024-12-31,20260912,learned_vol_interaction,vol,1,0.02732238361215982,0.054021078626155725,0.026698695013995903,,
2025-03-31,2024-12-31,20260912,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2025-03-31,2024-12-31,20260912,learned_order_extension,intercept,1,0.12819998354686354,0.12324283121040977,0.004957152336453774,-0.12819998354686354,-0.12324283121040977
2025-03-31,2024-12-31,20260912,learned_order_extension,decoded,25,0.7553128444481886,0.7498012227399041,0.25903400247329345,,
2025-03-31,2024-12-31,20260912,learned_order_extension,market,4,0.19992552970610852,0.23834719051460226,0.20557478664869547,,
2025-03-31,2024-12-31,20260912,learned_order_extension,vol,1,0.0287946602653379,0.05307001615979457,0.02427535589445667,,
2025-03-31,2024-12-31,20260912,learned_order_extension,order,1,0.17540051737207954,0.16249197082342104,0.0129085465486585,,
2025-03-31,2024-12-31,20260912,learned_order_offset,intercept,1,0.12328937925305299,0.11970675330625294,0.003582625946800047,-0.12328937925305299,-0.11970675330625294
2025-03-31,2024-12-31,20260912,learned_order_offset,decoded,25,0.7494582907129698,0.7477639127736729,0.25564688998836266,,
2025-03-31,2024-12-31,20260912,learned_order_offset,market,4,0.19868792211532413,0.23935686183643418,0.20424265302252215,,
2025-03-31,2024-12-31,20260912,learned_order_offset,vol,1,0.02732238361215982,0.054021078626155725,0.026698695013995903,,
2025-03-31,2024-12-31,20260912,learned_order_offset,order,1,0.17298973853976155,0.16061235486058797,0.01237738367917357,,
2025-06-30,2024-12-31,20260910,learned_market,intercept,1,0.1120144742804048,0.12193362543696176,0.009919151156556963,-0.1120144742804048,-0.12193362543696176
2025-06-30,2024-12-31,20260910,learned_market,decoded,25,0.8414258587483006,0.8870880648204763,0.3976695629391505,,
2025-06-30,2024-12-31,20260910,learned_market,market,4,0.2131978847738972,0.17394459911873728,0.07153792334371434,,
2025-06-30,2024-12-31,20260910,learned_market,vol,0,0.0,0.0,0.0,,
2025-06-30,2024-12-31,20260910,learned_market,order,0,0.0,0.0,0.0,,
2025-06-30,2024-12-31,20260910,learned_vol_interaction,intercept,1,0.11455730542619307,0.1237103894458558,0.009153084019662736,-0.11455730542619307,-0.1237103894458558
2025-06-30,2024-12-31,20260910,learned_vol_interaction,decoded,25,0.8484135721458371,0.8916329542904982,0.398786305660065,,
2025-06-30,2024-12-31,20260910,learned_vol_interaction,market,4,0.21154111958849547,0.1730384916770042,0.07080214969639598,,
2025-06-30,2024-12-31,20260910,learned_vol_interaction,vol,1,0.15555798240568308,0.11922471665159884,0.03633326575408424,,
2025-06-30,2024-12-31,20260910,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2025-06-30,2024-12-31,20260910,learned_order_extension,intercept,1,0.11461010714748407,0.12327926682929084,0.008669159681806773,-0.11461010714748407,-0.12327926682929084
2025-06-30,2024-12-31,20260910,learned_order_extension,decoded,25,0.8493670472516841,0.8908965841624321,0.4011384387171143,,
2025-06-30,2024-12-31,20260910,learned_order_extension,market,4,0.21234102417124473,0.17319370222561087,0.07074114360944365,,
2025-06-30,2024-12-31,20260910,learned_order_extension,vol,1,0.1576171736456069,0.12005940351777385,0.037557770127833054,,
2025-06-30,2024-12-31,20260910,learned_order_extension,order,1,0.15180075173298135,0.11058673905730092,0.041214012675680436,,
2025-06-30,2024-12-31,20260910,learned_order_offset,intercept,1,0.11455730542619307,0.1237103894458558,0.009153084019662736,-0.11455730542619307,-0.1237103894458558
2025-06-30,2024-12-31,20260910,learned_order_offset,decoded,25,0.8484135721458371,0.8916329542904982,0.398786305660065,,
2025-06-30,2024-12-31,20260910,learned_order_offset,market,4,0.21154111958849547,0.1730384916770042,0.07080214969639598,,
2025-06-30,2024-12-31,20260910,learned_order_offset,vol,1,0.15555798240568308,0.11922471665159884,0.03633326575408424,,
2025-06-30,2024-12-31,20260910,learned_order_offset,order,1,0.15146740204620915,0.11046671944630494,0.041000682599904206,,
2025-06-30,2024-12-31,20260911,learned_market,intercept,1,0.11386925875866571,0.12449976178819039,0.010630503029524674,-0.11386925875866571,-0.12449976178819039
2025-06-30,2024-12-31,20260911,learned_market,decoded,25,0.8417160858597751,0.8262470845230842,0.31911494753703584,,
2025-06-30,2024-12-31,20260911,learned_market,market,4,0.22458733873888767,0.2238050583612965,0.06087596120085347,,
2025-06-30,2024-12-31,20260911,learned_market,vol,0,0.0,0.0,0.0,,
2025-06-30,2024-12-31,20260911,learned_market,order,0,0.0,0.0,0.0,,
2025-06-30,2024-12-31,20260911,learned_vol_interaction,intercept,1,0.11450664208239453,0.12501590874713908,0.010509266664744554,-0.11450664208239453,-0.12501590874713908
2025-06-30,2024-12-31,20260911,learned_vol_interaction,decoded,25,0.8417824511838314,0.826449419161237,0.3187183054741534,,
2025-06-30,2024-12-31,20260911,learned_vol_interaction,market,4,0.22446403721891398,0.22386369138377904,0.060489722322402975,,
2025-06-30,2024-12-31,20260911,learned_vol_interaction,vol,1,0.03878115212490905,0.044761212149370525,0.005980060024461477,,
2025-06-30,2024-12-31,20260911,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2025-06-30,2024-12-31,20260911,learned_order_extension,intercept,1,0.11449372077314893,0.12505205925794446,0.010558338484795537,-0.11449372077314893,-0.12505205925794446
2025-06-30,2024-12-31,20260911,learned_order_extension,decoded,25,0.841965843658569,0.8280503351716764,0.318771784621034,,
2025-06-30,2024-12-31,20260911,learned_order_extension,market,4,0.2244325757990512,0.22411913609514397,0.06100692583264354,,
2025-06-30,2024-12-31,20260911,learned_order_extension,vol,1,0.0387118512813932,0.044700139281412435,0.005988288000019236,,
2025-06-30,2024-12-31,20260911,learned_order_extension,order,1,0.01625562099811786,0.056685603584813116,0.04042998258669525,,
2025-06-30,2024-12-31,20260911,learned_order_offset,intercept,1,0.11450664208239453,0.12501590874713908,0.010509266664744554,-0.11450664208239453,-0.12501590874713908
2025-06-30,2024-12-31,20260911,learned_order_offset,decoded,25,0.8417824511838314,0.826449419161237,0.3187183054741534,,
2025-06-30,2024-12-31,20260911,learned_order_offset,market,4,0.22446403721891398,0.22386369138377904,0.060489722322402975,,
2025-06-30,2024-12-31,20260911,learned_order_offset,vol,1,0.03878115212490905,0.044761212149370525,0.005980060024461477,,
2025-06-30,2024-12-31,20260911,learned_order_offset,order,1,0.016247633978483427,0.056639104731612225,0.040391470753128794,,
2025-06-30,2024-12-31,20260912,learned_market,intercept,1,0.12208563700691155,0.13028301497681904,0.008197377969907493,-0.12208563700691155,-0.13028301497681904
2025-06-30,2024-12-31,20260912,learned_market,decoded,25,0.7486231234104654,0.7050775242226753,0.3009848316331345,,
2025-06-30,2024-12-31,20260912,learned_market,market,4,0.2000730472504807,0.18118422455661387,0.090665460699542,,
2025-06-30,2024-12-31,20260912,learned_market,vol,0,0.0,0.0,0.0,,
2025-06-30,2024-12-31,20260912,learned_market,order,0,0.0,0.0,0.0,,
2025-06-30,2024-12-31,20260912,learned_vol_interaction,intercept,1,0.12328937925305299,0.13166202496312004,0.008372645710067059,-0.12328937925305299,-0.13166202496312004
2025-06-30,2024-12-31,20260912,learned_vol_interaction,decoded,25,0.7494582907129698,0.7060717817607598,0.30094278757112763,,
2025-06-30,2024-12-31,20260912,learned_vol_interaction,market,4,0.19868792211532413,0.18012392212880576,0.09084728642841293,,
2025-06-30,2024-12-31,20260912,learned_vol_interaction,vol,1,0.02732238361215982,0.03971399317001112,0.012391609557851298,,
2025-06-30,2024-12-31,20260912,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2025-06-30,2024-12-31,20260912,learned_order_extension,intercept,1,0.12819998354686354,0.1327178320249842,0.004517848478120645,-0.12819998354686354,-0.1327178320249842
2025-06-30,2024-12-31,20260912,learned_order_extension,decoded,25,0.7553128444481886,0.7073115280474699,0.3115289758635723,,
2025-06-30,2024-12-31,20260912,learned_order_extension,market,4,0.19992552970610852,0.17898073955897084,0.09281656368721192,,
2025-06-30,2024-12-31,20260912,learned_order_extension,vol,1,0.0287946602653379,0.03870175966058648,0.009907099395248576,,
2025-06-30,2024-12-31,20260912,learned_order_extension,order,1,0.17540051737207954,0.1359928685854057,0.03940764878667383,,
2025-06-30,2024-12-31,20260912,learned_order_offset,intercept,1,0.12328937925305299,0.13166202496312004,0.008372645710067059,-0.12328937925305299,-0.13166202496312004
2025-06-30,2024-12-31,20260912,learned_order_offset,decoded,25,0.7494582907129698,0.7060717817607598,0.30094278757112763,,
2025-06-30,2024-12-31,20260912,learned_order_offset,market,4,0.19868792211532413,0.18012392212880576,0.09084728642841293,,
2025-06-30,2024-12-31,20260912,learned_order_offset,vol,1,0.02732238361215982,0.03971399317001112,0.012391609557851298,,
2025-06-30,2024-12-31,20260912,learned_order_offset,order,1,0.17298973853976155,0.13525681561141306,0.037732922928348483,,
2025-09-30,2024-12-31,20260910,learned_market,intercept,1,0.1120144742804048,0.07016669422842893,0.04184778005197587,-0.1120144742804048,-0.07016669422842893
2025-09-30,2024-12-31,20260910,learned_market,decoded,25,0.8414258587483006,0.7542965882902127,0.40220498826424583,,
2025-09-30,2024-12-31,20260910,learned_market,market,4,0.2131978847738972,0.2284170623008502,0.12489840493337852,,
2025-09-30,2024-12-31,20260910,learned_market,vol,0,0.0,0.0,0.0,,
2025-09-30,2024-12-31,20260910,learned_market,order,0,0.0,0.0,0.0,,
2025-09-30,2024-12-31,20260910,learned_vol_interaction,intercept,1,0.11455730542619307,0.07045890703741559,0.04409839838877748,-0.11455730542619307,-0.07045890703741559
2025-09-30,2024-12-31,20260910,learned_vol_interaction,decoded,25,0.8484135721458371,0.7550988793043776,0.40355103914382395,,
2025-09-30,2024-12-31,20260910,learned_vol_interaction,market,4,0.21154111958849547,0.2279499761305859,0.12446045825191437,,
2025-09-30,2024-12-31,20260910,learned_vol_interaction,vol,1,0.15555798240568308,0.08037772158158137,0.07518026082410172,,
2025-09-30,2024-12-31,20260910,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2025-09-30,2024-12-31,20260910,learned_order_extension,intercept,1,0.11461010714748407,0.07038280026890795,0.04422730687857612,-0.11461010714748407,-0.07038280026890795
2025-09-30,2024-12-31,20260910,learned_order_extension,decoded,25,0.8493670472516841,0.7548854445781019,0.4069233917287388,,
2025-09-30,2024-12-31,20260910,learned_order_extension,market,4,0.21234102417124473,0.22834131307453198,0.12400628409245826,,
2025-09-30,2024-12-31,20260910,learned_order_extension,vol,1,0.1576171736456069,0.08113304916933917,0.07648412447626773,,
2025-09-30,2024-12-31,20260910,learned_order_extension,order,1,0.15180075173298135,0.081561226334758,0.07023952539822335,,
2025-09-30,2024-12-31,20260910,learned_order_offset,intercept,1,0.11455730542619307,0.07045890703741559,0.04409839838877748,-0.11455730542619307,-0.07045890703741559
2025-09-30,2024-12-31,20260910,learned_order_offset,decoded,25,0.8484135721458371,0.7550988793043776,0.40355103914382395,,
2025-09-30,2024-12-31,20260910,learned_order_offset,market,4,0.21154111958849547,0.2279499761305859,0.12446045825191437,,
2025-09-30,2024-12-31,20260910,learned_order_offset,vol,1,0.15555798240568308,0.08037772158158137,0.07518026082410172,,
2025-09-30,2024-12-31,20260910,learned_order_offset,order,1,0.15146740204620915,0.08148937192088254,0.0699780301253266,,
2025-09-30,2024-12-31,20260911,learned_market,intercept,1,0.11386925875866571,0.07241776947121693,0.04145148928744878,-0.11386925875866571,-0.07241776947121693
2025-09-30,2024-12-31,20260911,learned_market,decoded,25,0.8417160858597751,0.7588551912831586,0.3512565000474229,,
2025-09-30,2024-12-31,20260911,learned_market,market,4,0.22458733873888767,0.19554962697053616,0.14732363943210108,,
2025-09-30,2024-12-31,20260911,learned_market,vol,0,0.0,0.0,0.0,,
2025-09-30,2024-12-31,20260911,learned_market,order,0,0.0,0.0,0.0,,
