head_cutoff,encoder_cutoff,seed,group,parameter,dimensions,old_norm,new_norm,delta_norm,maximum_absolute_change,maximum_abs_log_ratio
2024-03-31,2023-12-31,20260912,market,sd,4,1.020683734807939,1.0173760922745223,0.018194089807646495,0.017961335974772175,0.05244862017724749
2024-03-31,2023-12-31,20260912,vol,ray,25,0.8083051358897143,0.7403412590438457,0.21075522069073863,0.10251040176646317,
2024-03-31,2023-12-31,20260912,vol,projection,30,1.183832286562752,1.1410461318913365,0.7819743307554505,0.4471613287505106,
2024-03-31,2023-12-31,20260912,vol,residual_mean,1,4.411482217053602e-17,1.764592886821441e-17,6.176075103875043e-17,6.176075103875043e-17,
2024-03-31,2023-12-31,20260912,vol,residual_sd,1,0.398424687591155,0.4340450311846013,0.03562034359344629,0.03562034359344629,0.08562979657188376
2024-03-31,2023-12-31,20260912,order,ray,25,0.8083051358897143,0.7403412590438457,0.21075522069073863,0.10251040176646317,
2024-03-31,2023-12-31,20260912,order,projection,31,0.10694984613427257,0.14117067793318616,0.05614277115483236,0.03177399713725036,
2024-03-31,2023-12-31,20260912,order,residual_mean,1,6.617223325580403e-18,2.5733646266146013e-18,9.190587952195005e-18,9.190587952195005e-18,
2024-03-31,2023-12-31,20260912,order,residual_sd,1,0.04604447679370437,0.048663608715636526,0.0026191319219321593,0.0026191319219321593,0.05532368028106121
2024-06-30,2023-12-31,20260910,rep,lower,25,4.414464002017411,4.429853349240484,0.027070601285009255,0.026892988681793017,
2024-06-30,2023-12-31,20260910,rep,upper,25,3.2685178398180916,3.2417689307582833,0.07510618966508154,0.03764606714248653,
2024-06-30,2023-12-31,20260910,rep,mean,25,2.255545439603153,2.2354552521216484,0.05583538760288953,0.023487622185387802,
2024-06-30,2023-12-31,20260910,rep,sd,25,1.5963057495519497,1.546067604404063,0.0563870844760188,0.023530918992575978,0.10334989284224994
2024-06-30,2023-12-31,20260910,market,lower,4,2.2198928618729705,2.216555266240087,0.009840863781426257,0.009840713048584693,
2024-06-30,2023-12-31,20260910,market,upper,4,2.6181719235812793,2.177010780844237,0.4417101889477536,0.39954220240332816,
2024-06-30,2023-12-31,20260910,market,mean,4,0.044758576635070206,0.04246050826015984,0.07940347338739048,0.07939522990351011,
2024-06-30,2023-12-31,20260910,market,sd,4,1.020683734807939,0.9849393633444574,0.038200729189934085,0.0290814141061696,0.07306944012878795
2024-06-30,2023-12-31,20260910,vol,ray,25,0.8852981566397865,0.9954925054438255,0.37032849498315545,0.17899303865574226,
2024-06-30,2023-12-31,20260910,vol,projection,30,2.361780671707871,2.363173513030116,1.0997305651985274,0.548987005489046,
2024-06-30,2023-12-31,20260910,vol,residual_mean,1,5.514352771317003e-16,1.4128438822073244e-16,6.927196653524327e-16,6.927196653524327e-16,
2024-06-30,2023-12-31,20260910,vol,residual_sd,1,0.4486201134939827,0.418712960902288,0.029907152591694686,0.029907152591694686,0.06899082957393807
2024-06-30,2023-12-31,20260910,order,ray,25,0.8852981566397865,0.9954925054438255,0.37032849498315545,0.17899303865574226,
2024-06-30,2023-12-31,20260910,order,projection,31,0.26141770751623367,0.2837079035559807,0.1350710001336603,0.06192259603032793,
2024-06-30,2023-12-31,20260910,order,residual_mean,1,2.867463441084841e-17,2.943424754598592e-18,2.573120965624982e-17,2.573120965624982e-17,
2024-06-30,2023-12-31,20260910,order,residual_sd,1,0.054289542865523066,0.05272150330123292,0.0015680395642901426,0.0015680395642901426,0.029308223042162827
2024-06-30,2023-12-31,20260911,rep,lower,25,5.726756393288138,5.7438308326432885,0.05410070528030859,0.03184631288051609,
2024-06-30,2023-12-31,20260911,rep,upper,25,3.4204029764807227,3.413013792464265,0.02116201571247905,0.013811640143394532,
2024-06-30,2023-12-31,20260911,rep,mean,25,1.907721149063521,1.9454391293547777,0.18428581935869265,0.10200722725765483,
2024-06-30,2023-12-31,20260911,rep,sd,25,2.7506734573466654,2.773232399247638,0.051577321848721276,0.02957547521259518,0.033980358773570404
2024-06-30,2023-12-31,20260911,market,lower,4,2.2198928618729705,2.216555266240087,0.009840863781426257,0.009840713048584693,
2024-06-30,2023-12-31,20260911,market,upper,4,2.6181719235812793,2.177010780844237,0.4417101889477536,0.39954220240332816,
2024-06-30,2023-12-31,20260911,market,mean,4,0.044758576635070206,0.04246050826015984,0.07940347338739048,0.07939522990351011,
2024-06-30,2023-12-31,20260911,market,sd,4,1.020683734807939,0.9849393633444574,0.038200729189934085,0.0290814141061696,0.07306944012878795
2024-06-30,2023-12-31,20260911,vol,ray,25,0.7440754833574748,0.7833583671733226,0.29492496355765835,0.1760925348945732,
2024-06-30,2023-12-31,20260911,vol,projection,30,2.3525716351715196,2.2102838177481754,0.5406028822904079,0.23881650236006483,
2024-06-30,2023-12-31,20260911,vol,residual_mean,1,9.293522537259589e-16,2.1531152079888704e-15,3.0824674617148292e-15,3.0824674617148292e-15,
2024-06-30,2023-12-31,20260911,vol,residual_sd,1,0.4510202182366225,0.43392567824790185,0.01709453998872068,0.01709453998872068,0.038638897131787225
2024-06-30,2023-12-31,20260911,order,ray,25,0.7440754833574748,0.7833583671733226,0.29492496355765835,0.1760925348945732,
2024-06-30,2023-12-31,20260911,order,projection,31,0.37689336939916623,0.2724302803039632,0.239039683253708,0.16607897506126246,
2024-06-30,2023-12-31,20260911,order,residual_mean,1,5.900357465309193e-17,2.0603973282190147e-17,7.960754793528208e-17,7.960754793528208e-17,
2024-06-30,2023-12-31,20260911,order,residual_sd,1,0.0485713983229084,0.04777487510645419,0.000796523216454216,0.000796523216454216,0.016534969871077
2024-06-30,2023-12-31,20260912,rep,lower,25,3.0501055041506238,3.0510766185371043,0.024829849164182412,0.02066338121891026,
2024-06-30,2023-12-31,20260912,rep,upper,25,2.792406671865791,2.801929278442426,0.02468416529974252,0.01809074997901916,
2024-06-30,2023-12-31,20260912,rep,mean,25,2.7225275624539664,2.7281657313231182,0.0415330514212411,0.021221745128144537,
2024-06-30,2023-12-31,20260912,rep,sd,25,0.6572918704870135,0.6562283057106372,0.006582239826740163,0.003288978822886812,0.0336163155644481
2024-06-30,2023-12-31,20260912,market,lower,4,2.2198928618729705,2.216555266240087,0.009840863781426257,0.009840713048584693,
2024-06-30,2023-12-31,20260912,market,upper,4,2.6181719235812793,2.177010780844237,0.4417101889477536,0.39954220240332816,
2024-06-30,2023-12-31,20260912,market,mean,4,0.044758576635070206,0.04246050826015984,0.07940347338739048,0.07939522990351011,
2024-06-30,2023-12-31,20260912,market,sd,4,1.020683734807939,0.9849393633444574,0.038200729189934085,0.0290814141061696,0.07306944012878795
2024-06-30,2023-12-31,20260912,vol,ray,25,0.8083051358897143,0.8671377557752588,0.3583573737309339,0.1463642291875015,
2024-06-30,2023-12-31,20260912,vol,projection,30,1.183832286562752,1.188867664989136,1.3348284971454665,0.8390861079311636,
2024-06-30,2023-12-31,20260912,vol,residual_mean,1,4.411482217053602e-17,7.064219411036622e-17,2.65273719398302e-17,2.65273719398302e-17,
2024-06-30,2023-12-31,20260912,vol,residual_sd,1,0.398424687591155,0.39057067302298687,0.007854014568168144,0.007854014568168144,0.01990955687844502
2024-06-30,2023-12-31,20260912,order,ray,25,0.8083051358897143,0.8671377557752588,0.3583573737309339,0.1463642291875015,
2024-06-30,2023-12-31,20260912,order,projection,31,0.10694984613427257,0.1641989187564518,0.0891215549855061,0.06259363143828628,
2024-06-30,2023-12-31,20260912,order,residual_mean,1,6.617223325580403e-18,1.4717123772992962e-17,2.1334347098573365e-17,2.1334347098573365e-17,
2024-06-30,2023-12-31,20260912,order,residual_sd,1,0.04604447679370437,0.05059679190627291,0.004552315112568546,0.004552315112568546,0.0942803570469071
2024-09-30,2023-12-31,20260910,rep,lower,25,4.414464002017411,4.425006327833431,0.035585097686996206,0.026159985065460134,
2024-09-30,2023-12-31,20260910,rep,upper,25,3.2685178398180916,3.241790070950007,0.0750626417608126,0.03763808727264406,
2024-09-30,2023-12-31,20260910,rep,mean,25,2.255545439603153,2.238378948000921,0.05851534459048637,0.023878946760191755,
2024-09-30,2023-12-31,20260910,rep,sd,25,1.5963057495519497,1.527222230543259,0.07280100801912819,0.03657012877624877,0.10120431535753108
2024-09-30,2023-12-31,20260910,market,lower,4,2.2198928618729705,2.2166047127132087,0.009782529480163185,0.009738829905579172,
2024-09-30,2023-12-31,20260910,market,upper,4,2.6181719235812793,2.1771155367015256,0.4415945672490032,0.3995253245899497,
2024-09-30,2023-12-31,20260910,market,mean,4,0.044758576635070206,0.10597003436216028,0.14538714134108502,0.14531718339668245,
2024-09-30,2023-12-31,20260910,market,sd,4,1.020683734807939,1.0181078693819292,0.029409453328383166,0.028498056863871246,0.08454760658509923
2024-09-30,2023-12-31,20260910,vol,ray,25,0.8852981566397865,0.9448385340682517,0.45506773249924565,0.19884083404450414,
2024-09-30,2023-12-31,20260910,vol,projection,30,2.361780671707871,2.225508339277126,1.1997166799377308,0.7110307983761858,
2024-09-30,2023-12-31,20260910,vol,residual_mean,1,5.514352771317003e-16,3.6823317566340184e-16,9.196684527951021e-16,9.196684527951021e-16,
2024-09-30,2023-12-31,20260910,vol,residual_sd,1,0.4486201134939827,0.4156411302333985,0.03297898326058418,0.03297898326058418,0.0763542369833544
2024-09-30,2023-12-31,20260910,order,ray,25,0.8852981566397865,0.9448385340682517,0.45506773249924565,0.19884083404450414,
2024-09-30,2023-12-31,20260910,order,projection,31,0.26141770751623367,0.3044590069101692,0.16871391009047793,0.07056161979455108,
2024-09-30,2023-12-31,20260910,order,residual_mean,1,2.867463441084841e-17,2.209399053980411e-17,6.580643871044301e-18,6.580643871044301e-18,
2024-09-30,2023-12-31,20260910,order,residual_sd,1,0.054289542865523066,0.053669392637888585,0.0006201502276344806,0.0006201502276344806,0.011488758127230353
2024-09-30,2023-12-31,20260911,rep,lower,25,5.726756393288138,5.714706918581776,0.09397227219871587,0.0732404422760009,
2024-09-30,2023-12-31,20260911,rep,upper,25,3.4204029764807227,3.412217060732574,0.02682223958681073,0.013896086812019426,
2024-09-30,2023-12-31,20260911,rep,mean,25,1.907721149063521,1.9300261230829343,0.1392310989197916,0.08339662208482516,
2024-09-30,2023-12-31,20260911,rep,sd,25,2.7506734573466654,2.770782069543109,0.043464134067635316,0.02386759446933473,0.044808267125555266
2024-09-30,2023-12-31,20260911,market,lower,4,2.2198928618729705,2.2166047127132087,0.009782529480163185,0.009738829905579172,
2024-09-30,2023-12-31,20260911,market,upper,4,2.6181719235812793,2.1771155367015256,0.4415945672490032,0.3995253245899497,
2024-09-30,2023-12-31,20260911,market,mean,4,0.044758576635070206,0.10597003436216028,0.14538714134108502,0.14531718339668245,
2024-09-30,2023-12-31,20260911,market,sd,4,1.020683734807939,1.0181078693819292,0.029409453328383166,0.028498056863871246,0.08454760658509923
2024-09-30,2023-12-31,20260911,vol,ray,25,0.7440754833574748,0.8208526023370852,0.38346880893850965,0.21327757173654732,
2024-09-30,2023-12-31,20260911,vol,projection,30,2.3525716351715196,2.138783330303865,0.897269209033619,0.38144100540537484,
2024-09-30,2023-12-31,20260911,vol,residual_mean,1,9.293522537259589e-16,1.5318500107597516e-16,1.0825372548019341e-15,1.0825372548019341e-15,
2024-09-30,2023-12-31,20260911,vol,residual_sd,1,0.4510202182366225,0.4765982406874297,0.025578022450807147,0.025578022450807147,0.05516170498521146
2024-09-30,2023-12-31,20260911,order,ray,25,0.7440754833574748,0.8208526023370852,0.38346880893850965,0.21327757173654732,
2024-09-30,2023-12-31,20260911,order,projection,31,0.37689336939916623,0.30658357761036154,0.21762073909370128,0.14265594009592267,
2024-09-30,2023-12-31,20260911,order,residual_mean,1,5.900357465309193e-17,3.019512040439895e-17,2.880845424869298e-17,2.880845424869298e-17,
2024-09-30,2023-12-31,20260911,order,residual_sd,1,0.0485713983229084,0.05391488139377779,0.00534348307086939,0.00534348307086939,0.10437168666627913
2024-09-30,2023-12-31,20260912,rep,lower,25,3.0501055041506238,3.0503497457904283,0.02610406045306767,0.020666416287422218,
2024-09-30,2023-12-31,20260912,rep,upper,25,2.792406671865791,2.802058749230644,0.02670835172984625,0.018754282593727134,
2024-09-30,2023-12-31,20260912,rep,mean,25,2.7225275624539664,2.7274487842657646,0.05001035090223853,0.024760620755523405,
2024-09-30,2023-12-31,20260912,rep,sd,25,0.6572918704870135,0.6588799479737596,0.0068329267558915295,0.0038798098569397532,0.02362084111950963
2024-09-30,2023-12-31,20260912,market,lower,4,2.2198928618729705,2.2166047127132087,0.009782529480163185,0.009738829905579172,
2024-09-30,2023-12-31,20260912,market,upper,4,2.6181719235812793,2.1771155367015256,0.4415945672490032,0.3995253245899497,
2024-09-30,2023-12-31,20260912,market,mean,4,0.044758576635070206,0.10597003436216028,0.14538714134108502,0.14531718339668245,
2024-09-30,2023-12-31,20260912,market,sd,4,1.020683734807939,1.0181078693819292,0.029409453328383166,0.028498056863871246,0.08454760658509923
2024-09-30,2023-12-31,20260912,vol,ray,25,0.8083051358897143,0.8781747123671237,0.42147493991532453,0.16121977232494022,
2024-09-30,2023-12-31,20260912,vol,projection,30,1.183832286562752,1.0243841781760692,0.9518229151431592,0.5838859236461109,
2024-09-30,2023-12-31,20260912,vol,residual_mean,1,4.411482217053602e-17,6.186317351145151e-17,1.0597799568198752e-16,1.0597799568198752e-16,
2024-09-30,2023-12-31,20260912,vol,residual_sd,1,0.398424687591155,0.3563274945298891,0.042097193061265914,0.042097193061265914,0.11166825420392877
2024-09-30,2023-12-31,20260912,order,ray,25,0.8083051358897143,0.8781747123671237,0.42147493991532453,0.16121977232494022,
2024-09-30,2023-12-31,20260912,order,projection,31,0.10694984613427257,0.1235506779672197,0.10227651710893326,0.05870353197836544,
2024-09-30,2023-12-31,20260912,order,residual_mean,1,6.617223325580403e-18,2.9458654053072148e-18,3.671357920273188e-18,3.671357920273188e-18,
2024-09-30,2023-12-31,20260912,order,residual_sd,1,0.04604447679370437,0.04314520192347841,0.002899274870225954,0.002899274870225954,0.06503660011239104
2024-12-31,2024-12-31,20260910,rep,lower,25,5.690558800692857,5.690558800692857,0.0,0.0,
2024-12-31,2024-12-31,20260910,rep,upper,25,3.93586398937292,3.93586398937292,0.0,0.0,
2024-12-31,2024-12-31,20260910,rep,mean,25,2.7115234851222785,2.7115234851222785,0.0,0.0,
2024-12-31,2024-12-31,20260910,rep,sd,25,2.2301125561782134,2.2301125561782134,0.0,0.0,0.0
2024-12-31,2024-12-31,20260910,market,lower,4,2.2194912040068546,2.2194912040068546,0.0,0.0,
2024-12-31,2024-12-31,20260910,market,upper,4,2.26625503617531,2.26625503617531,0.0,0.0,
2024-12-31,2024-12-31,20260910,market,mean,4,0.08329689672860097,0.08329689672860097,0.0,0.0,
2024-12-31,2024-12-31,20260910,market,sd,4,1.0432639122276792,1.0432639122276792,0.0,0.0,0.0
2024-12-31,2024-12-31,20260910,vol,ray,25,0.8414258587483006,0.8414258587483006,0.0,0.0,
2024-12-31,2024-12-31,20260910,vol,projection,30,1.2644186186238027,1.2644186186238027,0.0,0.0,
2024-12-31,2024-12-31,20260910,vol,residual_mean,1,8.543009675390923e-17,8.543009675390923e-17,0.0,0.0,
2024-12-31,2024-12-31,20260910,vol,residual_sd,1,0.3670006489001501,0.3670006489001501,0.0,0.0,0.0
2024-12-31,2024-12-31,20260910,order,ray,25,0.8414258587483006,0.8414258587483006,0.0,0.0,
2024-12-31,2024-12-31,20260910,order,projection,31,0.14812628463071037,0.14812628463071037,0.0,0.0,
2024-12-31,2024-12-31,20260910,order,residual_mean,1,3.1668053107052556e-17,3.1668053107052556e-17,0.0,0.0,
2024-12-31,2024-12-31,20260910,order,residual_sd,1,0.04740496344952407,0.04740496344952407,0.0,0.0,0.0
2024-12-31,2024-12-31,20260911,rep,lower,25,2.2326632292514113,2.2326632292514113,0.0,0.0,
2024-12-31,2024-12-31,20260911,rep,upper,25,2.8157665763627646,2.8157665763627646,0.0,0.0,
2024-12-31,2024-12-31,20260911,rep,mean,25,1.7702061365016932,1.7702061365016932,0.0,0.0,
2024-12-31,2024-12-31,20260911,rep,sd,25,1.0328122378280102,1.0328122378280102,0.0,0.0,0.0
2024-12-31,2024-12-31,20260911,market,lower,4,2.2194912040068546,2.2194912040068546,0.0,0.0,
2024-12-31,2024-12-31,20260911,market,upper,4,2.26625503617531,2.26625503617531,0.0,0.0,
2024-12-31,2024-12-31,20260911,market,mean,4,0.08329689672860097,0.08329689672860097,0.0,0.0,
2024-12-31,2024-12-31,20260911,market,sd,4,1.0432639122276792,1.0432639122276792,0.0,0.0,0.0
2024-12-31,2024-12-31,20260911,vol,ray,25,0.8417160858597751,0.8417160858597751,0.0,0.0,
2024-12-31,2024-12-31,20260911,vol,projection,30,1.2902419301101298,1.2902419301101298,0.0,0.0,
2024-12-31,2024-12-31,20260911,vol,residual_mean,1,5.184723113340698e-16,5.184723113340698e-16,0.0,0.0,
2024-12-31,2024-12-31,20260911,vol,residual_sd,1,0.33972940638140636,0.33972940638140636,0.0,0.0,0.0
2024-12-31,2024-12-31,20260911,order,ray,25,0.8417160858597751,0.8417160858597751,0.0,0.0,
2024-12-31,2024-12-31,20260911,order,projection,31,0.16477233139773945,0.16477233139773945,0.0,0.0,
2024-12-31,2024-12-31,20260911,order,residual_mean,1,1.8964008546665195e-17,1.8964008546665195e-17,0.0,0.0,
2024-12-31,2024-12-31,20260911,order,residual_sd,1,0.040058408523366076,0.040058408523366076,0.0,0.0,0.0
2024-12-31,2024-12-31,20260912,rep,lower,25,3.66591104088891,3.66591104088891,0.0,0.0,
2024-12-31,2024-12-31,20260912,rep,upper,25,4.476944912905843,4.476944912905843,0.0,0.0,
2024-12-31,2024-12-31,20260912,rep,mean,25,2.593249842084696,2.593249842084696,0.0,0.0,
2024-12-31,2024-12-31,20260912,rep,sd,25,1.9955431715856562,1.9955431715856562,0.0,0.0,0.0
2024-12-31,2024-12-31,20260912,market,lower,4,2.2194912040068546,2.2194912040068546,0.0,0.0,
2024-12-31,2024-12-31,20260912,market,upper,4,2.26625503617531,2.26625503617531,0.0,0.0,
2024-12-31,2024-12-31,20260912,market,mean,4,0.08329689672860097,0.08329689672860097,0.0,0.0,
2024-12-31,2024-12-31,20260912,market,sd,4,1.0432639122276792,1.0432639122276792,0.0,0.0,0.0
2024-12-31,2024-12-31,20260912,vol,ray,25,0.7486231234104654,0.7486231234104654,0.0,0.0,
2024-12-31,2024-12-31,20260912,vol,projection,30,2.0677825352758323,2.0677825352758323,0.0,0.0,
2024-12-31,2024-12-31,20260912,vol,residual_mean,1,1.4729327026536074e-18,1.4729327026536074e-18,0.0,0.0,
2024-12-31,2024-12-31,20260912,vol,residual_sd,1,0.5882731081390806,0.5882731081390806,0.0,0.0,0.0
2024-12-31,2024-12-31,20260912,order,ray,25,0.7486231234104654,0.7486231234104654,0.0,0.0,
2024-12-31,2024-12-31,20260912,order,projection,31,0.32230277505535765,0.32230277505535765,0.0,0.0,
2024-12-31,2024-12-31,20260912,order,residual_mean,1,4.418798107960822e-18,4.418798107960822e-18,0.0,0.0,
2024-12-31,2024-12-31,20260912,order,residual_sd,1,0.06584097543727384,0.06584097543727384,0.0,0.0,0.0
2025-03-31,2024-12-31,20260910,rep,lower,25,5.690558800692857,5.693514555953554,0.03441684063227941,0.029895409345626844,
2025-03-31,2024-12-31,20260910,rep,upper,25,3.93586398937292,3.934827781705161,0.005430565944342644,0.003366990089416433,
2025-03-31,2024-12-31,20260910,rep,mean,25,2.7115234851222785,2.6902838160510365,0.04798614168444959,0.02527075067886656,
2025-03-31,2024-12-31,20260910,rep,sd,25,2.2301125561782134,2.23444634604207,0.0182830921162491,0.010739651797157912,0.042676188168160184
2025-03-31,2024-12-31,20260910,market,lower,4,2.2194912040068546,2.219519207541148,3.6773638792328436e-05,3.1974745311358355e-05,
2025-03-31,2024-12-31,20260910,market,upper,4,2.26625503617531,2.266401831202926,0.0002885602798678339,0.0002880516297256719,
2025-03-31,2024-12-31,20260910,market,mean,4,0.08329689672860097,0.10277646928014703,0.02115200518703386,0.020195873795510577,
2025-03-31,2024-12-31,20260910,market,sd,4,1.0432639122276792,1.0317546906218558,0.012454953023565954,0.009317880180532478,0.07960922667174875
2025-03-31,2024-12-31,20260910,vol,ray,25,0.8414258587483006,0.8523996722529011,0.24661140629771278,0.11856586608247272,
2025-03-31,2024-12-31,20260910,vol,projection,30,1.2644186186238027,1.3171983077483072,0.5152680823194619,0.3001409609148862,
2025-03-31,2024-12-31,20260910,vol,residual_mean,1,8.543009675390923e-17,1.0540208632125967e-16,1.908321830751689e-16,1.908321830751689e-16,
2025-03-31,2024-12-31,20260910,vol,residual_sd,1,0.3670006489001501,0.39408466689478183,0.027084017994631726,0.027084017994631726,0.07120216063484266
2025-03-31,2024-12-31,20260910,order,ray,25,0.8414258587483006,0.8523996722529011,0.24661140629771278,0.11856586608247272,
2025-03-31,2024-12-31,20260910,order,projection,31,0.14812628463071037,0.12404182514346551,0.05875345930092482,0.03428496958421349,
2025-03-31,2024-12-31,20260910,order,residual_mean,1,3.1668053107052556e-17,5.749204708432346e-17,2.582399397727091e-17,2.582399397727091e-17,
2025-03-31,2024-12-31,20260910,order,residual_sd,1,0.04740496344952407,0.04887498464032251,0.0014700211907984345,0.0014700211907984345,0.03053876669710931
2025-03-31,2024-12-31,20260911,rep,lower,25,2.2326632292514113,2.2392319807486323,0.014718579585200403,0.00991653084754951,
2025-03-31,2024-12-31,20260911,rep,upper,25,2.8157665763627646,2.800723698993717,0.031368626847905194,0.017831447124480926,
2025-03-31,2024-12-31,20260911,rep,mean,25,1.7702061365016932,1.7764541349471006,0.06038388032574571,0.023675212964221037,
2025-03-31,2024-12-31,20260911,rep,sd,25,1.0328122378280102,1.0135062263946812,0.023590177285017215,0.009414696038171105,0.04125298169870716
2025-03-31,2024-12-31,20260911,market,lower,4,2.2194912040068546,2.219519207541148,3.6773638792328436e-05,3.1974745311358355e-05,
2025-03-31,2024-12-31,20260911,market,upper,4,2.26625503617531,2.266401831202926,0.0002885602798678339,0.0002880516297256719,
2025-03-31,2024-12-31,20260911,market,mean,4,0.08329689672860097,0.10277646928014703,0.02115200518703386,0.020195873795510577,
2025-03-31,2024-12-31,20260911,market,sd,4,1.0432639122276792,1.0317546906218558,0.012454953023565954,0.009317880180532478,0.07960922667174875
2025-03-31,2024-12-31,20260911,vol,ray,25,0.8417160858597751,0.8649439019594991,0.2600938799312901,0.1680607286909278,
2025-03-31,2024-12-31,20260911,vol,projection,30,1.2902419301101298,1.6519675202678692,0.6846645724122122,0.33258046009085007,
2025-03-31,2024-12-31,20260911,vol,residual_mean,1,5.184723113340698e-16,4.0097017453682003e-16,1.1750213679724977e-16,1.1750213679724977e-16,
2025-03-31,2024-12-31,20260911,vol,residual_sd,1,0.33972940638140636,0.3772857752794573,0.03755636889805092,0.03755636889805092,0.10485348774785051
2025-03-31,2024-12-31,20260911,order,ray,25,0.8417160858597751,0.8649439019594991,0.2600938799312901,0.1680607286909278,
2025-03-31,2024-12-31,20260911,order,projection,31,0.16477233139773945,0.16774822088914174,0.05606164142164792,0.032946265583122816,
2025-03-31,2024-12-31,20260911,order,residual_mean,1,1.8964008546665195e-17,6.910101813019647e-17,8.806502667686166e-17,8.806502667686166e-17,
2025-03-31,2024-12-31,20260911,order,residual_sd,1,0.040058408523366076,0.04261414495031089,0.0025557364269448157,0.0025557364269448157,0.06184763712533247
2025-03-31,2024-12-31,20260912,rep,lower,25,3.66591104088891,3.658381531426828,0.031258833553833965,0.021547538042068437,
2025-03-31,2024-12-31,20260912,rep,upper,25,4.476944912905843,4.454278678829626,0.055423430404714966,0.03506702542305007,
2025-03-31,2024-12-31,20260912,rep,mean,25,2.593249842084696,2.5971938006361825,0.09176418821558854,0.05592019082012234,
2025-03-31,2024-12-31,20260912,rep,sd,25,1.9955431715856562,1.9639043802032399,0.046132693853722956,0.03143175229990658,0.05287118916709559
2025-03-31,2024-12-31,20260912,market,lower,4,2.2194912040068546,2.219519207541148,3.6773638792328436e-05,3.1974745311358355e-05,
2025-03-31,2024-12-31,20260912,market,upper,4,2.26625503617531,2.266401831202926,0.0002885602798678339,0.0002880516297256719,
2025-03-31,2024-12-31,20260912,market,mean,4,0.08329689672860097,0.10277646928014703,0.02115200518703386,0.020195873795510577,
2025-03-31,2024-12-31,20260912,market,sd,4,1.0432639122276792,1.0317546906218558,0.012454953023565954,0.009317880180532478,0.07960922667174875
2025-03-31,2024-12-31,20260912,vol,ray,25,0.7486231234104654,0.745492662700767,0.2552717743737685,0.11000320381913387,
2025-03-31,2024-12-31,20260912,vol,projection,30,2.0677825352758323,2.2406348311186504,0.860297886495005,0.3501590131473253,
2025-03-31,2024-12-31,20260912,vol,residual_mean,1,1.4729327026536074e-18,1.533121255581959e-16,1.547850582608495e-16,1.547850582608495e-16,
2025-03-31,2024-12-31,20260912,vol,residual_sd,1,0.5882731081390806,0.5741158846274939,0.01415722351158677,0.01415722351158677,0.024360044152744693
2025-03-31,2024-12-31,20260912,order,ray,25,0.7486231234104654,0.745492662700767,0.2552717743737685,0.11000320381913387,
2025-03-31,2024-12-31,20260912,order,projection,31,0.32230277505535765,0.2875438452902739,0.07320204786105121,0.04067016061453278,
2025-03-31,2024-12-31,20260912,order,residual_mean,1,4.418798107960822e-18,2.3955019618468108e-18,6.814300069807633e-18,6.814300069807633e-18,
2025-03-31,2024-12-31,20260912,order,residual_sd,1,0.06584097543727384,0.06625774837349191,0.0004167729362180711,0.0004167729362180711,0.0063100430809483014
2025-06-30,2024-12-31,20260910,rep,lower,25,5.690558800692857,5.682596192385933,0.09059632478230906,0.04889105260372159,
2025-06-30,2024-12-31,20260910,rep,upper,25,3.93586398937292,3.934543757256584,0.007798939946052167,0.0034778356552124245,
2025-06-30,2024-12-31,20260910,rep,mean,25,2.7115234851222785,2.675936072686967,0.10007747367425782,0.04896816826281852,
2025-06-30,2024-12-31,20260910,rep,sd,25,2.2301125561782134,2.2509063209759548,0.03661539826029287,0.018216295938171034,0.08152737719123607
2025-06-30,2024-12-31,20260910,market,lower,4,2.2194912040068546,2.219928203624543,0.0017358008271396964,0.0012900940161794106,
2025-06-30,2024-12-31,20260910,market,upper,4,2.26625503617531,2.26625503617531,0.0,0.0,
2025-06-30,2024-12-31,20260910,market,mean,4,0.08329689672860097,0.11063194476300368,0.029218577225463643,0.02818276755980395,
2025-06-30,2024-12-31,20260910,market,sd,4,1.0432639122276792,1.0182235424940949,0.025070562969543988,0.02324337984195901,0.056660606629776664
2025-06-30,2024-12-31,20260910,vol,ray,25,0.8414258587483006,0.8870880648204763,0.3976695629391505,0.2543645605201847,
2025-06-30,2024-12-31,20260910,vol,projection,30,1.2644186186238027,1.1869411958119342,0.8361597275411806,0.4446935988303352,
2025-06-30,2024-12-31,20260910,vol,residual_mean,1,8.543009675390923e-17,7.953836594329479e-17,5.8917308106144396e-18,5.8917308106144396e-18,
2025-06-30,2024-12-31,20260910,vol,residual_sd,1,0.3670006489001501,0.3736295255566309,0.00662887665648082,0.00662887665648082,0.01790111692118775
2025-06-30,2024-12-31,20260910,order,ray,25,0.8414258587483006,0.8870880648204763,0.3976695629391505,0.2543645605201847,
2025-06-30,2024-12-31,20260910,order,projection,31,0.14812628463071037,0.11255415929868133,0.08974158529339922,0.030901280252478493,
2025-06-30,2024-12-31,20260910,order,residual_mean,1,3.1668053107052556e-17,1.3256394323882466e-17,1.8411658783170088e-17,1.8411658783170088e-17,
2025-06-30,2024-12-31,20260910,order,residual_sd,1,0.04740496344952407,0.042862274240249354,0.004542689209274718,0.004542689209274718,0.10073488663783374
2025-06-30,2024-12-31,20260911,rep,lower,25,2.2326632292514113,2.2611197169183104,0.0707587475630241,0.042216664552688576,
2025-06-30,2024-12-31,20260911,rep,upper,25,2.8157665763627646,2.807609097664912,0.034844455398904774,0.017935231328010115,
