cutoff,year,method,seed,source,target,source_n,target_n,status,overall_delta,composition,within_state
2026-03-31,2026,learned_market,20260911,daily,future,56,11,defined,0.42716722362965015,0.41312703640956705,0.014040187220083086
2026-03-31,2026,learned_market,20260912,daily,friday,56,11,defined,-0.07051670443411989,0.01341422797734039,-0.08393093241146027
2026-03-31,2026,learned_market,20260912,friday,future,11,11,target_state_absent_in_source,0.4631540700503149,,
2026-03-31,2026,learned_market,20260912,daily,future,56,11,defined,0.392637365616195,0.4496661456538741,-0.05702878003767908
2026-03-31,2026,learned_market,-1,daily,friday,56,11,defined,-0.07753684805553952,0.014181490091864023,-0.09171833814740353
2026-03-31,2026,learned_market,-1,friday,future,11,11,target_state_absent_in_source,0.4570583592114629,,
2026-03-31,2026,learned_market,-1,daily,future,56,11,defined,0.37952151115592336,0.43935858748492007,-0.059837076328996736
2026-03-31,2026,learned_vol_interaction,20260910,daily,friday,56,11,defined,-0.06829365515074003,0.01583250168573743,-0.08412615683647745
2026-03-31,2026,learned_vol_interaction,20260910,friday,future,11,11,target_state_absent_in_source,0.3849007648563025,,
2026-03-31,2026,learned_vol_interaction,20260910,daily,future,56,11,defined,0.3166071097055625,0.45418086456922546,-0.13757375486366302
2026-03-31,2026,learned_vol_interaction,20260911,daily,friday,56,11,defined,-0.09307158617373436,0.013244110045091259,-0.10631569621882563
2026-03-31,2026,learned_vol_interaction,20260911,friday,future,11,11,target_state_absent_in_source,0.515214924516907,,
2026-03-31,2026,learned_vol_interaction,20260911,daily,future,56,11,defined,0.4221433383431726,0.415273652341293,0.00686968600187958
2026-03-31,2026,learned_vol_interaction,20260912,daily,friday,56,11,defined,-0.06580094795075123,0.013729861406039486,-0.07953080935679069
2026-03-31,2026,learned_vol_interaction,20260912,friday,future,11,11,target_state_absent_in_source,0.460163471058143,,
2026-03-31,2026,learned_vol_interaction,20260912,daily,future,56,11,defined,0.3943625231073917,0.45312612673485186,-0.05876360362746019
2026-03-31,2026,learned_vol_interaction,-1,daily,friday,56,11,defined,-0.07572206309174187,0.014268824378956057,-0.08999088747069794
2026-03-31,2026,learned_vol_interaction,-1,friday,future,11,11,target_state_absent_in_source,0.45342638681045083,,
2026-03-31,2026,learned_vol_interaction,-1,daily,future,56,11,defined,0.377704323718709,0.4408602145484568,-0.06315589082974782
2026-03-31,2026,learned_order_extension,20260910,daily,friday,56,11,defined,-0.070054073279779,0.015721002137262966,-0.08577507541704199
2026-03-31,2026,learned_order_extension,20260910,friday,future,11,11,target_state_absent_in_source,0.40314459107812906,,
2026-03-31,2026,learned_order_extension,20260910,daily,future,56,11,defined,0.33309051779835,0.4546086421709338,-0.12151812437258375
2026-03-31,2026,learned_order_extension,20260911,daily,friday,56,11,defined,-0.09611173354489823,0.013901397938036863,-0.11001313148293514
2026-03-31,2026,learned_order_extension,20260911,friday,future,11,11,target_state_absent_in_source,0.544860819781559,,
2026-03-31,2026,learned_order_extension,20260911,daily,future,56,11,defined,0.4487490862366607,0.3970672946920331,0.051681791544627625
2026-03-31,2026,learned_order_extension,20260912,daily,friday,56,11,defined,-0.062267067667663475,0.013312418093230078,-0.07557948576089356
2026-03-31,2026,learned_order_extension,20260912,friday,future,11,11,target_state_absent_in_source,0.47385326715157133,,
2026-03-31,2026,learned_order_extension,20260912,daily,future,56,11,defined,0.41158619948390784,0.4581085959281392,-0.04652239644423142
2026-03-31,2026,learned_order_extension,-1,daily,friday,56,11,defined,-0.07614429149744692,0.014311606056176634,-0.09045589755362354
2026-03-31,2026,learned_order_extension,-1,friday,future,11,11,target_state_absent_in_source,0.47395289267041973,,
2026-03-31,2026,learned_order_extension,-1,daily,future,56,11,defined,0.39780860117297284,0.43659484426370204,-0.0387862430907292
2026-03-31,2026,learned_order_offset,20260910,daily,friday,56,11,defined,-0.0702127992524359,0.015662202704621677,-0.08587500195705758
2026-03-31,2026,learned_order_offset,20260910,friday,future,11,11,target_state_absent_in_source,0.4036837070587011,,
2026-03-31,2026,learned_order_offset,20260910,daily,future,56,11,defined,0.3334709078062652,0.4549647676895901,-0.12149385988332491
2026-03-31,2026,learned_order_offset,20260911,daily,friday,56,11,defined,-0.09604059297546669,0.013922118689171878,-0.10996271166463858
2026-03-31,2026,learned_order_offset,20260911,friday,future,11,11,target_state_absent_in_source,0.5445299509310576,,
2026-03-31,2026,learned_order_offset,20260911,daily,future,56,11,defined,0.4484893579555909,0.3969259212329109,0.05156343672268003
2026-03-31,2026,learned_order_offset,20260912,daily,friday,56,11,defined,-0.06226054644400404,0.013318008475361087,-0.07557855491936515
2026-03-31,2026,learned_order_offset,20260912,friday,future,11,11,target_state_absent_in_source,0.4739185761737457,,
2026-03-31,2026,learned_order_offset,20260912,daily,future,56,11,defined,0.4116580297297417,0.4580514032704579,-0.04639337354071614
2026-03-31,2026,learned_order_offset,-1,daily,friday,56,11,defined,-0.07617131289063554,0.014300776623051547,-0.0904720895136871
2026-03-31,2026,learned_order_offset,-1,friday,future,11,11,target_state_absent_in_source,0.47404407805450144,,
2026-03-31,2026,learned_order_offset,-1,daily,future,56,11,defined,0.39787276516386594,0.43664736406431964,-0.03877459890045376
2026-06-30,2026,learned_market,20260910,daily,friday,116,22,defined,-0.046699660617198775,0.010475210302813818,-0.0571748709200126
2026-06-30,2026,learned_market,20260910,friday,future,22,8,defined,-0.32497144741953854,0.1637094336854713,-0.48868088110500985
2026-06-30,2026,learned_market,20260910,daily,future,116,8,defined,-0.3716711080367373,0.26847716684808953,-0.6401482748848268
2026-06-30,2026,learned_market,20260911,daily,friday,116,22,defined,-0.046718608045195606,0.007012131676808933,-0.053730739722004525
2026-06-30,2026,learned_market,20260911,friday,future,22,8,defined,-0.24350089662223676,0.21232455345598122,-0.455825450078218
2026-06-30,2026,learned_market,20260911,daily,future,116,8,defined,-0.29021950466743235,0.28074490775528405,-0.5709644124227164
2026-06-30,2026,learned_market,20260912,daily,friday,116,22,defined,-0.02661436012390332,0.009916843003524014,-0.03653120312742734
2026-06-30,2026,learned_market,20260912,friday,future,22,8,defined,-0.307609476360849,0.2160953157406753,-0.5237047921015243
2026-06-30,2026,learned_market,20260912,daily,future,116,8,defined,-0.33422383648475235,0.3006484642650055,-0.6348723007497579
2026-06-30,2026,learned_market,-1,daily,friday,116,22,defined,-0.040010876262099204,0.009134728327715594,-0.049145604589814804
2026-06-30,2026,learned_market,-1,friday,future,22,8,defined,-0.2920272734675414,0.19737643429404259,-0.48940370776158404
2026-06-30,2026,learned_market,-1,daily,future,116,8,defined,-0.33203814972964063,0.28329017962279307,-0.6153283293524338
2026-06-30,2026,learned_vol_interaction,20260910,daily,friday,116,22,defined,-0.04592008968992231,0.010534826728819833,-0.05645491641874214
2026-06-30,2026,learned_vol_interaction,20260910,friday,future,22,8,defined,-0.32576432576982295,0.16253761221258656,-0.4883019379824095
2026-06-30,2026,learned_vol_interaction,20260910,daily,future,116,8,defined,-0.3716844154597453,0.26693776230460775,-0.638622177764353
2026-06-30,2026,learned_vol_interaction,20260911,daily,friday,116,22,defined,-0.04798926154869904,0.006895269401659698,-0.05488453095035875
2026-06-30,2026,learned_vol_interaction,20260911,friday,future,22,8,defined,-0.2583586243125615,0.2103905466943672,-0.4687491710069288
2026-06-30,2026,learned_vol_interaction,20260911,daily,future,116,8,defined,-0.3063478858612606,0.2799307258196648,-0.5862786116809253
2026-06-30,2026,learned_vol_interaction,20260912,daily,friday,116,22,defined,-0.023405914128943925,0.009187459804620813,-0.03259337393356473
2026-06-30,2026,learned_vol_interaction,20260912,friday,future,22,8,defined,-0.3262301961183829,0.20141034816728343,-0.5276405442856663
2026-06-30,2026,learned_vol_interaction,20260912,daily,future,116,8,defined,-0.34963611024732677,0.28682655002236385,-0.6364626602696906
2026-06-30,2026,learned_vol_interaction,-1,daily,friday,116,22,defined,-0.039105088455855086,0.008872518645033451,-0.04797760710088855
2026-06-30,2026,learned_vol_interaction,-1,friday,future,22,8,defined,-0.3034510487335891,0.1914461690247457,-0.4948972177583348
2026-06-30,2026,learned_vol_interaction,-1,daily,future,116,8,defined,-0.34255613718944417,0.2778983460488789,-0.6204544832383231
2026-06-30,2026,learned_order_extension,20260910,daily,friday,116,22,defined,-0.04137035506263254,0.010677364854051115,-0.05204771991668366
2026-06-30,2026,learned_order_extension,20260910,friday,future,22,8,defined,-0.31291078960952295,0.17525688708409706,-0.48816767669362005
2026-06-30,2026,learned_order_extension,20260910,daily,future,116,8,defined,-0.3542811446721555,0.26848881764632,-0.6227699623184755
2026-06-30,2026,learned_order_extension,20260911,daily,friday,116,22,defined,-0.051407299197446424,0.006055366708521795,-0.057462665905968234
2026-06-30,2026,learned_order_extension,20260911,friday,future,22,8,defined,-0.24071891485915348,0.21585414246839976,-0.45657305732755327
2026-06-30,2026,learned_order_extension,20260911,daily,future,116,8,defined,-0.2921262140565999,0.28178357529843195,-0.5739097893550318
2026-06-30,2026,learned_order_extension,20260912,daily,friday,116,22,defined,-0.017761326834805843,0.009405154396432629,-0.027166481231238465
2026-06-30,2026,learned_order_extension,20260912,friday,future,22,8,defined,-0.3260834363465154,0.21876636458902243,-0.5448498009355378
2026-06-30,2026,learned_order_extension,20260912,daily,future,116,8,defined,-0.3438447631813212,0.30644966787361616,-0.6502944310549372
2026-06-30,2026,learned_order_extension,-1,daily,friday,116,22,defined,-0.03684632703162827,0.008712628653001845,-0.045558955684630115
2026-06-30,2026,learned_order_extension,-1,friday,future,22,8,defined,-0.29323771360506395,0.20329246471383974,-0.49653017831890367
2026-06-30,2026,learned_order_extension,-1,daily,future,116,8,defined,-0.3300840406366922,0.2855740202727893,-0.6156580609094815
2026-06-30,2026,learned_order_offset,20260910,daily,friday,116,22,defined,-0.04136832067367077,0.010659552774050158,-0.05202787344772092
2026-06-30,2026,learned_order_offset,20260910,friday,future,22,8,defined,-0.31227095505749813,0.1755987903448149,-0.4878697454023131
2026-06-30,2026,learned_order_offset,20260910,daily,future,116,8,defined,-0.35363927573116893,0.26869596555206854,-0.6223352412832375
2026-06-30,2026,learned_order_offset,20260911,daily,friday,116,22,defined,-0.051426874345839715,0.0060680983818573765,-0.057494972727697116
2026-06-30,2026,learned_order_offset,20260911,friday,future,22,8,defined,-0.24095974897931496,0.21574312700501194,-0.45670287598432696
2026-06-30,2026,learned_order_offset,20260911,daily,future,116,8,defined,-0.2923866233251547,0.2817277876280432,-0.5741144109531978
2026-06-30,2026,learned_order_offset,20260912,daily,friday,116,22,defined,-0.017781959315248855,0.009395014710598976,-0.027176974025847823
2026-06-30,2026,learned_order_offset,20260912,friday,future,22,8,defined,-0.3261198856573082,0.2185887492996637,-0.544708634956972
2026-06-30,2026,learned_order_offset,20260912,daily,future,116,8,defined,-0.34390184497255705,0.3062639397859512,-0.6501657847585081
2026-06-30,2026,learned_order_offset,-1,daily,friday,116,22,defined,-0.036859051444919744,0.008707555288835503,-0.04556660673375526
2026-06-30,2026,learned_order_offset,-1,friday,future,22,8,defined,-0.29311686323137376,0.20331022221649683,-0.4964270854478706
2026-06-30,2026,learned_order_offset,-1,daily,future,116,8,defined,-0.3299759146762935,0.28556256432202093,-0.6155384789983145
