period,history,method,seed,scope,n,squared_shift,alignment_term,brier_change,regressions,recoveries
year_2024,annual_state_offset,learned_order_offset,-1,eligible,14,0.0026032840944930154,0.0004146771998648245,0.003017961294357844,2,2
year_2024,annual_state_offset,learned_order_offset,20260910,all,47,0.000876878771487632,0.0011376856649485778,0.0020145644364362074,0,2
year_2024,annual_state_offset,learned_order_offset,20260910,eligible,14,0.002943807304279907,0.0038193733037559393,0.006763180608035838,0,2
year_2024,annual_state_offset,learned_order_offset,20260911,all,47,0.0009344289835232296,0.0002789646742294343,0.0012133936577526697,1,1
year_2024,annual_state_offset,learned_order_offset,20260911,eligible,14,0.003137011587542271,0.0009365242634845294,0.00407353585102682,1,1
year_2024,annual_state_offset,learned_order_offset,20260912,all,47,0.0005537772767246239,-0.0009727956256443735,-0.00041901834891974906,1,0
year_2024,annual_state_offset,learned_order_offset,20260912,eligible,14,0.0018591094290040943,-0.003265813886091825,-0.00140670445708773,1,0
year_2024,annual_state_offset,learned_vol_interaction,-1,all,47,0.0006754983191741812,0.0009402056537338455,0.0016157039729080298,3,2
year_2024,annual_state_offset,learned_vol_interaction,-1,eligible,14,0.002267744357227608,0.00315640469467791,0.005424149051905529,3,2
year_2024,annual_state_offset,learned_vol_interaction,20260910,all,47,0.0008221094699705654,0.0015684384478452432,0.002390547917815808,0,2
year_2024,annual_state_offset,learned_vol_interaction,20260910,eligible,14,0.0027599389349011842,0.005265471932051888,0.00802541086695307,0,2
year_2024,annual_state_offset,learned_vol_interaction,20260911,all,47,0.0009041572085852162,0.0010388113336446503,0.001942968542229867,1,0
year_2024,annual_state_offset,learned_vol_interaction,20260911,eligible,14,0.003035384914536083,0.0034874380486641836,0.006522822963200267,1,0
year_2024,annual_state_offset,learned_vol_interaction,20260912,all,47,0.0003889484098831284,0.00021810915167111888,0.000607057561554245,0,0
year_2024,annual_state_offset,learned_vol_interaction,20260912,eligible,14,0.0013057553760362165,0.0007322235806101843,0.002037978956646394,0,0
year_2024,annual_state_offset_half,learned_market,-1,all,47,0.0001703070291137269,0.0003844708302405865,0.0005547778593543145,1,0
year_2024,annual_state_offset_half,learned_market,-1,eligible,14,0.0005717450263103689,0.0012907235015219693,0.0018624685278323414,1,0
year_2024,annual_state_offset_half,learned_market,20260910,all,47,0.0001860354096447614,0.0006582901242513199,0.0008443255338960866,0,2
year_2024,annual_state_offset_half,learned_market,20260910,eligible,14,0.000624547446664556,0.0022099739885580024,0.0028345214352225763,0,2
year_2024,annual_state_offset_half,learned_market,20260911,all,47,0.00023126544758518102,0.0005033008195329014,0.0007345662671180824,0,0
year_2024,annual_state_offset_half,learned_market,20260911,eligible,14,0.0007763911454645363,0.0016896527512890258,0.0024660438967535623,0,0
year_2024,annual_state_offset_half,learned_market,20260912,all,47,0.00010973093079929423,2.5715733650028024e-05,0.00013544666444931922,0,0
year_2024,annual_state_offset_half,learned_market,20260912,eligible,14,0.0003683824105404878,8.633139153938004e-05,0.0004547138020798573,0,0
year_2024,annual_state_offset_half,learned_order_extension,-1,all,47,0.00019649139508620559,6.621654064730598e-05,0.00026270793573350933,1,1
year_2024,annual_state_offset_half,learned_order_extension,-1,eligible,14,0.0006596496835036903,0.00022229838645881293,0.0008819480699624956,1,1
year_2024,annual_state_offset_half,learned_order_extension,20260910,all,47,0.00022497618029645536,0.0005799113755539171,0.0008048875558503711,0,1
year_2024,annual_state_offset_half,learned_order_extension,20260910,eligible,14,0.0007552771767095288,0.0019468453322167218,0.0027021225089262457,0,1
year_2024,annual_state_offset_half,learned_order_extension,20260911,all,47,0.0002393700372384504,0.0001344432741617137,0.00037381331140016604,0,1
year_2024,annual_state_offset_half,learned_order_extension,20260911,eligible,14,0.0008035994107290836,0.00045134527754289597,0.0012549446882719859,0,1
year_2024,annual_state_offset_half,learned_order_extension,20260912,all,47,0.00013600218242983792,-0.00045807058946855544,-0.00032206840703871817,0,0
year_2024,annual_state_offset_half,learned_order_extension,20260912,eligible,14,0.00045657875530017014,-0.0015378084075015795,-0.0010812296522014109,0,0
year_2024,annual_state_offset_half,learned_order_offset,-1,all,47,0.00019725721591640555,4.8128371710008745e-05,0.00024538558762641723,1,1
year_2024,annual_state_offset_half,learned_order_offset,-1,eligible,14,0.0006622206534336471,0.00016157381931217172,0.0008237944727458293,1,1
year_2024,annual_state_offset_half,learned_order_offset,20260910,all,47,0.00022446701543001404,0.0005699553800624053,0.0007944223954924115,0,1
year_2024,annual_state_offset_half,learned_order_offset,20260910,eligible,14,0.0007535678375150472,0.0019134216330666462,0.0026669894705816676,0,1
year_2024,annual_state_offset_half,learned_order_offset,20260911,all,47,0.00023853223383262873,0.00012101232188724072,0.0003595445557198744,0,1
year_2024,annual_state_offset_half,learned_order_offset,20260911,eligible,14,0.0008007867850095394,0.00040625565205002195,0.0012070424370595784,0,1
year_2024,annual_state_offset_half,learned_order_offset,20260912,all,47,0.00013888973289838053,-0.0004899155348636712,-0.00035102580196528594,0,0
year_2024,annual_state_offset_half,learned_order_offset,20260912,eligible,14,0.0004662726747302775,-0.0016447164384708957,-0.0011784437637406028,0,0
year_2024,annual_state_offset_half,learned_vol_interaction,-1,all,47,0.0001725949714468751,0.0004619613746346261,0.0006345563460815101,2,1
year_2024,annual_state_offset_half,learned_vol_interaction,-1,eligible,14,0.0005794259755716521,0.0015508703291305308,0.0021302963047022125,2,1
year_2024,annual_state_offset_half,learned_vol_interaction,20260910,all,47,0.00021071990178398242,0.00079192433322399,0.001002644235007968,0,2
year_2024,annual_state_offset_half,learned_vol_interaction,20260910,eligible,14,0.000707416813131941,0.0026586031186805375,0.003366019931812464,0,2
year_2024,annual_state_offset_half,learned_vol_interaction,20260911,all,47,0.00023177012261681708,0.0005037104136180487,0.0007354805362348637,0,0
year_2024,annual_state_offset_half,learned_vol_interaction,20260911,eligible,14,0.0007780854116421718,0.0016910278171463056,0.0024691132287884715,0,0
year_2024,annual_state_offset_half,learned_vol_interaction,20260912,all,47,9.813758469490007e-05,0.00011150807861310335,0.00020964566330800136,0,0
year_2024,annual_state_offset_half,learned_vol_interaction,20260912,eligible,14,0.0003294618914757359,0.0003743485496297043,0.0007038104411054331,0,0
year_2025,annual_shared_offset,learned_market,-1,all,48,0.0007916637839822904,-0.004299077349646995,-0.003507413565664709,0,2
year_2025,annual_shared_offset,learned_market,-1,eligible,13,0.0029230662793192264,-0.015873516367927366,-0.012950450088608158,0,2
year_2025,annual_shared_offset,learned_market,20260910,all,48,0.0008441280557514178,-0.004551246815824285,-0.003707118760072872,0,0
year_2025,annual_shared_offset,learned_market,20260910,eligible,13,0.0031167805135436963,-0.0168046036276589,-0.01368782311411522,0,0
year_2025,annual_shared_offset,learned_market,20260911,all,48,0.0008961698484326176,-0.004162134864999619,-0.0032659650165670095,1,2
year_2025,annual_shared_offset,learned_market,20260911,eligible,13,0.003308934824981973,-0.015367882578460133,-0.01205894775347819,1,2
year_2025,annual_shared_offset,learned_market,20260912,all,48,0.0006677004964003773,-0.003776445631521136,-0.003108745135120766,0,0
year_2025,annual_shared_offset,learned_market,20260912,eligible,13,0.0024653556790167784,-0.013943799254847273,-0.01147844357583052,0,0
year_2025,annual_shared_offset,learned_order_extension,-1,all,48,0.0006824943861580105,-0.003835982629251307,-0.003153488243093295,0,2
year_2025,annual_shared_offset,learned_order_extension,-1,eligible,13,0.0025199792719680387,-0.014163628169543287,-0.011643648897575241,0,2
year_2025,annual_shared_offset,learned_order_extension,20260910,all,48,0.0007255210847759673,-0.004495742199307681,-0.0037702211145317147,0,0
year_2025,annual_shared_offset,learned_order_extension,20260910,eligible,13,0.0026788470822497255,-0.01659966350513605,-0.013920816422886331,0,0
year_2025,annual_shared_offset,learned_order_extension,20260911,all,48,0.0009059767843705843,-0.004110608821237893,-0.003204632036867308,2,2
year_2025,annual_shared_offset,learned_order_extension,20260911,eligible,13,0.0033451450499836955,-0.015177632570724528,-0.01183248752074083,2,2
year_2025,annual_shared_offset,learned_order_extension,20260912,all,48,0.00047377313027327804,-0.0026208970140077412,-0.0021471238837344575,0,0
year_2025,annual_shared_offset,learned_order_extension,20260912,eligible,13,0.0017493161733167185,-0.009677158205567044,-0.007927842032250304,0,0
year_2025,annual_shared_offset,learned_order_offset,-1,all,48,0.0006874267684949231,-0.003847234662151245,-0.0031598078936563227,0,2
year_2025,annual_shared_offset,learned_order_offset,-1,eligible,13,0.0025381911452120234,-0.014205174137173827,-0.011666982991961809,0,2
year_2025,annual_shared_offset,learned_order_offset,20260910,all,48,0.000729249340602602,-0.004497551048766893,-0.003768301708164287,0,0
year_2025,annual_shared_offset,learned_order_offset,20260910,eligible,13,0.0026926129499172994,-0.01660634233390853,-0.013913729383991215,0,0
year_2025,annual_shared_offset,learned_order_offset,20260911,all,48,0.0009053673814192407,-0.004106467232862278,-0.003201099851443043,2,2
year_2025,annual_shared_offset,learned_order_offset,20260911,eligible,13,0.003342894946778735,-0.015162340552106874,-0.011819445605328159,2,2
year_2025,annual_shared_offset,learned_order_offset,20260912,all,48,0.00048300906710288766,-0.002664013257918481,-0.002181004190815588,0,0
year_2025,annual_shared_offset,learned_order_offset,20260912,eligible,13,0.0017834180939183544,-0.009836356644622084,-0.008052938550703711,0,0
year_2025,annual_shared_offset,learned_vol_interaction,-1,all,48,0.0007815943271257987,-0.0042672622555119276,-0.003485667928386123,0,2
year_2025,annual_shared_offset,learned_vol_interaction,-1,eligible,13,0.0028858867463106407,-0.01575604525112096,-0.012870158504810304,0,2
year_2025,annual_shared_offset,learned_vol_interaction,20260910,all,48,0.0008209253902691526,-0.004667924174311711,-0.003846998784042556,0,0
year_2025,annual_shared_offset,learned_vol_interaction,20260910,eligible,13,0.0030311091333014867,-0.017235412335920162,-0.01420430320261867,0,0
year_2025,annual_shared_offset,learned_vol_interaction,20260911,all,48,0.000887791517694886,-0.004020338598362524,-0.0031325470806676387,2,2
year_2025,annual_shared_offset,learned_vol_interaction,20260911,eligible,13,0.0032779994499503484,-0.014844327132415474,-0.011566327682465127,2,2
year_2025,annual_shared_offset,learned_vol_interaction,20260912,all,48,0.0006633892522633801,-0.003743342639266,-0.0030799533870026195,0,0
year_2025,annual_shared_offset,learned_vol_interaction,20260912,eligible,13,0.0024494372391263264,-0.013821572821905232,-0.011372135582778903,0,0
year_2025,annual_state_offset,learned_market,-1,all,48,0.0009333928718176059,-0.004682281936207136,-0.003748889064389536,1,2
year_2025,annual_state_offset,learned_market,-1,eligible,13,0.0034463736805573145,-0.017288425610610964,-0.013842051930053669,1,2
year_2025,annual_state_offset,learned_market,20260910,all,48,0.0008891196157474977,-0.004706432110811818,-0.003817312495064324,0,0
year_2025,annual_state_offset,learned_market,20260910,eligible,13,0.003282903196606145,-0.017377595486074402,-0.014094692289468273,0,0
year_2025,annual_state_offset,learned_market,20260911,all,48,0.001322755871548004,-0.0051009855628396045,-0.003778229691291606,1,2
year_2025,annual_state_offset,learned_market,20260911,eligible,13,0.004884021679561861,-0.01883440823202315,-0.013950386552461315,1,2
year_2025,annual_state_offset,learned_market,20260912,all,48,0.0006761507096015151,-0.0037975491569208555,-0.003121398447319346,0,0
year_2025,annual_state_offset,learned_market,20260912,eligible,13,0.0024965564662209785,-0.014021719964015467,-0.011525163497794508,0,0
year_2025,annual_state_offset,learned_order_extension,-1,all,48,0.000891236530748739,-0.0043937398557512344,-0.0035025033250024908,0,2
year_2025,annual_state_offset,learned_order_extension,-1,eligible,13,0.0032907194981491904,-0.016223039467389174,-0.012932319969239965,0,2
year_2025,annual_state_offset,learned_order_extension,20260910,all,48,0.0008613723590692526,-0.00499640707679387,-0.004135034717724621,0,0
year_2025,annual_state_offset,learned_order_extension,20260910,eligible,13,0.0031804517873326252,-0.018448272283546598,-0.015267820496213984,0,0
year_2025,annual_state_offset,learned_order_extension,20260911,all,48,0.0013470084829997505,-0.005057747182029095,-0.0037107386990293417,2,2
year_2025,annual_state_offset,learned_order_extension,20260911,eligible,13,0.004973569783383694,-0.01867475882595358,-0.013701189042569877,2,2
year_2025,annual_state_offset,learned_order_extension,20260912,all,48,0.0005744797938468249,-0.002847314198273255,-0.0022728344044264264,0,0
year_2025,annual_state_offset,learned_order_extension,20260912,eligible,13,0.0021211561618959683,-0.010513160116701252,-0.008392003954805265,0,0
year_2025,annual_state_offset,learned_order_offset,-1,all,48,0.0009015285472155143,-0.004417464339759462,-0.00351593579254395,0,2
year_2025,annual_state_offset,learned_order_offset,-1,eligible,13,0.0033287207897188214,-0.01631063756218878,-0.012981916772469971,0,2
year_2025,annual_state_offset,learned_order_offset,20260910,all,48,0.0008677648088282271,-0.005006117682913514,-0.004138352874085288,0,0
year_2025,annual_state_offset,learned_order_offset,20260910,eligible,13,0.0032040546787503775,-0.018484126829219127,-0.015280072150468756,0,0
year_2025,annual_state_offset,learned_order_offset,20260911,all,48,0.001345919307511141,-0.005052252586743732,-0.0037063332792325967,2,2
year_2025,annual_state_offset,learned_order_offset,20260911,eligible,13,0.0049695482123488285,-0.018654471089515314,-0.013684922877166512,2,2
year_2025,annual_state_offset,learned_order_offset,20260912,all,48,0.0005945512915009214,-0.0029142208410385326,-0.002319669549537606,0,0
year_2025,annual_state_offset,learned_order_offset,20260912,eligible,13,0.002195266307080325,-0.010760200028449966,-0.00856493372136962,0,0
year_2025,annual_state_offset,learned_vol_interaction,-1,all,48,0.0009384115798372613,-0.004683869413708761,-0.003745457833871493,1,2
year_2025,annual_state_offset,learned_vol_interaction,-1,eligible,13,0.0034649042947837343,-0.017294287066001578,-0.01382938277121782,1,2
year_2025,annual_state_offset,learned_vol_interaction,20260910,all,48,0.0008868392897163614,-0.004891810699464258,-0.004004971409747894,0,0
year_2025,annual_state_offset,learned_vol_interaction,20260910,eligible,13,0.0032744835312604106,-0.018062070274944952,-0.01478758674368453,0,0
year_2025,annual_state_offset,learned_vol_interaction,20260911,all,48,0.0013365135491415026,-0.00497723816152874,-0.0036407246123872396,2,2
year_2025,annual_state_offset,learned_vol_interaction,20260911,eligible,13,0.004934819258368625,-0.018377494750259966,-0.013442675491891345,2,2
year_2025,annual_state_offset,learned_vol_interaction,20260912,all,48,0.0006754045791550964,-0.0037730696000064464,-0.00309766502085135,0,0
year_2025,annual_state_offset,learned_vol_interaction,20260912,eligible,13,0.0024938015230342022,-0.013931333907716113,-0.011437532384681908,0,0
year_2025,annual_state_offset_half,learned_market,-1,all,48,0.0002328506304990504,-0.0023614658573223334,-0.00212861522682329,0,1
year_2025,annual_state_offset_half,learned_market,-1,eligible,13,0.0008597561741503398,-0.008719258550113233,-0.007859502375962916,0,1
year_2025,annual_state_offset_half,learned_market,20260910,all,48,0.0002192640013248435,-0.0023333931806178558,-0.002114129179293013,0,0
year_2025,annual_state_offset_half,learned_market,20260910,eligible,13,0.0008095901587378836,-0.008615605589973622,-0.00780601543123574,0,0
year_2025,annual_state_offset_half,learned_market,20260911,all,48,0.00033256298315481305,-0.002586877536151177,-0.002254314552996364,1,1
year_2025,annual_state_offset_half,learned_market,20260911,eligible,13,0.0012279248608793097,-0.00955154782578896,-0.008323622964909651,1,1
year_2025,annual_state_offset_half,learned_market,20260912,all,48,0.0001692945175313887,-0.0019274596478539574,-0.0017581651303225684,0,0
year_2025,annual_state_offset_half,learned_market,20260912,eligible,13,0.0006250874493466661,-0.007116774084383843,-0.006491686635037176,0,0
year_2025,annual_state_offset_half,learned_order_extension,-1,all,48,0.00022242066459536897,-0.002219867715213714,-0.001997447050618348,0,1
year_2025,annual_state_offset_half,learned_order_extension,-1,eligible,13,0.00082124553081367,-0.008196434640789098,-0.0073751891099754375,0,1
year_2025,annual_state_offset_half,learned_order_extension,20260910,all,48,0.00021134057386456865,-0.002469155545577246,-0.0022578149717126846,0,0
year_2025,annual_state_offset_half,learned_order_extension,20260910,eligible,13,0.0007803344265768688,-0.009116882014439063,-0.00833654758786222,0,0
year_2025,annual_state_offset_half,learned_order_extension,20260911,all,48,0.00033899080508919974,-0.0025669706191795752,-0.002227979814090376,1,1
year_2025,annual_state_offset_half,learned_order_extension,20260911,eligible,13,0.0012516583572524298,-0.009478045363124587,-0.008226387005872157,1,1
year_2025,annual_state_offset_half,learned_order_extension,20260912,all,48,0.00014468445298878425,-0.0014599177156108649,-0.0013152332626220804,0,0
year_2025,annual_state_offset_half,learned_order_extension,20260912,eligible,13,0.0005342195187278187,-0.005390465411486271,-0.004856245892758451,0,0
year_2025,annual_state_offset_half,learned_order_offset,-1,all,48,0.00022500403437976152,-0.0022321687907323386,-0.0020071647563525787,0,1
year_2025,annual_state_offset_half,learned_order_offset,-1,eligible,13,0.000830784126940658,-0.008241853996550173,-0.007411069869609521,0,1
year_2025,annual_state_offset_half,learned_order_offset,20260910,all,48,0.0002129201683582412,-0.002473868076201157,-0.002260947907842909,0,0
year_2025,annual_state_offset_half,learned_order_offset,20260910,eligible,13,0.0007861667754765829,-0.009134282127511963,-0.008348115352035357,0,0
year_2025,annual_state_offset_half,learned_order_offset,20260911,all,48,0.00033872726923371766,-0.00256423293992007,-0.0022255056706863533,1,1
year_2025,annual_state_offset_half,learned_order_offset,20260911,eligible,13,0.0012506853017860346,-0.009467937008935641,-0.008217251707149613,1,1
year_2025,annual_state_offset_half,learned_order_offset,20260912,all,48,0.00014975105611634602,-0.001494534508896846,-0.0013447834527804982,0,0
year_2025,annual_state_offset_half,learned_order_offset,20260912,eligible,13,0.0005529269764295854,-0.005518281263619123,-0.004965354287189532,0,0
year_2025,annual_state_offset_half,learned_vol_interaction,-1,all,48,0.00023423377033551752,-0.0023629871457912085,-0.0021287533754556854,0,1
year_2025,annual_state_offset_half,learned_vol_interaction,-1,eligible,13,0.0008648631520080648,-0.008724875615229076,-0.007860012463220992,0,1
year_2025,annual_state_offset_half,learned_vol_interaction,20260910,all,48,0.00021851020905220412,-0.0024199484446432796,-0.0022014382355910753,0,0
year_2025,annual_state_offset_half,learned_vol_interaction,20260910,eligible,13,0.0008068069257312153,-0.008935194257144416,-0.008128387331413202,0,0
year_2025,annual_state_offset_half,learned_vol_interaction,20260911,all,48,0.00033663199058398593,-0.0025293321471545616,-0.0021927001565705735,1,1
year_2025,annual_state_offset_half,learned_vol_interaction,20260911,eligible,13,0.001242948888310102,-0.009339072543339917,-0.00809612365502981,1,1
year_2025,annual_state_offset_half,learned_vol_interaction,20260912,all,48,0.0001691686722561358,-0.0019162115862701083,-0.0017470429140139705,0,0
year_2025,annual_state_offset_half,learned_vol_interaction,20260912,eligible,13,0.0006246227898688093,-0.007075242780074246,-0.00645061999020543,0,0
year_2026,annual_shared_offset,learned_market,-1,all,30,0.00017375266511863012,0.0037461607343138442,0.003919913399432479,0,0
year_2026,annual_shared_offset,learned_market,-1,eligible,4,0.001303144988389726,0.02809620550735383,0.02939935049574359,0,0
year_2026,annual_shared_offset,learned_market,20260910,all,30,9.982278038183285e-05,0.0029796179386436137,0.0030794407190254465,0,0
year_2026,annual_shared_offset,learned_market,20260910,eligible,4,0.0007486708528637463,0.022347134539827104,0.02309580539269085,0,0
year_2026,annual_shared_offset,learned_market,20260911,all,30,0.0002333751472220536,0.004391739073140971,0.004625114220363022,0,0
year_2026,annual_shared_offset,learned_market,20260911,eligible,4,0.001750313604165402,0.03293804304855728,0.034688356652722664,0,0
year_2026,annual_shared_offset,learned_market,20260912,all,30,0.00020745893115022536,0.004037389484439809,0.004244848415590031,2,0
year_2026,annual_shared_offset,learned_market,20260912,eligible,4,0.0015559419836266902,0.03028042113329857,0.03183636311692523,2,0
year_2026,annual_shared_offset,learned_order_extension,-1,all,30,0.00019822652415913604,0.0040620348661862034,0.004260261390345338,2,0
year_2026,annual_shared_offset,learned_order_extension,-1,eligible,4,0.0014866989311935201,0.030465261496396525,0.031951960427590034,2,0
year_2026,annual_shared_offset,learned_order_extension,20260910,all,30,0.00014900441439521492,0.0035319294189873882,0.003680933833382599,0,0
year_2026,annual_shared_offset,learned_order_extension,20260910,eligible,4,0.0011175331079641118,0.02648947064240541,0.027607003750369494,0,0
year_2026,annual_shared_offset,learned_order_extension,20260911,all,30,0.00023238595562554616,0.004435487095530791,0.004667873051156341,0,0
year_2026,annual_shared_offset,learned_order_extension,20260911,eligible,4,0.001742894667191596,0.03326615321648093,0.03500904788367255,0,0
year_2026,annual_shared_offset,learned_order_extension,20260912,all,30,0.00022352574440119333,0.004138890359449785,0.00436241610385098,3,0
year_2026,annual_shared_offset,learned_order_extension,20260912,eligible,4,0.0016764430830089497,0.03104167769587339,0.03271812077888235,3,0
year_2026,annual_shared_offset,learned_order_offset,-1,all,30,0.0001982178230297259,0.004066034196722129,0.0042642520197518526,2,0
year_2026,annual_shared_offset,learned_order_offset,-1,eligible,4,0.001486633672722944,0.030495256475415965,0.031981890148138896,2,0
year_2026,annual_shared_offset,learned_order_offset,20260910,all,30,0.0001489396171519028,0.0035418773858821185,0.0036908170030340234,0,0
year_2026,annual_shared_offset,learned_order_offset,20260910,eligible,4,0.001117047128639271,0.02656408039411589,0.027681127522755176,0,0
year_2026,annual_shared_offset,learned_order_offset,20260911,all,30,0.000232401492402584,0.004434239732232487,0.004666641224635072,0,0
year_2026,annual_shared_offset,learned_order_offset,20260911,eligible,4,0.0017430111930193802,0.03325679799174365,0.03499980918476304,0,0
year_2026,annual_shared_offset,learned_order_offset,20260912,all,30,0.0002234733882164366,0.004142640812823362,0.004366114201039796,3,0
year_2026,annual_shared_offset,learned_order_offset,20260912,eligible,4,0.0016760504116232746,0.031069806096175212,0.03274585650779847,3,0
year_2026,annual_shared_offset,learned_vol_interaction,-1,all,30,0.00017215390600786132,0.0038187889432794117,0.003990942849287273,0,0
year_2026,annual_shared_offset,learned_vol_interaction,-1,eligible,4,0.00129115429505896,0.02864091707459559,0.029932071369654548,0,0
year_2026,annual_shared_offset,learned_vol_interaction,20260910,all,30,9.878492305309905e-05,0.0029445199257685526,0.0030433048488216533,1,0
year_2026,annual_shared_offset,learned_vol_interaction,20260910,eligible,4,0.0007408869228982429,0.022083899443264145,0.0228247863661624,1,0
year_2026,annual_shared_offset,learned_vol_interaction,20260911,all,30,0.00023122567534280996,0.004425588918405781,0.004656814593748593,1,0
year_2026,annual_shared_offset,learned_vol_interaction,20260911,eligible,4,0.0017341925650710746,0.03319191688804336,0.03492610945311445,1,0
year_2026,annual_shared_offset,learned_vol_interaction,20260912,all,30,0.00020502067092877292,0.004280766652499588,0.004485787323428363,1,0
year_2026,annual_shared_offset,learned_vol_interaction,20260912,eligible,4,0.001537655031965797,0.03210574989374691,0.033643404925712724,1,0
year_2026,annual_state_offset,learned_market,-1,all,30,0.0004879328366291341,0.007705103324103841,0.00819303616073298,1,0
year_2026,annual_state_offset,learned_market,-1,eligible,4,0.0036594962747185057,0.0577882749307788,0.06144777120549735,1,0
year_2026,annual_state_offset,learned_market,20260910,all,30,0.00040955642256903835,0.0072105494400088645,0.007620105862577903,1,0
year_2026,annual_state_offset,learned_market,20260910,eligible,4,0.0030716731692677873,0.05407912080006648,0.05715079396933427,1,0
year_2026,annual_state_offset,learned_market,20260911,all,30,0.00059775826856656,0.008093868546419069,0.008691626814985627,1,0
year_2026,annual_state_offset,learned_market,20260911,eligible,4,0.0044831870142492,0.06070401409814301,0.0651872011123922,1,0
year_2026,annual_state_offset,learned_market,20260912,all,30,0.00047887487033759,0.007943287592575723,0.00842216246291331,2,0
year_2026,annual_state_offset,learned_market,20260912,eligible,4,0.0035915615275319253,0.05957465694431793,0.06316621847184983,2,0
year_2026,annual_state_offset,learned_order_extension,-1,all,30,0.0005421899690784312,0.008032779055382572,0.008574969024461003,3,0
year_2026,annual_state_offset,learned_order_extension,-1,eligible,4,0.004066424768088234,0.06024584291536929,0.06431226768345752,3,0
year_2026,annual_state_offset,learned_order_extension,20260910,all,30,0.00041763456639400457,0.007444216217810157,0.007861850784204157,0,0
year_2026,annual_state_offset,learned_order_extension,20260910,eligible,4,0.003132259247955034,0.055831621633576176,0.05896388088153118,0,0
year_2026,annual_state_offset,learned_order_extension,20260911,all,30,0.0006949307683160205,0.008134994660626683,0.008829925428942707,1,0
year_2026,annual_state_offset,learned_order_extension,20260911,eligible,4,0.005211980762370154,0.061012459954700116,0.0662244407170703,1,0
year_2026,annual_state_offset,learned_order_extension,20260912,all,30,0.0005355620084992249,0.00835412911232139,0.008889691120820617,3,0
year_2026,annual_state_offset,learned_order_extension,20260912,eligible,4,0.004016715063744187,0.06265596834241044,0.06667268340615463,3,0
year_2026,annual_state_offset,learned_order_offset,-1,all,30,0.0005424437709865294,0.008033108379178531,0.00857555215016506,3,0
year_2026,annual_state_offset,learned_order_offset,-1,eligible,4,0.00406832828239897,0.06024831284383898,0.06431664112623794,3,0
year_2026,annual_state_offset,learned_order_offset,20260910,all,30,0.00041845457157565076,0.007443914248548023,0.007862368820123675,0,0
year_2026,annual_state_offset,learned_order_offset,20260910,eligible,4,0.0031384092868173806,0.05582935686411017,0.05896776615092757,0,0
year_2026,annual_state_offset,learned_order_offset,20260911,all,30,0.0006941855387016027,0.008134713023940476,0.00882889856264208,1,0
year_2026,annual_state_offset,learned_order_offset,20260911,eligible,4,0.00520639154026202,0.06101034767955357,0.0662167392198156,1,0
year_2026,annual_state_offset,learned_order_offset,20260912,all,30,0.0005359811436989435,0.00835790838125831,0.008893889524957252,3,0
year_2026,annual_state_offset,learned_order_offset,20260912,eligible,4,0.004019858577742077,0.06268431285943733,0.06670417143717938,3,0
year_2026,annual_state_offset,learned_vol_interaction,-1,all,30,0.0004930414687299445,0.00787507963491165,0.008368121103641595,0,0
year_2026,annual_state_offset,learned_vol_interaction,-1,eligible,4,0.003697811015474583,0.059063097261837366,0.06276090827731196,0,0
year_2026,annual_state_offset,learned_vol_interaction,20260910,all,30,0.00040580402930858893,0.007199742282885729,0.007605546312194323,1,0
year_2026,annual_state_offset,learned_vol_interaction,20260910,eligible,4,0.003043530219814417,0.05399806712164297,0.057041597341457424,1,0
year_2026,annual_state_offset,learned_vol_interaction,20260911,all,30,0.0005982712684242625,0.00831174978951421,0.008910021057938474,2,0
year_2026,annual_state_offset,learned_vol_interaction,20260911,eligible,4,0.004487034513181968,0.06233812342135657,0.06682515793453855,2,0
year_2026,annual_state_offset,learned_vol_interaction,20260912,all,30,0.0004958817096806595,0.008278792842612787,0.008774674552293448,1,0
year_2026,annual_state_offset,learned_vol_interaction,20260912,eligible,4,0.0037191128226049465,0.06209094631959591,0.06581005914220087,1,0
year_2026,annual_state_offset_half,learned_market,-1,all,30,0.00012269279315245348,0.003863468249382376,0.003986161042534833,1,0
year_2026,annual_state_offset_half,learned_market,-1,eligible,4,0.0009201959486434009,0.02897601187036782,0.029896207819011242,1,0
year_2026,annual_state_offset_half,learned_market,20260910,all,30,0.00010408523895639545,0.0036433595932481464,0.003747444832204542,1,0
year_2026,annual_state_offset_half,learned_market,20260910,eligible,4,0.0007806392921729659,0.027325196949361107,0.028105836241534066,1,0
year_2026,annual_state_offset_half,learned_market,20260911,all,30,0.0001489958355066617,0.004042849233152105,0.004191845068658768,1,0
year_2026,annual_state_offset_half,learned_market,20260911,eligible,4,0.0011174687662999629,0.030321369248640786,0.03143883801494076,1,0
year_2026,annual_state_offset_half,learned_market,20260912,all,30,0.0001206277059850849,0.003986337979630357,0.004106965685615439,2,0
year_2026,annual_state_offset_half,learned_market,20260912,eligible,4,0.0009047077948881367,0.029897534847227673,0.03080224264211579,2,0
year_2026,annual_state_offset_half,learned_order_extension,-1,all,30,0.000135794626068838,0.004019629893855901,0.004155424519924738,3,0
year_2026,annual_state_offset_half,learned_order_extension,-1,eligible,4,0.001018459695516285,0.03014722420391926,0.03116568389943554,3,0
year_2026,annual_state_offset_half,learned_order_extension,20260910,all,30,0.00010552875198633033,0.0037451863192647502,0.00385071507125108,0,0
