cutoff,encoder_cutoff,year,view,row_index,date,weekday,state,entry,exit,joint_completed,method,seed,probability,actual_up,residual,score,direction_up
2026-06-30,2025-12-31,2026,daily,3695,2026-04-21,1,nonnegative_high,3956,3961,2026-04-29,learned_order_offset,20260911,0.412749098093218,0,-0.412749098093218,0.412749098093218,0
2026-06-30,2025-12-31,2026,daily,3695,2026-04-21,1,nonnegative_high,3956,3961,2026-04-29,learned_market,20260912,0.39734981399235075,0,-0.39734981399235075,0.39734981399235075,0
2026-06-30,2025-12-31,2026,daily,3695,2026-04-21,1,nonnegative_high,3956,3961,2026-04-29,learned_vol_interaction,20260912,0.4093695504123317,0,-0.4093695504123317,0.4093695504123317,0
2026-06-30,2025-12-31,2026,daily,3695,2026-04-21,1,nonnegative_high,3956,3961,2026-04-29,learned_order_extension,20260912,0.3610307157409315,0,-0.3610307157409315,0.3610307157409315,0
2026-06-30,2025-12-31,2026,daily,3695,2026-04-21,1,nonnegative_high,3956,3961,2026-04-29,learned_order_offset,20260912,0.36079625698006057,0,-0.36079625698006057,0.36079625698006057,0
2026-06-30,2025-12-31,2026,daily,3695,2026-04-21,1,nonnegative_high,3956,3961,2026-04-29,learned_market,-1,0.4248453378845065,0,-0.4248453378845065,0.4248453378845065,0
2026-06-30,2025-12-31,2026,daily,3695,2026-04-21,1,nonnegative_high,3956,3961,2026-04-29,learned_vol_interaction,-1,0.4357170156905455,0,-0.4357170156905455,0.4357170156905455,0
2026-06-30,2025-12-31,2026,daily,3695,2026-04-21,1,nonnegative_high,3956,3961,2026-04-29,learned_order_extension,-1,0.4106746018260092,0,-0.4106746018260092,0.4106746018260092,0
2026-06-30,2025-12-31,2026,daily,3695,2026-04-21,1,nonnegative_high,3956,3961,2026-04-29,learned_order_offset,-1,0.41069456210167576,0,-0.41069456210167576,0.41069456210167576,0
2026-06-30,2025-12-31,2026,daily,3696,2026-04-22,2,nonnegative_high,3957,3962,2026-04-30,learned_market,20260910,0.45923648849785503,1,0.540763511502145,0.45923648849785503,0
2026-06-30,2025-12-31,2026,daily,3696,2026-04-22,2,nonnegative_high,3957,3962,2026-04-30,learned_vol_interaction,20260910,0.4635963329055069,1,0.5364036670944932,0.4635963329055069,0
2026-06-30,2025-12-31,2026,daily,3696,2026-04-22,2,nonnegative_high,3957,3962,2026-04-30,learned_order_extension,20260910,0.46964765045806867,1,0.5303523495419313,0.46964765045806867,0
2026-06-30,2025-12-31,2026,daily,3696,2026-04-22,2,nonnegative_high,3957,3962,2026-04-30,learned_order_offset,20260910,0.4696589738363968,1,0.5303410261636032,0.4696589738363968,0
2026-06-30,2025-12-31,2026,daily,3696,2026-04-22,2,nonnegative_high,3957,3962,2026-04-30,learned_market,20260911,0.4373370654701378,1,0.5626629345298622,0.4373370654701378,0
2026-06-30,2025-12-31,2026,daily,3696,2026-04-22,2,nonnegative_high,3957,3962,2026-04-30,learned_vol_interaction,20260911,0.4480343481464121,1,0.5519656518535879,0.4480343481464121,0
2026-06-30,2025-12-31,2026,daily,3696,2026-04-22,2,nonnegative_high,3957,3962,2026-04-30,learned_order_extension,20260911,0.4232716826702995,1,0.5767283173297004,0.4232716826702995,0
2026-06-30,2025-12-31,2026,daily,3696,2026-04-22,2,nonnegative_high,3957,3962,2026-04-30,learned_order_offset,20260911,0.4237788247696358,1,0.5762211752303642,0.4237788247696358,0
2026-06-30,2025-12-31,2026,daily,3696,2026-04-22,2,nonnegative_high,3957,3962,2026-04-30,learned_market,20260912,0.38212299303980723,1,0.6178770069601928,0.38212299303980723,0
2026-06-30,2025-12-31,2026,daily,3696,2026-04-22,2,nonnegative_high,3957,3962,2026-04-30,learned_vol_interaction,20260912,0.4093888976510334,1,0.5906111023489666,0.4093888976510334,0
2026-06-30,2025-12-31,2026,daily,3696,2026-04-22,2,nonnegative_high,3957,3962,2026-04-30,learned_order_extension,20260912,0.36088769800520515,1,0.6391123019947949,0.36088769800520515,0
2026-06-30,2025-12-31,2026,daily,3696,2026-04-22,2,nonnegative_high,3957,3962,2026-04-30,learned_order_offset,20260912,0.36089058441579586,1,0.6391094155842041,0.36089058441579586,0
2026-06-30,2025-12-31,2026,daily,3696,2026-04-22,2,nonnegative_high,3957,3962,2026-04-30,learned_market,-1,0.42623218233593335,1,0.5737678176640666,0.42623218233593335,0
2026-06-30,2025-12-31,2026,daily,3696,2026-04-22,2,nonnegative_high,3957,3962,2026-04-30,learned_vol_interaction,-1,0.4403398595676508,1,0.5596601404323491,0.4403398595676508,0
2026-06-30,2025-12-31,2026,daily,3696,2026-04-22,2,nonnegative_high,3957,3962,2026-04-30,learned_order_extension,-1,0.41793567704452445,1,0.5820643229554756,0.41793567704452445,0
2026-06-30,2025-12-31,2026,daily,3696,2026-04-22,2,nonnegative_high,3957,3962,2026-04-30,learned_order_offset,-1,0.4181094610072762,1,0.5818905389927238,0.4181094610072762,0
2026-06-30,2025-12-31,2026,daily,3697,2026-04-23,3,nonnegative_high,3958,3963,2026-05-06,learned_market,20260910,0.46231102705368293,1,0.537688972946317,0.46231102705368293,0
2026-06-30,2025-12-31,2026,daily,3697,2026-04-23,3,nonnegative_high,3958,3963,2026-05-06,learned_vol_interaction,20260910,0.46638938887235903,1,0.533610611127641,0.46638938887235903,0
2026-06-30,2025-12-31,2026,daily,3697,2026-04-23,3,nonnegative_high,3958,3963,2026-05-06,learned_order_extension,20260910,0.4686122072356092,1,0.5313877927643909,0.4686122072356092,0
2026-06-30,2025-12-31,2026,daily,3697,2026-04-23,3,nonnegative_high,3958,3963,2026-05-06,learned_order_offset,20260910,0.46880083245566806,1,0.5311991675443319,0.46880083245566806,0
2026-06-30,2025-12-31,2026,daily,3697,2026-04-23,3,nonnegative_high,3958,3963,2026-05-06,learned_market,20260911,0.4363314154931954,1,0.5636685845068046,0.4363314154931954,0
2026-06-30,2025-12-31,2026,daily,3697,2026-04-23,3,nonnegative_high,3958,3963,2026-05-06,learned_vol_interaction,20260911,0.4472055034866218,1,0.5527944965133782,0.4472055034866218,0
2026-06-30,2025-12-31,2026,daily,3697,2026-04-23,3,nonnegative_high,3958,3963,2026-05-06,learned_order_extension,20260911,0.4204229252790339,1,0.5795770747209661,0.4204229252790339,0
2026-06-30,2025-12-31,2026,daily,3697,2026-04-23,3,nonnegative_high,3958,3963,2026-05-06,learned_order_offset,20260911,0.4209225879348344,1,0.5790774120651656,0.4209225879348344,0
2026-06-30,2025-12-31,2026,daily,3697,2026-04-23,3,nonnegative_high,3958,3963,2026-05-06,learned_market,20260912,0.4160156611865031,1,0.5839843388134969,0.4160156611865031,0
2026-06-30,2025-12-31,2026,daily,3697,2026-04-23,3,nonnegative_high,3958,3963,2026-05-06,learned_vol_interaction,20260912,0.4107593334954032,1,0.5892406665045968,0.4107593334954032,0
2026-06-30,2025-12-31,2026,daily,3697,2026-04-23,3,nonnegative_high,3958,3963,2026-05-06,learned_order_extension,20260912,0.3709564762665174,1,0.6290435237334826,0.3709564762665174,0
2026-06-30,2025-12-31,2026,daily,3697,2026-04-23,3,nonnegative_high,3958,3963,2026-05-06,learned_order_offset,20260912,0.3706727912760473,1,0.6293272087239528,0.3706727912760473,0
2026-06-30,2025-12-31,2026,daily,3697,2026-04-23,3,nonnegative_high,3958,3963,2026-05-06,learned_market,-1,0.4382193679111272,1,0.5617806320888727,0.4382193679111272,0
2026-06-30,2025-12-31,2026,daily,3697,2026-04-23,3,nonnegative_high,3958,3963,2026-05-06,learned_vol_interaction,-1,0.44145140861812804,1,0.558548591381872,0.44145140861812804,0
2026-06-30,2025-12-31,2026,daily,3697,2026-04-23,3,nonnegative_high,3958,3963,2026-05-06,learned_order_extension,-1,0.4199972029270535,1,0.5800027970729464,0.4199972029270535,0
2026-06-30,2025-12-31,2026,daily,3697,2026-04-23,3,nonnegative_high,3958,3963,2026-05-06,learned_order_offset,-1,0.42013207055551655,1,0.5798679294444835,0.42013207055551655,0
2026-06-30,2025-12-31,2026,daily,3698,2026-04-24,4,nonnegative_high,3959,3966,2026-05-11,learned_market,20260910,0.5599058490281199,1,0.4400941509718801,0.5599058490281199,1
2026-06-30,2025-12-31,2026,daily,3698,2026-04-24,4,nonnegative_high,3959,3966,2026-05-11,learned_vol_interaction,20260910,0.562569101111175,1,0.437430898888825,0.562569101111175,1
2026-06-30,2025-12-31,2026,daily,3698,2026-04-24,4,nonnegative_high,3959,3966,2026-05-11,learned_order_extension,20260910,0.5334939283024217,1,0.4665060716975783,0.5334939283024217,1
2026-06-30,2025-12-31,2026,daily,3698,2026-04-24,4,nonnegative_high,3959,3966,2026-05-11,learned_order_offset,20260910,0.5331761180129994,1,0.46682388198700064,0.5331761180129994,1
2026-06-30,2025-12-31,2026,daily,3698,2026-04-24,4,nonnegative_high,3959,3966,2026-05-11,learned_market,20260911,0.397009215522116,1,0.602990784477884,0.397009215522116,0
2026-06-30,2025-12-31,2026,daily,3698,2026-04-24,4,nonnegative_high,3959,3966,2026-05-11,learned_vol_interaction,20260911,0.4058893273550579,1,0.5941106726449421,0.4058893273550579,0
2026-06-30,2025-12-31,2026,daily,3698,2026-04-24,4,nonnegative_high,3959,3966,2026-05-11,learned_order_extension,20260911,0.3615628091350967,1,0.6384371908649034,0.3615628091350967,0
2026-06-30,2025-12-31,2026,daily,3698,2026-04-24,4,nonnegative_high,3959,3966,2026-05-11,learned_order_offset,20260911,0.3620463682387632,1,0.6379536317612369,0.3620463682387632,0
2026-06-30,2025-12-31,2026,daily,3698,2026-04-24,4,nonnegative_high,3959,3966,2026-05-11,learned_market,20260912,0.43134778732263795,1,0.5686522126773621,0.43134778732263795,0
2026-06-30,2025-12-31,2026,daily,3698,2026-04-24,4,nonnegative_high,3959,3966,2026-05-11,learned_vol_interaction,20260912,0.42735120615774097,1,0.5726487938422591,0.42735120615774097,0
2026-06-30,2025-12-31,2026,daily,3698,2026-04-24,4,nonnegative_high,3959,3966,2026-05-11,learned_order_extension,20260912,0.40789835430240917,1,0.5921016456975908,0.40789835430240917,0
2026-06-30,2025-12-31,2026,daily,3698,2026-04-24,4,nonnegative_high,3959,3966,2026-05-11,learned_order_offset,20260912,0.4078121898572776,1,0.5921878101427225,0.4078121898572776,0
2026-06-30,2025-12-31,2026,daily,3698,2026-04-24,4,nonnegative_high,3959,3966,2026-05-11,learned_market,-1,0.46275428395762463,1,0.5372457160423754,0.46275428395762463,0
2026-06-30,2025-12-31,2026,daily,3698,2026-04-24,4,nonnegative_high,3959,3966,2026-05-11,learned_vol_interaction,-1,0.4652698782079913,1,0.5347301217920086,0.4652698782079913,0
2026-06-30,2025-12-31,2026,daily,3698,2026-04-24,4,nonnegative_high,3959,3966,2026-05-11,learned_order_extension,-1,0.4343183639133092,1,0.5656816360866908,0.4343183639133092,0
2026-06-30,2025-12-31,2026,daily,3698,2026-04-24,4,nonnegative_high,3959,3966,2026-05-11,learned_order_offset,-1,0.4343448920363467,1,0.5656551079636534,0.4343448920363467,0
2026-06-30,2025-12-31,2026,daily,3699,2026-04-27,0,nonnegative_high,3960,3967,2026-05-12,learned_market,20260910,0.5544477219849434,1,0.4455522780150566,0.5544477219849434,1
2026-06-30,2025-12-31,2026,daily,3699,2026-04-27,0,nonnegative_high,3960,3967,2026-05-12,learned_vol_interaction,20260910,0.5579175869688136,1,0.44208241303118645,0.5579175869688136,1
2026-06-30,2025-12-31,2026,daily,3699,2026-04-27,0,nonnegative_high,3960,3967,2026-05-12,learned_order_extension,20260910,0.5345770580432657,1,0.4654229419567343,0.5345770580432657,1
2026-06-30,2025-12-31,2026,daily,3699,2026-04-27,0,nonnegative_high,3960,3967,2026-05-12,learned_order_offset,20260910,0.5344120718612884,1,0.46558792813871164,0.5344120718612884,1
2026-06-30,2025-12-31,2026,daily,3699,2026-04-27,0,nonnegative_high,3960,3967,2026-05-12,learned_market,20260911,0.4125339834143597,1,0.5874660165856402,0.4125339834143597,0
2026-06-30,2025-12-31,2026,daily,3699,2026-04-27,0,nonnegative_high,3960,3967,2026-05-12,learned_vol_interaction,20260911,0.4238830107709651,1,0.576116989229035,0.4238830107709651,0
2026-06-30,2025-12-31,2026,daily,3699,2026-04-27,0,nonnegative_high,3960,3967,2026-05-12,learned_order_extension,20260911,0.38935073360529215,1,0.6106492663947078,0.38935073360529215,0
2026-06-30,2025-12-31,2026,daily,3699,2026-04-27,0,nonnegative_high,3960,3967,2026-05-12,learned_order_offset,20260911,0.3899345535549902,1,0.6100654464450098,0.3899345535549902,0
2026-06-30,2025-12-31,2026,daily,3699,2026-04-27,0,nonnegative_high,3960,3967,2026-05-12,learned_market,20260912,0.4762459617021282,1,0.5237540382978718,0.4762459617021282,0
2026-06-30,2025-12-31,2026,daily,3699,2026-04-27,0,nonnegative_high,3960,3967,2026-05-12,learned_vol_interaction,20260912,0.4525428215691135,1,0.5474571784308865,0.4525428215691135,0
2026-06-30,2025-12-31,2026,daily,3699,2026-04-27,0,nonnegative_high,3960,3967,2026-05-12,learned_order_extension,20260912,0.4469495136773602,1,0.5530504863226398,0.4469495136773602,0
2026-06-30,2025-12-31,2026,daily,3699,2026-04-27,0,nonnegative_high,3960,3967,2026-05-12,learned_order_offset,20260912,0.44656239037321804,1,0.5534376096267819,0.44656239037321804,0
2026-06-30,2025-12-31,2026,daily,3699,2026-04-27,0,nonnegative_high,3960,3967,2026-05-12,learned_market,-1,0.48107588903381043,1,0.5189241109661895,0.48107588903381043,0
2026-06-30,2025-12-31,2026,daily,3699,2026-04-27,0,nonnegative_high,3960,3967,2026-05-12,learned_vol_interaction,-1,0.47811447310296407,1,0.5218855268970359,0.47811447310296407,0
2026-06-30,2025-12-31,2026,daily,3699,2026-04-27,0,nonnegative_high,3960,3967,2026-05-12,learned_order_extension,-1,0.456959101775306,1,0.5430408982246939,0.456959101775306,0
2026-06-30,2025-12-31,2026,daily,3699,2026-04-27,0,nonnegative_high,3960,3967,2026-05-12,learned_order_offset,-1,0.4569696719298322,1,0.5430303280701678,0.4569696719298322,0
2026-06-30,2025-12-31,2026,daily,3700,2026-04-28,1,nonnegative_high,3961,3968,2026-05-13,learned_market,20260910,0.4512019339864007,1,0.5487980660135994,0.4512019339864007,0
2026-06-30,2025-12-31,2026,daily,3700,2026-04-28,1,nonnegative_high,3961,3968,2026-05-13,learned_vol_interaction,20260910,0.45635697286962273,1,0.5436430271303773,0.45635697286962273,0
2026-06-30,2025-12-31,2026,daily,3700,2026-04-28,1,nonnegative_high,3961,3968,2026-05-13,learned_order_extension,20260910,0.46677804673784207,1,0.5332219532621579,0.46677804673784207,0
2026-06-30,2025-12-31,2026,daily,3700,2026-04-28,1,nonnegative_high,3961,3968,2026-05-13,learned_order_offset,20260910,0.4670756336937746,1,0.5329243663062254,0.4670756336937746,0
2026-06-30,2025-12-31,2026,daily,3700,2026-04-28,1,nonnegative_high,3961,3968,2026-05-13,learned_market,20260911,0.4615781907814469,1,0.5384218092185531,0.4615781907814469,0
2026-06-30,2025-12-31,2026,daily,3700,2026-04-28,1,nonnegative_high,3961,3968,2026-05-13,learned_vol_interaction,20260911,0.4788602115215837,1,0.5211397884784164,0.4788602115215837,0
2026-06-30,2025-12-31,2026,daily,3700,2026-04-28,1,nonnegative_high,3961,3968,2026-05-13,learned_order_extension,20260911,0.4685759420058203,1,0.5314240579941797,0.4685759420058203,0
2026-06-30,2025-12-31,2026,daily,3700,2026-04-28,1,nonnegative_high,3961,3968,2026-05-13,learned_order_offset,20260911,0.46916467738562867,1,0.5308353226143714,0.46916467738562867,0
2026-06-30,2025-12-31,2026,daily,3700,2026-04-28,1,nonnegative_high,3961,3968,2026-05-13,learned_market,20260912,0.4669119316331421,1,0.533088068366858,0.4669119316331421,0
2026-06-30,2025-12-31,2026,daily,3700,2026-04-28,1,nonnegative_high,3961,3968,2026-05-13,learned_vol_interaction,20260912,0.45094107667457023,1,0.5490589233254297,0.45094107667457023,0
2026-06-30,2025-12-31,2026,daily,3700,2026-04-28,1,nonnegative_high,3961,3968,2026-05-13,learned_order_extension,20260912,0.4438414062560496,1,0.5561585937439504,0.4438414062560496,0
2026-06-30,2025-12-31,2026,daily,3700,2026-04-28,1,nonnegative_high,3961,3968,2026-05-13,learned_order_offset,20260912,0.4434088578737473,1,0.5565911421262527,0.4434088578737473,0
2026-06-30,2025-12-31,2026,daily,3700,2026-04-28,1,nonnegative_high,3961,3968,2026-05-13,learned_market,-1,0.4598973521336632,1,0.5401026478663369,0.4598973521336632,0
2026-06-30,2025-12-31,2026,daily,3700,2026-04-28,1,nonnegative_high,3961,3968,2026-05-13,learned_vol_interaction,-1,0.46205275368859217,1,0.5379472463114079,0.46205275368859217,0
2026-06-30,2025-12-31,2026,daily,3700,2026-04-28,1,nonnegative_high,3961,3968,2026-05-13,learned_order_extension,-1,0.45973179833323735,1,0.5402682016667626,0.45973179833323735,0
2026-06-30,2025-12-31,2026,daily,3700,2026-04-28,1,nonnegative_high,3961,3968,2026-05-13,learned_order_offset,-1,0.4598830563177168,1,0.5401169436822832,0.4598830563177168,0
2026-06-30,2025-12-31,2026,daily,3701,2026-04-29,2,nonnegative_high,3962,3964,2026-05-11,learned_market,20260910,0.3837293165908981,1,0.6162706834091018,0.3837293165908981,0
2026-06-30,2025-12-31,2026,daily,3701,2026-04-29,2,nonnegative_high,3962,3964,2026-05-11,learned_vol_interaction,20260910,0.3886706565481162,1,0.6113293434518838,0.3886706565481162,0
2026-06-30,2025-12-31,2026,daily,3701,2026-04-29,2,nonnegative_high,3962,3964,2026-05-11,learned_order_extension,20260910,0.41854761585653383,1,0.5814523841434662,0.41854761585653383,0
2026-06-30,2025-12-31,2026,daily,3701,2026-04-29,2,nonnegative_high,3962,3964,2026-05-11,learned_order_offset,20260910,0.418932507431107,1,0.581067492568893,0.418932507431107,0
2026-06-30,2025-12-31,2026,daily,3701,2026-04-29,2,nonnegative_high,3962,3964,2026-05-11,learned_market,20260911,0.4745071195680243,1,0.5254928804319756,0.4745071195680243,0
2026-06-30,2025-12-31,2026,daily,3701,2026-04-29,2,nonnegative_high,3962,3964,2026-05-11,learned_vol_interaction,20260911,0.4789899313876587,1,0.5210100686123413,0.4789899313876587,0
2026-06-30,2025-12-31,2026,daily,3701,2026-04-29,2,nonnegative_high,3962,3964,2026-05-11,learned_order_extension,20260911,0.4652241658537054,1,0.5347758341462946,0.4652241658537054,0
2026-06-30,2025-12-31,2026,daily,3701,2026-04-29,2,nonnegative_high,3962,3964,2026-05-11,learned_order_offset,20260911,0.4657867424556424,1,0.5342132575443577,0.4657867424556424,0
2026-06-30,2025-12-31,2026,daily,3701,2026-04-29,2,nonnegative_high,3962,3964,2026-05-11,learned_market,20260912,0.46442782407954364,1,0.5355721759204564,0.46442782407954364,0
2026-06-30,2025-12-31,2026,daily,3701,2026-04-29,2,nonnegative_high,3962,3964,2026-05-11,learned_vol_interaction,20260912,0.44465025007876235,1,0.5553497499212376,0.44465025007876235,0
2026-06-30,2025-12-31,2026,daily,3701,2026-04-29,2,nonnegative_high,3962,3964,2026-05-11,learned_order_extension,20260912,0.4410565561207756,1,0.5589434438792245,0.4410565561207756,0
2026-06-30,2025-12-31,2026,daily,3701,2026-04-29,2,nonnegative_high,3962,3964,2026-05-11,learned_order_offset,20260912,0.4409472420835626,1,0.5590527579164374,0.4409472420835626,0
2026-06-30,2025-12-31,2026,daily,3701,2026-04-29,2,nonnegative_high,3962,3964,2026-05-11,learned_market,-1,0.4408880867461553,1,0.5591119132538447,0.4408880867461553,0
2026-06-30,2025-12-31,2026,daily,3701,2026-04-29,2,nonnegative_high,3962,3964,2026-05-11,learned_vol_interaction,-1,0.4374369460048458,1,0.5625630539951543,0.4374369460048458,0
2026-06-30,2025-12-31,2026,daily,3701,2026-04-29,2,nonnegative_high,3962,3964,2026-05-11,learned_order_extension,-1,0.44160944594367163,1,0.5583905540563283,0.44160944594367163,0
2026-06-30,2025-12-31,2026,daily,3701,2026-04-29,2,nonnegative_high,3962,3964,2026-05-11,learned_order_offset,-1,0.4418888306567707,1,0.5581111693432292,0.4418888306567707,0
2026-06-30,2025-12-31,2026,daily,3702,2026-04-30,3,nonnegative_high,3963,3965,2026-05-12,learned_market,20260910,0.42176982648981864,1,0.5782301735101814,0.42176982648981864,0
2026-06-30,2025-12-31,2026,daily,3702,2026-04-30,3,nonnegative_high,3963,3965,2026-05-12,learned_vol_interaction,20260910,0.4260145166020209,1,0.5739854833979792,0.4260145166020209,0
2026-06-30,2025-12-31,2026,daily,3702,2026-04-30,3,nonnegative_high,3963,3965,2026-05-12,learned_order_extension,20260910,0.4488545228803429,1,0.5511454771196571,0.4488545228803429,0
2026-06-30,2025-12-31,2026,daily,3702,2026-04-30,3,nonnegative_high,3963,3965,2026-05-12,learned_order_offset,20260910,0.4489797316899735,1,0.5510202683100265,0.4489797316899735,0
2026-06-30,2025-12-31,2026,daily,3702,2026-04-30,3,nonnegative_high,3963,3965,2026-05-12,learned_market,20260911,0.45093806850675605,1,0.5490619314932439,0.45093806850675605,0
2026-06-30,2025-12-31,2026,daily,3702,2026-04-30,3,nonnegative_high,3963,3965,2026-05-12,learned_vol_interaction,20260911,0.4584599565609907,1,0.5415400434390093,0.4584599565609907,0
2026-06-30,2025-12-31,2026,daily,3702,2026-04-30,3,nonnegative_high,3963,3965,2026-05-12,learned_order_extension,20260911,0.4278353453943715,1,0.5721646546056285,0.4278353453943715,0
2026-06-30,2025-12-31,2026,daily,3702,2026-04-30,3,nonnegative_high,3963,3965,2026-05-12,learned_order_offset,20260911,0.4278950677498085,1,0.5721049322501914,0.4278950677498085,0
2026-06-30,2025-12-31,2026,daily,3702,2026-04-30,3,nonnegative_high,3963,3965,2026-05-12,learned_market,20260912,0.5425157950950441,1,0.4574842049049559,0.5425157950950441,1
2026-06-30,2025-12-31,2026,daily,3702,2026-04-30,3,nonnegative_high,3963,3965,2026-05-12,learned_vol_interaction,20260912,0.5207082246674195,1,0.4792917753325805,0.5207082246674195,1
2026-06-30,2025-12-31,2026,daily,3702,2026-04-30,3,nonnegative_high,3963,3965,2026-05-12,learned_order_extension,20260912,0.5510781763559345,1,0.4489218236440655,0.5510781763559345,1
2026-06-30,2025-12-31,2026,daily,3702,2026-04-30,3,nonnegative_high,3963,3965,2026-05-12,learned_order_offset,20260912,0.550816052925547,1,0.44918394707445297,0.550816052925547,1
2026-06-30,2025-12-31,2026,daily,3702,2026-04-30,3,nonnegative_high,3963,3965,2026-05-12,learned_market,-1,0.47174123003053964,1,0.5282587699694603,0.47174123003053964,0
2026-06-30,2025-12-31,2026,daily,3702,2026-04-30,3,nonnegative_high,3963,3965,2026-05-12,learned_vol_interaction,-1,0.46839423261014373,1,0.5316057673898562,0.46839423261014373,0
2026-06-30,2025-12-31,2026,daily,3702,2026-04-30,3,nonnegative_high,3963,3965,2026-05-12,learned_order_extension,-1,0.4759226815435496,1,0.5240773184564504,0.4759226815435496,0
2026-06-30,2025-12-31,2026,daily,3702,2026-04-30,3,nonnegative_high,3963,3965,2026-05-12,learned_order_offset,-1,0.475896950788443,1,0.524103049211557,0.475896950788443,0
2026-06-30,2025-12-31,2026,daily,3703,2026-05-06,2,nonnegative_high,3964,3969,2026-05-14,learned_market,20260910,0.5680962163680283,1,0.4319037836319717,0.5680962163680283,1
2026-06-30,2025-12-31,2026,daily,3703,2026-05-06,2,nonnegative_high,3964,3969,2026-05-14,learned_vol_interaction,20260910,0.5724658689344002,1,0.4275341310655998,0.5724658689344002,1
2026-06-30,2025-12-31,2026,daily,3703,2026-05-06,2,nonnegative_high,3964,3969,2026-05-14,learned_order_extension,20260910,0.5493604017123697,1,0.45063959828763034,0.5493604017123697,1
2026-06-30,2025-12-31,2026,daily,3703,2026-05-06,2,nonnegative_high,3964,3969,2026-05-14,learned_order_offset,20260910,0.5489698815783935,1,0.45103011842160645,0.5489698815783935,1
2026-06-30,2025-12-31,2026,daily,3703,2026-05-06,2,nonnegative_high,3964,3969,2026-05-14,learned_market,20260911,0.4686208668766855,1,0.5313791331233144,0.4686208668766855,0
2026-06-30,2025-12-31,2026,daily,3703,2026-05-06,2,nonnegative_high,3964,3969,2026-05-14,learned_vol_interaction,20260911,0.47436597740967323,1,0.5256340225903268,0.47436597740967323,0
2026-06-30,2025-12-31,2026,daily,3703,2026-05-06,2,nonnegative_high,3964,3969,2026-05-14,learned_order_extension,20260911,0.4423586837203149,1,0.5576413162796852,0.4423586837203149,0
2026-06-30,2025-12-31,2026,daily,3703,2026-05-06,2,nonnegative_high,3964,3969,2026-05-14,learned_order_offset,20260911,0.4425028530965187,1,0.5574971469034813,0.4425028530965187,0
2026-06-30,2025-12-31,2026,daily,3703,2026-05-06,2,nonnegative_high,3964,3969,2026-05-14,learned_market,20260912,0.5105972466868969,1,0.4894027533131031,0.5105972466868969,1
2026-06-30,2025-12-31,2026,daily,3703,2026-05-06,2,nonnegative_high,3964,3969,2026-05-14,learned_vol_interaction,20260912,0.49630620330782027,1,0.5036937966921797,0.49630620330782027,0
2026-06-30,2025-12-31,2026,daily,3703,2026-05-06,2,nonnegative_high,3964,3969,2026-05-14,learned_order_extension,20260912,0.5186634811688747,1,0.48133651883112527,0.5186634811688747,1
2026-06-30,2025-12-31,2026,daily,3703,2026-05-06,2,nonnegative_high,3964,3969,2026-05-14,learned_order_offset,20260912,0.5184908633511779,1,0.4815091366488221,0.5184908633511779,1
2026-06-30,2025-12-31,2026,daily,3703,2026-05-06,2,nonnegative_high,3964,3969,2026-05-14,learned_market,-1,0.5157714433105369,1,0.4842285566894631,0.5157714433105369,1
2026-06-30,2025-12-31,2026,daily,3703,2026-05-06,2,nonnegative_high,3964,3969,2026-05-14,learned_vol_interaction,-1,0.5143793498839645,1,0.4856206501160355,0.5143793498839645,1
2026-06-30,2025-12-31,2026,daily,3703,2026-05-06,2,nonnegative_high,3964,3969,2026-05-14,learned_order_extension,-1,0.5034608555338531,1,0.4965391444661469,0.5034608555338531,1
2026-06-30,2025-12-31,2026,daily,3703,2026-05-06,2,nonnegative_high,3964,3969,2026-05-14,learned_order_offset,-1,0.50332119934203,1,0.49667880065797,0.50332119934203,1
2026-06-30,2025-12-31,2026,daily,3704,2026-05-07,3,nonnegative_low,3965,3970,2026-05-15,learned_market,20260910,0.6634255831431348,1,0.3365744168568652,0.6634255831431348,1
2026-06-30,2025-12-31,2026,daily,3704,2026-05-07,3,nonnegative_low,3965,3970,2026-05-15,learned_vol_interaction,20260910,0.6688097216359133,1,0.33119027836408665,0.6688097216359133,1
2026-06-30,2025-12-31,2026,daily,3704,2026-05-07,3,nonnegative_low,3965,3970,2026-05-15,learned_order_extension,20260910,0.6265379890843725,1,0.3734620109156275,0.6265379890843725,1
2026-06-30,2025-12-31,2026,daily,3704,2026-05-07,3,nonnegative_low,3965,3970,2026-05-15,learned_order_offset,20260910,0.6260165336721323,1,0.3739834663278677,0.6260165336721323,1
2026-06-30,2025-12-31,2026,daily,3704,2026-05-07,3,nonnegative_low,3965,3970,2026-05-15,learned_market,20260911,0.44578132748147603,1,0.554218672518524,0.44578132748147603,0
2026-06-30,2025-12-31,2026,daily,3704,2026-05-07,3,nonnegative_low,3965,3970,2026-05-15,learned_vol_interaction,20260911,0.4498618816466124,1,0.5501381183533876,0.4498618816466124,0
2026-06-30,2025-12-31,2026,daily,3704,2026-05-07,3,nonnegative_low,3965,3970,2026-05-15,learned_order_extension,20260911,0.4133285286665202,1,0.5866714713334797,0.4133285286665202,0
2026-06-30,2025-12-31,2026,daily,3704,2026-05-07,3,nonnegative_low,3965,3970,2026-05-15,learned_order_offset,20260911,0.4135737999900803,1,0.5864262000099196,0.4135737999900803,0
2026-06-30,2025-12-31,2026,daily,3704,2026-05-07,3,nonnegative_low,3965,3970,2026-05-15,learned_market,20260912,0.5262687341796649,1,0.4737312658203351,0.5262687341796649,1
