history,cutoff,method,seed,row_index,date,state,family,component,fit_eligible,validation_accepted,gate_reason,offset,annual_probability,probability,actual_up
monthly_state_validated,2023-11-30,learned_vol_interaction,20260912,3140,2023-12-29,negative_low,state,negative_low,True,True,accepted,-0.10878636997992633,0.26760132191925856,0.24682591302450096,0
monthly_state_ungated,2023-11-30,learned_vol_interaction,20260912,3120,2023-12-01,negative_low,state,negative_low,True,True,accepted,-0.10878636997992633,0.3067644832038629,0.2841281371225216,0
monthly_state_ungated,2023-11-30,learned_vol_interaction,20260912,3125,2023-12-08,negative_low,state,negative_low,True,True,accepted,-0.10878636997992633,0.39015816974445156,0.36460465213338006,0
monthly_state_ungated,2023-11-30,learned_vol_interaction,20260912,3130,2023-12-15,negative_low,state,negative_low,True,True,accepted,-0.10878636997992633,0.4406724982532778,0.41405682837493507,1
monthly_state_ungated,2023-11-30,learned_vol_interaction,20260912,3135,2023-12-22,negative_low,state,negative_low,True,True,accepted,-0.10878636997992633,0.31235414694997865,0.28947757088627896,1
monthly_state_ungated,2023-11-30,learned_vol_interaction,20260912,3140,2023-12-29,negative_low,state,negative_low,True,True,accepted,-0.10878636997992633,0.26760132191925856,0.24682591302450096,0
monthly_state_validated,2023-11-30,learned_order_extension,20260910,3120,2023-12-01,negative_low,state,negative_low,True,True,accepted,-0.09606510232831608,0.6371672623479381,0.614679407280923,0
monthly_state_validated,2023-11-30,learned_order_extension,20260910,3125,2023-12-08,negative_low,state,negative_low,True,True,accepted,-0.09606510232831608,0.726127480353712,0.7066144869148675,0
monthly_state_validated,2023-11-30,learned_order_extension,20260910,3130,2023-12-15,negative_low,state,negative_low,True,True,accepted,-0.09606510232831608,0.5071153715809007,0.48310600966741857,1
monthly_state_validated,2023-11-30,learned_order_extension,20260910,3135,2023-12-22,negative_low,state,negative_low,True,True,accepted,-0.09606510232831608,0.3270929793257609,0.3063099402486943,1
monthly_state_validated,2023-11-30,learned_order_extension,20260910,3140,2023-12-29,negative_low,state,negative_low,True,True,accepted,-0.09606510232831608,0.5992256981518858,0.5759512961993328,0
monthly_state_ungated,2023-11-30,learned_order_extension,20260910,3120,2023-12-01,negative_low,state,negative_low,True,True,accepted,-0.09606510232831608,0.6371672623479381,0.614679407280923,0
monthly_state_ungated,2023-11-30,learned_order_extension,20260910,3125,2023-12-08,negative_low,state,negative_low,True,True,accepted,-0.09606510232831608,0.726127480353712,0.7066144869148675,0
monthly_state_ungated,2023-11-30,learned_order_extension,20260910,3130,2023-12-15,negative_low,state,negative_low,True,True,accepted,-0.09606510232831608,0.5071153715809007,0.48310600966741857,1
monthly_state_ungated,2023-11-30,learned_order_extension,20260910,3135,2023-12-22,negative_low,state,negative_low,True,True,accepted,-0.09606510232831608,0.3270929793257609,0.3063099402486943,1
monthly_state_ungated,2023-11-30,learned_order_extension,20260910,3140,2023-12-29,negative_low,state,negative_low,True,True,accepted,-0.09606510232831608,0.5992256981518858,0.5759512961993328,0
monthly_state_validated,2023-11-30,learned_order_extension,20260911,3120,2023-12-01,negative_low,state,negative_low,True,True,accepted,-0.10468791441051578,0.5525965286737049,0.5265947295451954,0
monthly_state_validated,2023-11-30,learned_order_extension,20260911,3125,2023-12-08,negative_low,state,negative_low,True,True,accepted,-0.10468791441051578,0.5015390464653725,0.47538698245409866,0
monthly_state_validated,2023-11-30,learned_order_extension,20260911,3130,2023-12-15,negative_low,state,negative_low,True,True,accepted,-0.10468791441051578,0.5087914991053046,0.4826274226119527,1
monthly_state_validated,2023-11-30,learned_order_extension,20260911,3135,2023-12-22,negative_low,state,negative_low,True,True,accepted,-0.10468791441051578,0.5129484282652336,0.4867824256174284,1
monthly_state_validated,2023-11-30,learned_order_extension,20260911,3140,2023-12-29,negative_low,state,negative_low,True,True,accepted,-0.10468791441051578,0.5470363355753182,0.5209915043046731,0
monthly_state_ungated,2023-11-30,learned_order_extension,20260911,3120,2023-12-01,negative_low,state,negative_low,True,True,accepted,-0.10468791441051578,0.5525965286737049,0.5265947295451954,0
monthly_state_ungated,2023-11-30,learned_order_extension,20260911,3125,2023-12-08,negative_low,state,negative_low,True,True,accepted,-0.10468791441051578,0.5015390464653725,0.47538698245409866,0
monthly_state_ungated,2023-11-30,learned_order_extension,20260911,3130,2023-12-15,negative_low,state,negative_low,True,True,accepted,-0.10468791441051578,0.5087914991053046,0.4826274226119527,1
monthly_state_ungated,2023-11-30,learned_order_extension,20260911,3135,2023-12-22,negative_low,state,negative_low,True,True,accepted,-0.10468791441051578,0.5129484282652336,0.4867824256174284,1
monthly_state_ungated,2023-11-30,learned_order_extension,20260911,3140,2023-12-29,negative_low,state,negative_low,True,True,accepted,-0.10468791441051578,0.5470363355753182,0.5209915043046731,0
monthly_state_validated,2023-11-30,learned_order_extension,20260912,3120,2023-12-01,negative_low,state,negative_low,True,True,accepted,-0.10154960874036753,0.3442150767646824,0.3216682374026583,0
monthly_state_validated,2023-11-30,learned_order_extension,20260912,3125,2023-12-08,negative_low,state,negative_low,True,True,accepted,-0.10154960874036753,0.3993508171201843,0.37525907750235854,0
monthly_state_validated,2023-11-30,learned_order_extension,20260912,3130,2023-12-15,negative_low,state,negative_low,True,True,accepted,-0.10154960874036753,0.46301510595525036,0.4378825985675941,1
monthly_state_validated,2023-11-30,learned_order_extension,20260912,3135,2023-12-22,negative_low,state,negative_low,True,True,accepted,-0.10154960874036753,0.3352091402952182,0.312970678014259,1
monthly_state_validated,2023-11-30,learned_order_extension,20260912,3140,2023-12-29,negative_low,state,negative_low,True,True,accepted,-0.10154960874036753,0.32249353537551856,0.30071706068844734,0
monthly_state_ungated,2023-11-30,learned_order_extension,20260912,3120,2023-12-01,negative_low,state,negative_low,True,True,accepted,-0.10154960874036753,0.3442150767646824,0.3216682374026583,0
monthly_state_ungated,2023-11-30,learned_order_extension,20260912,3125,2023-12-08,negative_low,state,negative_low,True,True,accepted,-0.10154960874036753,0.3993508171201843,0.37525907750235854,0
monthly_state_ungated,2023-11-30,learned_order_extension,20260912,3130,2023-12-15,negative_low,state,negative_low,True,True,accepted,-0.10154960874036753,0.46301510595525036,0.4378825985675941,1
monthly_state_ungated,2023-11-30,learned_order_extension,20260912,3135,2023-12-22,negative_low,state,negative_low,True,True,accepted,-0.10154960874036753,0.3352091402952182,0.312970678014259,1
monthly_state_ungated,2023-11-30,learned_order_extension,20260912,3140,2023-12-29,negative_low,state,negative_low,True,True,accepted,-0.10154960874036753,0.32249353537551856,0.30071706068844734,0
monthly_state_validated,2023-11-30,learned_order_offset,20260910,3120,2023-12-01,negative_low,state,negative_low,True,True,accepted,-0.09637136450854283,0.6373428416572482,0.6147867632579535,0
monthly_state_validated,2023-11-30,learned_order_offset,20260910,3125,2023-12-08,negative_low,state,negative_low,True,True,accepted,-0.09637136450854283,0.7263297183442197,0.7067618476674246,0
monthly_state_validated,2023-11-30,learned_order_offset,20260910,3130,2023-12-15,negative_low,state,negative_low,True,True,accepted,-0.09637136450854283,0.5070535490594527,0.4829677684852089,1
monthly_state_validated,2023-11-30,learned_order_offset,20260910,3135,2023-12-22,negative_low,state,negative_low,True,True,accepted,-0.09637136450854283,0.3275411380993484,0.30667748076847123,1
monthly_state_validated,2023-11-30,learned_order_offset,20260910,3140,2023-12-29,negative_low,state,negative_low,True,True,accepted,-0.09637136450854283,0.5991665765171357,0.575816367815724,0
monthly_state_ungated,2023-11-30,learned_order_offset,20260910,3120,2023-12-01,negative_low,state,negative_low,True,True,accepted,-0.09637136450854283,0.6373428416572482,0.6147867632579535,0
monthly_state_ungated,2023-11-30,learned_order_offset,20260910,3125,2023-12-08,negative_low,state,negative_low,True,True,accepted,-0.09637136450854283,0.7263297183442197,0.7067618476674246,0
monthly_state_ungated,2023-11-30,learned_order_offset,20260910,3130,2023-12-15,negative_low,state,negative_low,True,True,accepted,-0.09637136450854283,0.5070535490594527,0.4829677684852089,1
monthly_state_ungated,2023-11-30,learned_order_offset,20260910,3135,2023-12-22,negative_low,state,negative_low,True,True,accepted,-0.09637136450854283,0.3275411380993484,0.30667748076847123,1
monthly_state_ungated,2023-11-30,learned_order_offset,20260910,3140,2023-12-29,negative_low,state,negative_low,True,True,accepted,-0.09637136450854283,0.5991665765171357,0.575816367815724,0
monthly_state_validated,2023-11-30,learned_order_offset,20260911,3120,2023-12-01,negative_low,state,negative_low,True,True,accepted,-0.10458398111611064,0.5525585072519134,0.5265823015646122,0
monthly_state_validated,2023-11-30,learned_order_offset,20260911,3125,2023-12-08,negative_low,state,negative_low,True,True,accepted,-0.10458398111611064,0.5014419516642048,0.4753160429301421,0
monthly_state_validated,2023-11-30,learned_order_offset,20260911,3130,2023-12-15,negative_low,state,negative_low,True,True,accepted,-0.10458398111611064,0.5087083495432813,0.48257030017200153,1
monthly_state_validated,2023-11-30,learned_order_offset,20260911,3135,2023-12-22,negative_low,state,negative_low,True,True,accepted,-0.10458398111611064,0.5128931356137608,0.48675309989435805,1
monthly_state_validated,2023-11-30,learned_order_offset,20260911,3140,2023-12-29,negative_low,state,negative_low,True,True,accepted,-0.10458398111611064,0.5469781332746243,0.5209588239194919,0
monthly_state_ungated,2023-11-30,learned_order_offset,20260911,3120,2023-12-01,negative_low,state,negative_low,True,True,accepted,-0.10458398111611064,0.5525585072519134,0.5265823015646122,0
monthly_state_ungated,2023-11-30,learned_order_offset,20260911,3125,2023-12-08,negative_low,state,negative_low,True,True,accepted,-0.10458398111611064,0.5014419516642048,0.4753160429301421,0
monthly_state_ungated,2023-11-30,learned_order_offset,20260911,3130,2023-12-15,negative_low,state,negative_low,True,True,accepted,-0.10458398111611064,0.5087083495432813,0.48257030017200153,1
monthly_state_ungated,2023-11-30,learned_order_offset,20260911,3135,2023-12-22,negative_low,state,negative_low,True,True,accepted,-0.10458398111611064,0.5128931356137608,0.48675309989435805,1
monthly_state_ungated,2023-11-30,learned_order_offset,20260911,3140,2023-12-29,negative_low,state,negative_low,True,True,accepted,-0.10458398111611064,0.5469781332746243,0.5209588239194919,0
monthly_state_validated,2023-11-30,learned_order_offset,20260912,3120,2023-12-01,negative_low,state,negative_low,True,True,accepted,-0.10249325196434189,0.3506669447445297,0.3277008795219615,0
monthly_state_validated,2023-11-30,learned_order_offset,20260912,3125,2023-12-08,negative_low,state,negative_low,True,True,accepted,-0.10249325196434189,0.4047710646356656,0.38033708626217483,0
monthly_state_validated,2023-11-30,learned_order_offset,20260912,3130,2023-12-15,negative_low,state,negative_low,True,True,accepted,-0.10249325196434189,0.46679369387633696,0.4413920812037247,1
monthly_state_validated,2023-11-30,learned_order_offset,20260912,3135,2023-12-22,negative_low,state,negative_low,True,True,accepted,-0.10249325196434189,0.3410249039308952,0.3183806925549233,1
monthly_state_validated,2023-11-30,learned_order_offset,20260912,3140,2023-12-29,negative_low,state,negative_low,True,True,accepted,-0.10249325196434189,0.32740429145882843,0.305245558654798,0
monthly_state_ungated,2023-11-30,learned_order_offset,20260912,3120,2023-12-01,negative_low,state,negative_low,True,True,accepted,-0.10249325196434189,0.3506669447445297,0.3277008795219615,0
monthly_state_ungated,2023-11-30,learned_order_offset,20260912,3125,2023-12-08,negative_low,state,negative_low,True,True,accepted,-0.10249325196434189,0.4047710646356656,0.38033708626217483,0
monthly_state_ungated,2023-11-30,learned_order_offset,20260912,3130,2023-12-15,negative_low,state,negative_low,True,True,accepted,-0.10249325196434189,0.46679369387633696,0.4413920812037247,1
monthly_state_ungated,2023-11-30,learned_order_offset,20260912,3135,2023-12-22,negative_low,state,negative_low,True,True,accepted,-0.10249325196434189,0.3410249039308952,0.3183806925549233,1
monthly_state_ungated,2023-11-30,learned_order_offset,20260912,3140,2023-12-29,negative_low,state,negative_low,True,True,accepted,-0.10249325196434189,0.32740429145882843,0.305245558654798,0
monthly_state_validated,2023-12-31,learned_market,20260910,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.37911601118731636,0.37911601118731636,0
monthly_state_validated,2023-12-31,learned_market,20260910,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4589111880907024,0.4589111880907024,0
monthly_state_validated,2023-12-31,learned_market,20260910,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.41956122213307734,0.41956122213307734,1
monthly_state_validated,2023-12-31,learned_market,20260910,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.4467918935376125,0.4467918935376125,0
monthly_state_ungated,2023-12-31,learned_market,20260910,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.37911601118731636,0.37911601118731636,0
monthly_state_ungated,2023-12-31,learned_market,20260910,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4589111880907024,0.4589111880907024,0
monthly_state_ungated,2023-12-31,learned_market,20260910,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.41956122213307734,0.41956122213307734,1
monthly_state_ungated,2023-12-31,learned_market,20260910,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.4467918935376125,0.4467918935376125,0
monthly_state_validated,2023-12-31,learned_market,20260911,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.5054381986976906,0.5054381986976906,0
monthly_state_validated,2023-12-31,learned_market,20260911,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.5344404908323787,0.5344404908323787,0
monthly_state_validated,2023-12-31,learned_market,20260911,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.6056082203678326,0.6056082203678326,1
monthly_state_validated,2023-12-31,learned_market,20260911,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.536236284491504,0.536236284491504,0
monthly_state_ungated,2023-12-31,learned_market,20260911,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.5054381986976906,0.5054381986976906,0
monthly_state_ungated,2023-12-31,learned_market,20260911,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.5344404908323787,0.5344404908323787,0
monthly_state_ungated,2023-12-31,learned_market,20260911,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.6056082203678326,0.6056082203678326,1
monthly_state_ungated,2023-12-31,learned_market,20260911,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.536236284491504,0.536236284491504,0
monthly_state_validated,2023-12-31,learned_market,20260912,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.5011992069392154,0.5011992069392154,0
monthly_state_validated,2023-12-31,learned_market,20260912,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.47277699760132935,0.47277699760132935,0
monthly_state_validated,2023-12-31,learned_market,20260912,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4519385169732587,0.4519385169732587,1
monthly_state_validated,2023-12-31,learned_market,20260912,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.5136187590656476,0.5136187590656476,0
monthly_state_ungated,2023-12-31,learned_market,20260912,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.5011992069392154,0.5011992069392154,0
monthly_state_ungated,2023-12-31,learned_market,20260912,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.47277699760132935,0.47277699760132935,0
monthly_state_ungated,2023-12-31,learned_market,20260912,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4519385169732587,0.4519385169732587,1
monthly_state_ungated,2023-12-31,learned_market,20260912,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.5136187590656476,0.5136187590656476,0
monthly_state_validated,2023-12-31,learned_vol_interaction,20260910,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.375948748112503,0.375948748112503,0
monthly_state_validated,2023-12-31,learned_vol_interaction,20260910,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4653387886294592,0.4653387886294592,0
monthly_state_validated,2023-12-31,learned_vol_interaction,20260910,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.409541362332266,0.409541362332266,1
monthly_state_validated,2023-12-31,learned_vol_interaction,20260910,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.4427031623961251,0.4427031623961251,0
monthly_state_ungated,2023-12-31,learned_vol_interaction,20260910,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.375948748112503,0.375948748112503,0
monthly_state_ungated,2023-12-31,learned_vol_interaction,20260910,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4653387886294592,0.4653387886294592,0
monthly_state_ungated,2023-12-31,learned_vol_interaction,20260910,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.409541362332266,0.409541362332266,1
monthly_state_ungated,2023-12-31,learned_vol_interaction,20260910,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.4427031623961251,0.4427031623961251,0
monthly_state_validated,2023-12-31,learned_vol_interaction,20260911,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.5055907048902185,0.5055907048902185,0
monthly_state_validated,2023-12-31,learned_vol_interaction,20260911,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.5345697430715253,0.5345697430715253,0
monthly_state_validated,2023-12-31,learned_vol_interaction,20260911,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.6057144516952688,0.6057144516952688,1
monthly_state_validated,2023-12-31,learned_vol_interaction,20260911,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.5360497014286747,0.5360497014286747,0
monthly_state_ungated,2023-12-31,learned_vol_interaction,20260911,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.5055907048902185,0.5055907048902185,0
monthly_state_ungated,2023-12-31,learned_vol_interaction,20260911,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.5345697430715253,0.5345697430715253,0
monthly_state_ungated,2023-12-31,learned_vol_interaction,20260911,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.6057144516952688,0.6057144516952688,1
monthly_state_ungated,2023-12-31,learned_vol_interaction,20260911,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.5360497014286747,0.5360497014286747,0
monthly_state_validated,2023-12-31,learned_vol_interaction,20260912,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4952442890139834,0.4952442890139834,0
monthly_state_validated,2023-12-31,learned_vol_interaction,20260912,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.46734394081550534,0.46734394081550534,0
monthly_state_validated,2023-12-31,learned_vol_interaction,20260912,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4458542659590224,0.4458542659590224,1
monthly_state_validated,2023-12-31,learned_vol_interaction,20260912,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.5051200250772759,0.5051200250772759,0
monthly_state_ungated,2023-12-31,learned_vol_interaction,20260912,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4952442890139834,0.4952442890139834,0
monthly_state_ungated,2023-12-31,learned_vol_interaction,20260912,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.46734394081550534,0.46734394081550534,0
monthly_state_ungated,2023-12-31,learned_vol_interaction,20260912,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4458542659590224,0.4458542659590224,1
monthly_state_ungated,2023-12-31,learned_vol_interaction,20260912,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.5051200250772759,0.5051200250772759,0
monthly_state_validated,2023-12-31,learned_order_extension,20260910,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4019000383386628,0.4019000383386628,0
monthly_state_validated,2023-12-31,learned_order_extension,20260910,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4536929976964038,0.4536929976964038,0
monthly_state_validated,2023-12-31,learned_order_extension,20260910,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4065097447533653,0.4065097447533653,1
monthly_state_validated,2023-12-31,learned_order_extension,20260910,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.4181108069924978,0.4181108069924978,0
monthly_state_ungated,2023-12-31,learned_order_extension,20260910,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4019000383386628,0.4019000383386628,0
monthly_state_ungated,2023-12-31,learned_order_extension,20260910,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4536929976964038,0.4536929976964038,0
monthly_state_ungated,2023-12-31,learned_order_extension,20260910,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4065097447533653,0.4065097447533653,1
monthly_state_ungated,2023-12-31,learned_order_extension,20260910,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.4181108069924978,0.4181108069924978,0
monthly_state_validated,2023-12-31,learned_order_extension,20260911,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.5046246382575834,0.5046246382575834,0
monthly_state_validated,2023-12-31,learned_order_extension,20260911,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.5273727883107168,0.5273727883107168,0
monthly_state_validated,2023-12-31,learned_order_extension,20260911,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.6361976645125996,0.6361976645125996,1
monthly_state_validated,2023-12-31,learned_order_extension,20260911,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.5444608640891567,0.5444608640891567,0
monthly_state_ungated,2023-12-31,learned_order_extension,20260911,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.5046246382575834,0.5046246382575834,0
monthly_state_ungated,2023-12-31,learned_order_extension,20260911,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.5273727883107168,0.5273727883107168,0
monthly_state_ungated,2023-12-31,learned_order_extension,20260911,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.6361976645125996,0.6361976645125996,1
monthly_state_ungated,2023-12-31,learned_order_extension,20260911,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.5444608640891567,0.5444608640891567,0
monthly_state_validated,2023-12-31,learned_order_extension,20260912,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.5535119994762409,0.5535119994762409,0
monthly_state_validated,2023-12-31,learned_order_extension,20260912,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.48736548091739423,0.48736548091739423,0
monthly_state_validated,2023-12-31,learned_order_extension,20260912,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4215435053964147,0.4215435053964147,1
monthly_state_validated,2023-12-31,learned_order_extension,20260912,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.48649269504735876,0.48649269504735876,0
monthly_state_ungated,2023-12-31,learned_order_extension,20260912,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.5535119994762409,0.5535119994762409,0
monthly_state_ungated,2023-12-31,learned_order_extension,20260912,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.48736548091739423,0.48736548091739423,0
monthly_state_ungated,2023-12-31,learned_order_extension,20260912,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4215435053964147,0.4215435053964147,1
monthly_state_ungated,2023-12-31,learned_order_extension,20260912,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.48649269504735876,0.48649269504735876,0
monthly_state_validated,2023-12-31,learned_order_offset,20260910,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.40294607271257427,0.40294607271257427,0
monthly_state_validated,2023-12-31,learned_order_offset,20260910,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.45320010017286466,0.45320010017286466,0
monthly_state_validated,2023-12-31,learned_order_offset,20260910,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.40698948981731453,0.40698948981731453,1
monthly_state_validated,2023-12-31,learned_order_offset,20260910,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.4180998926398431,0.4180998926398431,0
monthly_state_ungated,2023-12-31,learned_order_offset,20260910,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.40294607271257427,0.40294607271257427,0
monthly_state_ungated,2023-12-31,learned_order_offset,20260910,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.45320010017286466,0.45320010017286466,0
monthly_state_ungated,2023-12-31,learned_order_offset,20260910,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.40698948981731453,0.40698948981731453,1
monthly_state_ungated,2023-12-31,learned_order_offset,20260910,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.4180998926398431,0.4180998926398431,0
monthly_state_validated,2023-12-31,learned_order_offset,20260911,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.5039028855862143,0.5039028855862143,0
monthly_state_validated,2023-12-31,learned_order_offset,20260911,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.5267036688758374,0.5267036688758374,0
monthly_state_validated,2023-12-31,learned_order_offset,20260911,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.6349472157761124,0.6349472157761124,1
monthly_state_validated,2023-12-31,learned_order_offset,20260911,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.5443793909861219,0.5443793909861219,0
monthly_state_ungated,2023-12-31,learned_order_offset,20260911,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.5039028855862143,0.5039028855862143,0
monthly_state_ungated,2023-12-31,learned_order_offset,20260911,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.5267036688758374,0.5267036688758374,0
monthly_state_ungated,2023-12-31,learned_order_offset,20260911,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.6349472157761124,0.6349472157761124,1
monthly_state_ungated,2023-12-31,learned_order_offset,20260911,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.5443793909861219,0.5443793909861219,0
monthly_state_validated,2023-12-31,learned_order_offset,20260912,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.555524023910941,0.555524023910941,0
monthly_state_validated,2023-12-31,learned_order_offset,20260912,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4886344435127239,0.4886344435127239,0
monthly_state_validated,2023-12-31,learned_order_offset,20260912,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4229445653552536,0.4229445653552536,1
monthly_state_validated,2023-12-31,learned_order_offset,20260912,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.4868819752675603,0.4868819752675603,0
monthly_state_ungated,2023-12-31,learned_order_offset,20260912,3144,2024-01-05,negative_low,state,negative_low,False,False,annual_reset,0.0,0.555524023910941,0.555524023910941,0
monthly_state_ungated,2023-12-31,learned_order_offset,20260912,3149,2024-01-12,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4886344435127239,0.4886344435127239,0
monthly_state_ungated,2023-12-31,learned_order_offset,20260912,3154,2024-01-19,negative_low,state,negative_low,False,False,annual_reset,0.0,0.4229445653552536,0.4229445653552536,1
monthly_state_ungated,2023-12-31,learned_order_offset,20260912,3159,2024-01-26,negative_high,state,negative_high,False,False,annual_reset,0.0,0.4868819752675603,0.4868819752675603,0
