subject_id,cutoff,previous_decision_cutoff,method,state,mode,original_accepted,original_reason,original_action,training_n,current_validation_n,current_fit_eligible,source_cutoff,expiry,source_age_days,availability,view,n,known_at_source_n,source_validation_overlap_n,new_since_previous_n,old_brier_difference,old_correct_difference,old_evidence,current_brier_difference,current_correct_difference,current_evidence,comparison
2025-07-31:learned_order_offset:negative_low,2025-07-31,2025-06-30,learned_order_offset,negative_low,ready,False,brier_not_better,fallback,20,7,True,2025-06-30,2025-09-30,31.0,in_life,incremental_validation,0,0,0,0,,0,no_samples,,0.0,no_samples,insufficient_evidence
2025-08-31:learned_order_offset:negative_low,2025-08-31,2025-07-31,learned_order_offset,negative_low,ready,False,brier_not_better,fallback,21,5,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2025-08-31:learned_order_offset:negative_low,2025-08-31,2025-07-31,learned_order_offset,negative_low,ready,False,brier_not_better,fallback,21,5,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2025-08-31:learned_order_offset:negative_low,2025-08-31,2025-07-31,learned_order_offset,negative_low,ready,False,brier_not_better,fallback,21,5,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2025-09-30:learned_order_offset:negative_low,2025-09-30,2025-08-31,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,26,0,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2025-09-30:learned_order_offset:negative_low,2025-09-30,2025-08-31,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,26,0,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2025-09-30:learned_order_offset:negative_low,2025-09-30,2025-08-31,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,26,0,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2025-10-31:learned_order_offset:negative_low,2025-10-31,2025-09-30,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,27,0,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2025-10-31:learned_order_offset:negative_low,2025-10-31,2025-09-30,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,27,0,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2025-10-31:learned_order_offset:negative_low,2025-10-31,2025-09-30,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,27,0,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2025-11-30:learned_order_offset:negative_low,2025-11-30,2025-10-31,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,23,0,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2025-11-30:learned_order_offset:negative_low,2025-11-30,2025-10-31,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,23,0,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2025-11-30:learned_order_offset:negative_low,2025-11-30,2025-10-31,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,23,0,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2025-12-31:learned_order_offset:negative_low,2025-12-31,2025-11-30,learned_order_offset,negative_low,annual_reset,False,annual_reset,fallback,19,0,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2025-12-31:learned_order_offset:negative_low,2025-12-31,2025-11-30,learned_order_offset,negative_low,annual_reset,False,annual_reset,fallback,19,0,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2025-12-31:learned_order_offset:negative_low,2025-12-31,2025-11-30,learned_order_offset,negative_low,annual_reset,False,annual_reset,fallback,19,0,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2026-01-31:learned_order_offset:negative_low,2026-01-31,2025-12-31,learned_order_offset,negative_low,q1_guard,False,q1_guard,fallback,16,0,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2026-01-31:learned_order_offset:negative_low,2026-01-31,2025-12-31,learned_order_offset,negative_low,q1_guard,False,q1_guard,fallback,16,0,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2026-01-31:learned_order_offset:negative_low,2026-01-31,2025-12-31,learned_order_offset,negative_low,q1_guard,False,q1_guard,fallback,16,0,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2026-02-28:learned_order_offset:negative_low,2026-02-28,2026-01-31,learned_order_offset,negative_low,q1_guard,False,q1_guard,fallback,13,2,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2026-02-28:learned_order_offset:negative_low,2026-02-28,2026-01-31,learned_order_offset,negative_low,q1_guard,False,q1_guard,fallback,13,2,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2026-02-28:learned_order_offset:negative_low,2026-02-28,2026-01-31,learned_order_offset,negative_low,q1_guard,False,q1_guard,fallback,13,2,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2026-03-31:learned_order_offset:negative_low,2026-03-31,2026-02-28,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,13,2,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-03-31:learned_order_offset:negative_low,2026-03-31,2026-02-28,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,13,2,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-03-31:learned_order_offset:negative_low,2026-03-31,2026-02-28,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,13,2,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-04-30:learned_order_offset:negative_low,2026-04-30,2026-03-31,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,13,2,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-04-30:learned_order_offset:negative_low,2026-04-30,2026-03-31,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,13,2,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-04-30:learned_order_offset:negative_low,2026-04-30,2026-03-31,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,13,2,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-05-31:learned_order_offset:negative_low,2026-05-31,2026-04-30,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,14,1,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-05-31:learned_order_offset:negative_low,2026-05-31,2026-04-30,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,14,1,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-05-31:learned_order_offset:negative_low,2026-05-31,2026-04-30,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,14,1,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-06-30:learned_order_offset:negative_low,2026-06-30,2026-05-31,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,15,0,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-06-30:learned_order_offset:negative_low,2026-06-30,2026-05-31,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,15,0,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-06-30:learned_order_offset:negative_low,2026-06-30,2026-05-31,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,15,0,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-07-31:learned_order_offset:negative_low,2026-07-31,2026-06-30,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,12,0,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-07-31:learned_order_offset:negative_low,2026-07-31,2026-06-30,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,12,0,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-07-31:learned_order_offset:negative_low,2026-07-31,2026-06-30,learned_order_offset,negative_low,ready,False,insufficient_validation,fallback,12,0,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2020-12-31:learned_order_offset:negative_high,2020-12-31,,learned_order_offset,negative_high,annual_reset,False,annual_reset,fallback,0,0,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2020-12-31:learned_order_offset:negative_high,2020-12-31,,learned_order_offset,negative_high,annual_reset,False,annual_reset,fallback,0,0,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2020-12-31:learned_order_offset:negative_high,2020-12-31,,learned_order_offset,negative_high,annual_reset,False,annual_reset,fallback,0,0,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-01-31:learned_order_offset:negative_high,2021-01-31,2020-12-31,learned_order_offset,negative_high,q1_guard,False,q1_guard,fallback,0,0,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-01-31:learned_order_offset:negative_high,2021-01-31,2020-12-31,learned_order_offset,negative_high,q1_guard,False,q1_guard,fallback,0,0,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-01-31:learned_order_offset:negative_high,2021-01-31,2020-12-31,learned_order_offset,negative_high,q1_guard,False,q1_guard,fallback,0,0,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-02-28:learned_order_offset:negative_high,2021-02-28,2021-01-31,learned_order_offset,negative_high,q1_guard,False,q1_guard,fallback,0,0,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-02-28:learned_order_offset:negative_high,2021-02-28,2021-01-31,learned_order_offset,negative_high,q1_guard,False,q1_guard,fallback,0,0,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-02-28:learned_order_offset:negative_high,2021-02-28,2021-01-31,learned_order_offset,negative_high,q1_guard,False,q1_guard,fallback,0,0,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-03-31:learned_order_offset:negative_high,2021-03-31,2021-02-28,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,0,1,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-03-31:learned_order_offset:negative_high,2021-03-31,2021-02-28,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,0,1,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-03-31:learned_order_offset:negative_high,2021-03-31,2021-02-28,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,0,1,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-04-30:learned_order_offset:negative_high,2021-04-30,2021-03-31,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,0,4,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-04-30:learned_order_offset:negative_high,2021-04-30,2021-03-31,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,0,4,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-04-30:learned_order_offset:negative_high,2021-04-30,2021-03-31,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,0,4,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-05-31:learned_order_offset:negative_high,2021-05-31,2021-04-30,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,0,7,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-05-31:learned_order_offset:negative_high,2021-05-31,2021-04-30,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,0,7,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-05-31:learned_order_offset:negative_high,2021-05-31,2021-04-30,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,0,7,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-06-30:learned_order_offset:negative_high,2021-06-30,2021-05-31,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,0,7,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-06-30:learned_order_offset:negative_high,2021-06-30,2021-05-31,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,0,7,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-06-30:learned_order_offset:negative_high,2021-06-30,2021-05-31,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,0,7,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-07-31:learned_order_offset:negative_high,2021-07-31,2021-06-30,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,3,5,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-07-31:learned_order_offset:negative_high,2021-07-31,2021-06-30,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,3,5,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-07-31:learned_order_offset:negative_high,2021-07-31,2021-06-30,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,3,5,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-08-31:learned_order_offset:negative_high,2021-08-31,2021-07-31,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,7,6,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-08-31:learned_order_offset:negative_high,2021-08-31,2021-07-31,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,7,6,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-08-31:learned_order_offset:negative_high,2021-08-31,2021-07-31,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,7,6,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-09-30:learned_order_offset:negative_high,2021-09-30,2021-08-31,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,8,9,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-09-30:learned_order_offset:negative_high,2021-09-30,2021-08-31,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,8,9,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-09-30:learned_order_offset:negative_high,2021-09-30,2021-08-31,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,8,9,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-10-31:learned_order_offset:negative_high,2021-10-31,2021-09-30,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,9,8,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-10-31:learned_order_offset:negative_high,2021-10-31,2021-09-30,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,9,8,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-10-31:learned_order_offset:negative_high,2021-10-31,2021-09-30,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,9,8,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-11-30:learned_order_offset:negative_high,2021-11-30,2021-10-31,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,11,5,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-11-30:learned_order_offset:negative_high,2021-11-30,2021-10-31,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,11,5,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-11-30:learned_order_offset:negative_high,2021-11-30,2021-10-31,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,11,5,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-12-31:learned_order_offset:negative_high,2021-12-31,2021-11-30,learned_order_offset,negative_high,annual_reset,False,annual_reset,fallback,15,1,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-12-31:learned_order_offset:negative_high,2021-12-31,2021-11-30,learned_order_offset,negative_high,annual_reset,False,annual_reset,fallback,15,1,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-12-31:learned_order_offset:negative_high,2021-12-31,2021-11-30,learned_order_offset,negative_high,annual_reset,False,annual_reset,fallback,15,1,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-01-31:learned_order_offset:negative_high,2022-01-31,2021-12-31,learned_order_offset,negative_high,q1_guard,False,q1_guard,fallback,17,0,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-01-31:learned_order_offset:negative_high,2022-01-31,2021-12-31,learned_order_offset,negative_high,q1_guard,False,q1_guard,fallback,17,0,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-01-31:learned_order_offset:negative_high,2022-01-31,2021-12-31,learned_order_offset,negative_high,q1_guard,False,q1_guard,fallback,17,0,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-02-28:learned_order_offset:negative_high,2022-02-28,2022-01-31,learned_order_offset,negative_high,q1_guard,False,q1_guard,fallback,17,3,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-02-28:learned_order_offset:negative_high,2022-02-28,2022-01-31,learned_order_offset,negative_high,q1_guard,False,q1_guard,fallback,17,3,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-02-28:learned_order_offset:negative_high,2022-02-28,2022-01-31,learned_order_offset,negative_high,q1_guard,False,q1_guard,fallback,17,3,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-03-31:learned_order_offset:negative_high,2022-03-31,2022-02-28,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,17,6,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-03-31:learned_order_offset:negative_high,2022-03-31,2022-02-28,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,17,6,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-03-31:learned_order_offset:negative_high,2022-03-31,2022-02-28,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,17,6,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-04-30:learned_order_offset:negative_high,2022-04-30,2022-03-31,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,17,10,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-04-30:learned_order_offset:negative_high,2022-04-30,2022-03-31,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,17,10,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-04-30:learned_order_offset:negative_high,2022-04-30,2022-03-31,learned_order_offset,negative_high,insufficient_history,False,insufficient_history,fallback,17,10,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-05-31:learned_order_offset:negative_high,2022-05-31,2022-04-30,learned_order_offset,negative_high,ready,True,accepted,fresh,19,12,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2022-05-31:learned_order_offset:negative_high,2022-05-31,2022-04-30,learned_order_offset,negative_high,ready,True,accepted,fresh,19,12,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2022-05-31:learned_order_offset:negative_high,2022-05-31,2022-04-30,learned_order_offset,negative_high,ready,True,accepted,fresh,19,12,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2022-06-30:learned_order_offset:negative_high,2022-06-30,2022-05-31,learned_order_offset,negative_high,ready,True,accepted,fresh,21,12,True,2022-05-31,2022-06-30,30.0,expired,full_validation,12,10,10,2,-0.000495316641031758,0,pass,-0.001986711033265433,0.0,pass,both_pass
2022-06-30:learned_order_offset:negative_high,2022-06-30,2022-05-31,learned_order_offset,negative_high,ready,True,accepted,fresh,21,12,True,2022-05-31,2022-06-30,30.0,expired,post_source_validation,2,0,0,2,0.004256970472365562,0,insufficient_validation,0.017979663821405353,0.0,insufficient_validation,insufficient_evidence
2022-06-30:learned_order_offset:negative_high,2022-06-30,2022-05-31,learned_order_offset,negative_high,ready,True,accepted,fresh,21,12,True,2022-05-31,2022-06-30,30.0,expired,incremental_validation,2,0,0,2,0.004256970472365562,0,insufficient_validation,0.017979663821405353,0.0,insufficient_validation,insufficient_evidence
2022-07-31:learned_order_offset:negative_high,2022-07-31,2022-06-30,learned_order_offset,negative_high,ready,False,brier_not_better,fallback,24,8,True,2022-06-30,2022-09-30,31.0,in_life,full_validation,8,8,8,0,0.0031242699394929303,0,brier_not_better,0.005113235761001617,-1.0,brier_not_better,both_reject
2022-07-31:learned_order_offset:negative_high,2022-07-31,2022-06-30,learned_order_offset,negative_high,ready,False,brier_not_better,fallback,24,8,True,2022-06-30,2022-09-30,31.0,in_life,post_source_validation,0,0,0,0,,0,no_samples,,0.0,no_samples,insufficient_evidence
2022-07-31:learned_order_offset:negative_high,2022-07-31,2022-06-30,learned_order_offset,negative_high,ready,False,brier_not_better,fallback,24,8,True,2022-06-30,2022-09-30,31.0,in_life,incremental_validation,0,0,0,0,,0,no_samples,,0.0,no_samples,insufficient_evidence
2022-08-31:learned_order_offset:negative_high,2022-08-31,2022-07-31,learned_order_offset,negative_high,ready,False,insufficient_validation,fallback,25,3,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2022-08-31:learned_order_offset:negative_high,2022-08-31,2022-07-31,learned_order_offset,negative_high,ready,False,insufficient_validation,fallback,25,3,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2022-08-31:learned_order_offset:negative_high,2022-08-31,2022-07-31,learned_order_offset,negative_high,ready,False,insufficient_validation,fallback,25,3,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2022-09-30:learned_order_offset:negative_high,2022-09-30,2022-08-31,learned_order_offset,negative_high,ready,False,insufficient_validation,fallback,27,0,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2022-09-30:learned_order_offset:negative_high,2022-09-30,2022-08-31,learned_order_offset,negative_high,ready,False,insufficient_validation,fallback,27,0,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2022-09-30:learned_order_offset:negative_high,2022-09-30,2022-08-31,learned_order_offset,negative_high,ready,False,insufficient_validation,fallback,27,0,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2022-10-31:learned_order_offset:negative_high,2022-10-31,2022-09-30,learned_order_offset,negative_high,ready,False,insufficient_validation,fallback,26,2,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2022-10-31:learned_order_offset:negative_high,2022-10-31,2022-09-30,learned_order_offset,negative_high,ready,False,insufficient_validation,fallback,26,2,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2022-10-31:learned_order_offset:negative_high,2022-10-31,2022-09-30,learned_order_offset,negative_high,ready,False,insufficient_validation,fallback,26,2,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2022-11-30:learned_order_offset:negative_high,2022-11-30,2022-10-31,learned_order_offset,negative_high,ready,True,accepted,fresh,25,6,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2022-11-30:learned_order_offset:negative_high,2022-11-30,2022-10-31,learned_order_offset,negative_high,ready,True,accepted,fresh,25,6,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2022-11-30:learned_order_offset:negative_high,2022-11-30,2022-10-31,learned_order_offset,negative_high,ready,True,accepted,fresh,25,6,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2022-12-31:learned_order_offset:negative_high,2022-12-31,2022-11-30,learned_order_offset,negative_high,annual_reset,False,annual_reset,fallback,22,9,False,2022-11-30,2022-12-31,31.0,expired,full_validation,9,6,6,3,-0.0023618849047265154,0,pass,,,unfitted,current_unfitted
2022-12-31:learned_order_offset:negative_high,2022-12-31,2022-11-30,learned_order_offset,negative_high,annual_reset,False,annual_reset,fallback,22,9,False,2022-11-30,2022-12-31,31.0,expired,post_source_validation,3,0,0,3,0.00741730355188482,-1,insufficient_validation,,,unfitted,current_unfitted
2022-12-31:learned_order_offset:negative_high,2022-12-31,2022-11-30,learned_order_offset,negative_high,annual_reset,False,annual_reset,fallback,22,9,False,2022-11-30,2022-12-31,31.0,expired,incremental_validation,3,0,0,3,0.00741730355188482,-1,insufficient_validation,,,unfitted,current_unfitted
2023-01-31:learned_order_offset:negative_high,2023-01-31,2022-12-31,learned_order_offset,negative_high,q1_guard,False,q1_guard,fallback,18,9,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2023-01-31:learned_order_offset:negative_high,2023-01-31,2022-12-31,learned_order_offset,negative_high,q1_guard,False,q1_guard,fallback,18,9,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2023-01-31:learned_order_offset:negative_high,2023-01-31,2022-12-31,learned_order_offset,negative_high,q1_guard,False,q1_guard,fallback,18,9,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
