period,history,method,state,supported,n,accuracy,direction_error,correct_directions,balanced_accuracy,predicted_up_fraction,observed_up_fraction,tp,tn,fp,fn,auroc,brier,log_loss,mean_probability,probability_std,calibration_gap,clipped_probabilities
year_2022,annual_shared_offset,learned_order_offset,negative_high,True,27,0.3333333333333333,0.6666666666666666,9,0.33241758241758246,0.48148148148148145,0.48148148148148145,4,5,9,9,0.38461538461538464,0.28429649302898524,0.7634889780723456,0.5000333645573761,0.10609442341506363,0.01855188307589467,0.0
year_2022,annual_shared_offset,learned_order_offset,nonnegative_low,False,8,0.375,0.625,3,0.3666666666666667,0.5,0.375,1,2,3,2,0.3333333333333333,0.31948674532077315,0.8367846622183867,0.5467426865211582,0.11813293014197858,0.1717426865211582,0.0
year_2022,annual_shared_offset,learned_order_offset,nonnegative_high,False,5,0.4,0.6,2,0.25,0.4,0.2,0,2,2,1,0.0,0.2996289750385851,0.7971988551852516,0.49079135283782005,0.10249998349940702,0.29079135283782004,0.0
year_2022,annual_state_offset_half,learned_market,negative_low,False,9,0.3333333333333333,0.6666666666666666,3,0.5,1.0,0.3333333333333333,3,0,6,0,0.16666666666666666,0.3468403275130225,0.8980386100408924,0.653074723413723,0.03932419287986387,0.31974139008038965,0.0
year_2022,annual_state_offset_half,learned_market,negative_high,True,27,0.37037037037037035,0.6296296296296297,10,0.3708791208791209,0.5185185185185185,0.48148148148148145,5,5,9,8,0.38461538461538464,0.2845283111791764,0.7639608587456609,0.5392593804418393,0.09413692674312044,0.05777789896035784,0.0
year_2022,annual_state_offset_half,learned_market,nonnegative_low,False,8,0.25,0.75,2,0.26666666666666666,0.625,0.375,1,1,4,2,0.26666666666666666,0.3206376795199407,0.8385304329549195,0.5637674487041704,0.10253326008680315,0.1887674487041704,0.0
year_2022,annual_state_offset_half,learned_market,nonnegative_high,False,5,0.4,0.6,2,0.25,0.4,0.2,0,2,2,1,0.0,0.29792491672988486,0.7924852487350462,0.4940268204981839,0.09361802153138125,0.2940268204981839,0.0
year_2022,annual_state_offset_half,learned_vol_interaction,negative_low,False,9,0.3333333333333333,0.6666666666666666,3,0.5,1.0,0.3333333333333333,3,0,6,0,0.16666666666666666,0.35114247005108506,0.9079749856323563,0.657928618608865,0.04067605157454802,0.32459528527553166,0.0
year_2022,annual_state_offset_half,learned_vol_interaction,negative_high,True,27,0.37037037037037035,0.6296296296296297,10,0.3708791208791209,0.5185185185185185,0.48148148148148145,5,5,9,8,0.3956043956043956,0.28328831686805944,0.761418040844284,0.5372517828705871,0.09281131396643556,0.0557703013891056,0.0
year_2022,annual_state_offset_half,learned_vol_interaction,nonnegative_low,False,8,0.25,0.75,2,0.26666666666666666,0.625,0.375,1,1,4,2,0.3333333333333333,0.3235961040191344,0.8446640953816547,0.5638484939213115,0.1058011405051353,0.18884849392131153,0.0
year_2022,annual_state_offset_half,learned_vol_interaction,nonnegative_high,False,5,0.6,0.4,3,0.375,0.2,0.2,0,3,1,1,0.0,0.29556560778316154,0.7879766583180642,0.4882929775829723,0.09632150015977202,0.2882929775829723,0.0
year_2022,annual_state_offset_half,learned_order_extension,negative_low,False,9,0.3333333333333333,0.6666666666666666,3,0.5,1.0,0.3333333333333333,3,0,6,0,0.2777777777777778,0.3404341552676894,0.8835609819837604,0.6490575561811773,0.03665586026615588,0.315724222847844,0.0
year_2022,annual_state_offset_half,learned_order_extension,negative_high,True,27,0.37037037037037035,0.6296296296296297,10,0.3708791208791209,0.5185185185185185,0.48148148148148145,5,5,9,8,0.38461538461538464,0.28267916706535756,0.7601485152818499,0.5351936665458795,0.09154160742454609,0.053712185064398066,0.0
year_2022,annual_state_offset_half,learned_order_extension,nonnegative_low,False,8,0.25,0.75,2,0.26666666666666666,0.625,0.375,1,1,4,2,0.3333333333333333,0.3186629877916351,0.8340416175821468,0.5606803372708835,0.10485559463366434,0.1856803372708835,0.0
year_2022,annual_state_offset_half,learned_order_extension,nonnegative_high,False,5,0.4,0.6,2,0.25,0.4,0.2,0,2,2,1,0.0,0.29976909369015575,0.797505068453697,0.49070445125434403,0.1027413515697845,0.290704451254344,0.0
year_2022,annual_state_offset_half,learned_order_offset,negative_low,False,9,0.3333333333333333,0.6666666666666666,3,0.5,1.0,0.3333333333333333,3,0,6,0,0.2777777777777778,0.3401911087654608,0.8830022888999987,0.648786922210577,0.03635490066766736,0.3154535888772437,0.0
year_2022,annual_state_offset_half,learned_order_offset,negative_high,True,27,0.37037037037037035,0.6296296296296297,10,0.3708791208791209,0.5185185185185185,0.48148148148148145,5,5,9,8,0.3791208791208791,0.28273475991259334,0.7602593218741647,0.534907708683659,0.09156907190137563,0.053426227202177545,0.0
year_2022,annual_state_offset_half,learned_order_offset,nonnegative_low,False,8,0.25,0.75,2,0.26666666666666666,0.625,0.375,1,1,4,2,0.3333333333333333,0.31857051008644743,0.8338389338379399,0.5607437493085358,0.10457084375048742,0.18574374930853577,0.0
year_2022,annual_state_offset_half,learned_order_offset,nonnegative_high,False,5,0.4,0.6,2,0.25,0.4,0.2,0,2,2,1,0.0,0.2996289750385851,0.7971988551852516,0.49079135283782005,0.10249998349940702,0.29079135283782004,0.0
year_2023,rolling5_annual20,learned_market,negative_low,True,30,0.43333333333333335,0.5666666666666667,13,0.375,0.36666666666666664,0.3333333333333333,2,11,9,8,0.425,0.25764991433360734,0.7086172236378815,0.4738211878113396,0.08478094567982296,0.14048785447800627,0.0
year_2023,rolling5_annual20,learned_market,negative_high,False,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.2509376061566442,0.695022395068165,0.4990632713040057,0.0,-0.5009367286959943,0.0
year_2023,rolling5_annual20,learned_market,nonnegative_low,True,17,0.47058823529411764,0.5294117647058824,8,0.4652777777777778,0.4117647058823529,0.47058823529411764,3,5,4,5,0.3888888888888889,0.2800852868162684,0.7556833509988747,0.4773744574655935,0.11352833104703659,0.006786222171475842,0.0
year_2023,rolling5_annual20,learned_market,nonnegative_high,False,0,,,0,,,,0,0,0,0,,,,,,,
year_2023,rolling5_annual20,learned_vol_interaction,negative_low,True,30,0.4,0.6,12,0.35,0.4,0.3333333333333333,2,10,10,8,0.445,0.2579544585621541,0.7092189920944942,0.4774074273795624,0.084769742658586,0.14407409404622906,0.0
year_2023,rolling5_annual20,learned_vol_interaction,negative_high,False,1,1.0,0.0,1,,1.0,1.0,1,0,0,0,,0.2472324808023951,0.687612085402717,0.5027752210494784,0.0,-0.49722477895052164,0.0
year_2023,rolling5_annual20,learned_vol_interaction,nonnegative_low,True,17,0.47058823529411764,0.5294117647058824,8,0.4652777777777778,0.4117647058823529,0.47058823529411764,3,5,4,5,0.3888888888888889,0.27914085634025554,0.7538917087005651,0.4753130976024919,0.11328320141572651,0.004724862308374267,0.0
year_2023,rolling5_annual20,learned_vol_interaction,nonnegative_high,False,0,,,0,,,,0,0,0,0,,,,,,,
year_2023,rolling5_annual20,learned_order_extension,negative_low,True,30,0.4,0.6,12,0.35,0.4,0.3333333333333333,2,10,10,8,0.445,0.251999655119138,0.6969061029158392,0.4808368236580847,0.0697256135793051,0.1475034903247514,0.0
year_2023,rolling5_annual20,learned_order_extension,negative_high,False,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.2577962145268835,0.708740858872826,0.49226363678885127,0.0,-0.5077363632111487,0.0
year_2023,rolling5_annual20,learned_order_extension,nonnegative_low,True,17,0.47058823529411764,0.5294117647058824,8,0.4652777777777778,0.4117647058823529,0.47058823529411764,3,5,4,5,0.3888888888888889,0.27513118663385716,0.7451321322839233,0.4774728397019074,0.1041437937028647,0.006884604407789763,0.0
year_2023,rolling5_annual20,learned_order_extension,nonnegative_high,False,0,,,0,,,,0,0,0,0,,,,,,,
year_2023,rolling5_annual20,learned_order_offset,negative_low,True,30,0.4,0.6,12,0.35,0.4,0.3333333333333333,2,10,10,8,0.45,0.25191125215045534,0.6967191101708856,0.4816676629737296,0.06889614584426243,0.14833432964039628,0.0
year_2023,rolling5_annual20,learned_order_offset,negative_high,False,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.2585942913581946,0.7103374348874227,0.4914783275432652,0.0,-0.5085216724567347,0.0
year_2023,rolling5_annual20,learned_order_offset,nonnegative_low,True,17,0.47058823529411764,0.5294117647058824,8,0.4652777777777778,0.4117647058823529,0.47058823529411764,3,5,4,5,0.3888888888888889,0.27476412668074435,0.7443627198543247,0.47773420170261205,0.10319638529627026,0.0071459664084944086,0.0
year_2023,rolling5_annual20,learned_order_offset,nonnegative_high,False,0,,,0,,,,0,0,0,0,,,,,,,
year_2023,annual_state_offset,learned_market,negative_low,True,30,0.5,0.5,15,0.42500000000000004,0.3,0.3333333333333333,2,13,7,8,0.42,0.2558330754328278,0.704993028341438,0.4667307066342204,0.08565294841124227,0.13339737330088708,0.0
year_2023,annual_state_offset,learned_market,negative_high,False,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.2509376061566442,0.695022395068165,0.4990632713040057,0.0,-0.5009367286959943,0.0
year_2023,annual_state_offset,learned_market,nonnegative_low,True,17,0.4117647058823529,0.5882352941176471,7,0.4097222222222222,0.47058823529411764,0.47058823529411764,3,4,5,5,0.3333333333333333,0.2923745385590888,0.7808706941700618,0.49039489355350885,0.11214791442714565,0.019806658259391208,0.0
year_2023,annual_state_offset,learned_market,nonnegative_high,False,0,,,0,,,,0,0,0,0,,,,,,,
year_2023,annual_state_offset,learned_vol_interaction,negative_low,True,30,0.43333333333333335,0.5666666666666667,13,0.375,0.36666666666666664,0.3333333333333333,2,11,9,8,0.445,0.2559036912672178,0.7051183901554894,0.46982093243756395,0.0853394993904101,0.13648759910423064,0.0
year_2023,annual_state_offset,learned_vol_interaction,negative_high,False,1,1.0,0.0,1,,1.0,1.0,1,0,0,0,,0.2472324808023951,0.687612085402717,0.5027752210494784,0.0,-0.49722477895052164,0.0
year_2023,annual_state_offset,learned_vol_interaction,nonnegative_low,True,17,0.4117647058823529,0.5882352941176471,7,0.4097222222222222,0.47058823529411764,0.47058823529411764,3,4,5,5,0.3194444444444444,0.2915883545803441,0.7794711508837388,0.488487984271823,0.11217224227772085,0.017899748977705354,0.0
year_2023,annual_state_offset,learned_vol_interaction,nonnegative_high,False,0,,,0,,,,0,0,0,0,,,,,,,
year_2023,annual_state_offset,learned_order_extension,negative_low,True,30,0.43333333333333335,0.5666666666666667,13,0.375,0.36666666666666664,0.3333333333333333,2,11,9,8,0.445,0.24927418854591626,0.6914399869397233,0.471221917714196,0.06996896895454587,0.1378885843808627,0.0
year_2023,annual_state_offset,learned_order_extension,negative_high,False,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.2577962145268835,0.708740858872826,0.49226363678885127,0.0,-0.5077363632111487,0.0
year_2023,annual_state_offset,learned_order_extension,nonnegative_low,True,17,0.4117647058823529,0.5882352941176471,7,0.4097222222222222,0.47058823529411764,0.47058823529411764,3,4,5,5,0.3333333333333333,0.28809901289946427,0.7715229640228687,0.49099303800660876,0.10353697559073356,0.02040480271249112,0.0
year_2023,annual_state_offset,learned_order_extension,nonnegative_high,False,0,,,0,,,,0,0,0,0,,,,,,,
year_2023,annual_state_offset,learned_order_offset,negative_low,True,30,0.43333333333333335,0.5666666666666667,13,0.375,0.36666666666666664,0.3333333333333333,2,11,9,8,0.44,0.24909909840575184,0.691076288935977,0.4718248021514152,0.06909894391481951,0.1384914688180819,0.0
year_2023,annual_state_offset,learned_order_offset,negative_high,False,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.2585942913581946,0.7103374348874227,0.4914783275432652,0.0,-0.5085216724567347,0.0
year_2023,annual_state_offset,learned_order_offset,nonnegative_low,True,17,0.4117647058823529,0.5882352941176471,7,0.4097222222222222,0.47058823529411764,0.47058823529411764,3,4,5,5,0.3333333333333333,0.28776341622834695,0.7708041435033851,0.49126976267593087,0.10262929037358409,0.020681527381813225,0.0
year_2023,annual_state_offset,learned_order_offset,nonnegative_high,False,0,,,0,,,,0,0,0,0,,,,,,,
year_2023,annual_shared_offset,learned_market,negative_low,True,30,0.43333333333333335,0.5666666666666667,13,0.375,0.36666666666666664,0.3333333333333333,2,11,9,8,0.415,0.2617521468276381,0.7169763449532064,0.48590739864313554,0.08790205646855997,0.15257406530980222,0.0
year_2023,annual_shared_offset,learned_market,negative_high,False,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.2509376061566442,0.695022395068165,0.4990632713040057,0.0,-0.5009367286959943,0.0
year_2023,annual_shared_offset,learned_market,nonnegative_low,True,17,0.4117647058823529,0.5882352941176471,7,0.4097222222222222,0.47058823529411764,0.47058823529411764,3,4,5,5,0.3611111111111111,0.28964827889338846,0.7753623939125276,0.4875399924363696,0.11244021719633944,0.016951757142251944,0.0
year_2023,annual_shared_offset,learned_market,nonnegative_high,False,0,,,0,,,,0,0,0,0,,,,,,,
year_2023,annual_shared_offset,learned_vol_interaction,negative_low,True,30,0.43333333333333335,0.5666666666666667,13,0.4,0.43333333333333335,0.3333333333333333,3,10,10,7,0.42,0.26211152776061625,0.7177447523146715,0.48950197938701806,0.08767263591307854,0.15616864605368475,0.0
year_2023,annual_shared_offset,learned_vol_interaction,negative_high,False,1,1.0,0.0,1,,1.0,1.0,1,0,0,0,,0.2472324808023951,0.687612085402717,0.5027752210494784,0.0,-0.49722477895052164,0.0
year_2023,annual_shared_offset,learned_vol_interaction,nonnegative_low,True,17,0.4117647058823529,0.5882352941176471,7,0.4097222222222222,0.47058823529411764,0.47058823529411764,3,4,5,5,0.3472222222222222,0.2887673181858387,0.7737785051192799,0.48556685194413496,0.11228053533056197,0.014978616650017318,0.0
year_2023,annual_shared_offset,learned_vol_interaction,nonnegative_high,False,0,,,0,,,,0,0,0,0,,,,,,,
year_2023,annual_shared_offset,learned_order_extension,negative_low,True,30,0.4666666666666667,0.5333333333333333,14,0.45,0.4666666666666667,0.3333333333333333,4,10,10,6,0.465,0.255889382859349,0.7047539444973477,0.49226848304951676,0.07220890220444656,0.15893514971618344,0.0
year_2023,annual_shared_offset,learned_order_extension,negative_high,False,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.2577962145268835,0.708740858872826,0.49226363678885127,0.0,-0.5077363632111487,0.0
year_2023,annual_shared_offset,learned_order_extension,nonnegative_low,True,17,0.4117647058823529,0.5882352941176471,7,0.4097222222222222,0.47058823529411764,0.47058823529411764,3,4,5,5,0.3611111111111111,0.2849187294007342,0.7651240496007166,0.4876998733072308,0.10374304199712017,0.017111638013113162,0.0
year_2023,annual_shared_offset,learned_order_extension,nonnegative_high,False,0,,,0,,,,0,0,0,0,,,,,,,
year_2023,annual_shared_offset,learned_order_offset,negative_low,True,30,0.4666666666666667,0.5333333333333333,14,0.45,0.4666666666666667,0.3333333333333333,4,10,10,6,0.47,0.25578256455391424,0.7045281638231097,0.49300829506711935,0.0713595347850095,0.15967496173378604,0.0
year_2023,annual_shared_offset,learned_order_offset,negative_high,False,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.2585942913581946,0.7103374348874227,0.4914783275432652,0.0,-0.5085216724567347,0.0
year_2023,annual_shared_offset,learned_order_offset,nonnegative_low,True,17,0.4117647058823529,0.5882352941176471,7,0.4097222222222222,0.47058823529411764,0.47058823529411764,3,4,5,5,0.3611111111111111,0.2845596526275636,0.7643593143632486,0.4879545576744397,0.10283645757322381,0.01736632238032204,0.0
year_2023,annual_shared_offset,learned_order_offset,nonnegative_high,False,0,,,0,,,,0,0,0,0,,,,,,,
year_2023,annual_state_offset_half,learned_market,negative_low,True,30,0.4666666666666667,0.5333333333333333,14,0.4,0.3333333333333333,0.3333333333333333,2,12,8,8,0.425,0.2567130898252056,0.7067467443485291,0.4702717903001654,0.0851224238031614,0.1369384569668321,0.0
year_2023,annual_state_offset_half,learned_market,negative_high,False,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.2509376061566442,0.695022395068165,0.4990632713040057,0.0,-0.5009367286959943,0.0
year_2023,annual_state_offset_half,learned_market,nonnegative_low,True,17,0.4117647058823529,0.5882352941176471,7,0.4097222222222222,0.47058823529411764,0.47058823529411764,3,4,5,5,0.375,0.2860739912082091,0.7679800720930563,0.483868083971723,0.11240745658704988,0.013279848677605344,0.0
year_2023,annual_state_offset_half,learned_market,nonnegative_high,False,0,,,0,,,,0,0,0,0,,,,,,,
year_2023,annual_state_offset_half,learned_vol_interaction,negative_low,True,30,0.43333333333333335,0.5666666666666667,13,0.375,0.36666666666666664,0.3333333333333333,2,11,9,8,0.45,0.2568990269774082,0.7071066613566573,0.47361154298024133,0.08495340891184791,0.14027820964690801,0.0
year_2023,annual_state_offset_half,learned_vol_interaction,negative_high,False,1,1.0,0.0,1,,1.0,1.0,1,0,0,0,,0.2472324808023951,0.687612085402717,0.5027752210494784,0.0,-0.49722477895052164,0.0
year_2023,annual_state_offset_half,learned_vol_interaction,nonnegative_low,True,17,0.4117647058823529,0.5882352941176471,7,0.4097222222222222,0.47058823529411764,0.47058823529411764,3,4,5,5,0.3611111111111111,0.2852061425640094,0.7663765553463368,0.4818839208081209,0.11228890223801512,0.011295685514003284,0.0
year_2023,annual_state_offset_half,learned_vol_interaction,nonnegative_high,False,0,,,0,,,,0,0,0,0,,,,,,,
year_2023,annual_state_offset_half,learned_order_extension,negative_low,True,30,0.4,0.6,12,0.35,0.4,0.3333333333333333,2,10,10,8,0.445,0.2505979116554834,0.6940929548247285,0.47602672021854897,0.06972586569509684,0.14269338688521566,0.0
year_2023,annual_state_offset_half,learned_order_extension,negative_high,False,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.2577962145268835,0.708740858872826,0.49226363678885127,0.0,-0.5077363632111487,0.0
year_2023,annual_state_offset_half,learned_order_extension,nonnegative_low,True,17,0.4117647058823529,0.5882352941176471,7,0.4097222222222222,0.47058823529411764,0.47058823529411764,3,4,5,5,0.375,0.28144888942801893,0.7580087793931818,0.4842207865115924,0.10331589966740262,0.013632551217474753,0.0
year_2023,annual_state_offset_half,learned_order_extension,nonnegative_high,False,0,,,0,,,,0,0,0,0,,,,,,,
year_2023,annual_state_offset_half,learned_order_offset,negative_low,True,30,0.4,0.6,12,0.35,0.4,0.3333333333333333,2,10,10,8,0.445,0.2504644137100895,0.6938139920621952,0.47674340946096677,0.06887149243103766,0.14341007612763346,0.0
year_2023,annual_state_offset_half,learned_order_offset,negative_high,False,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.2585942913581946,0.7103374348874227,0.4914783275432652,0.0,-0.5085216724567347,0.0
year_2023,annual_state_offset_half,learned_order_offset,nonnegative_low,True,17,0.4117647058823529,0.5882352941176471,7,0.4097222222222222,0.47058823529411764,0.47058823529411764,3,4,5,5,0.375,0.2810974158542566,0.7572641317312675,0.48449027019495905,0.10238129064714957,0.013902034900841409,0.0
year_2023,annual_state_offset_half,learned_order_offset,nonnegative_high,False,0,,,0,,,,0,0,0,0,,,,,,,
year_2024,rolling5_annual20,learned_market,negative_low,True,17,0.6470588235294118,0.35294117647058826,11,0.5757575757575758,0.23529411764705882,0.35294117647058826,2,9,2,4,0.6363636363636364,0.22786134094757454,0.6469783483785054,0.45023018859368813,0.0751606588321167,0.09728901212309987,0.0
year_2024,rolling5_annual20,learned_market,negative_high,False,3,1.0,0.0,3,1.0,0.6666666666666666,0.6666666666666666,2,1,0,0,1.0,0.19178897843799694,0.5752507416408422,0.563789810998372,0.047484466293867156,-0.10287685566829463,0.0
year_2024,rolling5_annual20,learned_market,nonnegative_low,True,14,0.6428571428571429,0.35714285714285715,9,0.6041666666666666,0.21428571428571427,0.42857142857142855,2,7,1,4,0.6041666666666666,0.24132742102013247,0.6768436123357359,0.4463085514430866,0.07334964495539661,0.017737122871658073,0.0
year_2024,rolling5_annual20,learned_market,nonnegative_high,True,13,0.8461538461538461,0.15384615384615385,11,0.8,0.7692307692307693,0.6153846153846154,8,3,2,0,0.95,0.19815503667262255,0.5878614700693234,0.5425833084105425,0.06699617935680377,-0.07280130697407294,0.0
year_2024,rolling5_annual20,learned_vol_interaction,negative_low,True,17,0.5882352941176471,0.4117647058823529,10,0.5681818181818181,0.4117647058823529,0.35294117647058826,3,7,4,3,0.6060606060606061,0.22869680373090986,0.6481359528887203,0.4487078392654679,0.08630971757405977,0.09576666279487966,0.0
year_2024,rolling5_annual20,learned_vol_interaction,negative_high,False,3,1.0,0.0,3,1.0,0.6666666666666666,0.6666666666666666,2,1,0,0,1.0,0.19277152736247458,0.5774381154272692,0.5593400543101428,0.04662769663292511,-0.10732661235652385,0.0
year_2024,rolling5_annual20,learned_vol_interaction,nonnegative_low,True,14,0.6428571428571429,0.35714285714285715,9,0.6041666666666666,0.21428571428571427,0.42857142857142855,2,7,1,4,0.5416666666666666,0.24325879013991816,0.6808483001185658,0.4451296030991446,0.07780569126247738,0.016558174527716074,0.0
year_2024,rolling5_annual20,learned_vol_interaction,nonnegative_high,True,13,0.9230769230769231,0.07692307692307693,12,0.9,0.6923076923076923,0.6153846153846154,8,4,1,0,0.925,0.2000149890765939,0.5917370529791023,0.5418774413439787,0.06638118513091429,-0.07350717404063667,0.0
year_2024,rolling5_annual20,learned_order_extension,negative_low,True,17,0.5882352941176471,0.4117647058823529,10,0.5681818181818181,0.4117647058823529,0.35294117647058826,3,7,4,3,0.6363636363636364,0.23458610653038747,0.6613773862897617,0.47214239974494254,0.07077026438676161,0.11920122327435428,0.0
year_2024,rolling5_annual20,learned_order_extension,negative_high,False,3,1.0,0.0,3,1.0,0.6666666666666666,0.6666666666666666,2,1,0,0,1.0,0.1972342004085509,0.5868595950280988,0.5455330532803644,0.04486674154639526,-0.12113361338630224,0.0
year_2024,rolling5_annual20,learned_order_extension,nonnegative_low,True,14,0.5714285714285714,0.42857142857142855,8,0.5,0.0,0.42857142857142855,0,8,0,6,0.4166666666666667,0.26020200411798267,0.7155019269508046,0.429881911320852,0.05128399282776569,0.0013104827494234694,0.0
year_2024,rolling5_annual20,learned_order_extension,nonnegative_high,True,13,0.9230769230769231,0.07692307692307693,12,0.9,0.6923076923076923,0.6153846153846154,8,4,1,0,0.9,0.2044467662941161,0.6010282606940742,0.5226460086995964,0.06552515275942812,-0.09273860668501899,0.0
year_2024,rolling5_annual20,learned_order_offset,negative_low,True,17,0.5882352941176471,0.4117647058823529,10,0.5681818181818181,0.4117647058823529,0.35294117647058826,3,7,4,3,0.6515151515151515,0.23488941120982373,0.6620366146575768,0.47305821029274225,0.06977754893816969,0.120117033822154,0.0
year_2024,rolling5_annual20,learned_order_offset,negative_high,False,3,1.0,0.0,3,1.0,0.6666666666666666,0.6666666666666666,2,1,0,0,1.0,0.19756234506659656,0.5875261747892632,0.545225278102505,0.04466935156087831,-0.12144138856416165,0.0
year_2024,rolling5_annual20,learned_order_offset,nonnegative_low,True,14,0.5714285714285714,0.42857142857142855,8,0.5,0.0,0.42857142857142855,0,8,0,6,0.3958333333333333,0.26047675239705886,0.716032546222416,0.4293165033780807,0.05054313758366901,0.0007450748066521462,0.0
year_2024,rolling5_annual20,learned_order_offset,nonnegative_high,True,13,0.8461538461538461,0.15384615384615385,11,0.8375,0.6153846153846154,0.6153846153846154,7,4,1,1,0.9,0.20461110397507126,0.6013613712167794,0.52213519911949,0.06549276611797633,-0.0932494162651254,0.0
year_2024,annual_state_offset,learned_market,negative_low,True,17,0.5882352941176471,0.4117647058823529,10,0.45454545454545453,0.058823529411764705,0.35294117647058826,0,10,1,6,0.5454545454545454,0.2321933114028048,0.6544818851882007,0.41637153170749075,0.08557217517483735,0.06343035523690249,0.0
year_2024,annual_state_offset,learned_market,negative_high,False,3,1.0,0.0,3,1.0,0.6666666666666666,0.6666666666666666,2,1,0,0,1.0,0.19178897843799694,0.5752507416408422,0.563789810998372,0.047484466293867156,-0.10287685566829463,0.0
year_2024,annual_state_offset,learned_market,nonnegative_low,True,14,0.6428571428571429,0.35714285714285715,9,0.6041666666666666,0.21428571428571427,0.42857142857142855,2,7,1,4,0.6041666666666666,0.24094565394349074,0.6764460369804991,0.4422408938231503,0.07610544735308646,0.013669465251721746,0.0
year_2024,annual_state_offset,learned_market,nonnegative_high,True,13,0.8461538461538461,0.15384615384615385,11,0.8,0.7692307692307693,0.6153846153846154,8,3,2,0,0.95,0.19815503667262255,0.5878614700693234,0.5425833084105425,0.06699617935680377,-0.07280130697407294,0.0
year_2024,annual_state_offset,learned_vol_interaction,negative_low,True,17,0.5294117647058824,0.47058823529411764,9,0.4090909090909091,0.11764705882352941,0.35294117647058826,0,9,2,6,0.5454545454545454,0.23343485555927557,0.6564459302295921,0.4146701601500074,0.09591539050051802,0.06172898367941915,0.0
year_2024,annual_state_offset,learned_vol_interaction,negative_high,False,3,1.0,0.0,3,1.0,0.6666666666666666,0.6666666666666666,2,1,0,0,1.0,0.19277152736247458,0.5774381154272692,0.5593400543101428,0.04662769663292511,-0.10732661235652385,0.0
year_2024,annual_state_offset,learned_vol_interaction,nonnegative_low,True,14,0.6428571428571429,0.35714285714285715,9,0.6041666666666666,0.21428571428571427,0.42857142857142855,2,7,1,4,0.5625,0.24292959054309393,0.6805885768048857,0.44108373273766954,0.08059328190977892,0.012512304166240995,0.0
year_2024,annual_state_offset,learned_vol_interaction,nonnegative_high,True,13,0.9230769230769231,0.07692307692307693,12,0.9,0.6923076923076923,0.6153846153846154,8,4,1,0,0.925,0.2000149890765939,0.5917370529791023,0.5418774413439787,0.06638118513091429,-0.07350717404063667,0.0
year_2024,annual_state_offset,learned_order_extension,negative_low,True,17,0.5882352941176471,0.4117647058823529,10,0.49242424242424243,0.17647058823529413,0.35294117647058826,1,9,2,5,0.5151515151515151,0.23713951339700726,0.6655237265648346,0.43517727190097816,0.08138323056369692,0.0822360954303899,0.0
year_2024,annual_state_offset,learned_order_extension,negative_high,False,3,1.0,0.0,3,1.0,0.6666666666666666,0.6666666666666666,2,1,0,0,1.0,0.1972342004085509,0.5868595950280988,0.5455330532803644,0.04486674154639526,-0.12113361338630224,0.0
year_2024,annual_state_offset,learned_order_extension,nonnegative_low,True,14,0.5714285714285714,0.42857142857142855,8,0.5,0.0,0.42857142857142855,0,8,0,6,0.4166666666666667,0.2602295666521904,0.7159137893638531,0.4277916876101922,0.05350946819523859,-0.0007797409612363415,0.0
year_2024,annual_state_offset,learned_order_extension,nonnegative_high,True,13,0.9230769230769231,0.07692307692307693,12,0.9,0.6923076923076923,0.6153846153846154,8,4,1,0,0.9,0.2044467662941161,0.6010282606940742,0.5226460086995964,0.06552515275942812,-0.09273860668501899,0.0
year_2024,annual_state_offset,learned_order_offset,negative_low,True,17,0.5882352941176471,0.4117647058823529,10,0.49242424242424243,0.17647058823529413,0.35294117647058826,1,9,2,5,0.5151515151515151,0.23734101704268137,0.665997783641856,0.4360031359343645,0.08047782338356622,0.08306195946377626,0.0
year_2024,annual_state_offset,learned_order_offset,negative_high,False,3,1.0,0.0,3,1.0,0.6666666666666666,0.6666666666666666,2,1,0,0,1.0,0.19756234506659656,0.5875261747892632,0.545225278102505,0.04466935156087831,-0.12144138856416165,0.0
year_2024,annual_state_offset,learned_order_offset,nonnegative_low,True,14,0.5714285714285714,0.42857142857142855,8,0.5,0.0,0.42857142857142855,0,8,0,6,0.3958333333333333,0.2605177637515181,0.7164567026787997,0.42730029871648484,0.052705591586407086,-0.001271129854943709,0.0
year_2024,annual_state_offset,learned_order_offset,nonnegative_high,True,13,0.8461538461538461,0.15384615384615385,11,0.8375,0.6153846153846154,0.6153846153846154,7,4,1,1,0.9,0.20461110397507126,0.6013613712167794,0.52213519911949,0.06549276611797633,-0.0932494162651254,0.0
