encoder_cutoff,row_index,date,state,trend60,volatility20,range20,volume_change20,order60,market5_outside_any,market5_outside_fraction,market5_mean_squared_raw_z,outside_trend60,outside_volatility20,outside_range20,outside_volume_change20,outside_order60,decoded25_outside_any,decoded25_outside_fraction,decoded25_mean_squared_raw_z
2021-12-31,1873,2018-10-16,negative_high,-0.9652657802517605,0.018503228688706536,0.01751911104236008,0.07645753448275272,-0.004519774011299431,0.0,0.0,1.0630615335854423,0,0,0,0,0,0.0,0.0,1.142655161796614
2021-12-31,1874,2018-10-17,negative_high,-0.8608063111169639,0.0185773076106615,0.01834738939222591,0.2728099761864762,-0.02146892655367232,0.0,0.0,1.1684184605921653,0,0,0,0,0,0.0,0.0,1.340546723958586
2021-12-31,1875,2018-10-18,negative_high,-1.0031899886771765,0.01918029468417262,0.018756492528144087,0.30043409435542046,-0.055367231638418085,0.0,0.0,1.4343790227417967,0,0,0,0,0,0.3333333333333333,0.06666666666666667,1.3526269510438305
2021-12-31,1876,2018-10-19,negative_high,-0.7259372258519798,0.020221597419323997,0.019939636928618665,0.3844827230035861,-0.04067796610169491,0.0,0.0,1.6429316140430388,0,0,0,0,0,0.3333333333333333,0.05333333333333334,1.1965878275713495
2021-12-31,1877,2018-10-22,negative_high,-0.5098209876811584,0.02237000814223564,0.02167082990293272,0.8861417393762174,-0.04067796610169491,0.0,0.0,3.0574179881609855,0,0,0,0,0,0.3333333333333333,0.09333333333333334,1.203231107270449
2021-12-31,1878,2018-10-23,negative_high,-0.7782741121785596,0.02302301940545795,0.022946410751031987,0.8396773666326851,-0.08926553672316384,1.0,0.2,3.5375896303378007,0,1,0,0,0,0.0,0.0,1.190256834979295
2021-12-31,1879,2018-10-24,negative_high,-0.8946244578023974,0.022557590787524718,0.023028791546339012,0.45416793750811024,-0.08926553672316384,0.0,0.0,2.850368832164606,0,0,0,0,0,0.0,0.0,1.2627486159348036
2021-12-31,1880,2018-10-25,negative_high,-0.8710433233280909,0.02233283267871312,0.02339806660025534,0.18182629376839898,-0.07457627118644068,0.0,0.0,2.5886818422245774,0,0,0,0,0,0.0,0.0,1.3996656785385546
2021-12-31,1881,2018-10-26,negative_high,-0.8331209324712292,0.02235405254211227,0.023996362308943198,0.4504686323246325,-0.10847457627118644,0.0,0.0,3.0263612300140403,0,0,0,0,0,0.0,0.0,1.1748141116867135
2021-12-31,1882,2018-10-29,negative_high,-1.014035204639689,0.02193093164742303,0.02401415964684874,-0.1659300889486417,-0.10847457627118644,0.0,0.0,2.8186975338841895,0,0,0,0,0,0.0,0.0,1.0208886474308365
2021-12-31,1883,2018-10-30,negative_high,-0.9154926555564413,0.022179263718916965,0.025156557067987605,0.5192954788905695,-0.096045197740113,0.0,0.0,3.32458618032729,0,0,0,0,0,0.0,0.0,0.9362641019443005
2021-12-31,1884,2018-10-31,negative_high,-0.8114020962080153,0.02228685196841264,0.025207033401479607,0.17693575772882042,-0.062146892655367235,0.0,0.0,2.896905876648839,0,0,0,0,0,0.0,0.0,0.8208357473205856
2021-12-31,1885,2018-11-01,negative_high,-0.6114560478032988,0.022423561664664266,0.02548145034714535,0.6426036407209104,-0.05197740112994351,1.0,0.2,3.3786625435363917,0,0,1,0,0,0.0,0.0,0.6833458572065846
2021-12-31,1886,2018-11-02,negative_high,-0.17738199470981017,0.023786431298402643,0.025934477419558722,0.5981759040975163,-0.0440677966101695,1.0,0.4,3.5785013294020764,0,1,1,0,0,0.0,0.0,0.514514904600519
2021-12-31,1887,2018-11-05,negative_high,-0.11733983597242024,0.021846777515371583,0.02550390382126233,0.11397621371704147,-0.07796610169491525,1.0,0.2,2.639993158976165,0,0,1,0,0,0.0,0.0,0.7756514528906511
2021-12-31,1888,2018-11-06,negative_high,-0.06826183174431838,0.021881229807084113,0.02562770689298226,0.22870387247870028,-0.0440677966101695,1.0,0.2,2.649698156582887,0,0,1,0,0,0.0,0.0,0.9852367706651971
2021-12-31,1889,2018-11-07,negative_high,-0.3369475994810872,0.02191706475290079,0.02553031073875376,0.35104674855269735,-0.01807909604519774,1.0,0.2,2.7718431956902703,0,0,1,0,0,0.0,0.0,1.120303760906631
2021-12-31,1890,2018-11-08,negative_high,-0.23714417200604776,0.018939485145163887,0.0244886387866746,-0.4591326541757397,0.015819209039548022,0.0,0.0,2.12131559451899,0,0,0,0,0,0.3333333333333333,0.02666666666666667,1.4098875387973575
2021-12-31,1891,2018-11-09,negative_high,-0.5409077580452831,0.018967992301313578,0.023493151294319857,-0.15700698668398516,0.005649717514124294,0.0,0.0,1.7553657771123827,0,0,0,0,0,0.6666666666666666,0.06666666666666667,1.469519851854666
2021-12-31,1892,2018-11-12,negative_high,-0.46447510522180624,0.018850815430143456,0.02334555578028663,0.23520881461315568,0.005649717514124294,0.0,0.0,1.714597176927623,0,0,0,0,0,0.3333333333333333,0.06666666666666667,1.5378395625870354
2021-12-31,1893,2018-11-13,negative_high,-0.3533445532983793,0.01881290019138955,0.02357912292456783,0.6077126849043175,0.015819209039548022,0.0,0.0,2.1407151351473077,0,0,0,0,0,0.6666666666666666,0.08,1.4682326063159128
2021-12-31,1894,2018-11-14,negative_high,-0.390211917676686,0.018979087038393124,0.02279100943553276,0.39283051321985596,-0.01807909604519774,0.0,0.0,1.7265639182260961,0,0,0,0,0,0.3333333333333333,0.04,1.470477035115015
2021-12-31,1895,2018-11-15,negative_high,-0.11742527462617433,0.018170619274732725,0.02258190577487653,0.2896746003880679,-0.0440677966101695,0.0,0.0,1.4265885275313006,0,0,0,0,0,0.3333333333333333,0.02666666666666667,1.4300145123726045
2021-12-31,1896,2018-11-16,negative_high,-0.04510809242406655,0.017162617129696762,0.021397096414855543,0.24971758601123994,-0.0384180790960452,0.0,0.0,1.0555557541522085,0,0,0,0,0,0.3333333333333333,0.04,1.00596606499339
2021-12-31,1897,2018-11-19,nonnegative_high,0.15443865782472613,0.01466851285977684,0.019927354177873547,-0.22944533593442173,-0.0011299435028248594,0.0,0.0,0.5801854988063775,0,0,0,0,0,0.3333333333333333,0.04,1.1953785058399546
2021-12-31,1898,2018-11-20,negative_high,-0.11533375915510903,0.014358253400359434,0.01918368266812598,-0.10124422381701592,-0.0384180790960452,0.0,0.0,0.4600612469326479,0,0,0,0,0,0.3333333333333333,0.05333333333333334,1.4347198440099287
2021-12-31,1899,2018-11-21,negative_high,-0.2364015565825327,0.014363285129775106,0.018619936801176972,-0.27647565698705634,-0.0384180790960452,0.0,0.0,0.5224612375259068,0,0,0,0,0,0.3333333333333333,0.05333333333333334,1.3643434482645855
2021-12-31,1900,2018-11-22,negative_high,-0.2218738746790442,0.014390260682777488,0.01762816852651694,-0.4964801216702135,-0.0384180790960452,0.0,0.0,0.66774461413905,0,0,0,0,0,0.3333333333333333,0.02666666666666667,1.5593835553348143
2021-12-31,1901,2018-11-23,negative_high,-0.4171852261128606,0.01515754473912291,0.017735579265932964,-0.17969368102553318,-0.0440677966101695,0.0,0.0,0.5047363134923433,0,0,0,0,0,0.3333333333333333,0.02666666666666667,1.5390734539709443
2021-12-31,1902,2018-11-26,negative_high,-0.43488584773778904,0.013453916164109882,0.016788599802034197,-0.43610264290251877,-0.05197740112994351,0.0,0.0,0.5627874335540974,0,0,0,0,0,0.3333333333333333,0.02666666666666667,1.4899140557994073
2021-12-31,1903,2018-11-27,negative_high,-0.6410021405620251,0.013272363861092238,0.015809743913134344,-0.739473362509866,-0.02824858757062147,0.0,0.0,1.0433069165677893,0,0,0,0,0,0.3333333333333333,0.04,1.222379860970473
2021-12-31,1904,2018-11-28,negative_high,-0.5203526150379749,0.013237325671402055,0.015644626097790403,-0.39548447630538064,-0.05197740112994351,0.0,0.0,0.48611487553398425,0,0,0,0,0,0.0,0.0,1.0283110462258676
2021-12-31,1905,2018-11-29,negative_high,-0.5881080377356374,0.013448006030317792,0.016004897466611823,-0.4995014200822112,-0.08587570621468926,0.0,0.0,0.7418761822240937,0,0,0,0,0,0.0,0.0,1.0615191971002076
2021-12-31,1906,2018-11-30,negative_high,-0.4206794252265029,0.01108090809940005,0.01564111213707786,-0.7719125123019026,-0.11186440677966102,0.0,0.0,1.1639884208563729,0,0,0,0,0,0.3333333333333333,0.02666666666666667,0.9329864184033051
2021-12-31,1907,2018-12-03,negative_high,-0.1677400486646056,0.012658604003428258,0.015576861991216084,0.10199826648758403,-0.10621468926553673,0.0,0.0,0.3028761159255712,0,0,0,0,0,0.0,0.0,0.7837999860933987
2021-12-31,1908,2018-12-04,negative_high,-0.12353566903152771,0.01258893741966065,0.01531407124757056,-0.054569944085766764,-0.06892655367231638,0.0,0.0,0.15851919801580155,0,0,0,0,0,0.0,0.0,1.1677822969655522
2021-12-31,1909,2018-12-05,negative_high,-0.2555586603066288,0.012546319703996145,0.015234773855320682,-0.18485561741773893,-0.07231638418079095,0.0,0.0,0.2376159617782967,0,0,0,0,0,0.3333333333333333,0.02666666666666667,1.065653183858126
2021-12-31,1910,2018-12-06,negative_high,-0.27092306167920294,0.013449452310841133,0.015206361709795502,-0.0011230476454890947,-0.07231638418079095,0.0,0.0,0.22885005056631016,0,0,0,0,0,0.3333333333333333,0.02666666666666667,1.100534117435061
2021-12-31,1911,2018-12-07,negative_high,-0.19075515654603067,0.013075893531941005,0.015050543193239906,-0.4570798953083681,-0.0384180790960452,0.0,0.0,0.4150825516773934,0,0,0,0,0,0.3333333333333333,0.02666666666666667,1.5482933185567849
2021-12-31,1912,2018-12-10,negative_high,-0.3119354780352086,0.013034258403096726,0.01476760098800245,-0.3279939565882586,-0.010169491525423728,0.0,0.0,0.29056606800555007,0,0,0,0,0,0.0,0.0,1.2937013176642747
2021-12-31,1913,2018-12-11,negative_high,-0.1665419334417181,0.012863074167766487,0.01359853714122936,-0.8656835165161425,-0.0384180790960452,1.0,0.2,1.119450093193346,0,0,0,1,0,0.0,0.0,1.1690473968479762
2021-12-31,1914,2018-12-12,negative_high,-0.1269270315329308,0.0127337582083331,0.013338499167906104,-0.7583962808293414,-0.03502824858757063,0.0,0.0,0.8718053035466449,0,0,0,0,0,0.0,0.0,0.7780404665875867
2021-12-31,1915,2018-12-13,nonnegative_high,0.04143925306871146,0.01293725394654649,0.01367138672971313,-0.08593631580751193,0.0,0.0,0.0,0.07568154657678935,0,0,0,0,0,0.0,0.0,0.9999033580876744
2021-12-31,1916,2018-12-14,negative_high,-0.16546090864267,0.013361650336030241,0.013472328414026524,-0.40882011587195777,-0.03502824858757063,0.0,0.0,0.35425179320956357,0,0,0,0,0,0.0,0.0,1.1037647825129324
2021-12-31,1917,2018-12-17,negative_high,-0.18941146431475658,0.013040736578801795,0.013333178499783748,-0.5560589945041947,-0.004519774011299434,0.0,0.0,0.5325853523466748,0,0,0,0,0,0.3333333333333333,0.013333333333333334,0.8255159425365893
2021-12-31,1918,2018-12-18,negative_high,-0.1812050615955664,0.01226292071925275,0.013135146412904586,-0.5385841188686626,0.02937853107344633,0.0,0.0,0.5217958515057626,0,0,0,0,0,0.3333333333333333,0.013333333333333334,0.7095593052018744
2021-12-31,1919,2018-12-19,negative_high,-0.42422357903657343,0.01243689972537417,0.013240802907956617,-0.4154563636120052,0.023728813559322035,0.0,0.0,0.4245956422607743,0,0,0,0,0,0.3333333333333333,0.013333333333333334,0.7499646968219
2021-12-31,1920,2018-12-20,negative_high,-0.5840743214949172,0.012492120437549617,0.013555187195573203,0.06901142377293468,0.04971751412429379,0.0,0.0,0.3081725718798324,0,0,0,0,0,0.0,0.0,0.7266997400774177
2021-12-31,1921,2018-12-21,negative_high,-0.6710882306330945,0.011873720000792287,0.01322976674775136,-0.09772741856898648,0.08361581920903954,0.0,0.0,0.46358523883768754,0,0,0,0,0,0.3333333333333333,0.013333333333333334,0.6222015086061412
2021-12-31,1922,2018-12-24,negative_high,-0.9008576867557212,0.01191703596990396,0.013175862313518305,-0.035649080953199075,0.08361581920903954,0.0,0.0,0.5686252121584461,0,0,0,0,0,0.0,0.0,0.424081261025504
2021-12-31,1923,2018-12-25,negative_high,-0.884952476332217,0.011970900835449721,0.013696430328083853,0.35078781442339846,0.08361581920903954,0.0,0.0,0.710482334834831,0,0,0,0,0,0.0,0.0,0.6198523052136692
2021-12-31,1924,2018-12-26,negative_high,-1.0153790254453479,0.011466345411421,0.013399979218312019,-0.296884192686683,0.10734463276836159,0.0,0.0,0.8588726264273262,0,0,0,0,0,0.3333333333333333,0.013333333333333334,0.5702137345652872
2021-12-31,1925,2018-12-27,negative_high,-1.014160577061871,0.011229541126106055,0.01327971642965924,0.0005379897291248881,0.14124293785310735,0.0,0.0,0.9398979980344203,0,0,0,0,0,0.3333333333333333,0.013333333333333334,0.7562301147088902
2021-12-31,1926,2018-12-28,negative_high,-1.044829195640738,0.011003861227604517,0.013260103543331958,0.0018698390883500338,0.14124293785310735,0.0,0.0,0.9578678455118365,0,0,0,0,0,0.3333333333333333,0.013333333333333334,0.613320726926498
2021-12-31,1927,2019-01-02,negative_low,-0.8511738369092223,0.008823560685638115,0.013572379838756454,-0.570597760678293,0.10734463276836159,0.0,0.0,1.1204453552384206,0,0,0,0,0,0.0,0.0,0.7306299758858109
2021-12-31,1928,2019-01-03,negative_low,-0.858762114280277,0.008719069301072184,0.013992755954394465,-0.11388142253593259,0.10734463276836159,0.0,0.0,0.7019179930425766,0,0,0,0,0,0.0,0.0,0.6322446689118025
2021-12-31,1929,2019-01-04,negative_high,-0.6311783527218172,0.010710460761373252,0.014960307980765152,0.30507585772463486,0.08361581920903954,0.0,0.0,0.5437303717668323,0,0,0,0,0,0.3333333333333333,0.013333333333333334,0.84287956550171
2021-12-31,1930,2019-01-07,negative_low,-0.1988455137118252,0.010014734523595551,0.014702713376135934,0.2816965632703372,0.12542372881355932,0.0,0.0,0.6008295222941029,0,0,0,0,0,0.3333333333333333,0.02666666666666667,1.2448305148037162
2021-12-31,1931,2019-01-08,negative_low,-0.3513860587159265,0.01000413206913996,0.014712765866000899,0.479231413070373,0.11751412429378531,0.0,0.0,0.7923506684236243,0,0,0,0,0,0.0,0.0,0.9971329966055341
2021-12-31,1932,2019-01-09,negative_high,-0.13769606035731813,0.010092012709256127,0.015037044304074465,0.5261765929321953,0.09152542372881356,0.0,0.0,0.6693574482549505,0,0,0,0,0,0.3333333333333333,0.02666666666666667,0.6366276419323879
2021-12-31,1933,2019-01-10,negative_low,-0.0817842983183351,0.010003222659809376,0.015232947281704545,0.4713361674403487,0.09152542372881356,0.0,0.0,0.592388318961613,0,0,0,0,0,0.3333333333333333,0.013333333333333334,0.6079511297916779
2021-12-31,1934,2019-01-11,negative_high,-0.06738773367486439,0.01012614539673788,0.015402262049698346,0.2975730549405924,0.09152542372881356,0.0,0.0,0.4174168665474308,0,0,0,0,0,0.3333333333333333,0.013333333333333334,0.6692300106296418
2021-12-31,1935,2019-01-14,nonnegative_low,0.0696597652841672,0.009497639372120028,0.014928518107978617,-0.3132200913654124,0.09152542372881356,0.0,0.0,0.42234014908978956,0,0,0,0,0,0.0,0.0,0.7335586364572407
2021-12-31,1936,2019-01-15,negative_low,-0.020644170058947194,0.010019166149937975,0.015270374753872717,0.05168542816143429,0.0576271186440678,0.0,0.0,0.16576109830947713,0,0,0,0,0,0.3333333333333333,0.013333333333333334,0.8259468771007662
2021-12-31,1937,2019-01-16,negative_low,-0.4478263361364601,0.010018496601474114,0.015027911549759621,0.18754537264642224,0.09152542372881356,0.0,0.0,0.44008894523907705,0,0,0,0,0,0.3333333333333333,0.04,0.8560607593737046
2021-12-31,1938,2019-01-17,negative_low,-0.23980959818531256,0.009831548844787671,0.014729469388236138,0.2281385141306167,0.09152542372881356,0.0,0.0,0.39726557753979697,0,0,0,0,0,0.0,0.0,0.7297990908465168
2021-12-31,1939,2019-01-18,negative_high,-0.06488175426727658,0.010215688178618941,0.014738033087857306,0.6272583564275855,0.0576271186440678,0.0,0.0,0.6703698100694362,0,0,0,0,0,0.0,0.0,1.228897312024788
2021-12-31,1940,2019-01-21,negative_high,-0.027940126672857273,0.010042295352776254,0.014312838101029568,0.29748062668352304,0.09152542372881356,0.0,0.0,0.3931185122450313,0,0,0,0,0,0.6666666666666666,0.05333333333333334,1.7579886197521872
2021-12-31,1941,2019-01-22,negative_high,-0.09798686641716724,0.010108461197675363,0.014229710955585739,-0.05032925140834621,0.0576271186440678,0.0,0.0,0.16350299714966923,0,0,0,0,0,0.6666666666666666,0.05333333333333334,1.6944522668171114
2021-12-31,1942,2019-01-23,nonnegative_high,0.2221008621601478,0.010120390617628372,0.014093284831141473,0.0438896234458106,0.09152542372881356,0.0,0.0,0.25508559018307186,0,0,0,0,0,0.3333333333333333,0.013333333333333334,1.5338426905204177
2021-12-31,1943,2019-01-24,nonnegative_low,0.16738118805274757,0.009956870993514035,0.013645762117185666,-0.07594513158228011,0.0576271186440678,0.0,0.0,0.1373730677767335,0,0,0,0,0,0.3333333333333333,0.013333333333333334,0.9083046146624554
2021-12-31,1944,2019-01-25,nonnegative_low,0.10535305311751289,0.00988359105733118,0.013713774428056037,0.4114037974293723,0.0576271186440678,0.0,0.0,0.3527630939323828,0,0,0,0,0,0.3333333333333333,0.04,0.9011141559515154
2021-12-31,1945,2019-01-28,nonnegative_low,0.023191399632940243,0.009790069496335794,0.013619962004337304,0.02550508701325782,0.015819209039548022,0.0,0.0,0.05288852417574874,0,0,0,0,0,0.0,0.0,0.9797818923336168
2021-12-31,1946,2019-01-29,negative_low,-0.35136174301525097,0.009755698080083064,0.013793111902804567,0.08888182936676259,0.015819209039548022,0.0,0.0,0.14313262454644388,0,0,0,0,0,0.0,0.0,0.8341548098883919
2021-12-31,1947,2019-01-30,negative_low,-0.347318859056308,0.009335660021667518,0.013333968155905884,-0.07429623810391206,-0.01807909604519774,0.0,0.0,0.13594970638332687,0,0,0,0,0,0.0,0.0,0.7589524727809932
2021-12-31,1948,2019-01-31,negative_low,-0.151616441790103,0.009391371195825261,0.0131365789945328,0.1964186636853711,-0.0440677966101695,0.0,0.0,0.14467036663117733,0,0,0,0,0,0.0,0.0,0.8479193127387137
2021-12-31,1949,2019-02-01,nonnegative_low,0.09171614394474407,0.008582803660767567,0.012061961492716922,-0.2308622730206693,-0.0384180790960452,0.0,0.0,0.18644132733346888,0,0,0,0,0,0.0,0.0,1.0005367210293177
2021-12-31,1950,2019-02-11,nonnegative_low,0.3278969575917982,0.009148197893921461,0.01266543439091299,-0.023462344495452925,-0.03502824858757063,0.0,0.0,0.05613826673573001,0,0,0,0,0,0.3333333333333333,0.04,1.4390868535626489
2021-12-31,1951,2019-02-12,nonnegative_low,0.5787738652528334,0.00906159750992068,0.012940470216603295,0.34959577638285566,0.0,0.0,0.0,0.2194842555387936,0,0,0,0,0,0.6666666666666666,0.09333333333333334,1.832447726538015
2021-12-31,1952,2019-02-13,nonnegative_low,0.6606236822920963,0.009599181554974844,0.013183878401236892,0.42259092999843517,0.0,0.0,0.0,0.2844019438530682,0,0,0,0,0,0.3333333333333333,0.013333333333333334,1.5489084014784489
2021-12-31,1953,2019-02-14,nonnegative_low,0.5670209344478727,0.009507077567370905,0.013188626036501106,0.5722791707778114,0.03389830508474576,0.0,0.0,0.5167378645649299,0,0,0,0,0,0.0,0.0,1.0072345655507775
2021-12-31,1954,2019-02-15,nonnegative_high,0.4591463140375049,0.010820345585521186,0.013552500762770947,0.6938138949370902,0.03389830508474576,0.0,0.0,0.6881545627785945,0,0,0,0,0,0.0,0.0,1.0536253901152646
2021-12-31,1955,2019-02-18,nonnegative_high,0.6500630826185333,0.011986449458788323,0.01418089111083889,1.0173664711950003,0.0,1.0,0.2,1.4047096075242393,0,0,0,1,0,0.0,0.0,0.8640939284736397
2021-12-31,1956,2019-02-19,nonnegative_high,0.580947452773483,0.011668108850437902,0.014030835375370466,0.7017716416218285,-0.03502824858757063,0.0,0.0,0.6753579069888326,0,0,0,0,0,0.0,0.0,0.8155033039179221
2021-12-31,1957,2019-02-20,nonnegative_high,0.5015787837610629,0.011625655251169377,0.014361345906342216,0.6083819248644851,-0.03502824858757063,0.0,0.0,0.5063785161253067,0,0,0,0,0,0.0,0.0,1.0674709755950353
2021-12-31,1958,2019-02-21,nonnegative_high,0.7499603005569363,0.01151382799357349,0.014845036331094175,0.809542429589019,-0.03502824858757063,0.0,0.0,0.9224509862576264,0,0,0,0,0,0.0,0.0,1.5860835010089271
2021-12-31,1959,2019-02-22,nonnegative_high,0.9443229846427652,0.011781635216629139,0.015501333970881426,0.5883373030955426,-0.03502824858757063,0.0,0.0,0.580647661480495,0,0,0,0,0,0.3333333333333333,0.05333333333333334,1.992362005242981
2021-12-31,1960,2019-02-25,nonnegative_high,1.3805151576210775,0.016426205998592132,0.017176114081455297,1.2940480635097202,-0.03389830508474577,1.0,0.2,2.8719603573406025,0,0,0,1,0,0.3333333333333333,0.06666666666666667,1.8075678058160298
2021-12-31,1961,2019-02-26,nonnegative_high,1.5020626039217926,0.016344877112136398,0.017551564682964482,1.5903113853184827,-0.06779661016949153,1.0,0.2,4.1385600074667455,0,0,0,1,0,0.3333333333333333,0.013333333333333334,1.5517786936414388
2021-12-31,1962,2019-02-27,nonnegative_high,1.4921093505451868,0.016372493144892034,0.018488337662582666,1.5646331277510512,-0.06779661016949153,1.0,0.2,4.1053676832584305,0,0,0,1,0,0.0,0.0,1.389081182137714
2021-12-31,1963,2019-02-28,nonnegative_high,1.4802459939119388,0.016522572171649905,0.018465455849506363,0.9297658096282433,-0.03389830508474577,0.0,0.0,1.95963870438545,0,0,0,0,0,0.0,0.0,0.7513285849867879
2021-12-31,1964,2019-03-01,nonnegative_high,1.5430636645909097,0.016809290170720623,0.018947842223879973,0.8911666944587573,-0.03389830508474577,0.0,0.0,1.9786884853736981,0,0,0,0,0,0.3333333333333333,0.013333333333333334,0.5361455487071958
2021-12-31,1965,2019-03-04,nonnegative_high,1.7892347020508643,0.01671299660873371,0.019694211003674234,1.3648873766479852,-0.0011299435028248594,1.0,0.2,3.613108978138559,0,0,0,1,0,0.0,0.0,0.7677327454126498
2021-12-31,1966,2019-03-05,nonnegative_high,1.7432663218501459,0.016679566012085666,0.019461231305570335,1.0894629832588194,-0.0011299435028248594,1.0,0.2,2.65610450174579,0,0,0,1,0,0.0,0.0,0.8718461982468505
2021-12-31,1967,2019-03-06,nonnegative_high,1.6046461167376826,0.016225094710960643,0.019796739358670924,1.6073800984226558,-0.0011299435028248594,1.0,0.2,4.413910529125227,0,0,0,1,0,0.0,0.0,0.9337328427845204
2021-12-31,1968,2019-03-07,nonnegative_high,1.473769537679981,0.016795675005932424,0.02007219008301675,1.3414025311631725,0.0,1.0,0.2,3.3952272716199987,0,0,0,1,0,0.0,0.0,1.1870710912021443
2021-12-31,1969,2019-03-08,nonnegative_high,1.047411086658897,0.019853620569219313,0.021048781793087112,1.3550614258702325,0.0,1.0,0.2,3.824257369234819,0,0,0,1,0,0.6666666666666666,0.02666666666666667,1.235162367359464
2021-12-31,1970,2019-03-11,nonnegative_high,1.4331904309166401,0.019904149654580122,0.02112009254799734,0.8487562594823963,-0.03502824858757063,0.0,0.0,2.5307454872576165,0,0,0,0,0,0.3333333333333333,0.013333333333333334,0.8648733355227097
2021-12-31,1971,2019-03-12,nonnegative_high,1.4941256454789653,0.01990315438477372,0.021642921837794392,0.8105786975251732,-0.0384180790960452,0.0,0.0,2.5606628479529006,0,0,0,0,0,0.6666666666666666,0.02666666666666667,0.7040815053228467
2021-12-31,1972,2019-03-13,nonnegative_high,1.5291260191429763,0.019871569780478777,0.021234327213223027,0.3551431527068658,-0.0384180790960452,0.0,0.0,1.812360417173967,0,0,0,0,0,0.3333333333333333,0.013333333333333334,0.7883293583934682
2021-12-31,1973,2019-03-14,nonnegative_high,1.4181736847985944,0.02002151286239024,0.021739372183880955,0.23319363238907798,-0.03502824858757063,0.0,0.0,1.760207495974323,0,0,0,0,0,0.0,0.0,0.7516741557336394
2021-12-31,1974,2019-03-15,nonnegative_high,1.494272081633927,0.019375823465316487,0.021771574004661252,0.19827359058711735,-0.06892655367231638,0.0,0.0,1.7318524100079453,0,0,0,0,0,0.0,0.0,1.0053024375928465
2021-12-31,1975,2019-03-18,nonnegative_high,1.5783975885274184,0.019159304797020868,0.022163795390696527,0.17070228243082397,-0.03502824858757063,0.0,0.0,1.7401668761331266,0,0,0,0,0,0.3333333333333333,0.013333333333333334,1.3868949703493767
2021-12-31,1976,2019-03-19,nonnegative_high,1.7084869948223682,0.01922389968788942,0.02196048858749693,0.014652397218046787,-0.06892655367231638,0.0,0.0,1.8143257642332498,0,0,0,0,0,0.0,0.0,1.3856892151359705
2021-12-31,1977,2019-03-20,nonnegative_high,1.72618546251606,0.019251807146626013,0.02219202869861032,0.17530716339432217,-0.10621468926553673,0.0,0.0,2.023954323759566,0,0,0,0,0,0.0,0.0,1.466212857976459
2021-12-31,1978,2019-03-21,nonnegative_high,1.8358172519450464,0.019200269285236098,0.021730209564173642,0.08594404798838795,-0.11186440677966102,0.0,0.0,2.0073522595003452,0,0,0,0,0,0.0,0.0,1.22644787432185
2021-12-31,1979,2019-03-22,nonnegative_high,1.9540201654078377,0.018844687167598774,0.021030870177039328,-0.08863133684782198,-0.14576271186440679,0.0,0.0,2.1034378214529466,0,0,0,0,0,0.3333333333333333,0.013333333333333334,1.0477848854222722
2021-12-31,1980,2019-03-25,nonnegative_high,1.760859067623293,0.01533790257128784,0.019779990320890395,-0.5452145088580842,-0.14576271186440679,0.0,0.0,1.7839019044935895,0,0,0,0,0,0.0,0.0,1.1239954064903506
2021-12-31,1981,2019-03-26,nonnegative_high,1.7727251475821182,0.015310956027857288,0.01978348532771328,-0.727080271512115,-0.11186440677966102,0.0,0.0,1.933655379921016,0,0,0,0,0,0.0,0.0,1.2196575587189125
2021-12-31,1982,2019-03-27,nonnegative_high,1.844502828055448,0.015498897472712523,0.019065156213565793,-0.72408198561752,-0.11186440677966102,0.0,0.0,1.9132148380973288,0,0,0,0,0,0.0,0.0,1.4239731061250518
2021-12-31,1983,2019-03-28,nonnegative_high,1.8739078305714572,0.01551933424343562,0.019058276132005593,-0.32693633806404065,-0.14576271186440679,0.0,0.0,1.5394139021591597,0,0,0,0,0,0.3333333333333333,0.06666666666666667,1.6015632258624415
2021-12-31,1984,2019-03-29,nonnegative_high,2.1647678498952434,0.01694658861426172,0.019761054561921565,0.05200694267707817,-0.18757062146892656,0.0,0.0,2.118267339078917,0,0,0,0,0,0.6666666666666666,0.09333333333333332,1.5989827894201898
2021-12-31,1985,2019-04-01,nonnegative_high,2.384396661613136,0.017635790509742403,0.019205856203260117,-0.17563857391401783,-0.16384180790960454,0.0,0.0,2.2115872323646135,0,0,0,0,0,0.3333333333333333,0.06666666666666667,1.6296389225922134
2021-12-31,1986,2019-04-02,nonnegative_high,2.320542591297928,0.017628651945491017,0.01900547873383642,-0.021245355178482583,-0.1536723163841808,0.0,0.0,2.023758502851577,0,0,0,0,0,0.3333333333333333,0.06666666666666667,1.4562528571699385
2021-12-31,1987,2019-04-03,nonnegative_high,2.5680576010054517,0.017732714982000932,0.01920905716994046,-0.31591352124170413,-0.1977401129943503,0.0,0.0,2.74394424727419,0,0,0,0,0,0.6666666666666666,0.08,1.390397518281245
2021-12-31,1988,2019-04-04,nonnegative_high,2.6675393390086937,0.01756796294372207,0.01896106668608164,-0.23636662154207855,-0.17627118644067796,1.0,0.2,2.5806786219328157,1,0,0,0,0,0.3333333333333333,0.05333333333333334,1.3908504188569257
2021-12-31,1989,2019-04-08,nonnegative_high,2.4841533689889292,0.014494115935642291,0.018659556856187365,-0.17287976631868318,-0.1977401129943503,0.0,0.0,2.185944066573211,0,0,0,0,0,0.3333333333333333,0.04,1.307091302771281
