date,csi300,chips980017
2026-04-20,4757.44,13830.8623
2026-04-21,4768.0,13626.3501
2026-04-22,4799.63,14006.7522
2026-04-23,4786.33,13809.6034
2026-04-24,4769.37,14046.985
2026-04-27,4770.95,14725.0976
2026-04-28,4758.21,14566.5773
2026-04-29,4810.35,14480.0799
2026-04-30,4807.31,15254.34
2026-05-06,4877.09,16211.9918
2026-05-07,4900.51,16450.4022
2026-05-08,4871.91,15971.5467
2026-05-11,4951.84,16980.7833
2026-05-12,4948.05,17096.5094
2026-05-13,4998.34,17543.3989
2026-05-14,4914.6,17078.7129
2026-05-15,4859.59,17032.6211
2026-05-18,4833.52,17194.8178
2026-05-19,4852.88,17879.2633
2026-05-20,4850.7,18722.5779
2026-05-21,4783.1,18149.3086
2026-05-22,4845.1,18621.3426
2026-05-25,4921.6,20000.6978
2026-05-26,4947.85,19868.4997
2026-05-27,4908.17,19329.4272
2026-05-28,4914.21,19395.8481
2026-05-29,4892.12,18347.7393
2026-06-01,4844.26,17333.187
2026-06-02,4914.56,17629.9743
2026-06-03,4938.81,18238.2706
2026-06-04,4904.75,18583.1497
2026-06-05,4816.92,17641.1925
2026-06-08,4713.64,16880.2148
2026-06-09,4801.81,17751.2836
2026-06-10,4748.59,17521.276
2026-06-11,4722.41,17610.2223
2026-06-12,4777.32,17477.3247
2026-06-15,4891.71,18523.8302
2026-06-16,4884.23,18702.0708
2026-06-17,4931.39,19831.5568
2026-06-18,4941.6,20721.2802
2026-06-22,5059.66,21473.804
2026-06-23,4919.39,20987.6983
2026-06-24,4943.02,22111.0404
2026-06-25,5020.1,23318.2779
2026-06-26,4868.22,23056.2839
2026-06-29,4926.92,24226.2352
2026-06-30,4979.43,24861.0513
2026-07-01,4958.98,24286.8801
2026-07-02,4812.3,22163.0031
2026-07-03,4842.17,21934.4808
2026-07-06,4842.0,22108.0287
2026-07-07,4792.26,22004.187
2026-07-08,4755.53,21833.9123
2026-07-09,4876.31,23874.9059
2026-07-10,4780.79,22325.0964
2026-07-13,4695.38,21414.676
2026-07-14,4796.5,21802.2691
2026-07-15,4786.78,20652.3061
2026-07-16,4698.43,19471.2875
2026-07-17,4529.1,18079.7386
2026-07-20,4598.32,17600.7981
2026-07-21,4739.23,19645.9837
2026-07-22,4717.24,19364.415
2026-07-23,4728.0,18555.8212
2026-07-24,4649.19,18716.5417
2026-07-27,4702.43,18780.7304
2026-07-28,4569.52,17328.1932
2026-07-29,4600.26,16900.3
2026-07-30,4549.72,15984.0017
2026-07-31,4588.2,16425.6472
2026-08-03,4543.18,15304.3825
2026-08-04,4600.93,16122.8143
2026-08-05,4658.15,17121.1959
2026-08-06,4651.31,17323.4707
2026-08-07,4694.44,17868.0872
2026-08-10,4702.02,17742.7661
2026-08-11,4663.79,17458.092
2026-08-12,4690.92,17801.5787
2026-08-13,4663.95,17551.6247
2026-08-14,4665.88,17700.8236
2026-08-17,4741.1,18586.0582
2026-08-18,4725.81,18595.8594
2026-08-19,4588.7,17141.6946
2026-08-20,4592.75,16944.4298
2026-08-21,4618.9,17056.7251
2026-08-24,4563.13,16438.0547
2026-08-25,4552.03,16466.2595
2026-08-26,4590.79,16656.323
2026-08-27,4630.28,17368.3386
2026-08-28,4609.18,16963.037
2026-08-31,4625.09,17217.9679
2026-09-01,4611.44,16768.4776
2026-09-02,4547.96,16500.8352
2026-09-03,4552.58,16415.7215
2026-09-04,4548.05,15974.5285
2026-09-07,4575.02,16509.239
2026-09-08,4558.74,16286.1136
2026-09-09,4572.6,16190.8415
2026-09-10,4548.39,16117.4062
2026-09-11,4510.16,15895.1674
2026-09-14,4480.08,15574.6508
2026-09-15,4450.04,15860.0069
