history,reference_history,method,row_index,date,year,state,monthly_cutoff,quarterly_cutoff,monthly_probability,quarterly_probability,annual_probability,actual_up,monthly_active,quarterly_active,activation_relation,changed_vs_quarter,monthly_correct,quarterly_correct,case,brier_difference
monthly_state_validated,weekly_state_validated,learned_market,3469,2025-05-16,2025,negative_low,2025-04-30,2025-03-31,0.2633895807802383,0.2785012072513082,0.2785012072513082,0,True,False,monthly_only,True,True,True,stable_correct,-0.008188851176846479
monthly_state_validated,weekly_state_validated,learned_market,3474,2025-05-23,2025,negative_low,2025-04-30,2025-03-31,0.30595487624341033,0.322693746870892,0.322693746870892,0,True,False,monthly_only,True,True,True,stable_correct,-0.01052286797245476
monthly_state_validated,weekly_state_validated,learned_market,3479,2025-05-30,2025,negative_low,2025-04-30,2025-03-31,0.2492715853486954,0.264237819362282,0.264237819362282,1,True,False,monthly_only,True,False,False,stable_wrong,0.022247166108091188
monthly_state_ungated,weekly_state_ungated,learned_market,3464,2025-05-09,2025,negative_low,2025-04-30,2025-03-31,0.3036035941611266,0.2933870881610552,0.3205740592656117,1,True,True,both_active,True,False,False,stable_wrong,-0.014333853112211525
monthly_state_ungated,weekly_state_ungated,learned_market,3469,2025-05-16,2025,negative_low,2025-04-30,2025-03-31,0.2633895807802383,0.254235473387775,0.2785012072513082,0,True,True,both_active,True,True,True,stable_correct,0.004738395334883599
monthly_state_ungated,weekly_state_ungated,learned_market,3474,2025-05-23,2025,negative_low,2025-04-30,2025-03-31,0.30595487624341033,0.2958454733524976,0.322693746870892,0,True,True,both_active,True,True,True,stable_correct,0.006083842193957162
monthly_state_ungated,weekly_state_ungated,learned_market,3479,2025-05-30,2025,negative_low,2025-04-30,2025-03-31,0.2492715853486954,0.24029849309568116,0.264237819362282,1,True,True,both_active,True,False,False,stable_wrong,-0.013553227027831682
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3464,2025-05-09,2025,negative_low,2025-04-30,2025-03-31,0.2914370790097813,0.30835364701526646,0.30835364701526646,1,True,False,monthly_only,True,False,False,stable_wrong,0.02368673540510824
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3469,2025-05-16,2025,negative_low,2025-04-30,2025-03-31,0.24744569333063168,0.2618726890331869,0.2618726890331869,0,True,False,monthly_only,True,True,True,stable_correct,-0.007347934113595175
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3474,2025-05-23,2025,negative_low,2025-04-30,2025-03-31,0.3054125210274752,0.3224442809301658,0.3224442809301658,0,True,False,monthly_only,True,True,True,stable_correct,-0.010693506304213715
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3479,2025-05-30,2025,negative_low,2025-04-30,2025-03-31,0.2433861662585033,0.2584393658954471,0.2584393658954471,1,True,False,monthly_only,True,False,False,stable_wrong,0.02255231935545865
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3464,2025-05-09,2025,negative_low,2025-04-30,2025-03-31,0.2914370790097813,0.2812339822950701,0.30835364701526646,1,True,True,both_active,True,False,False,stable_wrong,-0.014563175205212886
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3469,2025-05-16,2025,negative_low,2025-04-30,2025-03-31,0.24744569333063168,0.2385547612246184,0.2618726890331869,0,True,True,both_active,True,True,True,stable_correct,0.004320997044942314
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3474,2025-05-23,2025,negative_low,2025-04-30,2025-03-31,0.3054125210274752,0.2951027153719983,0.3224442809301658,0,True,True,both_active,True,True,True,stable_correct,0.006191195380431336
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3479,2025-05-30,2025,negative_low,2025-04-30,2025-03-31,0.2433861662585033,0.23436294758459744,0.2584393658954471,1,True,True,both_active,True,False,False,stable_wrong,-0.013735602622340748
monthly_state_validated,weekly_state_validated,learned_order_extension,3464,2025-05-09,2025,negative_low,2025-04-30,2025-03-31,0.2827448776621708,0.30269868967734,0.30269868967734,1,True,False,monthly_only,True,False,False,stable_wrong,0.02822579314215573
monthly_state_validated,weekly_state_validated,learned_order_extension,3469,2025-05-16,2025,negative_low,2025-04-30,2025-03-31,0.24998549660517763,0.26791212785926416,0.26791212785926416,0,True,False,monthly_only,True,True,True,stable_correct,-0.009284159741141426
monthly_state_validated,weekly_state_validated,learned_order_extension,3474,2025-05-23,2025,negative_low,2025-04-30,2025-03-31,0.31245344278993015,0.33308095351299777,0.33308095351299777,0,True,False,monthly_only,True,True,True,stable_correct,-0.013315767681847626
monthly_state_validated,weekly_state_validated,learned_order_extension,3479,2025-05-30,2025,negative_low,2025-04-30,2025-03-31,0.2638120432246039,0.2825999969870068,0.2825999969870068,1,True,False,monthly_only,True,False,False,stable_wrong,0.027309943378089896
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3464,2025-05-09,2025,negative_low,2025-04-30,2025-03-31,0.2827448776621708,0.27274807226521014,0.30269868967734,1,True,True,both_active,True,False,False,stable_wrong,-0.0144404558741138
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3469,2025-05-16,2025,negative_low,2025-04-30,2025-03-31,0.24998549660517763,0.24105611462568402,0.26791212785926416,0,True,True,both_active,True,True,True,stable_correct,0.004384698114506362
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3474,2025-05-23,2025,negative_low,2025-04-30,2025-03-31,0.31245344278993015,0.3019972381526684,0.33308095351299777,0,True,True,both_active,True,True,True,stable_correct,0.006424822059440657
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3479,2025-05-30,2025,negative_low,2025-04-30,2025-03-31,0.2638120432246039,0.2543285079653561,0.2825999969870068,1,True,True,both_active,True,False,False,stable_wrong,-0.014053266332039405
monthly_state_validated,weekly_state_validated,learned_order_offset,3464,2025-05-09,2025,negative_low,2025-04-30,2025-03-31,0.28427339662333745,0.3044747710580515,0.3044747710580515,1,True,False,monthly_only,True,False,False,stable_wrong,0.028509226686344535
monthly_state_validated,weekly_state_validated,learned_order_offset,3469,2025-05-16,2025,negative_low,2025-04-30,2025-03-31,0.2510725393976461,0.26923654062030705,0.26923654062030705,0,True,False,monthly_only,True,True,True,stable_correct,-0.009450894765607676
monthly_state_validated,weekly_state_validated,learned_order_offset,3474,2025-05-23,2025,negative_low,2025-04-30,2025-03-31,0.31413384262047767,0.335016947706007,0.335016947706007,0,True,False,monthly_only,True,True,True,stable_correct,-0.01355628417074238
monthly_state_validated,weekly_state_validated,learned_order_offset,3479,2025-05-30,2025,negative_low,2025-04-30,2025-03-31,0.26548574933917934,0.2845260096786258,0.2845260096786258,1,True,False,monthly_only,True,False,False,stable_wrong,0.027608153597436846
monthly_state_ungated,weekly_state_ungated,learned_order_offset,3464,2025-05-09,2025,negative_low,2025-04-30,2025-03-31,0.28427339662333745,0.27422501013391926,0.3044747710580515,1,True,True,both_active,True,False,False,stable_wrong,-0.01448476513401531
monthly_state_ungated,weekly_state_ungated,learned_order_offset,3469,2025-05-16,2025,negative_low,2025-04-30,2025-03-31,0.2510725393976461,0.2421058117990074,0.26923654062030705,0,True,True,both_active,True,True,True,stable_correct,0.004422195932726185
monthly_state_ungated,weekly_state_ungated,learned_order_offset,3474,2025-05-23,2025,negative_low,2025-04-30,2025-03-31,0.31413384262047767,0.30362429406037345,0.335016947706007,0,True,True,both_active,True,True,True,stable_correct,0.006492359135846906
monthly_state_ungated,weekly_state_ungated,learned_order_offset,3479,2025-05-30,2025,negative_low,2025-04-30,2025-03-31,0.26548574933917934,0.25594564429964634,0.2845260096786258,1,True,True,both_active,True,False,False,stable_wrong,-0.014105699812841488
monthly_state_validated,weekly_state_validated,learned_market,3483,2025-06-06,2025,negative_low,2025-05-31,2025-03-31,0.43671249147639707,0.43671249147639707,0.43671249147639707,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,3488,2025-06-13,2025,negative_low,2025-05-31,2025-03-31,0.3819694674588315,0.3819694674588315,0.3819694674588315,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,3493,2025-06-20,2025,negative_low,2025-05-31,2025-03-31,0.4498819242396803,0.4498819242396803,0.4498819242396803,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,3498,2025-06-27,2025,nonnegative_low,2025-05-31,2025-03-31,0.4869667023952329,0.4869667023952329,0.4869667023952329,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,3483,2025-06-06,2025,negative_low,2025-05-31,2025-03-31,0.42192693875454584,0.4059830294399258,0.43671249147639707,0,True,True,both_active,True,True,True,stable_correct,0.013200121453562585
monthly_state_ungated,weekly_state_ungated,learned_market,3488,2025-06-13,2025,negative_low,2025-05-31,2025-03-31,0.36782573994384365,0.3524875327294634,0.3819694674588315,0,True,True,both_active,True,True,True,stable_correct,0.011048314235531542
monthly_state_ungated,weekly_state_ungated,learned_market,3493,2025-06-20,2025,negative_low,2025-05-31,2025-03-31,0.4348721665537365,0.4187012396648406,0.4498819242396803,1,True,True,both_active,True,False,False,stable_wrong,-0.01853878063152531
monthly_state_ungated,weekly_state_ungated,learned_market,3498,2025-06-27,2025,nonnegative_low,2025-05-31,2025-03-31,0.48440111082741977,0.4817388255820372,0.4869667023952329,1,True,True,both_active,True,False,False,stable_wrong,-0.002752430393087424
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3483,2025-06-06,2025,negative_low,2025-05-31,2025-03-31,0.4402941459460153,0.4402941459460153,0.4402941459460153,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3488,2025-06-13,2025,negative_low,2025-05-31,2025-03-31,0.3835673237066905,0.3835673237066905,0.3835673237066905,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3493,2025-06-20,2025,negative_low,2025-05-31,2025-03-31,0.4610340416766527,0.4610340416766527,0.4610340416766527,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3498,2025-06-27,2025,nonnegative_low,2025-05-31,2025-03-31,0.49825277729091844,0.49825277729091844,0.49825277729091844,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3483,2025-06-06,2025,negative_low,2025-05-31,2025-03-31,0.42576689748167357,0.4092702025416621,0.4402941459460153,0,True,True,both_active,True,True,True,stable_correct,0.013775352302676819
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3488,2025-06-13,2025,negative_low,2025-05-31,2025-03-31,0.36958638368564484,0.35366395120974786,0.3835673237066905,0,True,True,both_active,True,True,True,stable_correct,0.01151590462054175
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3493,2025-06-20,2025,negative_low,2025-05-31,2025-03-31,0.44623860735154935,0.42939580213254946,0.4610340416766527,1,True,True,both_active,True,False,False,stable_wrong,-0.018937470636005205
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3498,2025-06-27,2025,nonnegative_low,2025-05-31,2025-03-31,0.4958604124245111,0.4929892450659832,0.49825277729091844,1,True,True,both_active,True,False,False,stable_wrong,-0.002903181857977666
monthly_state_validated,weekly_state_validated,learned_order_extension,3483,2025-06-06,2025,negative_low,2025-05-31,2025-03-31,0.4374766551595251,0.45635858755402475,0.45635858755402475,0,True,False,monthly_only,True,True,True,stable_correct,-0.016877336624738448
monthly_state_validated,weekly_state_validated,learned_order_extension,3488,2025-06-13,2025,negative_low,2025-05-31,2025-03-31,0.37261839044359796,0.3905530413404539,0.3905530413404539,0,True,False,monthly_only,True,True,True,stable_correct,-0.013687213203500637
monthly_state_validated,weekly_state_validated,learned_order_extension,3493,2025-06-20,2025,negative_low,2025-05-31,2025-03-31,0.4532108031751862,0.4723527595106683,0.4723527595106683,1,True,False,monthly_only,True,False,False,stable_wrong,0.020566815368318225
monthly_state_validated,weekly_state_validated,learned_order_extension,3498,2025-06-27,2025,nonnegative_low,2025-05-31,2025-03-31,0.5022999333189899,0.5022999333189899,0.5022999333189899,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3483,2025-06-06,2025,negative_low,2025-05-31,2025-03-31,0.4374766551595251,0.4207699163178162,0.45635858755402475,0,True,True,both_active,True,True,True,stable_correct,0.014338501331463999
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3488,2025-06-13,2025,negative_low,2025-05-31,2025-03-31,0.37261839044359796,0.3566079409930822,0.3905530413404539,0,True,True,both_active,True,True,True,stable_correct,0.01167524131745204
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3493,2025-06-20,2025,negative_low,2025-05-31,2025-03-31,0.4532108031751862,0.4362393386770726,0.4723527595106683,1,True,True,both_active,True,False,False,stable_wrong,-0.018847657490939473
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3498,2025-06-27,2025,nonnegative_low,2025-05-31,2025-03-31,0.5021501445446335,0.49880445254329814,0.5022999333189899,1,True,True,both_active,True,True,False,recovery,-0.0033424982134936665
monthly_state_validated,weekly_state_validated,learned_order_offset,3483,2025-06-06,2025,negative_low,2025-05-31,2025-03-31,0.43877870179455325,0.45786852139566614,0.45786852139566614,0,True,False,monthly_only,True,True,True,stable_correct,-0.017116833736540105
monthly_state_validated,weekly_state_validated,learned_order_offset,3488,2025-06-13,2025,negative_low,2025-05-31,2025-03-31,0.3728206025957099,0.39092629110976224,0.39092629110976224,0,True,False,monthly_only,True,True,True,stable_correct,-0.013828163361006313
monthly_state_validated,weekly_state_validated,learned_order_offset,3493,2025-06-20,2025,negative_low,2025-05-31,2025-03-31,0.45304807655997476,0.4723772366474852,0.4723772366474852,1,True,False,monthly_only,True,False,False,stable_wrong,0.020770626146999482
monthly_state_validated,weekly_state_validated,learned_order_offset,3498,2025-06-27,2025,nonnegative_low,2025-05-31,2025-03-31,0.5016259261380028,0.5016259261380028,0.5016259261380028,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,3483,2025-06-06,2025,negative_low,2025-05-31,2025-03-31,0.43877870179455325,0.4219911524975579,0.45786852139566614,0,True,True,both_active,True,True,True,stable_correct,0.014450216362296292
monthly_state_ungated,weekly_state_ungated,learned_order_offset,3488,2025-06-13,2025,negative_low,2025-05-31,2025-03-31,0.3728206025957099,0.3567522316268971,0.39092629110976224,0,True,True,both_active,True,True,True,stable_correct,0.011723046949057014
monthly_state_ungated,weekly_state_ungated,learned_order_offset,3493,2025-06-20,2025,negative_low,2025-05-31,2025-03-31,0.45304807655997476,0.4360129724138733,0.4723772366474852,1,True,True,both_active,True,False,False,stable_wrong,-0.018924960730691165
monthly_state_ungated,weekly_state_ungated,learned_order_offset,3498,2025-06-27,2025,nonnegative_low,2025-05-31,2025-03-31,0.5015588063985298,0.49823282516568995,0.5016259261380028,1,True,True,both_active,True,True,False,recovery,-0.0033266742623467016
monthly_state_validated,weekly_state_validated,learned_market,3503,2025-07-04,2025,nonnegative_low,2025-06-30,2025-06-30,0.6017973265370641,0.6017973265370641,0.6017973265370641,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,3508,2025-07-11,2025,nonnegative_low,2025-06-30,2025-06-30,0.5597360280869356,0.5597360280869356,0.5597360280869356,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,3513,2025-07-18,2025,nonnegative_low,2025-06-30,2025-06-30,0.518575190291754,0.518575190291754,0.518575190291754,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,3518,2025-07-25,2025,nonnegative_low,2025-06-30,2025-06-30,0.4601750943905958,0.4601750943905958,0.4601750943905958,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,3503,2025-07-04,2025,nonnegative_low,2025-06-30,2025-06-30,0.5995074575838474,0.5995074575838474,0.6017973265370641,1,True,True,both_active,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,3508,2025-07-11,2025,nonnegative_low,2025-06-30,2025-06-30,0.5572923761744287,0.5572923761744287,0.5597360280869356,1,True,True,both_active,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,3513,2025-07-18,2025,nonnegative_low,2025-06-30,2025-06-30,0.5158767962746138,0.5158767962746138,0.518575190291754,1,True,True,both_active,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,3518,2025-07-25,2025,nonnegative_low,2025-06-30,2025-06-30,0.4576637485015222,0.4576637485015222,0.4601750943905958,0,True,True,both_active,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3503,2025-07-04,2025,nonnegative_low,2025-06-30,2025-06-30,0.633608241590845,0.633608241590845,0.633608241590845,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3508,2025-07-11,2025,nonnegative_low,2025-06-30,2025-06-30,0.5930268719545607,0.5930268719545607,0.5930268719545607,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3513,2025-07-18,2025,nonnegative_low,2025-06-30,2025-06-30,0.5216782004400581,0.5216782004400581,0.5216782004400581,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3518,2025-07-25,2025,nonnegative_low,2025-06-30,2025-06-30,0.45323961482518066,0.45323961482518066,0.45323961482518066,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3503,2025-07-04,2025,nonnegative_low,2025-06-30,2025-06-30,0.6316444453772222,0.6316444453772222,0.633608241590845,1,True,True,both_active,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3508,2025-07-11,2025,nonnegative_low,2025-06-30,2025-06-30,0.5908809783465389,0.5908809783465389,0.5930268719545607,1,True,True,both_active,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3513,2025-07-18,2025,nonnegative_low,2025-06-30,2025-06-30,0.5191371740888111,0.5191371740888111,0.5216782004400581,1,True,True,both_active,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3518,2025-07-25,2025,nonnegative_low,2025-06-30,2025-06-30,0.4509231238411801,0.4509231238411801,0.45323961482518066,0,True,True,both_active,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,3503,2025-07-04,2025,nonnegative_low,2025-06-30,2025-06-30,0.6152580331073719,0.6152580331073719,0.6152580331073719,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,3508,2025-07-11,2025,nonnegative_low,2025-06-30,2025-06-30,0.6047707108307506,0.6047707108307506,0.6047707108307506,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,3513,2025-07-18,2025,nonnegative_low,2025-06-30,2025-06-30,0.5213316336407349,0.5213316336407349,0.5213316336407349,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,3518,2025-07-25,2025,nonnegative_low,2025-06-30,2025-06-30,0.43250423970615826,0.43250423970615826,0.43250423970615826,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3503,2025-07-04,2025,nonnegative_low,2025-06-30,2025-06-30,0.6152898229331368,0.6152898229331368,0.6152580331073719,1,True,True,both_active,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3508,2025-07-11,2025,nonnegative_low,2025-06-30,2025-06-30,0.6048084754814662,0.6048084754814662,0.6047707108307506,1,True,True,both_active,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3513,2025-07-18,2025,nonnegative_low,2025-06-30,2025-06-30,0.5208959138808841,0.5208959138808841,0.5213316336407349,1,True,True,both_active,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3518,2025-07-25,2025,nonnegative_low,2025-06-30,2025-06-30,0.4323940853945511,0.4323940853945511,0.43250423970615826,0,True,True,both_active,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,3503,2025-07-04,2025,nonnegative_low,2025-06-30,2025-06-30,0.6138212309947941,0.6138212309947941,0.6138212309947941,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,3508,2025-07-11,2025,nonnegative_low,2025-06-30,2025-06-30,0.6029047162460807,0.6029047162460807,0.6029047162460807,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,3513,2025-07-18,2025,nonnegative_low,2025-06-30,2025-06-30,0.518953486789172,0.518953486789172,0.518953486789172,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,3518,2025-07-25,2025,nonnegative_low,2025-06-30,2025-06-30,0.4301720172852474,0.4301720172852474,0.4301720172852474,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,3503,2025-07-04,2025,nonnegative_low,2025-06-30,2025-06-30,0.6139220617967771,0.6139220617967771,0.6138212309947941,1,True,True,both_active,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,3508,2025-07-11,2025,nonnegative_low,2025-06-30,2025-06-30,0.603016977633735,0.603016977633735,0.6029047162460807,1,True,True,both_active,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,3513,2025-07-18,2025,nonnegative_low,2025-06-30,2025-06-30,0.5186192713968265,0.5186192713968265,0.518953486789172,1,True,True,both_active,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,3518,2025-07-25,2025,nonnegative_low,2025-06-30,2025-06-30,0.43013921106527625,0.43013921106527625,0.4301720172852474,0,True,True,both_active,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,3523,2025-08-01,2025,nonnegative_low,2025-07-31,2025-06-30,0.47638655990061735,0.47638655990061735,0.47638655990061735,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,3528,2025-08-08,2025,nonnegative_low,2025-07-31,2025-06-30,0.2858588983163635,0.2858588983163635,0.2858588983163635,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,3533,2025-08-15,2025,nonnegative_low,2025-07-31,2025-06-30,0.4350770057660723,0.4350770057660723,0.4350770057660723,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,3538,2025-08-22,2025,nonnegative_low,2025-07-31,2025-06-30,0.3465628920249844,0.3465628920249844,0.3465628920249844,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,3543,2025-08-29,2025,nonnegative_low,2025-07-31,2025-06-30,0.5089157664667425,0.5089157664667425,0.5089157664667425,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,3523,2025-08-01,2025,nonnegative_low,2025-07-31,2025-06-30,0.47373745328292166,0.47390159169137336,0.47638655990061735,1,True,True,both_active,True,False,False,stable_wrong,0.000172732852274593
monthly_state_ungated,weekly_state_ungated,learned_market,3528,2025-08-08,2025,nonnegative_low,2025-07-31,2025-06-30,0.28358435594666426,0.2837342387896502,0.2858588983163635,1,True,True,both_active,True,False,False,stable_wrong,0.00021473436211405517
monthly_state_ungated,weekly_state_ungated,learned_market,3533,2025-08-15,2025,nonnegative_low,2025-07-31,2025-06-30,0.4322981487583603,0.4324649624832552,0.4350770057660723,1,True,True,both_active,True,False,False,stable_wrong,0.00018937309405187008
monthly_state_ungated,weekly_state_ungated,learned_market,3538,2025-08-22,2025,nonnegative_low,2025-07-31,2025-06-30,0.3441379949231928,0.3442963571391387,0.3465628920249844,1,True,True,both_active,True,False,False,stable_wrong,0.00020770244236578694
monthly_state_ungated,weekly_state_ungated,learned_market,3543,2025-08-29,2025,nonnegative_low,2025-07-31,2025-06-30,0.5060963298962445,0.5062716652916067,0.5089157664667425,0,True,True,both_active,True,False,False,stable_wrong,-0.00017750394268828407
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3523,2025-08-01,2025,nonnegative_low,2025-07-31,2025-06-30,0.47602394883743004,0.47602394883743004,0.47602394883743004,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3528,2025-08-08,2025,nonnegative_low,2025-07-31,2025-06-30,0.2575137873871129,0.2575137873871129,0.2575137873871129,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3533,2025-08-15,2025,nonnegative_low,2025-07-31,2025-06-30,0.4194456337339602,0.4194456337339602,0.4194456337339602,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3538,2025-08-22,2025,nonnegative_low,2025-07-31,2025-06-30,0.32991402497022887,0.32991402497022887,0.32991402497022887,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3543,2025-08-29,2025,nonnegative_low,2025-07-31,2025-06-30,0.49835820127212704,0.49835820127212704,0.49835820127212704,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3523,2025-08-01,2025,nonnegative_low,2025-07-31,2025-06-30,0.47353291458946734,0.47372948729214986,0.47602394883743004,1,True,True,both_active,True,False,False,stable_wrong,0.00020693947487759878
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3528,2025-08-08,2025,nonnegative_low,2025-07-31,2025-06-30,0.25552029717518104,0.2556751508268314,0.2575137873871129,1,True,True,both_active,True,False,False,stable_wrong,0.00023054682147050087
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3533,2025-08-15,2025,nonnegative_low,2025-07-31,2025-06-30,0.4168407572721066,0.4170340410445061,0.4194456337339602,1,True,True,both_active,True,False,False,stable_wrong,0.00022539307807145637
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3538,2025-08-22,2025,nonnegative_low,2025-07-31,2025-06-30,0.3277095407919552,0.3278917168391375,0.32991402497022887,1,True,True,both_active,True,False,False,stable_wrong,0.00024491724872161
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3543,2025-08-29,2025,nonnegative_low,2025-07-31,2025-06-30,0.49570927016280025,0.4959156355132985,0.49835820127212704,0,True,True,both_active,True,True,True,stable_correct,-0.0002046370212226145
monthly_state_validated,weekly_state_validated,learned_order_extension,3523,2025-08-01,2025,nonnegative_low,2025-07-31,2025-06-30,0.4529322661484752,0.4529322661484752,0.4529322661484752,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,3528,2025-08-08,2025,nonnegative_low,2025-07-31,2025-06-30,0.2660590035903515,0.2660590035903515,0.2660590035903515,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,3533,2025-08-15,2025,nonnegative_low,2025-07-31,2025-06-30,0.41216536307173124,0.41216536307173124,0.41216536307173124,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,3538,2025-08-22,2025,nonnegative_low,2025-07-31,2025-06-30,0.31505469743442394,0.31505469743442394,0.31505469743442394,1,False,False,neither,False,False,False,stable_wrong,0.0
