job,iteration,objective,gradient_inf,last_step,last_backtracks,gamma,gradient,hessian
learned_market_2021-06-30_20260910,3,0.6565898036636102,1.1535167452437567e-09,1.0,0.0,,,
learned_market_2021-06-30_20260910,4,0.6565898036636102,4.4181238528784306e-17,1.0,0.0,,,
learned_vol_interaction_2021-06-30_20260910,0,0.6873645620127283,0.09875510885030987,0.0,0.0,,,
learned_vol_interaction_2021-06-30_20260910,1,0.6489123986301764,0.004932189205651491,1.0,0.0,,,
learned_vol_interaction_2021-06-30_20260910,2,0.64872999549757,7.834653619628542e-05,1.0,0.0,,,
learned_vol_interaction_2021-06-30_20260910,3,0.6487299521847371,2.0517964278933456e-08,1.0,0.0,,,
learned_vol_interaction_2021-06-30_20260910,4,0.6487299521847342,1.3802706807369836e-15,1.0,0.0,,,
learned_order_extension_2021-06-30_20260910,0,0.6873645620127283,0.09875510885030987,0.0,0.0,,,
learned_order_extension_2021-06-30_20260910,1,0.6488851916948248,0.004956357602065404,1.0,0.0,,,
learned_order_extension_2021-06-30_20260910,2,0.6487023550116787,7.898335795780372e-05,1.0,0.0,,,
learned_order_extension_2021-06-30_20260910,3,0.6487023115339942,2.0757466282313912e-08,1.0,0.0,,,
learned_order_extension_2021-06-30_20260910,4,0.6487023115339913,1.4379231312589003e-15,1.0,0.0,,,
learned_order_offset_2021-06-30_20260910,0,0.6456763364335569,,,,0.0,0.0035322070964845026,0.22592262066789082
learned_order_offset_2021-06-30_20260910,1,0.6456487283964989,,,,-0.015634588010896407,-7.80499800452167e-07,0.22601280165298568
learned_order_offset_2021-06-30_20260910,2,0.6456487283951512,,,,-0.0156311346675692,-2.3335689934220194e-14,0.226012788140253
learned_market_2021-06-30_20260911,0,0.6873645620127283,0.09461474890698161,0.0,0.0,,,
learned_market_2021-06-30_20260911,1,0.6446461598994067,0.004795630077634137,1.0,0.0,,,
learned_market_2021-06-30_20260911,2,0.6444930105539917,5.545964073630635e-05,1.0,0.0,,,
learned_market_2021-06-30_20260911,3,0.6444929900819985,8.137805118990974e-09,1.0,0.0,,,
learned_market_2021-06-30_20260911,4,0.644492990081998,1.6219664500383146e-16,1.0,0.0,,,
learned_vol_interaction_2021-06-30_20260911,0,0.6873645620127283,0.09461474890698161,0.0,0.0,,,
learned_vol_interaction_2021-06-30_20260911,1,0.6444920675615823,0.004758059265649459,1.0,0.0,,,
learned_vol_interaction_2021-06-30_20260911,2,0.6443328572313297,5.6167840590412577e-05,1.0,0.0,,,
learned_vol_interaction_2021-06-30_20260911,3,0.6443328330749779,9.386914746023457e-09,1.0,0.0,,,
learned_vol_interaction_2021-06-30_20260911,4,0.6443328330749772,2.7336802526506387e-16,1.0,0.0,,,
learned_order_extension_2021-06-30_20260911,0,0.6873645620127283,0.09461474890698161,0.0,0.0,,,
learned_order_extension_2021-06-30_20260911,1,0.6434357162822446,0.00519567915430854,1.0,0.0,,,
learned_order_extension_2021-06-30_20260911,2,0.6432207012302198,9.701318487832507e-05,1.0,0.0,,,
learned_order_extension_2021-06-30_20260911,3,0.6432206234778275,5.0684585951865646e-08,1.0,0.0,,,
learned_order_extension_2021-06-30_20260911,4,0.6432206234778121,1.1126299534480744e-14,1.0,0.0,,,
learned_order_offset_2021-06-30_20260911,0,0.6405220507360943,,,,0.0,0.021838883070948542,0.2155529797601455
learned_order_offset_2021-06-30_20260911,1,0.63941267616247,,,,-0.1013156166769281,9.742221094277649e-05,0.21337105975332185
learned_order_offset_2021-06-30_20260911,2,0.6394126539212073,,,,-0.10177220254689287,3.0238063543960164e-09,0.21335780958058698
learned_order_offset_2021-06-30_20260911,3,0.6394126539212074,,,,-0.10177221671935911,5.421010862427522e-18,0.21335780916884586
learned_market_2021-06-30_20260912,0,0.6873645620127283,0.08381307393146539,0.0,0.0,,,
learned_market_2021-06-30_20260912,1,0.6406986326835259,0.007374720951039079,1.0,0.0,,,
learned_market_2021-06-30_20260912,2,0.6401878964128039,0.0002465829086223245,1.0,0.0,,,
learned_market_2021-06-30_20260912,3,0.6401873632526129,2.8703152514086144e-07,1.0,0.0,,,
learned_market_2021-06-30_20260912,4,0.6401873632519314,3.758634029016328e-13,1.0,0.0,,,
learned_vol_interaction_2021-06-30_20260912,0,0.6873645620127283,0.08381307393146539,0.0,0.0,,,
learned_vol_interaction_2021-06-30_20260912,1,0.6404612715589929,0.007165230723144846,1.0,0.0,,,
learned_vol_interaction_2021-06-30_20260912,2,0.6399859079030535,0.0002347973768554992,1.0,0.0,,,
learned_vol_interaction_2021-06-30_20260912,3,0.6399854014912503,2.872982802866117e-07,1.0,0.0,,,
